subject,regime,channel,perplexity_real,perplexity_aaft,delta
10,rest,F3,3.6637266156529273,3.740628161885178,0.07690154623225087
10,rest,F4,3.828069530458599,3.899417987539684,0.07134845708108495
10,rest,F7,3.366616000904992,3.3546334786966394,-0.01198252220835272
10,rest,F8,4.217650815530504,4.250611243663602,0.03296042813309796
10,rest,T3,3.844778256949204,3.7889692400052697,-0.05580901694393425
10,rest,T4,3.902362432168872,3.8429035161118006,-0.05945891605707132
10,rest,C3,3.851272316454282,3.84411716826638,-0.007155148187901972
10,rest,C4,3.715665450373052,3.7695250878785953,0.05385963750554312
10,rest,T5,3.771770494447946,3.932161095728851,0.16039060128090465
10,rest,T6,4.738657626198347,4.385617826746853,-0.3530397994514942
10,rest,P3,3.834232206239579,3.837744616249521,0.0035124100099421796
10,rest,P4,3.856712181204997,3.6771555180495175,-0.1795566631554797
10,rest,O1,3.439033600306961,3.554603776350985,0.1155701760440242
10,rest,O2,3.602462781626183,3.4824859514841964,-0.11997683014198657
10,rest,Fz,3.6618161292370655,3.7591629669899422,0.09734683775287678
10,rest,Cz,3.798658647093254,3.752061906249972,-0.04659674084328236
10,rest,Pz,3.605807601865219,3.6091504350552297,0.003342833190010719
10,arithmetic,Fp1,4.291509291248704,4.53501105425005,0.24350176300134585
10,arithmetic,Fp2,3.7421774609449594,3.96640381154458,0.2242263505996207
10,arithmetic,F3,4.456563155502145,4.617075523129031,0.16051236762688514
10,arithmetic,F4,4.6039912446204845,4.508777680359057,-0.09521356426142713
10,arithmetic,F7,4.038747537357574,4.583115764355487,0.5443682269979124
10,arithmetic,F8,3.870752894554997,3.977480039438972,0.10672714488397483
10,arithmetic,T3,4.70162864863613,5.0792247796631935,0.37759613102706346
10,arithmetic,T4,4.256009115816055,4.865116312791881,0.6091071969758257
10,arithmetic,C3,4.309224159162813,4.697615504417835,0.3883913452550223
10,arithmetic,C4,4.542544674353266,4.752976561784924,0.21043188743165775
10,arithmetic,T5,4.697313338326993,5.19716232557728,0.4998489872502869
10,arithmetic,T6,4.753522571873908,5.095145948328149,0.34162337645424135
10,arithmetic,P3,4.078207363323037,4.555555279315037,0.47734791599199955
10,arithmetic,P4,4.046150382031527,4.297049440599412,0.2508990585678852
10,arithmetic,O1,4.029341332216445,4.293090801971739,0.263749469755294
10,arithmetic,O2,4.288902837238936,4.282997219441356,-0.005905617797580476
10,arithmetic,Fz,3.938045613920115,4.485606738697111,0.5475611247769963
10,arithmetic,Cz,4.640927678136074,4.590586465090333,-0.050341213045740574
10,arithmetic,Pz,3.9815410081345375,4.556110794038798,0.5745697859042602
11,rest,Fp1,3.322837386204645,3.424326180097374,0.10148879389272913
11,rest,Fp2,3.693888182211861,3.988862859833694,0.29497467762183316
11,rest,F3,4.143162314059422,4.124225548237677,-0.018936765821745638
11,rest,F4,3.944582569248208,3.966589912931427,0.02200734368321866
11,rest,F7,4.028915833182407,3.890637631973501,-0.1382782012089061
11,rest,F8,4.071313459859453,4.119812558537712,0.04849909867825897
11,rest,T3,4.059304245397579,4.464325090952991,0.40502084555541185
11,rest,T4,4.081954062480159,4.340040228999705,0.2580861665195453
11,rest,C3,3.85801998685641,4.0015403235466,0.1435203366901896
11,rest,C4,3.8695325356780543,4.039072019161463,0.1695394834834083
11,rest,T5,3.9975356045561217,4.226481955211542,0.2289463506554199
11,rest,T6,3.765222420478767,4.397753317122716,0.6325308966439493
11,rest,P3,3.725151994944358,3.9469236620316575,0.22177166708729956
11,rest,P4,3.2532476844688816,3.808923640984767,0.5556759565158855
11,rest,O1,3.724659815498238,4.213950179748685,0.4892903642504467
11,rest,O2,3.614877751817592,4.026595918382693,0.41171816656510085
11,rest,Fz,3.892539442064442,4.1253681360459735,0.2328286939815314
11,rest,Cz,3.954089016466425,3.9976071966351454,0.043518180168720555
11,rest,Pz,3.674381176495082,4.042932247194502,0.3685510706994197
11,arithmetic,Fp1,4.587742433406538,5.094751824710766,0.5070093913042282
11,arithmetic,Fp2,5.834542951361176,6.493988507116481,0.6594455557553047
11,arithmetic,F3,6.263188783593064,5.238344782591407,-1.0248440010016564
11,arithmetic,F4,5.1437283361928685,5.084121461861853,-0.05960687433101519
11,arithmetic,F7,5.083262910075947,5.088068848364842,0.004805938288894751
11,arithmetic,F8,5.053360034949113,5.223134707182393,0.16977467223328002
11,arithmetic,T3,4.964024661172949,5.268779155930603,0.30475449475765437
11,arithmetic,T4,5.1746404710193605,4.821205153125692,-0.3534353178936689
11,arithmetic,C3,4.471052857522659,4.605424578479462,0.1343717209568025
11,arithmetic,C4,5.488598667358208,5.172638989291371,-0.31595967806683767
11,arithmetic,T5,5.3561330813669015,4.822033608684037,-0.5340994726828647
11,arithmetic,T6,5.93846872004875,4.887711174857039,-1.0507575451917104
11,arithmetic,P3,4.61783824038706,4.44928246146867,-0.1685557789183907
11,arithmetic,P4,5.203775502389586,4.457572593589138,-0.7462029088004485
11,arithmetic,O1,5.458255899589547,4.661442213993026,-0.7968136855965211
11,arithmetic,O2,4.85572203971099,4.533774153333328,-0.3219478863776626
11,arithmetic,Fz,4.179193653640272,4.589446260167412,0.41025260652713946
11,arithmetic,Cz,4.804276434510188,4.619436303823753,-0.18484013068643446
11,arithmetic,Pz,4.657748922808357,4.2690879058898,-0.38866101691855626
12,rest,Fp1,4.195867755960914,4.406136886617855,0.21026913065694064
12,rest,Fp2,4.182304938992376,4.5271972432067455,0.3448923042143699
12,rest,F3,3.970999203811592,4.199358451845433,0.22835924803384122
12,rest,F4,4.491386472843839,3.99236781927322,-0.4990186535706189
12,rest,F7,4.3484217792267845,4.593031539669665,0.24460976044288074
12,rest,F8,4.423966331548599,4.620734803260951,0.19676847171235146
12,rest,T3,4.074956710125001,4.154650780335874,0.07969407021087349
12,rest,T4,6.727451185579179,4.947370111781424,-1.7800810737977546
12,rest,C3,3.785201708499351,3.911215028852214,0.12601332035286283
12,rest,C4,3.881792409012024,4.065052726844269,0.18326031783224472
12,rest,T5,4.270096006414197,4.377698002027845,0.10760199561364825
12,rest,T6,3.726519219377218,3.80943262299442,0.08291340361720234
12,rest,P3,4.252095837156759,4.25737798828142,0.0052821511246614605
12,rest,P4,3.820070342451355,3.779217486417952,-0.04085285603340294
12,rest,O1,3.692357710552137,3.752277353656418,0.05991964310428077
12,rest,O2,3.883670710013354,3.736286015816553,-0.14738469419680067
12,rest,Fz,4.518234464492198,4.294335208039691,-0.22389925645250752
12,rest,Cz,3.723997442643063,3.807700113381646,0.08370267073858306
12,rest,Pz,3.705474144847448,3.75325084437854,0.04777669953109198
12,arithmetic,Fp1,6.117122418033673,5.815628344086337,-0.3014940739473353
12,arithmetic,Fp2,5.392908628539337,5.484814529706499,0.09190590116716191
12,arithmetic,F3,5.19524836058548,5.208471911494663,0.013223550909183146
12,arithmetic,F4,5.045335336867915,5.13741470301533,0.09207936614741552
12,arithmetic,F7,7.301847449417352,6.19461315161906,-1.1072342977982919
12,arithmetic,F8,5.228006712809342,5.637418839103262,0.4094121262939199
12,arithmetic,T3,5.2394421573394965,5.069451911280781,-0.16999024605871504
12,arithmetic,T4,5.047134554398381,4.495681065640067,-0.5514534887583142
12,arithmetic,C3,4.476696384599169,4.433582552806353,-0.043113831792815915
12,arithmetic,C4,4.106395597663932,4.500868161880353,0.3944725642164215
12,arithmetic,T5,4.602675728334999,5.040641571907752,0.43796584357275314
12,arithmetic,T6,4.163670830104813,4.457941240395047,0.2942704102902338
12,arithmetic,P3,4.233405215911132,4.180024295929727,-0.053380919981404595
12,arithmetic,P4,4.003621276168136,3.99770093574762,-0.005920340420516368
12,arithmetic,O1,3.69583146098692,3.636822696148967,-0.05900876483795292
12,arithmetic,O2,3.6640263216428153,3.7727941225861703,0.10876780094335503
12,arithmetic,Fz,4.559356700902432,5.061205311978851,0.5018486110764186
12,arithmetic,Cz,4.256650657167082,4.619071399149598,0.3624207419825156
12,arithmetic,Pz,3.72540787049032,3.778686125856404,0.05327825536608399
13,rest,Fp1,4.514940684766951,4.448605931286237,-0.06633475348071372
13,rest,Fp2,4.437050504626494,4.47571007640564,0.038659571779146695
13,rest,F3,4.784373639353874,4.563731596330096,-0.2206420430237781
13,rest,F4,4.37126027716542,4.514466647255208,0.14320637008978832
13,rest,F7,3.6163194538231966,3.577604569123797,-0.038714884699399654
13,rest,F8,4.303132394196169,4.047226950810611,-0.2559054433855579
13,rest,T3,3.959553868056544,3.78204316242238,-0.17751070563416427
13,rest,T4,3.586448912860357,3.9031228174068135,0.3166739045464566
13,rest,C3,4.157049726934322,3.9371277276013545,-0.21992199933296774
13,rest,C4,4.435603970830106,4.337684293578488,-0.09791967725161754
13,rest,T5,4.774109037129105,4.771105026612915,-0.0030040105161903696
13,rest,T6,5.215372339389727,4.834859510738978,-0.3805128286507493
13,rest,P3,4.409246180669126,4.178803411340252,-0.23044276932887442
13,rest,P4,4.170482548967882,4.045533616432747,-0.12494893253513428
13,rest,O1,4.214472988528619,4.204783214985905,-0.009689773542714164
13,rest,O2,4.16337739020172,4.331697362006248,0.16831997180452785
13,rest,Fz,4.334973355355107,4.169835527487711,-0.16513782786739561
13,rest,Cz,4.162371148345385,4.007311693219361,-0.15505945512602448
13,rest,Pz,4.082024360754843,4.032442277213941,-0.04958208354090221
13,arithmetic,Fp1,3.602105718126869,3.246784259740555,-0.3553214583863138
13,arithmetic,Fp2,4.226984628631416,3.769341243165296,-0.45764338546611993
13,arithmetic,F3,3.794320930330228,3.8026397741484943,0.00831884381826642
13,arithmetic,F4,4.103930738466504,3.8398403684890874,-0.26409036997741664
13,arithmetic,F7,4.369481036496436,3.740273105934075,-0.6292079305623606
13,arithmetic,F8,3.55932351941167,3.8302904675832568,0.2709669481715866
13,arithmetic,T3,3.758597904497593,4.339885349200275,0.5812874447026819
13,arithmetic,T4,3.599035957226828,3.655174974475726,0.05613901724889825
13,arithmetic,C3,3.747876073486245,3.865454101563145,0.11757802807690032
13,arithmetic,C4,3.794632204567996,3.8586466225829934,0.06401441801499752
13,arithmetic,T5,4.407106523163835,4.487374690082076,0.08026816691824123
13,arithmetic,T6,4.485557833390056,4.326884283795242,-0.1586735495948135
13,arithmetic,P3,4.090480338223492,4.40601385367687,0.31553351545337804
13,arithmetic,P4,3.8930146634748106,4.1328864710775095,0.23987180760269888
13,arithmetic,O1,4.501692200948287,4.205395637488818,-0.2962965634594683
13,arithmetic,O2,4.048476926123398,4.200324431380082,0.15184750525668367
13,arithmetic,Fz,3.930103320843621,3.876049687074593,-0.05405363376902805
13,arithmetic,Cz,3.7699268910600656,3.928401491959404,0.1584746008993383
13,arithmetic,Pz,3.947310493810663,4.172927112402442,0.22561661859177873
14,rest,Fp1,4.131938198520636,4.149949901734837,0.01801170321420109
14,rest,Fp2,3.4131903649591675,3.437711541344384,0.02452117638521667
14,rest,F3,3.864608226904086,3.936162694217454,0.07155446731336834
14,rest,F4,3.86332326027307,3.892803658368417,0.02948039809534686
14,rest,F7,3.9070390458217834,3.805158280455156,-0.10188076536662738
14,rest,F8,3.833864252713471,3.693515378144117,-0.1403488745693542
14,rest,T3,3.805465141010754,3.8595484560568414,0.05408331504608732
14,rest,T4,3.837360305451601,4.172765938563494,0.33540563311189286
14,rest,C3,3.906902784053256,3.885327727739994,-0.021575056313262397
14,rest,C4,3.93741518737838,3.8614273039962974,-0.07598788338208262
14,rest,T5,4.019706164401702,4.183620875081973,0.1639147106802703
14,rest,T6,3.891215174214017,4.093399694748943,0.20218452053492575
14,rest,P3,3.979454731307793,4.024259937989635,0.04480520668184207
14,rest,P4,4.090397170409949,4.041377897928439,-0.049019272481509724
14,rest,O1,4.102258686838617,4.158209974713407,0.05595128787479009
14,rest,O2,4.089975885350902,4.218024883665704,0.1280489983148021
14,rest,Fz,3.602684472863346,3.668929278641239,0.06624480577789305
14,rest,Cz,3.759692338848885,3.8268618166766233,0.06716947782773808
14,rest,Pz,4.271820218091688,4.376078611558902,0.1042583934672141
14,arithmetic,Fp1,3.0604445449463413,3.269210104128764,0.20876555918242268
14,arithmetic,Fp2,3.1490390481057724,3.095027791948492,-0.05401125615728031
14,arithmetic,F3,3.818266398725992,3.9421244186693305,0.12385801994333834
14,arithmetic,F4,3.536830132524517,3.801425968098663,0.26459583557414623
14,arithmetic,F7,3.754731204485852,3.5899259877036727,-0.1648052167821792
14,arithmetic,F8,3.212366923341492,3.576453698575012,0.36408677523351995
14,arithmetic,T3,3.909246173393365,3.991059592371861,0.08181341897849581
14,arithmetic,T4,4.12710526928332,3.889598448053067,-0.23750682123025335
14,arithmetic,C3,3.939991399177978,4.182295136527962,0.24230373734998434
14,arithmetic,C4,3.622842223546943,3.811192154353984,0.18834993080704088
14,arithmetic,T5,4.106360804035293,4.328726679443605,0.22236587540831199
14,arithmetic,T6,3.939043096378146,4.691050331128785,0.7520072347506384
14,arithmetic,P3,4.506448606153625,4.288250081248018,-0.2181985249056071
14,arithmetic,P4,4.960565091568708,4.553220506187056,-0.40734458538165175
14,arithmetic,O1,4.525956781871382,4.5644335124723625,0.03847673060098078
14,arithmetic,O2,4.342447341667691,4.6163675052524535,0.2739201635847621
14,arithmetic,Fz,3.602827954643776,3.6870018972864815,0.0841739426427055
14,arithmetic,Cz,3.65240377142759,3.9801870870781584,0.3277833156505685
14,arithmetic,Pz,4.954716887418605,4.837473060238363,-0.11724382718024184
15,rest,Fp1,4.002363732327478,4.1652098094001495,0.16284607707267185
15,rest,Fp2,3.2769207861121523,3.251282400600656,-0.02563838551149633
15,rest,F3,3.981228817712793,4.164275503352171,0.18304668563937776
15,rest,F4,3.9736592811395206,3.9442005578225743,-0.029458723316946323
15,rest,F7,3.747770246663952,3.688657919965957,-0.059112326697995154
15,rest,F8,4.084142774838439,3.73573595737156,-0.34840681746687885
15,rest,T3,4.01216688962336,3.912467336026357,-0.09969955359700355
15,rest,T4,3.5998789788862857,3.793388990240653,0.19351001135436707
15,rest,C3,3.889671795648311,3.8850116330875735,-0.004660162560737646
15,rest,C4,3.76492660098664,3.85026705094578,0.08534044995914014
15,rest,T5,3.8539884861039098,3.852771535071572,-0.0012169510323376542
15,rest,T6,4.004272504610478,4.026350959999911,0.022078455389433316
15,rest,P3,3.5052139902679755,3.542956085396141,0.03774209512816551
15,rest,P4,3.6009704106565006,3.563317685891461,-0.03765272476503956
15,rest,O1,3.2597517178204685,3.4254100326571013,0.16565831483663285
15,rest,O2,3.420341786343937,3.5573101080496263,0.13696832170568918
15,rest,Fz,3.815149196059512,3.93369655730614,0.11854736124662812
15,rest,Cz,3.859394226202703,4.022075003224103,0.16268077702140005
15,rest,Pz,3.440615021702028,3.5156735093328733,0.07505848763084533
15,arithmetic,Fp1,6.399737931702878,5.091538053549802,-1.3081998781530766
15,arithmetic,Fp2,3.2360550587088155,3.290870103136951,0.05481504442813545
15,arithmetic,F3,5.637599676323789,4.950581181784305,-0.6870184945394842
15,arithmetic,F4,4.851430886040698,4.586929686476919,-0.26450119956377893
15,arithmetic,F7,3.85309101326545,3.721911425092361,-0.13117958817308928
15,arithmetic,F8,5.357017390124678,4.831375330217963,-0.5256420599067155
15,arithmetic,T3,4.486426480897368,4.865712211619727,0.3792857307223594
15,arithmetic,T4,4.2926350031566205,4.436522995617499,0.14388799246087824
15,arithmetic,C3,4.266724958868415,4.684085818341852,0.4173608594734368
15,arithmetic,C4,4.314383200265471,4.501183674531934,0.1868004742664624
15,arithmetic,T5,4.130807551001397,4.539356721109873,0.4085491701084756
15,arithmetic,T6,4.837681974375856,4.771258508963575,-0.0664234654122815
15,arithmetic,P3,4.646884763708728,4.551656538931734,-0.095228224776994
15,arithmetic,P4,4.111560874135136,4.330493942968654,0.21893306883351826
15,arithmetic,O1,4.323068686194926,4.338385761406543,0.01531707521161696
15,arithmetic,O2,4.365699065870011,4.275344484241824,-0.09035458162818699
15,arithmetic,Fz,4.272240025290019,4.75824166640208,0.4860016411120611
15,arithmetic,Cz,4.359478877114698,4.669601013520023,0.31012213640532504
15,arithmetic,Pz,4.063334166139695,4.308166535512592,0.24483236937289732
16,rest,Fp1,3.380382780757168,3.581769976893364,0.20138719613619616
16,rest,Fp2,3.328024274413693,3.422622466594393,0.09459819218069976
16,rest,F3,3.951880235112979,4.03512752843159,0.08324729331861125
16,rest,F4,4.11225680669716,4.123165653193016,0.010908846495856217
16,rest,F7,3.636394183238702,3.637860578716968,0.0014663954782658806
16,rest,F8,3.8538181461415824,3.99860042296373,0.14478227682214762
16,rest,T3,3.828593254082533,4.147393156152114,0.31879990206958064
16,rest,T4,4.064368901195519,4.642720782499447,0.5783518813039281
16,rest,C3,4.2001694478753,4.130690374406397,-0.06947907346890325
16,rest,C4,4.16337894721517,4.133643699954094,-0.029735247261076125
16,rest,T5,3.8365590725626233,4.069624420827674,0.23306534826505088
16,rest,T6,3.9809969161037553,4.853006103473293,0.8720091873695375
16,rest,P3,3.96005681389578,4.048491492720999,0.08843467882521949
16,rest,P4,3.755778046646743,3.876242005814247,0.12046395916750363
16,rest,O1,3.8502324942705854,3.806443579835992,-0.04378891443459354
16,rest,O2,3.5926639110461887,3.684894820230746,0.09223090918455723
16,rest,Fz,4.012273648967908,4.104478823170145,0.0922051742022365
16,rest,Cz,4.122384989072866,4.183225755393267,0.060840766320401585
16,rest,Pz,3.976796542562674,3.977613931109141,0.0008173885464670683
16,arithmetic,Fp1,5.75205175470885,5.966694286708456,0.2146425319996057
16,arithmetic,Fp2,6.799383077926276,5.472106650565175,-1.3272764273611006
16,arithmetic,F3,5.013468636588771,5.462826449639072,0.44935781305030176
16,arithmetic,F4,5.295568680436339,6.076163845987708,0.780595165551369
16,arithmetic,F7,5.999036951553065,5.948969187520142,-0.050067764032923456
16,arithmetic,F8,5.765896182207619,5.939545528713513,0.17364934650589348
16,arithmetic,T3,5.364472115362949,6.314963307685375,0.950491192322426
16,arithmetic,T4,5.6797507427563785,6.426450251894342,0.7466995091379633
16,arithmetic,C3,4.529746393050127,5.26343744846224,0.7336910554121134
16,arithmetic,C4,4.661027019900134,5.609423179722906,0.9483961598227726
16,arithmetic,T5,4.7532438004254844,5.595147230770547,0.841903430345063
16,arithmetic,T6,6.405733862036391,6.476422848918067,0.07068898688167558
16,arithmetic,P3,4.220423811676603,4.68296320822274,0.46253939654613774
16,arithmetic,P4,4.718449923956745,5.016913608725946,0.29846368476920127
16,arithmetic,O1,4.619844114094415,4.830032108288831,0.21018799419441603
16,arithmetic,O2,4.705605398388586,4.817563265802885,0.11195786741429892
16,arithmetic,Fz,5.560774021313538,5.17199189074466,-0.38878213056887834
16,arithmetic,Cz,4.91120478809196,5.468419363775404,0.5572145756834441
16,arithmetic,Pz,4.517244921516319,4.796760449811804,0.27951552829548465
17,rest,Fp1,4.85115772790014,4.890760449647606,0.03960272174746571
17,rest,Fp2,5.558020754292285,5.1902483343420345,-0.3677724199502501
17,rest,F3,4.659084605308131,4.641513225734488,-0.017571379573642965
17,rest,F4,4.284291765700658,4.297615334700462,0.013323568999804358
17,rest,F7,4.774860830091013,4.727482206197454,-0.04737862389355918
17,rest,F8,4.472343193218677,4.187330828457603,-0.28501236476107383
17,rest,T3,4.549694724980861,4.4653674050727865,-0.0843273199080743
17,rest,T4,4.376116053555221,4.283114672728147,-0.09300138082707399
17,rest,C3,4.459614243796674,4.244468758451106,-0.21514548534556788
17,rest,C4,4.317131942370904,4.112480370659644,-0.2046515717112598
17,rest,T5,4.486401727586987,4.438267466182452,-0.048134261404534584
17,rest,T6,4.057464509269172,4.071733625998979,0.014269116729806797
17,rest,P3,4.214052366852527,4.146569381650308,-0.06748298520221852
17,rest,P4,3.983168295460981,3.957429865076354,-0.025738430384627087
17,rest,O1,4.196329941324624,4.007970880086135,-0.1883590612384891
17,rest,O2,3.996852972251693,4.010714618185408,0.013861645933714861
17,rest,Fz,4.23590178261438,4.197407169935627,-0.03849461267875309
17,rest,Cz,4.140190019097847,4.004857608994524,-0.13533241010332375
17,rest,Pz,4.303310898053172,4.2781351891446215,-0.025175708908550476
17,arithmetic,Fp1,3.4834780617931296,3.862152050822784,0.3786739890296542
17,arithmetic,Fp2,3.8641393375608,4.39673384669223,0.5325945091314304
17,arithmetic,F3,3.721084363673835,4.307493869026492,0.5864095053526568
17,arithmetic,F4,3.827567362094204,4.286686358816697,0.4591189967224927
17,arithmetic,F7,3.7794540435607193,4.408570285667877,0.6291162421071577
17,arithmetic,F8,3.46841134215798,4.0424745480504685,0.5740632058924886
17,arithmetic,T3,4.7129095352421375,4.595333303637838,-0.11757623160429986
17,arithmetic,T4,5.047749394507435,4.709304529971048,-0.33844486453638734
17,arithmetic,C3,4.491550885593172,4.436465271837017,-0.05508561375615528
17,arithmetic,C4,4.253090694757082,4.417192987304853,0.16410229254777065
17,arithmetic,T5,5.901576171057334,5.236840642239005,-0.664735528818329
17,arithmetic,T6,3.9736950266329374,4.633355435308362,0.6596604086754243
17,arithmetic,P3,5.3538308428755865,4.833653528416935,-0.5201773144586515
17,arithmetic,P4,4.711608317027077,4.870759227565648,0.1591509105385711
17,arithmetic,O1,4.871147916892025,4.868032409034976,-0.00311550785704906
17,arithmetic,O2,4.485593767772295,5.05368643393971,0.5680926661674146
17,arithmetic,Fz,3.3856234630793214,4.252371538518299,0.866748075438978
17,arithmetic,Cz,4.243952342495349,4.505947469384952,0.26199512688960347
17,arithmetic,Pz,4.7601798793781525,4.756108949310277,-0.004070930067875622
18,rest,Fp1,4.338746175060379,4.362727298210825,0.023981123150446315
18,rest,Fp2,4.112868596392208,4.16732127356525,0.054452677173041586
18,rest,F3,4.214790943295851,4.147066793065842,-0.067724150230009
18,rest,F4,4.515977027065343,4.440044297229146,-0.07593272983619759
18,rest,F7,3.839372174368202,3.91378651918197,0.07441434481376774
18,rest,F8,4.141479869543872,4.050600657626959,-0.09087921191691262
18,rest,T3,4.071018085621259,4.068029111443838,-0.0029889741774207224
18,rest,T4,4.059163858757754,4.026627497400394,-0.03253636135735949
18,rest,C3,4.124313041108328,4.090507951724041,-0.03380508938428761
18,rest,C4,4.035951806896697,3.87782070742199,-0.15813109947470672
18,rest,T5,4.141417610497012,4.263771239223641,0.12235362872662936
18,rest,T6,4.096135151523708,4.076640025917594,-0.019495125606113994
18,rest,P3,3.993332360713176,4.091288579271086,0.09795621855790992
18,rest,P4,3.9029973400798834,3.830902373627442,-0.07209496645244151
18,rest,O1,4.025956363752588,3.983079924019573,-0.042876439733015026
18,rest,O2,3.86256941308233,3.9684269866710777,0.10585757358874792
18,rest,Fz,4.422930897999678,4.393550209452064,-0.02938068854761422
18,rest,Cz,4.071481735996192,4.027036809562341,-0.044444926433851784
18,rest,Pz,4.0656478262718005,3.880315624785003,-0.18533220148679774
18,arithmetic,Fp1,5.9868457936767445,5.514260066551385,-0.4725857271253595
18,arithmetic,Fp2,5.551086916173198,5.458616691847668,-0.0924702243255302
18,arithmetic,F3,4.60177430513544,5.166335466224411,0.5645611610889709
18,arithmetic,F4,5.729452573711982,5.43346389935048,-0.2959886743615021
18,arithmetic,F7,5.682067548436884,5.27296619695859,-0.4091013514782942
18,arithmetic,F8,5.452827061715542,5.309658529309092,-0.14316853240644978
18,arithmetic,T3,4.59487985903122,4.791459549180331,0.19657969014911103
18,arithmetic,T4,5.786367539633408,5.386844014046566,-0.3995235255868428
18,arithmetic,C3,4.515582048900985,4.828875558659799,0.31329350975881454
18,arithmetic,C4,4.666099920456214,4.655676996606058,-0.010422923850156529
18,arithmetic,T5,4.685637562776724,4.760676735687539,0.07503917291081486
18,arithmetic,T6,5.519593160908883,5.217895929902011,-0.3016972310068722
18,arithmetic,P3,4.189204654890279,4.72671394456539,0.5375092896751106
18,arithmetic,P4,4.521418417979111,4.8350739157678255,0.31365549778871493
18,arithmetic,O1,4.938331431510628,4.889726814442065,-0.04860461706856256
18,arithmetic,O2,4.567928347795244,4.773267904762686,0.20533955696744144
18,arithmetic,Fz,5.910269214320215,5.885132513950072,-0.02513670037014304
18,arithmetic,Cz,4.680973530742502,4.643512459474054,-0.03746107126844844
18,arithmetic,Pz,4.628302787790623,4.637422086085344,0.009119298294721467
19,rest,Fp1,4.67259745682201,4.778988615989573,0.10639115916756303
19,rest,Fp2,4.568810731686925,4.769218423823822,0.20040769213689646
19,rest,F3,4.563545707114229,4.56848612688873,0.0049404197745008815
19,rest,F4,4.601236311801829,4.564495282204541,-0.03674102959728831
19,rest,F7,4.721089752077193,4.783015168317606,0.061925416240413256
19,rest,F8,4.5773551872847165,4.846356688727788,0.26900150144307133
19,rest,T3,4.284314423420413,4.422657244914749,0.1383428214943363
19,rest,T4,4.858979491781461,4.823770423784584,-0.03520906799687662
19,rest,C3,4.245593312396316,4.298609942755043,0.0530166303587265
19,rest,C4,4.492685352152941,4.396723228109583,-0.09596212404335791
19,rest,T5,4.012317573995439,4.245154516269516,0.23283694227407725
19,rest,T6,3.727639054885034,3.832839574521648,0.1052005196366137
19,rest,P3,3.68142973400441,3.65484659860707,-0.02658313539734003
19,rest,P4,3.8209937040266384,3.6945622644576672,-0.12643143956897118
19,rest,O1,3.614747899244147,3.734465217927133,0.11971731868298585
19,rest,O2,3.77137454343942,3.7181638326347,-0.05321071080471995
19,rest,Fz,4.480681440064802,4.587647163718809,0.1069657236540067
19,rest,Cz,4.632993230679236,4.535546179296499,-0.09744705138273702
19,rest,Pz,3.733034105564931,3.71448334844668,-0.01855075711825105
19,arithmetic,Fp1,6.98156482155605,6.333840707462222,-0.6477241140938288
19,arithmetic,Fp2,6.867569824535265,6.94357639640321,0.07600657186794457
19,arithmetic,F3,5.567215395264026,4.852683477564828,-0.7145319176991975
19,arithmetic,F4,5.123252274144228,5.199275098831526,0.07602282468729804
19,arithmetic,F7,4.709906722174212,4.230446482301187,-0.479460239873025
19,arithmetic,F8,6.288966757097467,5.982990308294453,-0.30597644880301367
19,arithmetic,T3,5.050740204087549,4.97544144283779,-0.07529876124975843
19,arithmetic,T4,6.881948470630758,7.734604395753285,0.8526559251225274
19,arithmetic,C3,5.148976791777091,5.430525913562659,0.28154912178556746
19,arithmetic,C4,4.87608369514502,5.524654904817449,0.6485712096724292
19,arithmetic,T5,4.679086693106368,5.034957346068893,0.3558706529625253
19,arithmetic,T6,5.264426690462311,4.983256182994976,-0.2811705074673343
19,arithmetic,P3,4.45714274592044,4.501750619719728,0.0446078737992881
19,arithmetic,P4,4.877898566854554,4.950673085406597,0.07277451855204298
19,arithmetic,O1,4.7100157016623205,5.050931325755956,0.3409156240936353
19,arithmetic,O2,5.234654555367692,4.934646192829756,-0.3000083625379366
19,arithmetic,Fz,5.342827908312732,5.069900171640613,-0.272927736672119
19,arithmetic,Cz,5.430458077600403,5.472266233707015,0.041808156106611705
19,arithmetic,Pz,4.843367295321891,4.583527519983598,-0.2598397753382935
20,rest,Fp1,4.763935084789548,4.620972092728848,-0.14296299206070007
20,rest,Fp2,5.025010827666107,4.780269392781716,-0.24474143488439104
20,rest,F3,5.009214316568099,4.81724347382423,-0.19197084274386889
20,rest,F4,4.872062226560484,4.981884830047529,0.10982260348704553
20,rest,F7,5.507679652256532,5.425298396338252,-0.08238125591828016
20,rest,F8,5.374939417894329,5.320762261751329,-0.054177156143000005
20,rest,T3,3.5005251492916805,3.506968301839158,0.006443152547477737
20,rest,T4,4.2797891804509,4.383931336105275,0.10414215565437512
20,rest,C3,4.69546651999072,4.662310864886903,-0.03315565510381724
20,rest,C4,3.949453192537805,4.1280169678464445,0.17856377530863954
20,rest,T5,4.468285313695316,4.351512664497276,-0.11677264919803942
20,rest,T6,3.9404952645986993,4.200235887827438,0.25974062322873914
20,rest,P3,4.322019746809155,4.212402609850526,-0.1096171369586294
20,rest,P4,4.064158398026244,4.004225157283345,-0.05993324074289852
20,rest,O1,4.092509565066173,4.058179212549732,-0.034330352516441565
