subject,regime,channel,condition,rep,K,sfreq,n_samples,val_loss,perplexity,wall_seconds
30,rest,Fp1,real,0,7,100.0,18200,1.5227296957046184,4.584723028498541,132.8926818370819
30,rest,Fp2,real,0,7,100.0,18200,1.5398173617708704,4.663738416274404,132.42104411125183
30,rest,F3,real,0,7,100.0,18200,1.4859504348192436,4.419163544341822,124.52618503570557
30,rest,F4,real,0,7,100.0,18200,1.491286827284022,4.442808969903162,116.76120257377625
30,rest,F7,real,0,7,100.0,18200,1.4690403692527905,4.345063483240226,116.98360300064087
30,rest,F8,real,0,7,100.0,18200,1.4022740273471277,4.064432095545488,116.41165518760681
30,rest,T3,real,0,7,100.0,18200,1.5390537313140022,4.660178403017142,116.9647958278656
30,rest,T4,real,0,7,100.0,18200,1.413368090328245,4.109774210282914,131.66153359413147
30,rest,C3,real,0,7,100.0,18200,1.4050753534491371,4.075833857835533,132.64398503303528
30,rest,C4,real,0,7,100.0,18200,1.3796057388465464,3.9733347870866766,132.62252593040466
30,rest,T5,real,0,7,100.0,18200,1.4774054633297398,4.381562795301663,133.64136624336243
30,rest,T6,real,0,7,100.0,18200,1.5552047512430827,4.736056139273014,116.80594801902771
30,rest,P3,real,0,7,100.0,18200,1.3562984593330103,3.881798042597101,116.77103400230408
30,rest,P4,real,0,7,100.0,18200,1.2952781697287816,3.65201171196839,116.71630430221558
30,rest,O1,real,0,7,100.0,18200,1.3327018360512715,3.7912729599956023,117.18954086303711
30,rest,O2,real,0,7,100.0,18200,1.2943275996838572,3.648541868457205,121.92133593559265
30,rest,Fz,real,0,7,100.0,18200,1.4587014484110055,4.300371646619082,133.4546799659729
30,rest,Cz,real,0,7,100.0,18200,1.4828758165580884,4.40559716980802,132.76493549346924
30,rest,Pz,real,0,7,100.0,18200,1.325830694200294,3.7653118789676143,131.99557733535767
30,arithmetic,Fp1,real,0,7,100.0,6200,1.354451320295249,3.874634440017707,45.52794671058655
30,arithmetic,Fp2,real,0,7,100.0,6200,1.3175441446844132,3.7342393554464786,43.31922435760498
30,arithmetic,F3,real,0,7,100.0,6200,1.6164829582997227,5.035349602907203,39.952075242996216
30,arithmetic,F4,real,0,7,100.0,6200,1.4990860106850032,4.477594725793248,40.15922999382019
30,arithmetic,F7,real,0,7,100.0,6200,1.3789051808221908,3.9705522103101796,39.52835392951965
30,arithmetic,F8,real,0,7,100.0,6200,1.2937904727889509,3.6465826647100807,39.76262307167053
30,arithmetic,T3,real,0,7,100.0,6200,1.5352662529053864,4.642561460888955,40.319379806518555
30,arithmetic,T4,real,0,7,100.0,6200,1.6567695134478961,5.242348125160819,39.821712255477905
30,arithmetic,C3,real,0,7,100.0,6200,1.5885404046994567,4.896596660413886,39.950517654418945
30,arithmetic,C4,real,0,7,100.0,6200,1.6323493616463025,5.115879662503676,39.487140417099
30,arithmetic,T5,real,0,7,100.0,6200,1.6611907062886622,5.2655768687003315,39.79155254364014
30,arithmetic,T6,real,0,7,100.0,6200,1.7024953423218117,5.487623820910802,39.700884103775024
30,arithmetic,P3,real,0,7,100.0,6200,1.5086832905366883,4.520774327368284,40.29697871208191
30,arithmetic,P4,real,0,7,100.0,6200,1.4385347686942067,4.214516049853012,39.60016942024231
30,arithmetic,O1,real,0,7,100.0,6200,1.5058091693550366,4.50779972833295,40.21195149421692
30,arithmetic,O2,real,0,7,100.0,6200,1.4872738521940043,4.425015813801701,43.07996869087219
30,arithmetic,Fz,real,0,7,100.0,6200,1.6801223544694281,5.366212511040486,45.795228481292725
30,arithmetic,Cz,real,0,7,100.0,6200,1.6222458687374266,5.06445164738661,45.57620096206665
30,arithmetic,Pz,real,0,7,100.0,6200,1.4754341516428167,4.372933877294136,45.36877632141113
31,rest,Fp1,real,0,7,100.0,8000,1.3953663834845955,4.03645319153061,57.64891052246094
31,rest,Fp2,real,0,7,100.0,8000,1.2289853089641756,3.417759805997517,58.560335636138916
31,rest,F3,real,0,7,100.0,8000,1.4767506965397699,4.378694832520987,58.33392953872681
31,rest,F4,real,0,7,100.0,8000,1.510238474761903,4.527810434090928,58.61952257156372
31,rest,F7,real,0,7,100.0,8000,1.3773935078264283,3.964554568134575,58.26276707649231
31,rest,F8,real,0,7,100.0,8000,1.42071889584193,4.140095668244833,59.08596062660217
31,rest,T3,real,0,7,100.0,8000,1.5024371110726857,4.492624764733948,51.91450381278992
31,rest,T4,real,0,7,100.0,8000,1.3276102887701895,3.7720185733698743,51.94110298156738
31,rest,C3,real,0,7,100.0,8000,1.4800740331822129,4.393270916705775,51.608277797698975
31,rest,C4,real,0,7,100.0,8000,1.3039895338642673,3.6839646907651376,51.46958875656128
31,rest,T5,real,0,7,100.0,8000,1.3847091936700082,3.9936643530577847,51.31989622116089
31,rest,T6,real,0,7,100.0,8000,1.3943413418562927,4.0323177788257745,52.18156695365906
31,rest,P3,real,0,7,100.0,8000,1.51382141551825,4.544062408176231,51.318926095962524
31,rest,P4,real,0,7,100.0,8000,1.357473528188804,3.886362103599241,51.47258687019348
31,rest,O1,real,0,7,100.0,8000,1.4346905505161118,4.198345631863569,51.633060932159424
31,rest,O2,real,0,7,100.0,8000,1.4743890188276028,4.368365968051933,51.33984851837158
31,rest,Fz,real,0,7,100.0,8000,1.416562073391019,4.12292174482663,53.58178210258484
31,rest,Cz,real,0,7,100.0,8000,1.470931543022676,4.353288528371589,58.49961996078491
31,rest,Pz,real,0,7,100.0,8000,1.4080038853752166,4.087787562272928,58.10403561592102
31,arithmetic,Fp1,real,0,7,100.0,6200,1.7594132253857486,5.809027804120967,44.69757652282715
31,arithmetic,Fp2,real,0,7,100.0,6200,1.5110720046630577,4.5315860728097865,44.516337633132935
31,arithmetic,F3,real,0,7,100.0,6200,1.5819882748334793,4.864618400452843,44.570152044296265
31,arithmetic,F4,real,0,7,100.0,6200,1.5765192008352091,4.838086062241457,44.72926044464111
31,arithmetic,F7,real,0,7,100.0,6200,1.7147740752733276,5.555420263766269,44.734652519226074
31,arithmetic,F8,real,0,7,100.0,6200,1.601260874413313,4.959281515078716,44.250734090805054
31,arithmetic,T3,real,0,7,100.0,6200,1.6495542398244423,5.2046592801801035,44.469310998916626
31,arithmetic,T4,real,0,7,100.0,6200,1.542501382779632,4.676272801915473,44.989356994628906
31,arithmetic,C3,real,0,7,100.0,6200,1.5858560656722696,4.883470160767696,42.61964988708496
31,arithmetic,C4,real,0,7,100.0,6200,1.3762208563151856,3.95990825201609,40.002267837524414
31,arithmetic,T5,real,0,7,100.0,6200,1.443939661221678,4.237356726254938,39.48731470108032
31,arithmetic,T6,real,0,7,100.0,6200,1.5630307924992557,4.773266123530263,39.198657751083374
31,arithmetic,P3,real,0,7,100.0,6200,1.575451736256418,4.832924332212997,39.63806128501892
