step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
27,13,0.8986906641059451,,,0.9,hold,0.812519077901487,0.8986906641059451,11.63717755564937
28,576,0.9161378517746925,,,0.9,hold,0.808459820491927,0.9161378517746925,11.777205109596252
29,3364,0.9069217371529547,,,0.9,hold,0.7920848439479696,0.9069217371529547,11.79265994039075
30,1265,0.9073543498913447,,,0.9,hold,0.7873695373535157,0.9073543498913447,11.957468716303508
31,387,0.9058262696189265,,,0.9,hold,0.7892085756025007,0.9058262696189265,11.820477193401706
32,5326,0.896708232741202,,,0.9,hold,0.7912208312942136,0.896708232741202,11.837341447030344
33,304,0.8800536201846215,,,0.9,hold,0.7917324468012779,0.8800536201846215,11.664117059400004
34,264,0.8681520319754078,,,0.9,hold,0.7796861269781666,0.8681520319754078,11.55612414883029
35,71830,0.8592101845049089,,,0.9,hold,0.7711911595636799,0.8592101845049089,11.546871846722018
36,1262,0.8921331772881169,,,0.9,hold,0.7912635639790566,0.8921331772881169,11.80611962656821
37,323,0.8819720312472312,,,0.9,hold,0.7796350304157503,0.8819720312472312,11.796677558652815
38,76261,0.8854348226901023,,,0.9,hold,0.7807845752085408,0.8854348226901023,11.737522309826266
39,1707,0.8978726796565517,,,0.9,hold,0.7811923709607893,0.8978726796565517,11.619323392068186
40,11,0.9061771121717268,,,0.9,hold,0.776618875803486,0.9061771121717268,11.489316632670741
41,448,0.8955009031680322,,,0.9,hold,0.7689441567467105,0.8955009031680322,11.427633716214087
42,42020,0.9004795368640653,,,0.9,hold,0.7640852168683083,0.9004795368640653,11.420926493983115
43,27787,0.9096318416057094,,,0.9,hold,0.764708677607198,0.9096318416057094,11.305502368557837
44,315,0.9216404413023302,,,0.9,hold,0.7682056974980139,0.9216404413023302,11.404719937232233
45,279,0.9164086570662837,,,0.9,hold,0.7547385404186864,0.9164086570662837,11.560202860063121
46,326,0.9022858681217316,,,0.9,hold,0.7443372799504188,0.9022858681217316,11.363772576855075
47,57909,0.8994028183721727,,,0.9,hold,0.7408338189125061,0.8994028183721727,11.75091008217104
48,323,0.9033697805097026,,,0.9,hold,0.7491329023914952,0.9033697805097026,12.09715260228803
49,1181,0.9264057893906871,,,0.9,hold,0.7649147299028212,0.9264057893906871,12.214173470774005
50,39090,0.9243664299288104,,,0.9,hold,0.7642534144463078,0.9243664299288104,11.90277805636006
51,13,0.9325472212606861,,,0.9,hold,0.7655181288719177,0.9325472212606861,11.923468359055057
52,576,0.9475123420838387,,,0.9,hold,0.7696365329527086,0.9475123420838387,11.917821807246055
53,326,0.9448095290891586,,,0.9,hold,0.7548181847218545,0.9448095290891586,11.905440315123528
54,57909,0.9510933151168208,,,0.9,hold,0.754718235423488,0.9510933151168208,12.1035719379302
55,53416,0.941223333920202,,,0.9,hold,0.749606954474603,0.941223333920202,12.055321893384379
56,1265,0.9353940534976221,,,0.9,hold,0.739597144626802,0.9353940534976221,12.172448988883726
57,387,0.9294071976215609,,,0.9,hold,0.7351694943443421,0.9294071976215609,11.957561923611548
58,44777,0.9084640952848619,,,0.9,hold,0.7254875571497025,0.9084640952848619,11.966010524380591
59,438,0.8913144815352655,,,0.9,hold,0.7304956393857156,0.8913144815352655,11.755749794744677
60,264,0.8923850559419201,,,0.9,hold,0.7400720388658585,0.8923850559419201,11.696123400042135
61,3093,0.8768273342040277,,,0.9,hold,0.7326306277705777,0.8768273342040277,11.297584010708716
62,323,0.8880018572653493,,,0.9,hold,0.7413116962678971,0.8880018572653493,11.582741798893098
63,59861,0.8973471012807661,,,0.9,hold,0.7521774643851865,0.8973471012807661,11.657082157750283
64,3842,0.9059003082013899,,,0.9,hold,0.7564591544289743,0.9059003082013899,11.793604266258978
65,879,0.9228207767009735,,,0.9,hold,0.7711624954977343,0.9228207767009735,11.790644184235603
66,5711,0.9379192648395416,,,0.9,hold,0.7823940025221917,0.9379192648395416,11.906331692972492
67,806,0.9199715871964732,,,0.9,hold,0.7693693397506591,0.9199715871964732,11.896247663805562
68,7361,0.9248762592192619,,,0.9,hold,0.7777497047378171,0.9248762592192619,11.956501991518083
69,311,0.9335885836232093,,,0.9,hold,0.781077520501229,0.9335885836232093,12.071639553193123
70,1492,0.9212345923146894,,,0.9,hold,0.7743482137880018,0.9212345923146894,12.144085330347862
71,1477,0.9059831403916881,,,0.9,hold,0.7660704226263108,0.9059831403916881,12.069497493005567
72,47290,0.9119231893170264,,,0.9,hold,0.7689186055814067,0.9119231893170264,12.11011189799155
73,323,0.9249716651055121,,,0.9,hold,0.7840261930419553,0.9249716651055121,12.111520474956881
74,470,0.9109547907306302,,,0.9,hold,0.7686597752955652,0.9109547907306302,12.145698901145689
75,1059,0.9090329216372582,,,0.9,hold,0.764598443623512,0.9090329216372582,12.185657332020421
76,311,0.9116754262678085,,,0.9,hold,0.7741951980898457,0.9116754262678085,12.033596900201612
77,1059,0.9230301351316513,,,0.9,hold,0.7829026637538787,0.9230301351316513,12.205249155721356
78,2997,0.9190027838753115,,,0.9,hold,0.7813232444947765,0.9190027838753115,11.838520496122298
79,13,0.9292900071990106,,,0.9,hold,0.7836240779969,0.9292900071990106,11.68526444896575
80,576,0.9339559357012471,,,0.9,hold,0.7781204888897557,0.9339559357012471,11.853472571219168
81,13391,0.927604345544692,,,0.9,hold,0.7694252508301889,0.927604345544692,11.970428466796875
82,1265,0.927949252628511,,,0.9,hold,0.7649536007835019,0.927949252628511,11.812809605752268
83,387,0.9118658179236997,,,0.9,hold,0.7659833460084854,0.9118658179236997,11.78529167175293
84,16500,0.9035456872755482,,,0.9,hold,0.7687232792377472,0.9035456872755482,11.776820398146107
85,323,0.9264726754157774,,,0.9,hold,0.788975816580557,0.9264726754157774,11.685550289769326
86,36054,0.9348312943212448,,,0.9,hold,0.7938300726875183,0.9348312943212448,11.626617154767436
87,11,0.9498039137932562,,,0.9,hold,0.8029760343413199,0.9498039137932562,11.752585472599153
88,448,0.9546407768803258,,,0.9,hold,0.8089913254783999,0.9546407768803258,11.835987706338205
89,279,0.9643904211059693,,,0.9,hold,0.8147711003980329,0.9643904211059693,11.807893476178569
90,326,0.9551044423733989,,,0.9,hold,0.8031833066094306,0.9551044423733989,11.794591380703833
91,57909,0.9551963258174158,,,0.9,hold,0.8014859009173608,0.9551963258174158,12.087732930337229
92,53416,0.9629722131836799,,,0.9,hold,0.8119508633690495,0.9629722131836799,12.462173061986123
93,594,0.9445940746415046,,,0.9,hold,0.7983822793729843,0.9445940746415046,12.388259580058437
94,85066,0.9430547443128401,,,0.9,hold,0.8016382350075629,0.9430547443128401,12.30318650891704
95,323,0.9484672652136895,,,0.9,hold,0.8149793446063995,0.9484672652136895,12.294507549655053
96,25248,0.9438393337111319,,,0.9,hold,0.8146062003028008,0.9438393337111319,12.484359095173497
97,311,0.9579655480000281,,,0.9,hold,0.8140462704243199,0.9579655480000281,12.863748488887664
98,17186,0.9559235563201289,,,0.9,hold,0.8051941981238704,0.9559235563201289,12.885697026406564
99,47290,0.9637516785052515,,,0.9,hold,0.8141906751740363,0.9637516785052515,13.056718426366006
100,13653,0.9574428729472622,,,0.9,hold,0.8211126933174748,0.9574428729472622,13.243437244046119
101,1660,0.9713785869459952,,,0.9,hold,0.830884721009962,0.9713785869459952,12.978553479717624
102,43837,0.971652929821322,,,0.9,hold,0.831777217888063,0.971652929821322,13.053981288786858
103,13,0.9800567367384511,,,0.9,hold,0.8454692719444152,0.9800567367384511,13.231561968403478
104,47290,0.9946472615964951,,,0.9,hold,0.8491919165657412,0.9946472615964951,13.457116373123661
105,1265,0.9992523126063808,,,0.9,hold,0.8462167180353596,0.9992523126063808,13.52017101164787
106,387,0.9916996292529567,,,0.9,hold,0.8430410671618677,0.9916996292529567,13.322571416055002
107,44777,0.9787064656134574,,,0.9,hold,0.8331648245934518,0.9787064656134574,13.382754033611667
108,438,0.9780843430949796,,,0.9,hold,0.8340212087477407,0.9780843430949796,13.394477767329063
109,264,0.9739735722541809,,,0.9,hold,0.8321628378283593,0.9739735722541809,13.389487343449746
110,3908,0.9501048701424752,,,0.9,hold,0.8158440830246094,0.9501048701424752,13.131022314871512
111,323,0.9374294886665959,,,0.9,hold,0.8162319439072763,0.9374294886665959,12.909054771546394
112,22208,0.9462545023810479,,,0.9,hold,0.8306008192800707,0.9462545023810479,12.817937312587615
113,3743,0.9592292683739816,,,0.9,hold,0.8434161063163511,0.9592292683739816,12.912365190444454
114,879,0.9736353783838211,,,0.9,hold,0.8468892112854989,0.9736353783838211,12.923692318700976
115,374,0.9827337899515706,,,0.9,hold,0.8559667746866902,0.9827337899515706,12.924099999089394
116,5558,0.9559715678614955,,,0.9,hold,0.8362099807108602,0.9559715678614955,12.771805932444911
117,304,0.9609468867701869,,,0.9,hold,0.8382475501106631,0.9609468867701869,12.823016858869984
118,279,0.9471491190694994,,,0.9,hold,0.8262132838849099,0.9471491190694994,12.755422207616991
119,27950,0.9282782385426183,,,0.9,hold,0.8104862811103943,0.9282782385426183,12.743667987085157
120,30249,0.9409329179794558,,,0.9,hold,0.8307012694497262,0.9409329179794558,12.713303242960285
121,315,0.960837060405362,,,0.9,hold,0.8518011781477159,0.960837060405362,12.88503457653907
122,279,0.9706086631744139,,,0.9,hold,0.8507937212144175,0.9706086631744139,12.697480863140475
123,326,0.9685577500251031,,,0.9,hold,0.8494753203084392,0.9685577500251031,12.416586875915527
124,57909,0.9785515473734948,,,0.9,hold,0.8473032539890658,0.9785515473734948,12.580107965776998
125,323,0.981243077785738,,,0.9,hold,0.8439921121443471,0.981243077785738,12.71160239558066
126,6693,0.9929248344513678,,,0.9,hold,0.8345516708589369,0.9929248344513678,12.75322409599058
127,85066,0.9913594376656317,,,0.9,hold,0.8232794307893322,0.9913594376656317,12.556418911103279
128,323,0.9901249524085752,,,0.9,hold,0.8334167503541515,0.9901249524085752,12.394698389114872
129,44872,0.9891236366764191,,,0.9,hold,0.8447865305408355,0.9891236366764191,12.427525397269957
130,3643,0.9901045060926869,,,0.9,hold,0.8426214014330218,0.9901045060926869,12.613059689921718
131,678,0.995876835238549,,,0.9,hold,0.8482917412634818,0.995876835238549,12.488496780395508
132,279,0.9811505060042104,,,0.9,hold,0.8397907595480641,0.9811505060042104,12.600038820697415
133,6672,0.9738724135583446,,,0.9,hold,0.832091260340906,0.9738724135583446,12.503701871441256
134,304,0.9677046710445035,,,0.9,hold,0.8170730856157118,0.9677046710445035,12.401163116578132
135,1059,0.9392310765481764,,,0.9,hold,0.7970189221443669,0.9392310765481764,12.114096041648619
136,2222,0.9314449314148195,,,0.9,hold,0.8001404481549417,0.9314449314148195,11.981740413173553
137,369,0.946037030989124,,,0.9,hold,0.8107145255611788,0.946037030989124,12.136753959040488
138,1059,0.9568892726975102,,,0.9,hold,0.8185299067727981,0.9568892726975102,12.265072099624142
139,2997,0.954897919970174,,,0.9,hold,0.8162957824045612,0.954897919970174,12.20441613658782
140,13,0.9656217030940517,,,0.9,hold,0.821117623198417,0.9656217030940517,12.263799128993865
141,576,0.9981738828843639,,,0.9,hold,0.8339125802440028,0.9981738828843639,12.614969299685571
142,3364,0.9844367042664559,,,0.9,hold,0.8161374243997759,0.9844367042664559,12.654597482373637
143,1265,0.9792202172740814,,,0.9,hold,0.811009684878011,0.9792202172740814,12.716732225110453
144,614,0.9525648643893581,,,0.9,hold,0.7984762143704199,0.9525648643893581,12.57603148491152
145,264,0.928874135017395,,,0.9,hold,0.7815373414947141,0.928874135017395,12.610618391344625
146,36054,0.9197928934328018,,,0.9,hold,0.7748894701080937,0.9197928934328018,12.506982957163165
147,10935,0.9378916919231415,,,0.9,hold,0.7949311012221921,0.9378916919231415,12.41452221716604
148,429,0.9288412342148442,,,0.9,hold,0.794139914935635,0.9288412342148442,12.342912074058287
149,10901,0.9303978902678336,,,0.9,hold,0.7975768398854041,0.9303978902678336,12.297037078488257
150,279,0.9500603973865509,,,0.9,hold,0.8136735471986956,0.9500603973865509,12.421431679879465
151,6604,0.9297157487561626,,,0.9,hold,0.7880334527261795,0.9297157487561626,12.39709920267905
152,8266,0.9235538359611265,,,0.9,hold,0.7824519468892005,0.9235538359611265,12.62673871747909
153,35936,0.9263808823400929,,,0.9,hold,0.8023035949276339,0.9263808823400929,12.50196160039594
154,323,0.9463963124059862,,,0.9,hold,0.820630048551867,0.9463963124059862,12.82500974593624
155,37550,0.9491471032942495,,,0.9,hold,0.8303323618827327,0.9491471032942495,12.642478542943154
156,911,0.9598111164185309,,,0.9,hold,0.8364752011914407,0.9598111164185309,12.596993077185846
157,279,0.940964518054839,,,0.9,hold,0.8310957627911721,0.940964518054839,12.44865894317627
158,3853,0.9283859998949112,,,0.9,hold,0.8277261660945031,0.9283859998949112,12.31453755594069
159,315,0.9150996842691975,,,0.9,hold,0.8189938452935988,0.9150996842691975,12.052121670015397
160,47290,0.9060748911673023,,,0.9,hold,0.8062449289906409,0.9060748911673023,11.80983784890944
161,323,0.9080498622309777,,,0.9,hold,0.8108173666461822,0.9080498622309777,11.484761807226366
162,1059,0.8975962938800934,,,0.9,hold,0.7931519919826139,0.8975962938800934,11.268534091211134
163,2997,0.8908374271085185,,,0.9,hold,0.7811536558212773,0.8908374271085185,11.251869924606815
164,13,0.9051469929756657,,,0.9,hold,0.785994452814902,0.9051469929756657,11.373456139718332
165,47290,0.918042984700972,,,0.9,hold,0.7856289263694517,0.918042984700972,11.461423181718395
166,1265,0.9315926913292177,,,0.9,hold,0.7902386861462747,0.9315926913292177,11.518714089547434
167,387,0.9261342710064303,,,0.9,hold,0.7911590241616772,0.9261342710064303,11.443395030113958
168,264,0.8957297378970731,,,0.9,hold,0.7677179026988245,0.8957297378970731,11.315395539806735
169,8622,0.8878846428086681,,,0.9,hold,0.7612871123898414,0.8878846428086681,11.176588673745432
170,3668,0.9002077666021162,,,0.9,hold,0.7728698465131945,0.9002077666021162,11.25527169627528
171,879,0.8980626858049824,,,0.9,hold,0.7770314293522989,0.8980626858049824,11.216822901079732
172,374,0.8812245236289117,,,0.9,hold,0.7755050332315506,0.8812245236289117,11.084863539664976
173,279,0.877533475237508,,,0.9,hold,0.7798837519461109,0.877533475237508,11.062789793937437
174,9842,0.8681703046444924,,,0.9,hold,0.7757975584076297,0.8681703046444924,11.125583156462639
175,5344,0.8855648031157832,,,0.9,hold,0.7852529835316443,0.8855648031157832,11.271948352936775
176,4815,0.8902087355813673,,,0.9,hold,0.7935109148102422,0.8902087355813673,11.243292931587465
177,279,0.8973735263270717,,,0.9,hold,0.8004960408133845,0.8973735263270717,11.370528082693777
178,3364,0.8806676114759138,,,0.9,hold,0.7867650553103416,0.8806676114759138,11.382900699492424
179,11,0.8760277475080183,,,0.9,hold,0.7786649263674214,0.8760277475080183,11.319053249974404
180,323,0.8843180479541901,,,0.9,hold,0.7750331692157253,0.8843180479541901,11.28300263804774
181,6693,0.8667280923935675,,,0.9,hold,0.7546067651241056,0.8667280923935675,11.089557801523517
182,6168,0.8837336272962631,,,0.9,hold,0.7638991859651381,0.8837336272962631,11.225049880243116
183,323,0.8926562734188572,,,0.9,hold,0.7702834087033426,0.8926562734188572,11.072366745241228
184,11454,0.8890263178656178,,,0.9,hold,0.7599035174615921,0.8890263178656178,11.258646411280479
185,614,0.8886834719488698,,,0.9,hold,0.7494227770836123,0.8886834719488698,11.272249744784448
186,264,0.8927338652072414,,,0.9,hold,0.755116876094572,0.8927338652072414,11.208760753754646
187,5089,0.8753262152594905,,,0.9,hold,0.745594726454827,0.8753262152594905,11.052654881631174
188,5421,0.8724364705624119,,,0.9,hold,0.7500453495210216,0.8724364705624119,10.978578567504883
189,389,0.8792465358011184,,,0.9,hold,0.7627938851233451,0.8792465358011184,11.122486375993297
190,279,0.8713515814273588,,,0.9,hold,0.7509120404720306,0.8713515814273588,11.124719819714946
191,15274,0.864574485248135,,,0.9,hold,0.7498578832995507,0.864574485248135,11.06447495183637
192,315,0.8601533664811042,,,0.9,hold,0.7407043691604368,0.8601533664811042,11.133557765714583
193,279,0.8521397373368663,,,0.9,hold,0.7309232440686995,0.8521397373368663,11.10043691819714
194,7089,0.8449445405314046,,,0.9,hold,0.7293137456140211,0.8449445405314046,11.016110281790457
195,13,0.8437864915017159,,,0.9,hold,0.729353969135592,0.8437864915017159,11.005123061518516
196,576,0.8402777160367658,,,0.9,hold,0.7255938466518156,0.8402777160367658,10.945606831581362
197,3364,0.8237201436873405,,,0.9,hold,0.714908770976528,0.8237201436873405,10.863986430629607
198,1265,0.8239821137920502,,,0.9,hold,0.708250266890372,0.8239821137920502,10.926288912373204
199,387,0.8346743968225294,,,0.9,hold,0.7196283830750373,0.8346743968225294,10.9181728670674
200,5326,0.834053062623547,,,0.9,hold,0.7180403557515913,0.834053062623547,10.960418485826061
201,304,0.8210969701890023,,,0.9,hold,0.7069013609040168,0.8210969701890023,10.921497468025454
202,4843,0.8130824412069013,,,0.9,hold,0.6973388781470637,0.8130824412069013,10.963572286790416
203,1697,0.8319221504272953,,,0.9,hold,0.7075536933637434,0.8319221504272953,11.202101707458496
204,49097,0.8387083238170993,,,0.9,hold,0.7215622586588706,0.8387083238170993,11.21750557807184
205,3427,0.8759572678996671,,,0.9,hold,0.7554009585611282,0.8759572678996671,11.472163354196857
206,1167,0.8664740593202652,,,0.9,hold,0.7490477129336326,0.8664740593202652,11.491150333035376
207,11,0.8705770700208603,,,0.9,hold,0.7501540424362305,0.8705770700208603,11.709977580655005
208,448,0.877783360019807,,,0.9,hold,0.7500376191831404,0.877783360019807,11.652578969155588
209,264,0.8822029136842297,,,0.9,hold,0.7451587232851213,0.8822029136842297,11.703287524561729
210,5244,0.8731251109030939,,,0.9,hold,0.7384878521965396,0.8731251109030939,11.594682847299884
211,389,0.8727574348449707,,,0.9,hold,0.7484106181129333,0.8727574348449707,11.756115851863738
212,279,0.8790815799467026,,,0.9,hold,0.7551508401670763,0.8790815799467026,11.89988616205031
213,326,0.8627864391573014,,,0.9,hold,0.7490146669649309,0.8627864391573014,11.741402856765255
214,57909,0.8460637523281959,,,0.9,hold,0.7312195868261399,0.8460637523281959,11.831992749244936
215,53416,0.836799810009618,,,0.9,hold,0.7292532776632616,0.836799810009618,11.77085518067883
216,594,0.8190922775576192,,,0.9,hold,0.72161451751186,0.8190922775576192,11.544734877924766
217,11303,0.8062462998974708,,,0.9,hold,0.7150681143806826,0.8062462998974708,11.520350071691698
218,323,0.8255015284784378,,,0.9,hold,0.7235760525349648,0.8255015284784378,11.595387597237863
219,15650,0.8363962404189571,,,0.9,hold,0.7184573498464399,0.8363962404189571,11.65888040296493
220,438,0.8491581582253979,,,0.9,hold,0.7143148712573513,0.8491581582253979,11.662237644195557
221,566,0.8676086241199125,,,0.9,hold,0.7274824861557253,0.8676086241199125,11.728388340242448
222,16297,0.8840261793905689,,,0.9,hold,0.733156043675638,0.8840261793905689,12.01003900651009
223,311,0.8844211313032335,,,0.9,hold,0.7360217523190283,0.8844211313032335,12.096379018598988
224,3581,0.8811775119073929,,,0.9,hold,0.7372253892883178,0.8811775119073929,12.17639132468931
225,47290,0.8982848476979041,,,0.9,hold,0.7558343362423682,0.8982848476979041,12.523677410617951
226,13,0.9023004145391526,,,0.9,hold,0.7664449320685479,0.9023004145391526,12.542783321872834
227,576,0.9037430469066866,,,0.9,hold,0.7656674663866719,0.9037430469066866,12.560426481308475
228,326,0.9018549832605547,,,0.9,hold,0.7654951551268178,0.9018549832605547,12.54816964364821
229,57909,0.89603221897156,,,0.9,hold,0.7625044882297516,0.89603221897156,12.775434724746212
230,53416,0.9030016362667084,,,0.9,hold,0.7622601130316334,0.9030016362667084,12.963613494749993
231,1265,0.9127948630240655,,,0.9,hold,0.771803617477417,0.9127948630240655,12.843203652289606
232,387,0.9143758070084357,,,0.9,hold,0.7737674482407109,0.9143758070084357,12.74189172252532
233,7481,0.9069314224104728,,,0.9,hold,0.7678939277125943,0.9069314224104728,12.637012527834985
234,438,0.890599597846308,,,0.9,hold,0.7605091256480063,0.890599597846308,12.383479718239077
235,264,0.8890868434982915,,,0.9,hold,0.7496672945637857,0.8890868434982915,12.381351363274359
236,883,0.849734837970426,,,0.9,hold,0.7140126449446524,0.849734837970426,11.891852025062807
237,448,0.8495285405266669,,,0.9,hold,0.7105995522391412,0.8495285405266669,11.84020443885557
238,264,0.850974380008636,,,0.9,hold,0.7079483203349575,0.850974380008636,11.869304549309515
239,3093,0.8372564661887384,,,0.9,hold,0.702554976747882,0.8372564661887384,11.825682347820651
240,4746,0.8597637587977994,,,0.9,hold,0.7181578884201665,0.8597637587977994,12.01823156110702
241,323,0.8758225537115528,,,0.9,hold,0.7305527973559595,0.8758225537115528,12.224353621082921
242,264,0.8748088978951977,,,0.9,hold,0.7282578993228174,0.8748088978951977,12.1615279874494
243,22208,0.8682086044742215,,,0.9,hold,0.7251542374011009,0.8682086044742215,11.917613091007356
244,3971,0.8976643508480441,,,0.9,hold,0.7417164243036701,0.8976643508480441,12.113027003503614
245,11,0.9089161542154127,,,0.9,hold,0.7504230478117543,0.9089161542154127,11.99430759491459
246,879,0.9210090464161288,,,0.9,hold,0.7526391369681205,0.9210090464161288,11.795731113803003
247,374,0.9223334231684285,,,0.9,hold,0.7465821879525338,0.9223334231684285,11.76886995377079
248,2677,0.9134799338156178,,,0.9,hold,0.7330104766353485,0.9134799338156178,11.801990355214764
249,3330,0.9049705516907477,,,0.9,hold,0.726544778193197,0.9049705516907477,11.708180366023894
250,369,0.8953636250188274,,,0.9,hold,0.7314490791290037,0.8953636250188274,11.894756132556546
251,5510,0.8762242947855303,,,0.9,hold,0.7260837881795822,0.8762242947855303,12.071300906519737
252,311,0.8711277169566001,,,0.9,hold,0.7320276056566546,0.8711277169566001,12.104496402125205
253,1492,0.8588796277200023,,,0.9,hold,0.7259775092524867,0.8588796277200023,11.844895209035565
254,3800,0.8511036346035619,,,0.9,hold,0.7240037283589763,0.8511036346035619,11.706165282957015
255,323,0.8593368972501447,,,0.9,hold,0.7359268847973116,0.8593368972501447,11.609713785109982
