regime,prompt,layer,t,F
philosophical,3,1,47,104.51777082873929
philosophical,3,1,48,104.2542714764995
philosophical,3,1,49,104.07670199486518
philosophical,3,1,50,103.83374934042654
philosophical,3,1,51,103.62857203329763
philosophical,3,1,52,103.37557220458984
philosophical,3,1,53,103.1933825092931
philosophical,3,1,54,102.96243975239415
philosophical,3,1,55,102.77428657777848
philosophical,3,1,56,102.57143820485761
philosophical,3,1,57,102.40268190445438
philosophical,3,1,58,102.14319315264302
philosophical,3,1,59,101.9385255382907
philosophical,3,1,60,101.70990408620527
philosophical,3,1,61,101.55182549261278
philosophical,3,1,62,101.3631581952495
philosophical,3,1,63,101.21419500535534
philosophical,3,1,64,101.04959967828566
philosophical,3,1,65,100.91325476861769
philosophical,3,1,66,100.75463005804247
philosophical,3,1,67,100.66081237792969
philosophical,3,1,68,100.54695129394531
philosophical,3,1,69,100.4393805226972
philosophical,3,1,70,100.32840876425466
philosophical,3,1,71,100.23728672150642
philosophical,3,1,72,100.08618779336253
philosophical,3,1,73,99.98416777580015
philosophical,3,1,74,99.8822528469947
philosophical,3,1,75,99.81811351160849
philosophical,3,1,76,99.74964609453755
philosophical,3,1,77,99.68440246582031
philosophical,3,1,78,99.60304186421055
philosophical,3,1,79,99.51623067548198
philosophical,3,1,80,99.3988745904738
philosophical,3,1,81,99.31049322312877
philosophical,3,1,82,99.23134416149509
philosophical,3,1,83,99.16958716607863
philosophical,3,1,84,99.07575176608178
philosophical,3,1,85,98.96824424497542
philosophical,3,1,86,98.87540214292464
philosophical,3,1,87,98.79915151288432
philosophical,3,1,88,98.70639111918788
philosophical,3,1,89,98.65655320690524
philosophical,3,1,90,98.62444206976122
philosophical,3,1,91,98.60701628654233
philosophical,3,1,92,98.58878917078817
philosophical,3,1,93,98.557127921812
philosophical,3,1,94,98.51643593080583
philosophical,3,1,95,98.50545920095136
philosophical,3,1,96,98.47190955377394
philosophical,3,1,97,98.45561169039819
philosophical,3,1,98,98.42856720955142
philosophical,3,1,99,98.40452994069746
philosophical,3,1,100,98.38356091899257
philosophical,3,1,101,98.33453442973476
philosophical,3,1,102,98.266356437437
philosophical,3,1,103,98.23652993479082
philosophical,3,1,104,98.2257545225082
philosophical,3,1,105,98.21834342710433
philosophical,3,1,106,98.16309282856602
philosophical,3,1,107,98.11626926545173
philosophical,3,1,108,98.10231018066406
philosophical,3,1,109,98.11853101176601
philosophical,3,1,110,98.11446651335686
philosophical,3,1,111,98.12161500992313
philosophical,3,1,112,98.12459268877583
philosophical,3,1,113,98.09643874629852
philosophical,3,1,114,98.05410274382561
philosophical,3,1,115,98.03460988690776
philosophical,3,1,116,98.0304715556483
philosophical,3,1,117,98.0186526390814
philosophical,3,1,118,98.00164770310924
philosophical,3,1,119,98.0161863757718
philosophical,3,1,120,98.05345006142893
philosophical,3,1,121,98.0533208539409
philosophical,3,1,122,98.04618170953566
philosophical,3,1,123,98.05893436554939
philosophical,3,1,124,98.07172123078377
philosophical,3,1,125,98.07030191729146
philosophical,3,1,126,98.05424081125567
philosophical,3,2,0,81.1537857055664
philosophical,3,2,1,73.27588272094727
philosophical,3,2,2,66.03148142496745
philosophical,3,2,3,77.49987411499023
philosophical,3,2,4,82.52208251953125
philosophical,3,2,5,87.89309692382812
philosophical,3,2,6,88.48680332728794
philosophical,3,2,7,89.13561820983887
philosophical,3,2,8,96.19390699598524
philosophical,3,2,9,98.6914161682129
philosophical,3,2,10,98.9447319724343
philosophical,3,2,11,99.62967363993327
philosophical,3,2,12,100.07640251746544
philosophical,3,2,13,100.20240184238979
philosophical,3,2,14,100.2416498819987
philosophical,3,2,15,100.17587375640869
philosophical,3,2,16,100.04048246495864
philosophical,3,2,17,99.90446090698242
philosophical,3,2,18,99.76128989771793
philosophical,3,2,19,99.63849906921386
philosophical,3,2,20,99.46245901925224
philosophical,3,2,21,99.31449127197266
philosophical,3,2,22,99.08591029954994
philosophical,3,2,23,98.8724012374878
philosophical,3,2,24,98.62786773681641
philosophical,3,2,25,98.39588018564078
philosophical,3,2,26,98.1570561726888
philosophical,3,2,27,97.95620046343122
philosophical,3,2,28,97.70879364013672
philosophical,3,2,29,97.4646998087565
philosophical,3,2,30,97.19826827510711
philosophical,3,2,31,97.47025791291267
philosophical,3,2,32,98.22854122038811
philosophical,3,2,33,99.4161842100082
philosophical,3,2,34,98.65438965828189
philosophical,3,2,35,98.19781174198273
philosophical,3,2,36,97.2852057180097
philosophical,3,2,37,97.10469621227634
philosophical,3,2,38,96.86936999905494
philosophical,3,2,39,94.7400397023847
philosophical,3,2,40,93.60998805876702
philosophical,3,2,41,93.11691013459236
philosophical,3,2,42,92.42138425765499
philosophical,3,2,43,91.78133859942037
philosophical,3,2,44,91.21955871582031
philosophical,3,2,45,90.69014247771233
philosophical,3,2,46,90.20948200841104
philosophical,3,2,47,89.75726121471774
philosophical,3,2,48,89.31860991447202
philosophical,3,2,49,88.90059637254284
philosophical,3,2,50,88.44425816689768
