regime,prompt,layer,t,F
mathematical,0,25,51,62838.921670236894
mathematical,0,25,52,61102.58984375
mathematical,0,25,53,59535.1042952999
mathematical,0,25,54,58634.45329826109
mathematical,0,25,55,56997.40545851184
mathematical,0,25,56,55756.255930254534
mathematical,0,25,57,53932.31398256363
mathematical,0,25,58,52863.47639120779
mathematical,0,25,59,51421.75734292307
mathematical,0,25,60,49646.31975235478
mathematical,0,25,61,47055.65990718718
mathematical,0,25,62,44805.15887155841
mathematical,0,25,63,43367.48957873929
mathematical,0,25,64,42494.21303533739
mathematical,0,25,65,37821.2095568257
mathematical,0,25,66,34037.40121656848
mathematical,0,25,67,30779.18590225712
mathematical,0,25,68,27878.078847577493
mathematical,0,25,69,25037.78464827999
mathematical,0,25,70,22126.02951222081
mathematical,0,25,71,19323.635932430145
mathematical,0,25,72,16517.57120070919
mathematical,0,25,73,13609.812791639759
mathematical,0,25,74,13053.135777381158
mathematical,0,25,75,10360.341006371284
mathematical,0,25,76,7684.135035853232
mathematical,0,25,77,7105.2238400367
mathematical,0,25,78,4038.6284241214876
mathematical,0,25,79,1474.3631323537518
mathematical,0,25,80,983.9883109061949
mathematical,0,25,81,784.5201596906109
mathematical,0,25,82,653.7176645340458
mathematical,0,25,83,498.4726755695958
mathematical,0,25,84,374.9202106844994
mathematical,0,25,85,271.4418931776477
mathematical,0,25,86,221.00691555392356
mathematical,0,25,87,195.41101984823905
mathematical,0,25,88,183.7940907632151
mathematical,0,25,89,172.1849840225712
mathematical,0,25,90,161.71490429293723
mathematical,0,25,91,149.17743362918978
mathematical,0,25,92,140.30884133615803
mathematical,0,25,93,133.198609628985
mathematical,0,25,94,127.9241441295993
mathematical,0,25,95,118.54771940169796
mathematical,0,25,96,115.17745713264712
mathematical,0,25,97,110.411683728618
mathematical,0,25,98,105.66933502689484
mathematical,0,25,99,102.6063337018413
mathematical,0,25,100,97.97576153662897
mathematical,0,25,101,96.35147451585338
mathematical,0,25,102,93.48368330924741
mathematical,0,25,103,86.4979372332173
mathematical,0,25,104,83.98584021291425
mathematical,0,25,105,79.99522572178995
mathematical,0,25,106,79.87316033147997
mathematical,0,25,107,77.59849412979618
mathematical,0,25,108,74.67306813886088
mathematical,0,25,109,73.82693493750787
mathematical,0,25,110,71.16941205916866
mathematical,0,25,111,71.33051853795206
mathematical,0,25,112,70.49245945099861
mathematical,0,25,113,71.08607655186808
mathematical,0,25,114,72.10150367982926
mathematical,0,25,115,71.05210888770318
mathematical,0,25,116,70.26103813417497
mathematical,0,25,117,70.62480988041047
mathematical,0,25,118,70.4765729596538
mathematical,0,25,119,70.70286104756016
mathematical,0,25,120,70.09301979311051
mathematical,0,25,121,69.21822910924112
mathematical,0,25,122,68.19817143101847
mathematical,0,25,123,67.15767509706559
mathematical,0,25,124,66.25334044425718
mathematical,0,25,125,65.19160953644783
mathematical,0,25,126,64.8468748523343
mathematical,1,0,0,30.13802719116211
mathematical,1,0,1,54.8635311126709
mathematical,1,0,2,65.96717707316081
mathematical,1,0,3,63.895461082458496
mathematical,1,0,4,67.57540969848633
mathematical,1,0,5,70.9810962677002
mathematical,1,0,6,74.43713542393276
mathematical,1,0,7,77.11350679397583
mathematical,1,0,8,73.8587180243598
mathematical,1,0,9,76.4300033569336
mathematical,1,0,10,77.91139914772727
mathematical,1,0,11,75.78645197550456
mathematical,1,0,12,71.63395280104417
mathematical,1,0,13,69.72551373073033
mathematical,1,0,14,68.42347971598308
mathematical,1,0,15,67.88295078277588
mathematical,1,0,16,66.43692689783433
mathematical,1,0,17,68.44828202989366
mathematical,1,0,18,69.64533554880242
mathematical,1,0,19,67.88222789764404
mathematical,1,0,20,67.00715546380906
mathematical,1,0,21,66.92915118824352
mathematical,1,0,22,66.96597439309825
mathematical,1,0,23,65.9863600730896
