regime,prompt,layer,t,F
factual,0,0,74,67.10571073716686
factual,0,0,75,67.53280399691674
factual,0,0,76,66.55221760657525
factual,0,0,77,65.66365660390547
factual,0,0,78,66.02020208297238
factual,0,0,79,66.67588726166755
factual,0,0,80,67.6722103857225
factual,0,0,81,67.55991948035455
factual,0,0,82,67.28735739184964
factual,0,0,83,67.86680535347232
factual,0,0,84,66.54621425751716
factual,0,0,85,66.77575345193186
factual,0,0,86,67.63831704662692
factual,0,0,87,68.1125915896508
factual,0,0,88,68.08300910457488
factual,0,0,89,66.81128305004489
factual,0,0,90,67.86723506066107
factual,0,0,91,71.0593940365699
factual,0,0,92,72.80247417573005
factual,0,0,93,72.02376501021847
factual,0,0,94,72.76355835699266
factual,0,0,95,74.33489418029785
factual,0,0,96,74.736390759868
factual,0,0,97,73.84954107961347
factual,0,0,98,72.54172651229366
factual,0,0,99,71.88417582358083
factual,0,0,100,72.3183103992093
factual,0,0,101,72.5141832905431
factual,0,0,102,71.61364056987148
factual,0,0,103,71.11154371692288
factual,0,0,104,70.86189356157857
factual,0,0,105,70.4098531661495
factual,0,0,106,70.04245179699313
factual,0,0,107,70.78895531931231
factual,0,0,108,71.52366293630293
factual,0,0,109,71.90976112119613
factual,0,0,110,71.56922998735982
factual,0,0,111,71.09804473384735
factual,0,0,112,71.40057188464749
factual,0,0,113,72.10341238206432
factual,0,0,114,71.92782838882938
factual,0,0,115,72.84493723223287
factual,0,0,116,73.61802501063192
factual,0,0,117,73.44100238430885
factual,0,0,118,73.06028538365518
factual,0,0,119,73.08022923623362
factual,0,0,120,72.74002025973412
factual,0,0,121,72.12722876764113
factual,0,0,122,71.64702360091671
factual,0,0,123,71.6119869601342
factual,0,0,124,71.78716031966671
factual,0,0,125,69.86786085559476
factual,0,0,126,68.24901999196699
factual,0,1,0,91.85871124267578
factual,0,1,1,96.23486328125
factual,0,1,2,93.13909912109375
factual,0,1,3,89.85096740722656
factual,0,1,4,77.97366752624512
factual,0,1,5,77.72854836781819
factual,0,1,6,79.19100597926548
factual,0,1,7,81.79574751853943
factual,0,1,8,88.4457598792182
factual,0,1,9,89.12103939056396
factual,0,1,10,86.71687091480602
factual,0,1,11,84.4525949160258
factual,0,1,12,82.31486379183255
factual,0,1,13,78.91431740352085
factual,0,1,14,76.89670193990072
factual,0,1,15,77.29490125179291
factual,0,1,16,78.86841661789838
factual,0,1,17,78.85063245561388
factual,0,1,18,78.4068795254356
factual,0,1,19,78.70499906539916
factual,0,1,20,77.6889941805885
factual,0,1,21,78.16065900976008
factual,0,1,22,79.13134624647057
factual,0,1,23,79.3720756371816
factual,0,1,24,77.5360457611084
factual,0,1,25,76.40017590155968
factual,0,1,26,77.29824949193883
factual,0,1,27,77.53181328092303
factual,0,1,28,77.94520943740318
factual,0,1,29,78.55585460662842
factual,0,1,30,77.89788775290212
factual,0,1,31,77.60244880184051
factual,0,1,32,77.23012598099247
factual,0,1,33,76.91577843696841
factual,0,1,34,75.86094696291032
factual,0,1,35,76.30037886096585
factual,0,1,36,75.93844924434539
factual,0,1,37,74.66697754398469
factual,0,1,38,73.20795133036953
factual,0,1,39,71.68705638762444
factual,0,1,40,71.12695226361674
factual,0,1,41,72.0819216082173
factual,0,1,42,72.65461041850429
factual,0,1,43,73.63591507942446
factual,0,1,44,75.67214042909684
factual,0,1,45,77.32411329207882
factual,0,1,46,77.34853941394437
factual,0,1,47,74.93915613235966
factual,0,1,48,74.9717843455653
factual,0,1,49,74.75908273266208
factual,0,1,50,75.00739220649966
factual,0,1,51,76.0804731922765
factual,0,1,52,75.21636956737888
factual,0,1,53,75.48651018450337
factual,0,1,54,76.09843881668583
factual,0,1,55,76.74428539891397
factual,0,1,56,76.84077373627693
factual,0,1,57,76.08679586841214
factual,0,1,58,77.49704293281802
factual,0,1,59,77.50755254683956
factual,0,1,60,76.16469900069698
factual,0,1,61,76.48175842531266
factual,0,1,62,77.69135487464166
factual,0,1,63,78.13397961278116
factual,0,1,64,77.24417255770776
factual,0,1,65,76.96076774597168
factual,0,1,66,78.25677139528337
factual,0,1,67,78.46058279468167
factual,0,1,68,79.5897771158526
factual,0,1,69,79.37203235010946
factual,0,1,70,78.16843801929105
factual,0,1,71,79.13549650869062
factual,0,1,72,79.00328107034007
factual,0,1,73,78.15082063982564
factual,0,1,74,77.88507701504615
factual,0,1,75,78.66098791553128
factual,0,1,76,77.76718859518728
factual,0,1,77,77.40817045396373
factual,0,1,78,78.47291146555254
factual,0,1,79,78.8946771929341
factual,0,1,80,79.7183367821478
factual,0,1,81,79.733641101468
factual,0,1,82,79.42798860611454
factual,0,1,83,80.05470115907731
factual,0,1,84,78.91735187653572
factual,0,1,85,79.20991848361108
factual,0,1,86,80.08305998771421
factual,0,1,87,81.0010750063004
factual,0,1,88,80.52323581326392
factual,0,1,89,78.72123533679593
factual,0,1,90,79.72681685416929
factual,0,1,91,83.0069068170363
factual,0,1,92,84.49031632946384
factual,0,1,93,83.54542910668158
factual,0,1,94,84.25619482224987
factual,0,1,95,86.69316261045394
factual,0,1,96,86.94369765250913
factual,0,1,97,85.9697879668205
factual,0,1,98,84.73583504461473
factual,0,1,99,84.24699832547095
factual,0,1,100,84.91565212126702
factual,0,1,101,84.73884582519531
factual,0,1,102,84.87806898547757
factual,0,1,103,84.92358792212701
factual,0,1,104,84.58932778143114
factual,0,1,105,83.75731732768398
factual,0,1,106,82.79171654485887
factual,0,1,107,83.77045293008128
factual,0,1,108,83.58559196226058
factual,0,1,109,83.79253744309948
factual,0,1,110,83.58375684676632
factual,0,1,111,83.35093848936019
factual,0,1,112,83.82729598014585
factual,0,1,113,84.92817035798103
factual,0,1,114,84.94430701963363
factual,0,1,115,85.4634905169087
factual,0,1,116,84.95519613450573
factual,0,1,117,83.50249468895697
factual,0,1,118,82.16852606496504
factual,0,1,119,81.8837644515499
factual,0,1,120,81.06917116718907
factual,0,1,121,80.15280926612115
factual,0,1,122,79.80859165806925
factual,0,1,123,79.4445917683263
factual,0,1,124,78.98037928919638
factual,0,1,125,77.20101842572612
factual,0,1,126,75.08840905466387
factual,0,2,0,103.55528259277344
factual,0,2,1,106.72018432617188
factual,0,2,2,101.78143564860027
factual,0,2,3,100.70499610900879
factual,0,2,4,91.41841125488281
factual,0,2,5,90.66763559977214
factual,0,2,6,90.89462171282086
factual,0,2,7,92.49750137329102
factual,0,2,8,101.08944702148438
factual,0,2,9,105.11975555419922
factual,0,2,10,108.76754344593395
factual,0,2,11,106.89501063028972
factual,0,2,12,103.44889450073242
factual,0,2,13,98.9407411302839
factual,0,2,14,96.13856252034505
factual,0,2,15,95.78121900558472
factual,0,2,16,96.63166943718406
factual,0,2,17,96.24197006225586
factual,0,2,18,95.02316244024979
factual,0,2,19,93.74965476989746
factual,0,2,20,92.42444537934803
factual,0,2,21,92.91208752718839
factual,0,2,22,94.87797048817511
factual,0,2,23,95.1671765645345
factual,0,2,24,93.51005325317382
factual,0,2,25,92.67550263038048
factual,0,2,26,93.55962951095016
factual,0,2,27,94.1492259161813
factual,0,2,28,94.70851937655745
factual,0,2,29,94.26808611551921
factual,0,2,30,93.00494815457252
factual,0,2,31,92.75715255737305
factual,0,2,32,92.680844583819
factual,0,2,33,93.13552868750787
factual,0,2,34,91.47143087079448
factual,0,2,35,91.38913825250441
factual,0,2,36,90.92547533589024
factual,0,2,37,89.30924606323242
factual,0,2,38,87.82927470053396
factual,0,2,39,85.5476929449266
factual,0,2,40,83.72143985379127
factual,0,2,41,82.56847172398722
factual,0,2,42,82.55699883737871
factual,0,2,43,83.52446919102823
factual,0,2,44,85.8602548414661
factual,0,2,45,87.94603643109721
factual,0,2,46,88.07040048414662
factual,0,2,47,85.77336760490171
factual,0,2,48,85.75747360721711
factual,0,2,49,85.63225998417023
factual,0,2,50,86.74877905076549
factual,0,2,51,89.09502066335371
factual,0,2,52,88.05824944280809
factual,0,2,53,87.25949539676789
factual,0,2,54,87.50543705109627
factual,0,2,55,87.66351859800277
factual,0,2,56,87.2398435531124
factual,0,2,57,86.1677981961158
factual,0,2,58,86.98561809908959
factual,0,2,59,86.69314353696761
factual,0,2,60,86.83631134033203
factual,0,2,61,87.3838382844002
factual,0,2,62,87.86888614777595
factual,0,2,63,87.53536790417087
factual,0,2,64,85.92557747133317
factual,0,2,65,86.17069490494266
factual,0,2,66,87.33770998062626
factual,0,2,67,87.33048715899068
factual,0,2,68,89.72565964729556
factual,0,2,69,89.76715272472751
factual,0,2,70,89.73470171036259
factual,0,2,71,92.91275159774288
factual,0,2,72,92.78740482945597
factual,0,2,73,91.76593768212103
factual,0,2,74,91.7360255333685
factual,0,2,75,91.97947311401367
factual,0,2,76,90.30444594352475
factual,0,2,77,89.65198233819777
factual,0,2,78,91.08988657305318
factual,0,2,79,91.3662832936933
factual,0,2,80,92.79821039015248
factual,0,2,81,92.9903323265814
factual,0,2,82,92.09726887364542
factual,0,2,83,93.61875423308342
factual,0,2,84,92.0955059912897
factual,0,2,85,92.41834578975555
factual,0,2,86,93.951721314461
factual,0,2,87,94.94133081743794
factual,0,2,88,95.17933814756331
factual,0,2,89,93.86511439661825
factual,0,2,90,94.68184181951708
factual,0,2,91,97.34331893920898
factual,0,2,92,98.96880377492597
factual,0,2,93,98.70368945214057
factual,0,2,94,99.7698852785172
factual,0,2,95,101.66100618916172
factual,0,2,96,101.54674788444272
factual,0,2,97,100.5796251604634
factual,0,2,98,99.51449843375913
factual,0,2,99,98.2143693739368
factual,0,2,100,98.64792030088363
factual,0,2,101,98.634458849507
factual,0,2,102,98.74584357969222
factual,0,2,103,98.38735063614384
factual,0,2,104,98.23476815992787
factual,0,2,105,96.98197457098192
factual,0,2,106,96.56257395590505
factual,0,2,107,98.05267887730753
factual,0,2,108,98.03282202443769
factual,0,2,109,97.68185855496314
factual,0,2,110,97.72012439850837
factual,0,2,111,97.71113106512254
factual,0,2,112,98.81628824049427
factual,0,2,113,100.1967892800608
factual,0,2,114,99.17063005508915
factual,0,2,115,100.11073315528131
factual,0,2,116,100.57869117490706
factual,0,2,117,98.64846124956685
factual,0,2,118,97.70784279607958
factual,0,2,119,96.66600799560547
factual,0,2,120,94.90791936074534
factual,0,2,121,93.91732837307838
factual,0,2,122,93.73319515105217
factual,0,2,123,94.25886658699282
factual,0,2,124,94.14813896917528
factual,0,2,125,92.31411349388861
factual,0,2,126,90.6314692343435
factual,0,3,0,156.87435913085938
factual,0,3,1,146.8643798828125
factual,0,3,2,140.50658162434897
factual,0,3,3,146.30472564697266
factual,0,3,4,136.3452346801758
factual,0,3,5,134.82288360595703
factual,0,3,6,133.3685760498047
factual,0,3,7,133.47425842285156
factual,0,3,8,142.53840806749133
factual,0,3,9,142.77527770996093
factual,0,3,10,145.76855052601206
factual,0,3,11,140.31103388468424
factual,0,3,12,135.90676821195163
factual,0,3,13,130.36451121738978
factual,0,3,14,126.30518239339193
factual,0,3,15,125.99896335601807
factual,0,3,16,126.5199073342716
factual,0,3,17,126.13924026489258
factual,0,3,18,124.47126609400699
factual,0,3,19,122.48467674255372
factual,0,3,20,120.84186917259579
factual,0,3,21,120.89932771162553
factual,0,3,22,121.9925182176673
factual,0,3,23,123.2299394607544
factual,0,3,24,121.9853955078125
factual,0,3,25,120.42815927358774
factual,0,3,26,121.25679129141348
factual,0,3,27,122.99200275966099
factual,0,3,28,124.10635323360049
factual,0,3,29,123.4535888671875
factual,0,3,30,121.68330727854082
factual,0,3,31,120.47695922851562
factual,0,3,32,120.12403205133253
factual,0,3,33,119.12241757300592
factual,0,3,34,115.24553422004946
factual,0,3,35,114.08260247015184
factual,0,3,36,112.84685417913622
factual,0,3,37,110.53600741970924
factual,0,3,38,108.43802581294891
factual,0,3,39,105.51574054841072
factual,0,3,40,104.20648131832
factual,0,3,41,103.07597732543945
factual,0,3,42,104.39141661120999
factual,0,3,43,105.07314460508285
factual,0,3,44,108.71879073112241
factual,0,3,45,110.22416280931041
factual,0,3,46,110.0785779645366
factual,0,3,47,106.77358184322235
factual,0,3,48,106.61893672327841
factual,0,3,49,106.42656523181546
factual,0,3,50,108.50446454940304
factual,0,3,51,110.94374096778131
factual,0,3,52,109.5241085175545
factual,0,3,53,110.02233800580424
factual,0,3,54,110.31618585894185
factual,0,3,55,110.96828103834584
factual,0,3,56,111.44655276883033
factual,0,3,57,111.51457940378496
factual,0,3,58,112.12114777103547
factual,0,3,59,110.94641716249528
factual,0,3,60,110.31634090792748
factual,0,3,61,110.82066062188917
factual,0,3,62,111.43000756540606
factual,0,3,63,111.29536253406155
factual,0,3,64,110.84840577648532
factual,0,3,65,111.64964122156942
factual,0,3,66,113.22386058684319
factual,0,3,67,112.70039330759356
factual,0,3,68,116.56652659754599
factual,0,3,69,116.73444366455078
factual,0,3,70,116.45706127535912
factual,0,3,71,118.45789361769154
factual,0,3,72,118.1592520436933
factual,0,3,73,116.2313734485257
factual,0,3,74,116.3251209874307
factual,0,3,75,117.06541245983493
factual,0,3,76,116.04657523862777
factual,0,3,77,114.91409990864415
factual,0,3,78,117.38126397901966
factual,0,3,79,118.8842069564327
factual,0,3,80,119.14876900949785
factual,0,3,81,117.97905681979272
factual,0,3,82,116.57905996999433
factual,0,3,83,118.45189026863345
factual,0,3,84,115.90275524508569
factual,0,3,85,115.4342282202936
factual,0,3,86,115.29268473963583
factual,0,3,87,116.46808575045678
factual,0,3,88,114.35363695698399
factual,0,3,89,111.8703349944084
factual,0,3,90,112.86194093765751
factual,0,3,91,117.57980395901588
factual,0,3,92,120.8067626953125
factual,0,3,93,121.51297784620716
factual,0,3,94,123.59350610548451
factual,0,3,95,126.7272708031439
factual,0,3,96,126.51976283904045
factual,0,3,97,125.42254515617124
factual,0,3,98,125.25474769838395
factual,0,3,99,123.32206307688067
factual,0,3,100,123.71602581393334
factual,0,3,101,123.79302830849925
factual,0,3,102,126.01326382544732
factual,0,3,103,125.6349130445911
factual,0,3,104,125.58108791228264
factual,0,3,105,124.9878426828692
factual,0,3,106,123.2261948124055
factual,0,3,107,124.45789337158203
factual,0,3,108,125.0125973609186
factual,0,3,109,124.6058841828377
factual,0,3,110,123.25500365226499
factual,0,3,111,124.24429665842364
factual,0,3,112,125.64128014349168
factual,0,3,113,126.48773784022177
factual,0,3,114,125.56606071226058
factual,0,3,115,126.61745895877961
factual,0,3,116,128.04280508718182
factual,0,3,117,125.92347914172757
factual,0,3,118,123.21016754642609
factual,0,3,119,123.56067817441878
factual,0,3,120,121.93363460417717
factual,0,3,121,120.68242546819872
factual,0,3,122,120.09840466899257
factual,0,3,123,118.70995970695249
factual,0,3,124,117.55541081582346
factual,0,3,125,114.3055885068832
factual,0,3,126,111.24589390908518
factual,0,4,0,170.49420166015625
factual,0,4,1,150.19037628173828
factual,0,4,2,155.03058369954428
factual,0,4,3,237.32279586791992
factual,0,4,4,272.57440490722655
factual,0,4,5,250.93768564860025
factual,0,4,6,234.16070774623327
factual,0,4,7,220.17086219787598
factual,0,4,8,232.07715691460504
factual,0,4,9,250.9336135864258
factual,0,4,10,272.83556712757456
factual,0,4,11,259.18653297424316
factual,0,4,12,253.5349373450646
factual,0,4,13,245.84516089303153
factual,0,4,14,234.113481648763
factual,0,4,15,228.09894466400146
factual,0,4,16,221.88656212301817
factual,0,4,17,215.82528093126086
factual,0,4,18,209.3317702443976
factual,0,4,19,203.30435485839843
factual,0,4,20,197.31054215204148
factual,0,4,21,204.57674165205523
factual,0,4,22,205.979318038277
factual,0,4,23,212.51740741729736
factual,0,4,24,212.9868978881836
factual,0,4,25,208.3953261742225
factual,0,4,26,206.18334593596282
factual,0,4,27,203.20079912458147
factual,0,4,28,201.4307229929957
factual,0,4,29,198.971240234375
factual,0,4,30,195.04999493014427
factual,0,4,31,193.7279581869802
factual,0,4,32,193.48467353082472
factual,0,4,33,192.25004110028667
factual,0,4,34,179.03614585630356
factual,0,4,35,167.5520126588883
factual,0,4,36,166.6192293474751
factual,0,4,37,164.17301399477066
factual,0,4,38,162.71059762277912
factual,0,4,39,159.17999538298577
factual,0,4,40,148.95894844301284
factual,0,4,41,138.63665230043472
factual,0,4,42,139.17737973120904
factual,0,4,43,138.58078913534843
factual,0,4,44,139.34774263443487
factual,0,4,45,140.64719538534843
factual,0,4,46,140.31734466552734
factual,0,4,47,139.7889591340096
factual,0,4,48,139.97193293417655
factual,0,4,49,140.49564804569368
factual,0,4,50,145.41617682672316
factual,0,4,51,152.43599184097783
factual,0,4,52,143.83934833157448
factual,0,4,53,141.78092685822517
factual,0,4,54,135.9824487009356
factual,0,4,55,138.26792292441093
factual,0,4,56,144.29954159644342
factual,0,4,57,144.16027265979397
factual,0,4,58,146.56098396547378
factual,0,4,59,145.47354913526965
factual,0,4,60,145.51053840883316
factual,0,4,61,145.8141592702558
factual,0,4,62,146.89656805223035
factual,0,4,63,147.35945621613533
factual,0,4,64,152.6458553191154
factual,0,4,65,159.95572933073967
factual,0,4,66,161.64059608213364
factual,0,4,67,160.39551876437278
factual,0,4,68,162.61419530068673
factual,0,4,69,162.49408623480028
factual,0,4,70,167.97379007647115
factual,0,4,71,170.19650219332786
factual,0,4,72,168.73133899319558
factual,0,4,73,166.7130392751386
factual,0,4,74,165.3523249472341
factual,0,4,75,165.87184389175908
factual,0,4,76,164.91107866840977
factual,0,4,77,163.57828792448967
factual,0,4,78,163.68502216954386
factual,0,4,79,165.1333972561744
factual,0,4,80,164.60480819209928
factual,0,4,81,161.2202611123362
factual,0,4,82,155.5514371318202
factual,0,4,83,156.2643772248299
factual,0,4,84,157.38270618069558
factual,0,4,85,156.80649837370842
factual,0,4,86,156.85596047678303
factual,0,4,87,156.6273936610068
factual,0,4,88,154.67252965127267
factual,0,4,89,152.21599948021674
factual,0,4,90,153.59586900280368
factual,0,4,91,156.67359875094505
factual,0,4,92,159.10829531761908
factual,0,4,93,158.30870425316596
factual,0,4,94,159.43149320540888
factual,0,4,95,154.8825198758033
factual,0,4,96,147.17694805514427
factual,0,4,97,154.16210199171496
factual,0,4,98,159.0268050163023
factual,0,4,99,162.637205062374
factual,0,4,100,163.02440643310547
factual,0,4,101,164.45160428939326
factual,0,4,102,168.6474597069525
factual,0,4,103,168.4624304002331
factual,0,4,104,169.1480208366148
factual,0,4,105,169.46946445588142
factual,0,4,106,168.08483419110698
factual,0,4,107,170.26150217363912
factual,0,4,108,173.77376581007434
factual,0,4,109,174.0087157218687
factual,0,4,110,172.35442869124873
factual,0,4,111,172.97804727861958
factual,0,4,112,174.06314209968812
factual,0,4,113,176.7816162109375
factual,0,4,114,177.2336900772587
factual,0,4,115,174.22735275760775
factual,0,4,116,185.30294086087136
factual,0,4,117,176.96960498440652
factual,0,4,118,170.16275442800213
factual,0,4,119,171.70715455086
factual,0,4,120,171.55885536439956
factual,0,4,121,172.68377316382623
factual,0,4,122,173.04309451195502
factual,0,4,123,179.2424057991274
factual,0,4,124,184.92415471230782
factual,0,4,125,182.2578860867408
factual,0,4,126,180.55337770523565
factual,0,5,0,255.19119262695312
factual,0,5,1,231.16941833496094
factual,0,5,2,213.77657572428384
factual,0,5,3,223.8761863708496
factual,0,5,4,284.3887420654297
factual,0,5,5,270.52979787190753
factual,0,5,6,254.30856105259485
factual,0,5,7,246.89764595031738
factual,0,5,8,256.90303378634985
factual,0,5,9,251.59388275146483
factual,0,5,10,276.0195021195845
factual,0,5,11,259.8330364227295
factual,0,5,12,249.53900146484375
factual,0,5,13,241.85905238560267
factual,0,5,14,230.85614013671875
factual,0,5,15,230.25866031646729
factual,0,5,16,232.26035533231848
factual,0,5,17,240.35813310411243
factual,0,5,18,234.7693160207648
factual,0,5,19,228.87934074401855
factual,0,5,20,222.80835760207404
factual,0,5,21,225.26518457586116
factual,0,5,22,224.35496520996094
factual,0,5,23,229.8630224863688
factual,0,5,24,230.2868328857422
factual,0,5,25,225.69635684673602
factual,0,5,26,225.1338786372432
factual,0,5,27,223.53942571367537
factual,0,5,28,220.59470104349072
factual,0,5,29,219.10857518513998
factual,0,5,30,214.89871609595514
factual,0,5,31,214.00121085874497
factual,0,5,32,213.27564461000503
factual,0,5,33,214.50940975066155
factual,0,5,34,208.24657144854146
factual,0,5,35,194.15938371227634
factual,0,5,36,190.79666039251512
factual,0,5,37,188.8410189228673
factual,0,5,38,185.6132625456779
factual,0,5,39,187.35813756142892
factual,0,5,40,184.72787327920236
factual,0,5,41,175.0734346451298
factual,0,5,42,177.45999219340663
factual,0,5,43,177.54614405478202
factual,0,5,44,180.0793230610509
factual,0,5,45,181.24141176285283
factual,0,5,46,186.7805466190461
factual,0,5,47,179.4104761923513
factual,0,5,48,171.30187299174648
factual,0,5,49,176.99393044748615
factual,0,5,50,178.96968496999432
factual,0,5,51,187.30359674269152
factual,0,5,52,182.28788142050468
factual,0,5,53,193.4744147023847
factual,0,5,54,195.47716915991998
factual,0,5,55,191.87530197635775
factual,0,5,56,199.3609870172316
factual,0,5,57,198.43629406344505
factual,0,5,58,200.31840318249118
factual,0,5,59,199.11136036534464
factual,0,5,60,196.71314264112902
factual,0,5,61,199.2343043665732
factual,0,5,62,201.31100390034337
factual,0,5,63,202.08529786140687
factual,0,5,64,207.3814955680601
factual,0,5,65,217.83014555900328
factual,0,5,66,219.4872082125756
factual,0,5,67,220.30340453117125
factual,0,5,68,226.8617189468876
factual,0,5,69,226.69374502858807
factual,0,5,70,226.20223875968688
factual,0,5,71,236.05136329896987
factual,0,5,72,236.60063934326172
factual,0,5,73,234.23000064972908
factual,0,5,74,234.0952869538338
factual,0,5,75,234.98872843096333
factual,0,5,76,234.4569121330015
factual,0,5,77,224.79896496188255
factual,0,5,78,227.3702121857674
factual,0,5,79,230.28174812563003
factual,0,5,80,223.8541943950038
factual,0,5,81,222.24115630119078
factual,0,5,82,217.0699709000126
factual,0,5,83,220.79623290031188
factual,0,5,84,208.49977628646357
factual,0,5,85,206.41476514262538
factual,0,5,86,206.9067626460906
factual,0,5,87,203.6807612757529
factual,0,5,88,202.76724612328314
factual,0,5,89,203.54750233311808
factual,0,5,90,206.38311669134325
factual,0,5,91,215.66341449368386
factual,0,5,92,221.3760279993857
factual,0,5,93,224.53255462646484
factual,0,5,94,228.00638629544167
factual,0,5,95,225.4089348085465
factual,0,5,96,215.82134714434224
factual,0,5,97,216.4747560562626
factual,0,5,98,220.72364068800402
factual,0,5,99,222.68929561491936
factual,0,5,100,232.02188602570564
factual,0,5,101,223.65426709575038
factual,0,5,102,223.35540353098224
factual,0,5,103,220.86064172560168
factual,0,5,104,225.17409982988912
factual,0,5,105,225.56288319249308
factual,0,5,106,225.3697024929908
factual,0,5,107,235.22331976121473
factual,0,5,108,242.45183341733872
factual,0,5,109,244.9263689594884
factual,0,5,110,243.22588471443422
factual,0,5,111,247.64341932727444
factual,0,5,112,259.1053963938067
factual,0,5,113,269.10264341292844
factual,0,5,114,270.2677986391129
factual,0,5,115,269.8031931231099
factual,0,5,116,270.17613860099544
factual,0,5,117,266.9139720547584
factual,0,5,118,261.0872389270413
factual,0,5,119,259.10711300757623
factual,0,5,120,253.9681901008852
factual,0,5,121,256.50081979074787
factual,0,5,122,255.18183234430128
factual,0,5,123,250.20547756072014
factual,0,5,124,248.71964460803616
factual,0,5,125,241.55169702345324
factual,0,5,126,237.89309766215663
factual,0,6,0,197.33453369140625
factual,0,6,1,186.12091827392578
factual,0,6,2,182.78168233235678
factual,0,6,3,202.10174942016602
factual,0,6,4,226.3388458251953
factual,0,6,5,226.55102030436197
factual,0,6,6,221.11031450544084
factual,0,6,7,216.94711875915527
factual,0,6,8,234.59763420952692
factual,0,6,9,235.98391876220703
factual,0,6,10,267.524731722745
factual,0,6,11,253.328706741333
factual,0,6,12,249.01433563232422
factual,0,6,13,246.8897808619908
factual,0,6,14,236.57331339518228
factual,0,6,15,235.73324966430664
factual,0,6,16,235.9813070858226
factual,0,6,17,237.0620363023546
factual,0,6,18,230.70925180535568
factual,0,6,19,229.41714172363282
factual,0,6,20,223.63485100155785
factual,0,6,21,233.33089204268023
factual,0,6,22,232.62848663330078
factual,0,6,23,234.22721195220947
factual,0,6,24,231.76467498779297
factual,0,6,25,227.78217227642352
factual,0,6,26,232.78886328803168
factual,0,6,27,234.20776557922363
factual,0,6,28,231.86808382231612
factual,0,6,29,228.71487248738606
factual,0,6,30,224.07049535935926
factual,0,6,31,227.04579187208606
factual,0,6,32,227.7909415460402
factual,0,6,33,228.77030231106667
factual,0,6,34,223.96354798347718
factual,0,6,35,217.73313780753844
factual,0,6,36,214.44712583480342
factual,0,6,37,211.5306145452684
factual,0,6,38,208.66614901634955
factual,0,6,39,207.88054976924772
factual,0,6,40,204.1014866982737
factual,0,6,41,192.7697256765058
factual,0,6,42,197.0642323647776
factual,0,6,43,196.3419895787393
factual,0,6,44,205.13429973971458
factual,0,6,45,207.1910390546245
factual,0,6,46,210.94977101972026
factual,0,6,47,205.03115007954258
factual,0,6,48,201.14459326959425
factual,0,6,49,204.7836229878087
factual,0,6,50,208.3773665889617
factual,0,6,51,211.70848009663243
factual,0,6,52,207.0780548587922
factual,0,6,53,214.27493359965663
factual,0,6,54,213.942013402139
factual,0,6,55,212.01155951715285
factual,0,6,56,214.88617460189326
factual,0,6,57,212.72662476570375
factual,0,6,58,213.90506990494268
factual,0,6,59,212.05735458866243
