step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
29,684,3932.3256478145204,4073.2027839707125,1073.7228251394497,0.9,hold,371.73777639454806,3932.3256478145204,156653.4909752155
30,38912,3869.8266255696612,4068.506879432173,1055.9786183671388,0.9,hold,385.64843571980794,3869.8266255696612,159399.46627604167
31,236761,4267.634826660156,4062.097838984995,1039.4000404538558,0.9,hold,386.2023239135742,4267.634826660156,161615.95425907258
32,107,4285.814407840852,4068.5208698498436,1023.6553840565892,0.9,hold,404.61370898831274,4285.814407840852,165866.77784778227
33,74581,4647.181138561618,4075.105522516238,1008.7141038492691,0.9,hold,402.23933902863536,4647.181138561618,163527.57094254033
34,236764,4986.937753985005,4091.931275929338,998.4588364704877,0.9,hold,387.8446581440587,4986.937753985005,163494.0376764113
35,573,4892.521049253402,4117.502889588071,995.3238019025981,0.9,hold,378.36099390829764,4892.521049253402,159903.1359627016
36,506,5018.973197690902,4139.031171800997,989.6323645446143,0.9,hold,379.65771385931197,5018.973197690902,160726.80481350806
37,24273,5287.497769263483,4162.813388716941,986.5414719459235,0.765,down,360.89622448336695,5287.497769263483,158836.85572076612
38,529,5064.268103814894,4192.410346099745,989.9813731281837,0.9,hold,361.86272996471774,5064.268103814894,160691.49206149194
39,38912,4951.607616793724,4214.765673220646,986.8759802018858,0.9,hold,360.485840335969,4951.607616793724,157612.89125504033
40,236764,4994.915163101688,4233.186721809972,981.2289037255331,0.9,hold,367.65528525075604,4994.915163101688,158654.7914566532
41,600,4943.303771972656,4251.765464280502,976.285702910451,0.9,hold,373.929211524225,4943.303771972656,155812.03162802418
42,538,4902.464518885458,4268.230662082696,970.3377374472424,0.9,hold,371.66790771484375,4902.464518885458,155611.1460433468
43,563,4833.492524177797,4282.980286659505,963.7405507254882,0.9,hold,367.39237631520916,4833.492524177797,156385.3295110887
44,11049,4758.856624480217,4295.491928421284,956.2521232729068,0.9,hold,356.4937498031124,4758.856624480217,154508.8771421371
45,236761,4575.184899114794,4305.788921667038,948.0310942161871,0.9,hold,364.5347201439642,4575.184899114794,157625.13634072582
46,107,4594.735286589592,4311.64535595938,938.4924253807972,0.9,hold,374.58781088552166,4594.735286589592,156889.15246975806
47,2859,4517.292990407636,4317.66854597279,929.3530614089561,0.9,hold,362.1517241693312,4517.292990407636,151813.74206149194
48,538,4427.686261576991,4321.827388565182,920.0632225949084,0.9,hold,357.5059490819131,4427.686261576991,153535.18157762097
49,563,4414.518450337072,4323.987773728688,910.7494269579655,0.9,hold,350.1986341168803,4414.518450337072,156262.12663810485
50,11049,4369.314124322706,4325.7983872608565,901.6850148899786,0.9,hold,340.71708642282795,4369.314124322706,155823.23525705645
51,236764,4417.215601767263,4326.651637007167,892.8215880604555,0.9,hold,339.50634581042874,4417.215601767263,156612.59362399194
52,1299,4468.665281234249,4328.393251714092,884.2825633685238,0.9,hold,348.13537856071224,4468.665281234249,157939.77784778227
53,538,4396.605959000126,4331.03989378051,876.1084503607493,0.9,hold,343.2897404086205,4396.605959000126,157868.1538558468
54,740,4356.222847230973,4332.254080173466,868.0034369016821,0.9,hold,335.1449778156896,4356.222847230973,159896.62563004033
55,577,4381.800184680569,4332.689875938147,860.0822608212319,0.9,hold,339.4008780448668,4381.800184680569,163388.17552923388
56,5267,4313.12333826865,4333.566845737119,852.3931751256142,0.9,hold,337.30905951223065,4313.12333826865,168648.02431955645
57,618,4445.838975475681,4333.208187711357,844.8872197634588,0.9,hold,348.70919910553965,4445.838975475681,177708.70829133064
58,538,4457.41754937941,4335.150097845225,837.7003474240281,0.9,hold,349.51454667122135,4457.41754937941,177397.54649697582
59,578,4507.380766837828,4337.222427532244,830.7207870028066,0.9,hold,350.9817284614809,4507.380766837828,181629.91847278227
60,236743,4473.107475034652,4340.058399854004,824.0569946678288,0.9,hold,320.27585638723065,4473.107475034652,180158.63671875
61,236778,4510.919589134955,4342.239532234014,817.4491279747485,0.9,hold,304.0846066628733,4510.919589134955,176062.41696068548
62,236767,4108.795486942415,4344.960178313062,811.1083787542987,0.9,hold,297.1519515745101,4108.795486942415,180279.8312752016
63,900,4107.893930742817,4341.21153241829,805.1864635958615,0.9,hold,282.53862159482895,4107.893930742817,181153.3000252016
64,236743,3732.7098172095516,4337.565944892111,799.395051707819,0.9,hold,288.629943970711,3732.7098172095516,185949.8189264113
65,236770,3391.1008044827367,4328.260466004687,796.7076403816101,1.035,up,280.0291877254363,3391.1008044827367,190073.3345514113
66,573,3602.058383080267,4314.061077193749,798.8937456613385,0.9,hold,280.9847777581984,3602.058383080267,193687.31842237903
67,1070,3469.4642708070814,4303.434171311458,797.5956571403219,1.035,up,283.03928658270064,3469.4642708070814,193734.6203377016
68,11995,3155.4833216513357,4291.169908068747,798.0483504069879,1.035,up,294.25371194654895,3155.4833216513357,193895.0376764113
69,620,3037.5836083196823,4274.71068217864,803.7864291333186,1.035,up,284.0257702489053,3037.5836083196823,192880.5961441532
70,236761,3035.6929911951866,4257.0374382663695,811.4152572673631,1.035,up,289.4872688785676,3035.6929911951866,194196.41822076612
71,107,3074.425483949723,4239.835403800578,818.4346363292686,1.035,up,286.2709632381316,3074.425483949723,194081.18334173388
72,11407,3010.9546311901463,4223.649154913759,824.095629701267,1.035,up,276.0705530720372,3010.9546311901463,195727.50264616936
73,538,3058.750506001134,4207.0369011641205,830.4818053232182,1.035,up,279.6907790399367,3058.750506001134,194540.85546875
74,236884,3148.0083972561742,4191.519517445701,835.4384296441948,1.035,up,280.5894468984296,3148.0083972561742,195357.49206149194
75,236778,3168.0186275359124,4177.606035843175,838.4369739378795,1.035,up,281.40754785845354,3168.0186275359124,195015.9623235887
76,578,3828.5809779013357,4164.321990997027,840.8102082263698,0.9,hold,277.2916135480327,3828.5809779013357,195060.24609375
77,568,4125.200425670993,4159.96171809968,836.1969831079257,0.9,hold,267.11646135391726,4125.200425670993,196276.65536794355
78,236778,4380.003167921497,4159.516060504441,830.8286582965428,0.9,hold,271.1564938945155,4380.003167921497,199626.58140120967
79,236767,4442.762965048513,4162.307036547694,825.9214066508422,0.9,hold,269.6077410790228,4442.762965048513,196924.31376008064
80,900,4436.734262774067,4165.812735653954,821.3344306744582,0.9,hold,266.11810967230025,4436.734262774067,194394.80972782258
81,236743,4513.183304325227,4169.157445865314,816.7967551777034,0.9,hold,268.4356239072738,4513.183304325227,196200.70438508064
82,236770,4510.131184239542,4173.352883163605,812.6786672836885,0.9,hold,269.3921875492219,4510.131184239542,199922.51890120967
83,13365,4541.406118085308,4177.410453056086,808.6034044770489,0.9,hold,266.22010483280303,4541.406118085308,204583.52394153227
84,236778,4567.879723333544,4181.743734782624,804.7447924664087,0.9,hold,271.65598838560044,4567.879723333544,206828.39944556452
85,578,4990.397695233745,4186.286511118517,801.0796984392878,0.765,down,270.07664022138044,4990.397695233745,204616.37474798388
86,236743,4918.473796229208,4195.636641166369,801.0604478009794,0.9,hold,269.33284759521484,4918.473796229208,204646.84047379033
87,236812,5529.40824250252,4203.945114213068,800.1616374668718,0.765,down,273.16873144334363,5529.40824250252,197520.26209677418
88,236767,5539.890475365423,4219.007195216358,807.9111005317145,0.765,down,263.06581337221206,5539.890475365423,192448.04183467742
89,236884,5569.567319808468,4233.848580386572,815.3342141100986,0.765,down,260.78988032187186,5569.567319808468,192531.9712701613
90,236778,5538.288999495968,4248.689899713483,822.7922655655167,0.765,down,255.3689439835087,5538.288999495968,190182.07056451612
91,900,5611.5366722845265,4262.861318392411,829.2299518964302,0.765,down,254.79233600247292,5611.5366722845265,189732.90927419355
92,236743,5593.371672599546,4277.52083310863,836.4832230063759,0.765,down,252.9051304478799,5593.371672599546,192207.96673387097
93,236812,5669.7166039251515,4291.669766866597,842.9698544565917,0.765,down,253.54055859965663,5669.7166039251515,186069.50100806452
94,236767,6026.601204164566,4306.329839601262,850.3093375910977,0.765,down,255.61411334622292,6026.601204164566,181368.31048387097
95,900,6085.392471805696,4324.437959228244,863.8507658033748,0.765,down,253.33206988919167,6085.392471805696,182147.7162298387
96,236743,6007.303006079889,4342.781235400926,877.7414372889532,0.765,down,251.24503178750314,6007.303006079889,178921.9460685484
97,236770,5884.857000535534,4359.941253655347,889.2447418125657,0.765,down,245.63184947352255,5884.857000535534,178293.3765120968
98,578,6041.958988312752,4375.501618419431,897.8715889363345,0.765,down,244.80182647705078,6041.958988312752,178732.91179435485
99,236743,6089.666751984627,4392.334521145626,908.7343907062526,0.765,down,234.65782239360195,6089.666751984627,179387.91028225806
100,236778,6581.139250724546,4409.307843454017,919.8160056622245,0.765,down,231.13723681049962,6581.139250724546,177517.14818548388
101,236769,6558.315646263861,4430.8111247141205,940.1721908188836,0.765,down,225.27147133119644,6558.315646263861,177959.19556451612
102,236778,6468.063811271421,4451.669012180294,958.7481565628116,0.765,down,220.04399133497668,6468.063811271421,180138.53679435485
103,236767,6594.567961662046,4471.24566071516,974.3535201036267,0.765,down,223.3058875299269,6594.567961662046,182871.59576612903
104,236884,6594.479952904486,4491.662221301188,991.5494829170565,0.765,down,220.61441236926663,6594.479952904486,185760.27066532258
105,236778,6505.966344033518,4511.689056840268,1007.7294083287774,0.765,down,218.43525843466483,6505.966344033518,184034.24899193548
106,900,6601.332342332409,4530.502993511902,1021.324844996693,0.765,down,216.35676673150832,6601.332342332409,186726.69027217742
107,236743,5936.88222577495,4549.856538827981,1035.8856738651577,0.765,down,217.2449473719443,5936.88222577495,186912.93271169355
108,236778,5812.018408990675,4562.699369262676,1039.601747811588,0.765,down,218.7087909329322,5812.018408990675,188087.7179939516
109,236767,5673.946316626764,4574.161011828987,1041.654614316739,0.765,down,218.35499868085307,5673.946316626764,191574.10962701612
110,236768,5686.045484973538,4584.159060054421,1042.1497213262319,0.765,down,218.52227290984123,5686.045484973538,197661.6459173387
111,900,5941.699770035282,4594.085964783422,1042.655912054215,0.765,down,221.94327126779865,5941.699770035282,196419.3203125
112,236743,5898.945808656754,4606.118230901743,1045.7030618317528,0.765,down,221.53102062594505,5898.945808656754,196266.31123991936
113,236770,6054.786865234375,4617.559182917274,1048.0831219242928,0.765,down,220.30389108965474,6054.786865234375,192491.9584173387
114,236764,6403.961528162802,4630.166443288476,1052.0470603071965,0.765,down,216.69373641475553,6403.961528162802,189960.59097782258
115,837,6390.899894468246,4645.59074837434,1060.3302742075884,0.765,down,211.27382093860257,6390.899894468246,186490.61365927418
116,563,5887.380926316784,4660.63651687515,1068.0080471341973,0.765,down,213.5644777359501,5887.380926316784,183713.47857862903
117,614,5882.148701329385,4671.121511827643,1069.4132001131243,0.765,down,214.18721402075982,5882.148701329385,183830.44178427418
118,11049,5455.279781218498,4681.384454111556,1070.6428271908726,0.9,hold,210.87337567729335,5455.279781218498,186058.14717741936
119,1548,5501.888919953377,4687.887776188085,1068.472783378966,0.9,hold,214.08653899162047,5501.888919953377,184260.96522177418
120,236761,5436.086539976059,4694.671119052795,1066.5815048672534,0.9,hold,217.88026182113154,5436.086539976059,181655.11391129033
121,107,5613.125712733115,4700.798519225714,1064.2837449456017,0.9,hold,233.60903093891758,5613.125712733115,180302.40398185485
122,10081,5580.86464764995,4708.276610975775,1063.1001876740606,0.9,hold,230.27325562507875,5580.86464764995,177513.3959173387
123,692,5572.036766790575,4715.370822656053,1061.6654528697331,0.9,hold,233.86939239501953,5572.036766790575,176352.84702620967
124,12718,5627.237151115171,4722.279418979718,1060.1482810169948,0.9,hold,236.68885187948905,5627.237151115171,177822.3540826613
125,600,5324.6549781060985,4729.519080836802,1058.9722555351948,0.9,hold,240.40486809515184,5324.6549781060985,176901.49521169355
126,538,5414.844084708921,4734.24238160878,1056.0827419166644,0.9,hold,245.25743275303995,5414.844084708921,171343.9439264113
127,236884,5549.560094033518,4739.601450137128,1053.6353519389932,0.9,hold,245.800901105327,5549.560094033518,169996.32094254033
128,236778,5535.06537062122,4745.929252042569,1051.9313877995553,0.9,hold,244.95700048631238,5535.06537062122,169574.11529737903
129,563,5528.782482516381,4752.046586295117,1050.129349426247,0.9,hold,243.99499240998298,5528.782482516381,166752.78238407258
130,1581,5514.854417370212,4758.02147780451,1048.281453169491,0.9,hold,243.48697268578314,5514.854417370212,164785.66670866936
131,236764,5031.180085212954,4763.7988284882185,1046.3482272760716,0.9,hold,246.1770538822297,5031.180085212954,166254.5522933468
132,692,5053.174658990675,4765.824444069467,1042.635048267616,0.9,hold,253.96842144381614,5053.174658990675,162700.59261592742
133,735,5197.215367471018,4767.984972001205,1039.0045290322776,0.9,hold,252.07488644507623,5197.215367471018,162109.6505796371
134,496,5067.091592111895,4771.188183907697,1035.7793537220805,0.9,hold,252.14066659250568,5067.091592111895,161406.81993447582
135,38912,5019.306585496472,4773.380061005506,1032.2478842728626,0.9,hold,254.71466384395475,5019.306585496472,159966.82749495967
136,236761,5272.1745447958665,4775.188344273821,1028.6604436028713,0.9,hold,280.77062028454196,5272.1745447958665,162484.06439012097
137,107,5247.766703944052,4778.815980773982,1025.7720834982822,0.9,hold,311.8631879744991,5247.766703944052,159426.08505544355
138,20416,5177.752405966482,4782.214174420142,1022.8224218399903,0.9,hold,307.4267164661038,5177.752405966482,156400.14402721773
139,236764,5087.359481319304,4785.059773208245,1019.6846474810335,0.9,hold,311.11861887285784,5087.359481319304,155839.19039818548
140,1023,4970.560271232359,4787.21905683761,1016.3552698090523,0.9,hold,316.5469714749244,4970.560271232359,155790.3033014113
141,15661,4915.6898547757055,4788.5193491382815,1012.8616171655783,0.9,hold,319.36270879930066,4915.6898547757055,150325.46358366936
142,600,4718.531186995968,4789.4149160793895,1009.34492379526,0.9,hold,327.2473395562941,4718.531186995968,152647.98273689515
143,538,4774.74027375252,4788.919225666219,1005.826898604761,0.9,hold,334.3500489265688,4774.74027375252,152878.35824092742
144,563,4612.2235461819555,4788.820760722374,1002.3290512683947,0.9,hold,333.5605202951739,4612.2235461819555,153116.41368447582
145,11049,4201.192863218246,4787.602848897958,998.9736781135839,0.9,hold,331.1663985713836,4201.192863218246,150040.2866683468
146,1921,4265.7617029989915,4783.586342146727,996.720790304215,0.9,hold,333.91307067871094,4265.7617029989915,153609.76953125
147,577,4351.142046528478,4780.063725553885,994.2363117093767,0.9,hold,335.25942747054563,4351.142046528478,154834.1203377016
148,2416,4339.525788337954,4777.165606101011,991.4945371254535,0.9,hold,335.0919204219695,4339.525788337954,154160.9030997984
149,236761,4441.11818375126,4774.228426116023,988.8076099044356,0.9,hold,352.7624280375819,4441.11818375126,155125.67981350806
150,107,4287.1624401461695,4772.007691166926,985.878814748059,0.9,hold,384.3211930797946,4287.1624401461695,153363.30960181452
151,21204,4478.476838142641,4768.796795464801,983.3955020634505,0.9,hold,376.4287813248173,4478.476838142641,152341.29674899194
152,236764,4435.852720199093,4766.886795745576,980.4362780961401,0.9,hold,364.3830758371661,4435.852720199093,154882.5611139113
153,538,4470.47896452873,4764.723174336776,977.5909841100786,0.9,hold,373.0665817260742,4470.47896452873,156163.36000504033
154,1921,4481.484524634577,4762.81249764971,974.6983871750759,0.9,hold,371.09151261852634,4481.484524634577,158694.97996471773
155,577,4289.582110005041,4760.997478468967,971.8101649577093,0.9,hold,372.2685874200636,4289.582110005041,155848.7990171371
156,1581,4241.848782447077,4757.975585081377,969.4206979292811,0.9,hold,366.36016230429374,4241.848782447077,154955.85950100806
157,236761,4131.6677403603835,4754.688153217465,967.2003807635234,0.9,hold,363.570930973176,4131.6677403603835,159060.67389112903
158,108,4029.6245510962704,4750.7449860474835,965.3998983808768,0.9,hold,372.7353828184066,4029.6245510962704,157471.27570564515
159,93446,3976.2040621849796,4746.209637399991,964.0463219531479,0.9,hold,369.3081820088048,3976.2040621849796,157502.8377016129
160,236764,3920.8473176033267,4741.397102554898,962.9429738299917,0.9,hold,396.89878377606794,3920.8473176033267,160912.15297379033
161,692,4136.639955582157,4736.300520039671,962.110088113723,0.9,hold,417.65859960740613,4136.639955582157,162137.4390120968
162,740,4156.4267735635085,4732.598911617093,960.2853240138819,0.9,hold,412.5039000972625,4156.4267735635085,161312.18976814515
163,1161,4111.838957755796,4729.064113224126,958.3917319985514,0.9,hold,404.80157544535973,4111.838957755796,161685.2134576613
164,506,4009.688724640877,4725.300545202978,956.6727846619214,0.9,hold,407.3335908459079,4009.688724640877,161214.60055443548
165,12125,4010.085705172631,4720.963503866238,955.38517891015,0.9,hold,411.1742703837733,4010.085705172631,159052.23941532258
166,30558,4106.4315894342235,4716.681107488566,954.090248558819,0.9,hold,414.091438785676,4106.4315894342235,166196.38608870967
167,236761,3930.685054655998,4713.026918757701,952.3938201460918,0.9,hold,389.6675427344538,3930.685054655998,165948.64112903227
168,107,4111.649992912046,4708.370121947572,951.4601300676625,0.9,hold,365.36870870282576,4111.649992912046,166224.06754032258
169,818,4182.440280052923,4704.839233610085,949.7442809068226,0.9,hold,365.2508692587576,4182.440280052923,165507.45892137097
170,12125,4083.924170709425,4701.766298589159,947.7890526629747,0.9,hold,357.49930449455013,4083.924170709425,163118.05191532258
171,30558,4158.250535534275,4698.153186730214,946.1871517871165,0.9,hold,358.99118091214086,4158.250535534275,164604.31552419355
172,529,4325.467316658266,4695.014217827912,944.3251303658061,0.9,hold,357.67862775248864,4325.467316658266,166740.71572580645
173,623,4312.286565965222,4692.878108572597,942.0085760939194,0.9,hold,347.3056389593309,4312.286565965222,163589.08870967742
174,584,4291.1032872353835,4690.690800856462,939.7382390725007,0.9,hold,341.7613648445375,4291.1032872353835,162121.9314516129
175,538,4511.100483555948,4688.4074436357705,937.5333669267706,0.9,hold,345.09921067760837,4511.100483555948,161318.94657258064
176,236884,4550.025256741432,4687.400017726226,934.9611124696336,0.9,hold,348.57970010080646,4550.025256741432,164406.43699596773
177,236778,4543.114958732359,4686.623889133091,932.3730940338323,0.9,hold,348.2056589434224,4543.114958732359,163274.8931451613
178,563,4559.725530808972,4685.81765918702,929.8122497403461,0.9,hold,344.00309261198964,4559.725530808972,162769.46068548388
179,1581,4592.385159400202,4685.113233888818,927.2590000585209,0.9,hold,343.72147147886216,4592.385159400202,160485.54032258064
180,236764,4349.511616368448,4684.598077919437,924.7053796489638,0.9,hold,331.0909665015436,4349.511616368448,158349.18346774194
181,1299,4366.042791551159,4682.746771502028,922.4818482884427,0.9,hold,302.1753111808531,4366.042791551159,157135.46547379033
182,538,4151.859107232863,4681.006639744057,920.2419054296322,0.9,hold,304.5014170985068,4151.859107232863,156866.14717741936
183,563,4059.746274886593,4678.115123172957,918.5528146462742,0.9,hold,302.9406920402281,4059.746274886593,154290.51461693548
184,1581,4087.4161573840724,4674.7544229105315,917.1807846931531,0.9,hold,297.3959729594569,4087.4161573840724,152137.2421875
185,236775,4063.4598034274195,4671.579621475253,915.7117758774,0.9,hold,298.4990524784211,4063.4598034274195,149931.52746975806
186,563,4378.114139679939,4668.310160087899,914.3289211270849,0.9,hold,296.6698514876827,4378.114139679939,149414.21748991936
187,623,4476.871723790323,4666.758309711386,912.1264903346221,0.9,hold,294.028446074455,4476.871723790323,147437.80695564515
188,584,4622.062389742943,4665.7482746798905,909.8022360820987,0.9,hold,291.475458206669,4622.062389742943,145857.69102822582
189,538,4590.523043724798,4665.517132431547,907.3976943500733,0.9,hold,282.44129771571005,4590.523043724798,146901.5131048387
190,563,4601.372408959173,4665.122426701511,905.0229230079996,0.9,hold,287.63809130268714,4601.372408959173,146139.24546370967
191,711,4471.114525579637,4664.788656975112,902.6623684175876,0.9,hold,259.2284696025233,4471.114525579637,143516.95614919355
192,1581,4232.48017735635,4663.77993754076,900.4165425407386,0.9,hold,236.91014074510144,4232.48017735635,142781.70967741936
193,236764,4262.310861895161,4661.545223757422,898.6144950482335,0.9,hold,238.76755277572138,4262.310861895161,142384.60509072582
194,1299,4351.194072108115,4659.487314675657,896.7513319274984,0.9,hold,250.571897691296,4351.194072108115,140690.0015120968
195,538,4350.458334645918,4657.906323688132,894.7200389219333,0.9,hold,249.0320555163968,4350.458334645918,142192.71824596773
196,236884,4496.545276272682,4656.337711499141,892.7034492540172,0.9,hold,249.35544733847343,4496.545276272682,143625.2951108871
197,236778,4471.259348223286,4655.5265823863165,890.5072297788994,0.9,hold,245.08817881922567,4471.259348223286,135130.3344254032
198,563,4560.798127205141,4654.595939789533,888.3516650717837,0.9,hold,241.0129106583134,4560.798127205141,133317.84349798388
199,711,4386.251740486391,4654.1245939976525,886.1416354681995,0.9,hold,235.05227981075163,4386.251740486391,134249.62222782258
200,1581,4326.506473664314,4652.785229730096,884.125414492397,0.9,hold,240.87809778028918,4326.506473664314,138057.94909274194
201,1781,4350.111505323841,4651.1619523367335,882.2220867944301,0.9,hold,243.46060992825417,4350.111505323841,139256.75378024194
202,107,5229.6880394720265,4649.671603589145,880.2892768168713,0.9,hold,239.49806582543158,5229.6880394720265,133531.60458669355
203,7524,5188.795555853075,4652.528827411228,879.0568793744633,0.9,hold,234.92662319060295,5188.795555853075,128400.31388608871
204,3396,5751.43418047505,4655.157585883982,877.6991833458559,0.765,down,244.69005978491998,5751.43418047505,136970.19191028227
205,2492,5715.38771500126,4660.505276589304,878.8810917066601,0.765,down,242.61189885293282,5715.38771500126,141464.66519657258
206,236764,6019.577357138357,4665.626065125285,879.8056097844577,0.765,down,237.73736350767075,6019.577357138357,141744.16469254033
207,623,6080.345045520413,4672.166892622933,882.6843604749988,0.765,down,248.782590558452,6080.345045520413,137691.26146673388
208,584,6030.105622322329,4678.936979896478,885.9308718809413,0.765,down,245.99760264735067,6030.105622322329,135286.7319808468
209,538,5959.0360343687,4685.401901630574,888.7134174844771,0.765,down,248.04454163582093,5959.0360343687,134327.05380544355
210,563,5916.221297725554,4691.466826072184,890.9198856036957,0.765,down,250.01808584890057,5916.221297725554,136230.17779737903
211,11049,5891.338756930443,4697.271349634521,892.7776171255874,0.765,down,245.10838342482043,5891.338756930443,136510.20350302418
212,236764,5883.782966859879,4702.903743065162,894.4193247890781,0.765,down,239.6666995633033,5883.782966859879,138944.01953125
213,1299,5933.366065240675,4708.447776979692,895.9610617813792,0.765,down,248.26345505252962,5933.366065240675,138553.96811995967
214,538,5961.247452274446,4714.171694214557,897.7603473761778,0.765,down,243.72214261947138,5961.247452274446,137910.40234375
215,236884,6046.5480445123485,4719.972046577625,899.6803662651394,0.765,down,246.72420993927986,6046.5480445123485,139060.98399697582
216,236778,6058.877153950353,4726.11360212362,902.1014056398255,0.765,down,242.88372975011026,6058.877153950353,136943.93157762097
217,563,6122.709437216482,4732.255369643559,904.5355594918592,0.765,down,238.77980016892957,6122.709437216482,137155.6117691532
218,11049,6065.065701392389,4738.633599311324,907.3364269604367,0.765,down,240.3317334575038,6065.065701392389,139022.18409778227
219,1781,5881.241340883316,4744.690366900735,909.6688534388495,0.765,down,244.3750487296812,5881.241340883316,141380.2400453629
220,107,6801.071245747228,4749.856507691566,910.8133531802143,0.765,down,247.39856646137852,6801.071245747228,140872.96761592742
221,2859,7054.18601546749,4759.138022343401,919.1188374977023,0.765,down,241.98226042716735,7054.18601546749,138175.0142389113
222,538,7212.602448494204,4769.476076366483,929.8352431692655,0.765,down,244.0253433719758,7212.602448494204,138011.35068044355
223,563,7245.103590442288,4780.431800008311,941.9992928136725,0.765,down,248.32061472246724,7245.103590442288,139468.3295110887
224,11049,7218.197269562752,4791.434799072748,954.1482812419844,0.765,down,247.0484373031124,7218.197269562752,140688.54322076612
225,236764,7305.344415480091,4802.220410052703,965.6140593518425,0.765,down,236.72984412408644,7305.344415480091,143642.61756552418
226,1299,7258.942788400957,4813.296179988222,977.6943051457331,0.765,down,244.38461402154738,7258.942788400957,141569.87512600806
227,538,7105.222632623488,4824.069953593565,988.892294829458,0.765,down,239.43686208417338,7105.222632623488,138493.72668850806
228,578,7036.10976483745,4834.075009203345,998.1692536821763,0.765,down,240.96914771295363,7036.10976483745,141850.89957157258
229,236743,6833.316827589466,4843.690881498691,1006.5152960509665,0.765,down,242.70024650327622,6833.316827589466,142943.54674899194
230,236778,6892.794020129788,4852.341429090389,1012.8202692240243,0.765,down,247.05061438775832,6892.794020129788,143001.62941028227
231,236767,6950.140203660534,4861.174557190127,1019.4654181845668,0.765,down,245.25761118242818,6950.140203660534,150044.67527721773
232,900,6961.785672095514,4870.178719459396,1026.4298642551378,0.765,down,244.4955828266759,6961.785672095514,152607.9751764113
233,236743,6024.323127992691,4879.155573333372,1033.311193691441,0.765,down,243.64054378386467,6024.323127992691,153946.08303931452
