step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
234,2575,9190.589390908519,6039.017445899437,1059.7374282162057,0.765,down,347.5758701447518,9190.589390908519,138410.4584173387
235,578,9267.49293173513,6052.428390346283,1077.195530741798,0.765,down,352.83549991730723,9267.49293173513,142567.78855846773
236,236743,9004.26099814138,6066.051545182677,1095.0101392110864,0.765,down,354.75569645051036,9004.26099814138,143993.84828629033
237,236778,9280.616120369205,6078.449053423009,1109.1711823531562,0.765,down,357.381600164598,9280.616120369205,140463.53515625
238,237161,9133.167689169606,6091.903536897572,1126.0524099117754,0.765,down,335.9680820588143,9133.167689169606,142829.41847278227
239,236750,8487.018353862148,6104.6284915095885,1140.7132152072797,0.765,down,337.8171125842679,8487.018353862148,142485.12840221773
240,71999,7785.908372448337,6114.555115936058,1148.6319746608692,0.765,down,337.48536879016507,7785.908372448337,141897.25793850806
241,236840,7942.656592584425,6121.490191689221,1151.2705049608087,0.765,down,331.2409200360698,7942.656592584425,144431.23853326612
242,2543,7962.049737745716,6129.015672684657,1154.8139842060048,0.765,down,329.49747048654865,7962.049737745716,147132.44934475806
243,236743,8262.18031360257,6136.5590227466355,1158.3944090667583,0.765,down,332.874501382151,8262.18031360257,148725.97467237903
244,236771,8428.41673623362,6145.270585414078,1163.9672247647673,0.765,down,318.7955573297316,8428.41673623362,151164.9030997984
245,531,9544.574561334426,6154.589549294974,1170.674821385273,0.765,down,306.9104333692981,9544.574561334426,153673.81867439515
246,637,9484.556416173134,6168.369976173183,1188.0378877827875,0.765,down,295.4998794063445,9484.556416173134,154431.14831149194
247,236842,9323.136840820312,6181.795832205571,1204.1852445255076,0.765,down,285.18580824329007,9323.136840820312,155969.2435735887
248,858,9389.549174647178,6194.462529820954,1218.131786777756,0.765,down,287.7781524658203,9389.549174647178,156339.26071068548
249,2575,9423.007040700604,6207.294203093348,1232.3633753707047,0.765,down,278.2274155155305,9423.007040700604,153238.25945060485
250,107,9262.118148311492,6220.157054443778,1246.532147307314,0.765,down,286.2777375252016,9262.118148311492,156271.99836189515
251,13262,9253.097230972782,6232.276421351618,1258.718217348167,0.765,down,286.4983097199471,9253.097230972782,155904.01499495967
252,529,9250.459071005544,6244.263805516781,1270.492976820894,0.765,down,287.4534459267893,9250.459071005544,158002.62890625
253,10059,8896.375338646674,6256.146000242033,1281.9326683170452,0.765,down,280.2356936547064,8896.375338646674,158521.65990423388
254,578,9028.14603547127,6266.54060393654,1290.0455684509668,0.765,down,283.344474054152,9028.14603547127,156202.29674899194
255,236743,9151.564035723286,6277.3704291582435,1299.0310405506752,0.765,down,275.8236846923828,9151.564035723286,154251.28314012097
