step,token_id,fisher_value,running_mean,running_std,temperature,action,fisher_early,fisher_mid,fisher_late
38,87653,6004.104381930443,4876.584050918597,1521.0980688975728,0.9,hold,341.3895042173324,6004.104381930443,165791.81199596773
39,114614,6021.337059759325,4905.49482863685,1512.0100337558376,0.9,hold,353.75086581322455,6021.337059759325,169652.33820564515
40,53121,6002.000492219002,4933.390884414911,1503.1198857095153,0.9,hold,346.49923755276586,6002.000492219002,175820.92489919355
41,31952,5721.786837670111,4959.454533385742,1493.798973160455,0.9,hold,370.1310793968939,5721.786837670111,183902.20640120967
42,600,5767.093541299143,4977.60530253537,1480.477431723006,0.9,hold,380.4448719639932,5767.093541299143,186513.76789314515
43,236743,5616.651111233619,4995.965494134528,1467.9915119927957,0.9,hold,391.33634358067667,5616.651111233619,184475.1353326613
44,236778,5664.76080125378,5010.071985432234,1454.159045854644,0.9,hold,394.22808788668726,5664.76080125378,181227.9427923387
45,236884,5621.596675749748,5024.620625783825,1441.1457475961786,0.9,hold,393.43738974294354,5621.596675749748,184055.94732862903
46,236767,5490.764266475554,5037.598366000475,1428.0511268844407,0.9,hold,399.46471281974544,5490.764266475554,183776.80972782258
47,1890,5531.05519547001,5047.240193670157,1414.290070398176,0.9,hold,395.28067607264364,5531.05519547001,189750.19480846773
48,620,5558.251138010332,5057.3196728743205,1401.1852966357642,0.9,hold,397.6121294575353,5558.251138010332,191027.63684475806
49,573,5651.826167937248,5067.542763999545,1388.621270189848,0.9,hold,400.32447618053806,5651.826167937248,194151.63004032258
50,1070,5542.62742171749,5079.228432078299,1377.0965247459642,0.9,hold,400.61189959126136,5542.62742171749,197141.34400201612
51,4414,4500.194796654486,5088.3146867771065,1365.0416210399308,0.9,hold,405.69715241462956,4500.194796654486,196535.92918346773
52,11995,4488.711602980091,5077.004688890133,1354.263235377854,0.9,hold,407.65758391349544,4488.711602980091,194471.09248991936
53,620,4119.2536109185985,5065.9048193446615,1343.812249174279,0.9,hold,401.95602220104587,4119.2536109185985,198237.00831653227
54,236761,4020.2098073651714,5048.374241410846,1337.4146930378006,0.9,hold,416.6130853468372,4020.2098073651714,200791.68976814515
55,108,4092.124775548135,5029.680342610014,1332.3016107054616,0.9,hold,418.1353055892452,4092.124775548135,200523.81678427418
56,1018,4101.516963835686,5012.938278912481,1326.1775820418798,0.9,hold,410.665531773721,4101.516963835686,199588.41859879033
57,2704,3902.7802301222277,4996.948431279555,1319.9278698781648,0.9,hold,408.5951651296308,3902.7802301222277,202032.15146169355
58,87653,4136.631036573841,4978.083462294084,1316.2283417289375,0.9,hold,379.2070661975491,4136.631036573841,202750.60811491936
59,14938,4293.509541173135,4963.821556773401,1309.538346840263,0.9,hold,369.0813652776903,4293.509541173135,206201.22605846773
60,53121,4353.184085969002,4952.64968984673,1301.411924222429,0.9,hold,360.73462849278604,4353.184085969002,206137.60609879033
61,1191,4429.838524603075,4942.822384865128,1292.9433169363485,0.9,hold,383.51646521783647,4429.838524603075,207629.75579637097
62,1461,4477.688448998236,4934.548451635094,1284.1010142415864,0.9,hold,381.92190502535914,4477.688448998236,205636.2752016129
63,531,4462.768779139365,4927.2967055614945,1275.148069493769,0.9,hold,390.3780315768334,4462.768779139365,207635.33316532258
64,1407,4520.399890530494,4920.038456711149,1266.4577709635566,0.9,hold,386.46328686129664,4520.399890530494,207094.37046370967
65,600,4441.910467332409,4913.8901710776,1257.6402333314716,0.9,hold,389.3504968458606,4441.910467332409,209225.21471774194
66,236743,4449.0295922064015,4906.738963445097,1249.4072642415729,0.9,hold,397.2557328747165,4449.0295922064015,208830.34879032258
67,236778,4797.858646515877,4899.907480292281,1241.2896087843342,0.9,hold,405.1992748629662,4797.858646515877,207043.37613407258
68,39568,5239.845069146925,4898.40676214851,1232.189906347046,0.9,hold,404.85723433956025,5239.845069146925,210152.54347278227
69,236767,5266.436511624244,4903.355143409357,1223.9088260019641,0.9,hold,404.4571784234816,5266.436511624244,209329.93712197582
70,236862,5308.129563854587,4908.542020098142,1215.8987799324948,0.9,hold,397.0556399437689,5308.129563854587,206843.89125504033
71,236770,5252.464351530998,4914.1700136721765,1208.2236427966147,0.9,hold,396.3102293937437,5252.464351530998,202923.3650453629
72,236768,5215.445962229082,4918.868546142437,1200.4568801202122,0.9,hold,370.323736867597,5215.445962229082,202132.37512600806
73,1890,5134.044476909022,4922.931250472391,1192.7045195022827,0.9,hold,360.10804108650456,5134.044476909022,195003.6349546371
74,620,5139.8044945501515,4925.784131910725,1184.8690410290253,0.9,hold,351.6156261813256,5139.8044945501515,198295.4086441532
75,236862,5082.80320296749,4928.637736745917,1177.1993751888929,0.9,hold,354.01343068768904,5082.80320296749,201185.50037802418
76,236770,4947.534144247732,4930.666229722517,1169.5609384131799,0.9,hold,356.092525851342,4947.534144247732,202130.47265625
77,236761,4989.549517231603,4930.885293547519,1161.9431372283464,0.9,hold,352.6116480673513,4989.549517231603,202506.53414818548
78,107,5440.264833511845,4931.6373989793665,1154.4896204971378,0.9,hold,346.29691142420614,5440.264833511845,198030.58152721773
79,43812,5501.532569146925,4938.075720935473,1148.567833033004,0.9,hold,337.4100302419355,5501.532569146925,192555.34740423388
80,607,5502.907962922127,4945.118931538116,1143.0821950637203,0.9,hold,346.2907488423009,5502.907962922127,192456.19720262097
81,236743,5458.3501134072585,4952.00521587619,1137.6727375743387,0.9,hold,344.10800072454634,5458.3501134072585,191335.56363407258
82,236778,5474.569973853327,4958.180153650959,1132.0793430267481,0.9,hold,360.22557609311997,5474.569973853327,187677.12865423388
83,39568,5434.623078377016,4964.401717749783,1126.6484259594408,0.9,hold,353.6282417543473,5434.623078377016,191699.7591985887
84,236767,5475.256520917339,4969.999591090584,1121.0827035721502,0.9,hold,352.4686801049017,5475.256520917339,193292.84387600806
85,236862,5486.730114352318,4975.943790265016,1115.7993768131496,0.9,hold,339.4834525815902,5486.730114352318,191577.49256552418
86,236770,5417.32158045615,4981.883166126496,1110.643905564112,0.9,hold,338.17888764412174,5417.32158045615,194853.64553931452
87,779,5460.326093119959,4986.888205371664,1105.217497362702,0.9,hold,342.8287353515625,5460.326093119959,197220.8181703629
88,692,5567.986859721522,4992.268181368804,1100.0650480899621,0.9,hold,342.42187007780996,5567.986859721522,193508.8060735887
89,740,5213.471360729587,4998.736930563779,1095.5493286267272,0.9,hold,332.93604696950604,5213.471360729587,189155.26953125
90,4903,5010.001827116936,5001.122868676733,1089.6784440675706,0.9,hold,323.8774187641759,5010.001827116936,183328.68838205645
91,625,5000.859768775202,5001.220439648603,1083.675055720078,0.9,hold,329.98226731823337,5000.859768775202,181219.08152721773
92,618,4815.538952242943,5001.216519313022,1077.7694262677053,0.9,hold,313.6223882859753,4815.538952242943,175802.09765625
93,236743,4842.725144909275,4999.219986333774,1072.1303462406577,0.9,hold,316.8856949344758,4842.725144909275,176162.42552923388
94,236778,5136.920646421371,4997.555147595215,1066.5331272070741,0.9,hold,320.59664424773183,5136.920646421371,172802.78061995967
95,808,4988.3448131930445,4999.022152846017,1061.000282587317,0.9,hold,314.1642150878906,4988.3448131930445,175475.49281754033
96,236743,4999.033644153225,4998.910930557965,1055.4603299864953,0.9,hold,308.0210915842364,4999.033644153225,174478.25743447582
97,236778,4997.426805065525,4998.912195646576,1050.0057181961783,0.9,hold,304.58771145728326,4997.426805065525,174849.2720514113
98,236884,4653.047142767137,4998.897038599831,1044.6348204018807,0.9,hold,307.65894046906504,4653.047142767137,180161.07585685485
99,236767,4250.9223475302415,4995.403605308591,1039.9206988537073,0.9,hold,308.686523929719,4250.9223475302415,177371.7673891129
100,236761,4873.079873361895,4987.9587927308075,1037.3561623198707,0.9,hold,305.81742563555315,4873.079873361895,176883.91759072582
101,107,4855.074100617439,4986.821377687552,1032.2706263638531,0.9,hold,300.92672434160784,4855.074100617439,179233.85660282258
102,2292,5015.55634923135,4985.529737716276,1027.2800295354132,0.9,hold,294.4759730677451,5015.55634923135,174541.06703629033
103,506,5038.551379788307,4985.821258216422,1022.2853100053376,0.9,hold,299.6960195725964,5038.551379788307,171434.4289314516
104,75096,5325.224176222278,4986.328278616152,1017.3716182517395,0.9,hold,298.74493432814074,5325.224176222278,177558.5209173387
105,18754,5408.27779265373,4989.555858593353,1013.0502625462373,0.9,hold,313.4568159041866,5408.27779265373,177445.72101814515
106,236764,5360.663456086189,4993.506065518452,1009.0725782960428,0.9,hold,313.54293454077936,5360.663456086189,181823.47353830645
107,692,5663.057798324093,4996.937443000393,1004.9673651202644,0.9,hold,352.6477762037708,5663.057798324093,177918.30771169355
108,1281,5646.0060562626,5003.105224068205,1002.3364564746848,0.9,hold,349.78801678073023,5646.0060562626,175872.14188508064
109,600,5316.320950415827,5009.003396840631,999.6090690613406,0.9,hold,362.5068573490266,5316.320950415827,174859.66910282258
110,236743,5367.6119030367945,5011.797192782223,995.4824285455658,0.9,hold,379.1488782821163,5367.6119030367945,174846.0991683468
111,236778,5397.121448147682,5015.002730712445,991.5582546852385,0.9,hold,365.44388186547064,5397.121448147682,169645.37689012097
112,236884,5496.632769184728,5018.41450497526,987.775972972882,0.9,hold,364.9364774150233,5496.632769184728,170178.30027721773
113,236767,5458.6628929876515,5022.646525012511,984.4149362146511,0.9,hold,345.21873055734943,5458.6628929876515,171414.29271673388
114,1890,5617.407986548639,5026.47122999475,980.9307488020996,0.9,hold,348.4797139321604,5617.407986548639,169788.97920866936
115,620,5635.121255197832,5031.609810486522,978.1963657402363,0.9,hold,348.4335999027375,5635.121255197832,166685.94795866936
116,236761,5625.88417889995,5036.812495354722,975.5675674650466,0.9,hold,347.6181416665354,5625.88417889995,165128.19594254033
117,6841,5751.032899918095,5041.847296068784,972.9019096463301,0.9,hold,346.7224409041866,5751.032899918095,166383.13646673388
118,236764,5702.939520066784,5047.857343559033,970.9493986509691,0.9,hold,352.76178446123674,5702.939520066784,166035.17023689515
119,107,5683.792342647429,5053.362235798594,968.7086145157358,0.9,hold,357.08877489643714,5683.792342647429,164813.06691028227
120,236778,5604.416791362147,5058.615820022334,966.3647486955699,0.9,hold,356.99259431900515,5604.416791362147,163197.8802923387
121,808,5708.8930821572585,5063.126571851589,963.6309435103681,0.9,hold,357.8938295918126,5708.8930821572585,166269.3697076613
122,236743,5689.1860194052415,5068.419739968848,961.4381827366208,0.9,hold,348.323860660676,5689.1860194052415,166110.15196572582
123,236778,5965.978468371975,5073.46662028947,959.1432071999697,0.9,hold,340.0057562551191,5965.978468371975,166607.23135080645
124,236884,5930.809255292339,5080.664296483684,958.5973602832012,0.9,hold,345.560677066926,5930.809255292339,166880.00806451612
125,236767,5528.970334945187,5087.465456154153,957.75432329171,0.9,hold,333.9999520086473,5528.970334945187,168516.13382056452
126,1890,5854.803413637223,5090.969463128685,954.7502270178846,0.9,hold,336.3849578365203,5854.803413637223,168374.14087701612
127,236743,5874.594319005167,5096.983903683869,953.3773193806752,0.9,hold,336.268922128985,5874.594319005167,167628.15498991936
128,236778,6836.085340930569,5103.058985053567,952.1105243598512,0.765,down,339.86519622802734,6836.085340930569,167495.65297379033
129,808,7011.473634781376,5116.493297889823,960.5148329156484,0.765,down,336.90194332984186,7011.473634781376,166252.09047379033
130,620,6986.392048497354,5131.070069712066,971.0314729496893,0.765,down,335.4943111788842,6986.392048497354,165244.0617439516
131,236761,6364.065230831023,5145.2328329089005,980.703980474856,0.765,down,332.9359684605752,6364.065230831023,163006.04359879033
132,107,6322.686352145287,5154.466411681038,982.6815399329988,0.765,down,331.735225800545,6322.686352145287,156556.59853830645
133,10081,6094.981537849672,5163.250020255956,984.1678818701954,0.9,hold,331.4449770527501,6094.981537849672,156425.54410282258
134,236743,6076.117532053301,5170.203240536507,983.7623442953218,0.9,hold,331.8472528765279,6076.117532053301,153401.20337701612
135,236778,6465.613279281124,5176.9137167699655,983.1854521360995,0.765,down,344.50811742967176,6465.613279281124,146999.41809475806
136,1890,6544.207486060358,5186.389448847252,985.7319454459804,0.765,down,326.392690104823,6544.207486060358,146268.03503024194
137,236743,6678.704524870842,5196.300529410852,988.9055664928022,0.765,down,325.8090089367282,6678.704524870842,140368.45690524194
138,236770,6730.327225223665,5207.042587348968,993.3058025542001,0.765,down,297.49952525477255,6730.327225223665,140913.67137096773
139,236764,6906.809977869833,5218.001469635836,998.0639106369197,0.765,down,304.0989328199817,6906.809977869833,142702.44858870967
140,692,6720.379841466104,5230.0643875517935,1004.6107647442933,0.765,down,291.9305545437721,6720.379841466104,144756.16733870967
141,735,6516.485070013231,5240.634000700122,1008.8237603571009,0.765,down,278.96419328258884,6516.485070013231,147680.01978326612
142,236743,6396.09073171308,5249.618867385425,1010.9109373544751,0.765,down,278.36911281462636,6396.09073171308,150727.80204133064
143,236778,6446.467180805822,5257.636153149954,1011.8902109055724,0.765,down,283.01224567044164,6446.467180805822,147354.96761592742
144,808,6516.933922552294,5265.891924175343,1013.191882061621,0.765,down,279.30502393168786,6516.933922552294,148871.87386592742
145,236743,6310.406543362526,5274.519800026218,1014.9864411826302,0.765,down,277.4371463406471,6310.406543362526,147779.33757560485
146,236778,6435.00196296938,5281.6149147066035,1015.1062620621756,0.765,down,279.2885572371944,6435.00196296938,146391.0578377016
147,236884,6700.233266522808,5289.461085102948,1016.0802288023785,0.765,down,284.5727142826203,6700.233266522808,146665.87840221773
148,236767,6518.314730736517,5298.993329572002,1019.2154770882076,0.765,down,284.26418205999556,6518.314730736517,144848.74584173388
149,1890,6956.340869534401,5307.176694680489,1020.6564358955014,0.765,down,279.4169796359154,6956.340869534401,147395.5951360887
150,236743,6950.257215930569,5318.171122512848,1026.063043284883,0.765,down,277.50167034518336,6950.257215930569,149097.1898941532
151,236778,7355.257767215852,5328.979639687801,1031.1919095580904,0.765,down,286.9232441071541,7355.257767215852,149459.4584173387
152,236767,7359.882074171497,5342.31041684259,1040.7666110948664,0.765,down,291.4044561078471,7359.882074171497,150403.6111391129
153,236761,7523.70422953944,5355.497159700949,1050.0222571151364,0.765,down,289.2325313937279,7523.70422953944,152457.3203125
154,107,7240.578174221901,5369.576426388211,1060.9975899303975,0.765,down,282.23030459496283,7240.578174221901,155238.9148185484
155,1882,7152.948523736769,5381.647405406493,1068.1256091915227,0.765,down,269.34634522468815,7152.948523736769,152444.80922379033
156,1461,7168.8727515435985,5393.001899754764,1074.0401336624943,0.765,down,268.1493478590442,7168.8727515435985,154081.81678427418
157,531,6832.493861044607,5404.313179065521,1079.8954138762415,0.765,down,280.58064196186683,6832.493861044607,153768.2749495968
158,1407,6937.022953156502,5413.352297305895,1082.4144513726387,0.765,down,282.36980585898124,6937.022953156502,152160.26285282258
159,600,5962.897787770918,5422.935131619421,1085.7078849560457,0.9,hold,279.4167487852035,5962.897787770918,154603.27620967742
160,236743,5804.600314232611,5426.309898220368,1083.145978283788,0.9,hold,284.77701371715915,5804.600314232611,150667.13004032258
161,236778,6032.7331700478835,5428.659528133487,1080.1858835891721,0.9,hold,287.6291757399036,6032.7331700478835,149201.40826612903
162,808,6078.15287140877,5432.388377774933,1077.8857360164275,0.9,hold,287.38599395751953,6078.15287140877,150700.77217741936
163,236743,6195.885328723538,5436.350123134651,1075.7567013796624,0.9,hold,288.45635912495277,6195.885328723538,157795.70514112903
164,236778,6318.2441248739915,5440.981435363851,1074.100674346743,0.9,hold,297.7565622637349,6318.2441248739915,159746.0763608871
165,236884,6668.196107925907,5446.2981789366395,1073.0033072369245,0.765,down,298.3765367077243,6668.196107925907,161116.6711189516
166,236767,5976.66018578314,5453.659009834166,1073.936841679627,0.9,hold,286.95256977696573,5976.66018578314,164214.3742439516
167,1890,6287.276648736769,5456.790753402722,1071.4766484099864,0.9,hold,289.18663369455646,6287.276648736769,165556.70992943548
168,620,6129.163556498866,5461.73412182733,1070.1913218341492,0.9,hold,288.0376370337702,6129.163556498866,166865.05015120967
169,236862,5928.462825652092,5465.6834084230195,1068.2475179001005,0.9,hold,278.1611603767641,5928.462825652092,169308.74697580645
170,236770,5754.479175198463,5468.405640289073,1065.6887343585965,0.9,hold,275.03139372794857,5754.479175198463,169857.15171370967
171,236761,5794.586644326487,5470.078584937666,1062.7919780002785,0.9,hold,276.7623492825416,5794.586644326487,169532.9304435484
172,107,6127.774636545489,5471.965259701554,1059.9851196664297,0.9,hold,275.71222957488027,6127.774636545489,169993.40524193548
173,6481,6238.394119754915,5475.7560653480505,1058.0857783068018,0.9,hold,272.5164124273485,6238.394119754915,166305.7670110887
174,236789,6194.528853877898,5480.139042672227,1056.614763971166,0.9,hold,283.61819741033736,6194.528853877898,168443.16292842742
175,236751,6288.710778021044,5484.221270164831,1054.9667148263773,0.9,hold,318.11706973660375,6288.710778021044,175435.9552671371
176,10769,6860.459285613029,5488.792233277652,1053.7018368156455,0.765,down,362.4407362168835,6860.459285613029,184449.94115423388
177,236743,6872.458828833795,5496.5417646467795,1055.738827288205,0.765,down,369.06870035971366,6872.458828833795,185706.02079133064
178,236778,7661.659433672505,5504.271635793896,1057.780067706723,0.765,down,420.36000540948686,7661.659433672505,184556.55582157258
179,236767,7693.432186003654,5516.324081592102,1067.0072066860914,0.765,down,418.8606078855453,7693.432186003654,184409.7095514113
180,532,7649.990149713331,5528.41912661661,1076.2737965888837,0.765,down,415.7859284185594,7649.990149713331,187981.95350302418
181,620,7616.03850530809,5540.140513484547,1084.7561204426997,0.765,down,415.1034401924379,7616.03850530809,188211.44795866936
182,236862,7396.612361784904,5551.546546406655,1092.601547832504,0.765,down,407.76811205956244,7396.612361784904,191497.4897933468
183,236770,7325.662851641255,5561.628873266646,1098.0690633167026,0.765,down,404.439883693572,7325.662851641255,192575.10420866936
184,236761,7220.041159352949,5571.216014453463,1102.734227913758,0.765,down,406.1813727348082,7220.041159352949,192171.76045866936
185,107,7432.805193501134,5580.128582804271,1106.374942886209,0.765,down,405.5915348914362,7432.805193501134,189300.2990171371
186,1882,7728.626896027596,5590.089209743503,1111.6830138701555,0.765,down,406.79883046304025,7728.626896027596,188970.95829133064
187,1461,7728.487936696699,5601.525240151438,1119.6231317634047,0.765,down,407.1707161934145,7728.487936696699,187819.07018649194
188,531,7772.17053813319,5612.838871516041,1127.3082009655675,0.765,down,400.4876363200526,7772.17053813319,185893.46383568548
189,1407,7841.717381631174,5624.263906789148,1135.1826961538925,0.765,down,398.9412584612447,7841.717381631174,185346.9711441532
190,600,7939.930925923009,5635.934714551475,1143.5036968141314,0.765,down,396.43232271748207,7939.930925923009,184327.6783014113
191,236743,7888.83342718309,5647.997521940854,1152.5631344277108,0.765,down,394.6786350127189,7888.83342718309,183460.82774697582
192,236778,8135.325047646799,5659.668542280656,1160.818525132066,0.765,down,392.71067502421715,8135.325047646799,183020.76272681452
193,236767,8087.603336457283,5672.495778059756,1171.3705974422162,0.765,down,392.4393402837938,8087.603336457283,181421.14931955645
194,1890,8319.324968891759,5684.944786092732,1181.0787716946386,0.765,down,390.77097382084014,8319.324968891759,179493.65032762097
195,620,8242.49899390436,5698.454428055805,1192.979678324108,0.765,down,388.58724717170963,8242.49899390436,180858.10647681452
196,236862,7967.135523642263,5711.434247269318,1203.6577788628472,0.765,down,383.7693475292575,7967.135523642263,179816.5056703629
197,236770,8003.588209582913,5722.884507555475,1211.2534963997095,0.765,down,384.63797033986737,8003.588209582913,181040.53742439515
198,236764,7609.987371629284,5734.40321312127,1218.9599392505647,0.765,down,382.3639279027139,7609.987371629284,180629.9633316532
199,837,7616.578987367691,5743.828259143924,1223.1047866399838,0.765,down,378.3426374620007,7616.578987367691,178546.3148941532
200,563,7406.030438823084,5753.192012785043,1227.1730477297801,0.765,down,375.4077792013845,7406.030438823084,177765.9666078629
201,9363,7414.3187610257055,5761.4150895315,1229.6280658798325,0.765,down,373.15039099416424,7414.3187610257055,176089.45299899194
202,531,7372.567823840725,5769.59778097454,1232.0545237686156,0.765,down,390.416923153785,7372.567823840725,176431.46207157258
203,620,7081.425080330141,5777.49418512659,1234.129680505583,0.765,down,402.106385630946,7081.425080330141,179333.93586189515
204,1890,7012.246684412802,5783.886003240334,1234.464921706087,0.9,hold,406.92639849262855,7012.246684412802,189411.42086693548
205,236743,6929.904186617943,5789.878006563125,1234.4206753758406,0.9,hold,393.9746841922883,6929.904186617943,190498.4233870968
206,236770,6817.968151461693,5795.412114233295,1233.9674812823832,0.9,hold,369.78271385931197,6817.968151461693,181091.47605846773
207,236761,6297.6900989163305,5800.351998471113,1233.0234099091676,0.9,hold,329.11931979271674,6297.6900989163305,169316.98336693548
208,107,6951.676301033266,5802.743047030946,1230.5367985329895,0.9,hold,318.24550505607357,6951.676301033266,167866.1960685484
209,10081,5833.421709614416,5808.240335327608,1230.1469562772086,0.9,hold,254.3836913570281,5833.421709614416,166345.0561995968
210,692,5860.245361328125,5808.360246633736,1227.2157641938745,0.9,hold,261.30260910526397,5860.245361328125,163537.80670362903
211,659,5540.406431136593,5808.606147651245,1224.309402014296,0.9,hold,265.67965968962636,5540.406431136593,157707.14390120967
212,20414,5470.772043535786,5807.341054648817,1221.5566985986743,0.9,hold,262.60428865494265,5470.772043535786,156671.87525201612
213,236743,5344.88773469002,5805.760918446409,1218.9029733871619,0.9,hold,274.4030429470924,5344.88773469002,159833.25680443548
214,236778,5957.926616053427,5803.607305438201,1216.4578600634384,0.9,hold,301.79266283589027,5957.926616053427,154950.83291330645
215,236884,5847.582759734123,5804.32506967362,1213.671011897998,0.9,hold,300.17888592135523,5847.582759734123,153111.90498991936
216,236767,5677.358355122228,5804.525336757234,1210.8618897485158,0.9,hold,307.19208428167525,5677.358355122228,153784.21194556452
217,1890,5480.112229870212,5803.939313800392,1208.0993649131174,0.9,hold,313.42391007946384,5480.112229870212,158117.45110887097
218,620,5514.0556798135085,5802.453868461263,1205.52392077668,0.9,hold,316.68632187381866,5514.0556798135085,158214.88760080645
219,236764,5466.021303238407,5801.1369817551085,1202.9255834003732,0.9,hold,311.78279679821384,5466.021303238407,156671.5877016129
220,692,5481.538723853327,5799.613728670941,1200.4002232524917,0.9,hold,309.08126068115234,5481.538723853327,156587.08996975806
221,735,5373.433727633568,5798.174475255477,1197.871541913667,0.9,hold,303.6418439803585,5373.433727633568,156767.0703125
222,620,5379.4381457913305,5796.261228644567,1195.5089743177548,0.9,hold,294.5942173619424,5379.4381457913305,160278.87802419355
223,1890,4922.238470262097,5794.392066838051,1193.1505219607625,0.9,hold,296.05597145326675,4922.238470262097,165668.21068548388
224,236743,4956.034557711693,5790.498523996194,1191.9032604053982,0.9,hold,298.7602068993353,4956.034557711693,167608.77822580645
225,236770,4698.168520035282,5786.789795257151,1190.5463039490471,0.9,hold,309.4105994932113,4698.168520035282,164498.0912298387
226,236761,4925.1056656376,5781.97288695971,1190.1047871755602,0.9,hold,313.84436355098603,4925.1056656376,162244.6701108871
227,107,4886.697604271673,5778.198141491331,1188.835643277219,0.9,hold,313.9179621050435,4886.697604271673,160316.87147177418
228,21204,4919.498440650202,5774.288051415807,1187.6876393717755,0.9,hold,308.606439405872,4919.498440650202,154414.99974798388
229,236764,4889.946415070564,5770.555345691939,1186.431135779701,0.9,hold,314.3367964221585,4889.946415070564,150859.22429435485
230,236743,5448.62406281502,5766.726611210976,1185.2660952731094,0.9,hold,321.26274601105723,5448.62406281502,148981.8966733871
231,236778,5528.01861375378,5765.3495439019025,1182.8821760560807,0.9,hold,318.20577363044987,5528.01861375378,145989.8266129032
