step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,111.49113464355469,111.49113464355469,0.0,1.0,pass
2,121.74549865722656,112.51657104492188,2.9999999902480545,1.0,pass
3,588.6463724772135,160.12955118815105,2.999374013890683,1.0,pass
4,570.4266738891602,201.15926345825196,2.0168832677589563,1.0,pass
5,634.8561462402344,244.5289517364502,1.798580322379225,1.0,pass
6,552.5027847290039,275.3263350357056,1.228272652253531,1.0,pass
7,586.1415470668247,306.4078562388175,1.1979594551072121,1.0,pass
8,554.69948387146,331.23701900208175,0.956138675707384,1.0,pass
9,556.9521331787109,353.80853041974467,0.8762619892276625,1.0,pass
10,544.1628189086914,372.84395926863937,0.7539579604813879,1.0,pass
11,688.4583643132991,404.4053997731054,1.2064594421661836,1.0,pass
12,652.3947766621908,429.20433746201394,0.9480302413971244,1.0,pass
13,618.9002791184646,448.173931627659,0.7407411457005498,1.0,pass
14,627.2078519548688,466.07732366038,0.7156488931556237,1.0,pass
15,620.1093109130859,481.4805223856506,0.6343399077789085,1.0,pass
16,593.9586143493652,492.72833158202207,0.48192621942053177,1.0,pass
17,597.163771685432,503.17187559236305,0.4659473057245372,1.0,pass
18,644.3417460123698,517.2888626343638,0.6482268868616202,1.0,pass
19,619.7691417493319,527.5368905458606,0.48938134235702574,1.0,pass
20,609.4260368347168,535.7258051747463,0.4083672116011764,1.0,pass
21,654.8734239850726,547.6405670557789,0.6130907553267563,1.0,pass
22,661.7930068969727,559.0558110398982,0.6063807578041089,1.0,pass
23,708.4388102655826,573.9941109624667,0.8057185762946837,1.0,pass
24,688.1761582692465,585.4123156931447,0.6344856315106852,1.0,pass
25,667.1095977783203,593.5820439016622,0.472557255518683,1.0,pass
26,709.4308125422551,605.1669207657216,0.6875448814278708,1.0,pass
27,695.2586958143446,614.1760982705839,0.5539130658071777,1.0,pass
28,681.0925418308804,620.8677426266136,0.42921708372898076,1.0,pass
29,677.9095243256668,626.5719207965188,0.38252211976722833,1.0,pass
30,665.8420110066731,630.4989298175343,0.27640943011396846,1.0,pass
31,698.2251394948652,637.2715507852674,0.4955851628367699,1.0,pass
32,710.1349300261467,644.5578887093554,0.552407136372995,1.0,pass
33,766.8710341915007,656.78920325757,0.9293790172460211,1.0,pass
34,722.056380241148,663.3159209559278,0.5149892731553629,1.0,pass
35,718.6305970222719,668.8473885625622,0.45475209385723275,1.0,pass
36,718.94116949266,673.8567666555721,0.42963241646202055,1.0,pass
37,734.289786061933,679.9000685962081,0.5375034609753873,1.0,pass
38,751.5226332141507,687.0623250580023,0.6552702815099751,1.0,pass
39,744.7069935952463,692.8267919117267,0.5466096113678386,1.0,pass
40,754.5877958728421,699.0028923078382,0.604652590280493,1.0,pass
41,766.8713445355816,705.7897375306127,0.6820465233287144,1.0,pass
42,739.2418712492912,709.1349509024806,0.35191663806454015,1.0,pass
43,744.1598990655715,712.6374457187896,0.3851791461257155,1.0,pass
44,785.0446292508033,719.878164071991,0.8083137423617611,1.0,pass
45,765.6728143999653,724.4576291047886,0.5303908847580374,1.0,pass
46,763.7808239844537,728.3899485927551,0.4740434513701794,1.0,pass
47,767.9961082704606,732.3505645605256,0.4963453455216452,1.0,pass
48,762.9212388069399,735.4076319851671,0.40022610777372036,1.0,pass
49,725.4543415192635,734.4123029385767,-0.1372116847133412,1.0,pass
50,735.5351978425057,734.5245924289695,0.016316832332795444,1.0,pass
51,764.2280551541236,737.494938701485,0.44982626279121446,1.0,pass
52,717.6131357992849,735.506758411265,-0.31561341589753533,1.0,pass
53,743.0329434794764,736.2593769180861,0.1258261771889312,1.0,pass
54,708.663704410676,733.4998096673451,-0.4800465657318095,1.0,pass
55,716.1674797304215,731.7665766736527,-0.3160491176717047,1.0,pass
56,761.0921446277249,734.6991334690599,0.553973793689733,1.0,pass
57,712.1838169713175,732.4476018192856,-0.4434077660458296,1.0,pass
58,706.5902658277943,729.8618682201366,-0.528378425036701,1.0,pass
59,730.1875342092206,729.8944348190449,0.007014734865762649,1.0,pass
60,724.815793683452,729.3865707054856,-0.11522442715638476,1.0,pass
61,777.4814952727287,734.19606316221,1.073974435093074,1.0,pass
62,746.957417888026,735.4721986347915,0.29888498133958774,1.0,pass
63,759.5221820954354,737.877196980856,0.5824483689532912,1.0,pass
64,769.2377425163023,741.0132515344006,0.7735115716056779,1.0,pass
65,769.9211383942635,743.904040220387,0.7290541355647241,1.0,pass
66,767.6735640495054,746.2809926032988,0.6183244996958512,1.0,pass
67,760.9449165098129,747.7473849939502,0.3985278435153302,1.0,pass
68,778.1520501413653,750.7878515086917,0.8364756498149929,1.0,pass
69,779.4306421587544,753.652130573698,0.8005118346693566,1.0,pass
70,787.5454652847782,757.0414640448059,0.9473971904656382,1.0,pass
71,770.076407155683,758.3449583558937,0.3809566570868253,1.0,pass
72,796.5875588693926,762.1692184072436,1.0965997936316272,1.0,pass
73,792.9596134308846,765.2482579096078,0.8888783025418299,1.0,pass
74,801.9711195422757,768.9205440728746,1.0471949905836475,1.0,pass
75,773.4764040054813,769.3761300661353,0.1368006455650795,1.0,pass
76,800.3231412826046,772.4708311877822,0.9311473808701521,1.0,pass
77,792.5614028438445,774.4798883533886,0.6232886045493189,1.0,pass
78,786.7565420827558,775.7075537263253,0.39792496764973273,1.0,pass
79,798.9922805293913,778.0360264066319,0.7689773929727401,1.0,pass
80,804.5426886773879,780.6866926337075,0.8819575487093373,1.0,pass
81,813.8987500590663,784.0078983762435,1.0858614400834958,1.0,pass
82,778.4001194123299,783.4471204798522,-0.19286301641899045,1.0,pass
83,820.4431511663621,787.1467235485031,1.2244057650284677,1.0,pass
84,783.2874534360824,786.7607965372611,-0.1344984424598535,1.0,pass
85,827.0071288078062,790.7854297643156,1.326180178860774,1.0,pass
86,816.68677003922,793.375563791806,0.8617426780332811,1.0,pass
87,837.25659425797,797.7636668384225,1.3692601445099821,1.0,pass
88,842.3638473018523,802.2236848847656,1.3178583523849665,1.0,pass
89,845.1127033848917,806.5125867347783,1.2203332198163486,1.0,pass
90,822.574698171308,808.1187978784312,0.47564760098578474,1.0,pass
91,850.0176844443045,812.3086865350186,1.1988915733940484,1.0,pass
92,790.860213002851,810.1638391818019,-0.6323867025923541,1.0,pass
93,794.8457673595798,808.6320319995797,-0.4701848498248781,1.0,pass
94,797.0773288357642,807.4765616831982,-0.3709844997473879,1.0,pass
95,761.0874961114699,802.8376551260253,-1.3910067813735287,1.0,pass
96,765.9139810377552,799.1452877171984,-1.087666095756499,1.0,pass
97,797.0662086240707,798.9373798078857,-0.06454162705276624,1.0,pass
98,780.1779669484785,797.0614385219451,-0.6013957485826037,1.0,pass
99,750.393434339954,792.394638103746,-1.3959079202860016,1.0,pass
100,729.5420864474389,786.1093829381153,-1.653517988376534,1.0,pass
101,769.0614611717963,784.4045907614835,-0.4669922142835134,1.0,pass
102,768.5801605716829,782.8221477425034,-0.4517157310812227,1.0,pass
103,742.1892599290417,778.7588589611572,-1.132211213569717,1.0,pass
104,761.5682764360981,777.0398007086513,-0.49791309641645226,1.0,pass
105,750.2184573758033,774.3576663753665,-0.7899824320709594,1.0,pass
106,740.8963118522398,771.0115309230539,-0.9816722523336697,1.0,pass
107,720.8600274362872,765.9963805743772,-1.3776959193432046,1.0,pass
108,718.2514134068643,761.2218838576259,-1.2556158259876795,1.0,pass
109,718.8622443906722,756.9859199109305,-1.0934693075307957,1.0,pass
110,715.0531682660503,752.7926447464425,-1.0664717063111924,1.0,pass
111,705.9995341147146,748.1133336832697,-1.1573508780751096,1.0,pass
112,685.620706619755,741.8640709769184,-1.4317435959467735,1.0,pass
113,733.7980521417434,741.0574690934009,-0.19438415631422692,1.0,pass
114,698.8366037184193,736.8353825559027,-1.0099249528595917,1.0,pass
115,706.4854517290669,733.8003894732191,-0.7414982930351843,1.0,pass
116,644.4944389097152,724.8697944168688,-1.8252516342871805,1.0,pass
117,684.2565858902469,720.8084735642066,-0.8399649592233155,1.0,pass
118,628.5919878559728,711.5868249933832,-1.6700735505479642,1.0,pass
119,665.0023784022177,706.9283803342666,-0.8526244849430238,1.0,pass
120,663.4786248976185,702.5834047906019,-0.8073429208998141,1.0,pass
121,667.0755054104712,699.0326148525888,-0.6774971558396369,1.0,pass
122,637.9780883789062,692.9271622052206,-1.1364319244040209,1.0,pass
123,669.9215193717711,690.6265979218757,-0.4463522708324837,1.0,pass
124,662.0831877185452,687.7722569015427,-0.5730044485531761,1.0,pass
125,638.2654623216198,682.8215774435504,-0.9890328726526582,1.0,pass
126,615.4848354708764,676.0879032462831,-1.282005778345439,1.0,pass
127,630.225236215899,671.5016365432447,-0.8799181501649805,1.0,pass
128,620.1683081350019,666.3683037024203,-0.9810708605691222,1.0,pass
129,677.5188084263956,667.4833541748179,0.2240062564306007,1.0,pass
130,674.5317946403258,668.1881982213687,0.14907353751232091,1.0,pass
131,657.3152369837607,667.1009020976078,-0.24161340648325774,1.0,pass
132,650.5065132879441,665.4414632166414,-0.3854766835586056,1.0,pass
133,657.1071996381206,664.6080368587893,-0.2036012085306555,1.0,pass
134,691.8618816252678,667.3334213354372,0.6833602890906206,1.0,pass
135,638.1054891770885,664.4106281196023,-0.7480968038265128,1.0,pass
136,670.1661709200952,664.9861823996515,0.1550756950622486,1.0,pass
137,704.0769158640215,668.8952557460885,1.0412101610728903,1.0,pass
138,736.6419163365518,675.6699218051349,1.606416248595776,1.0,pass
139,743.0065236245432,682.4035819870758,1.4678426465928933,1.0,pass
140,801.6621987127488,694.3294436596431,2.0232757056183903,1.0,pass
141,784.4846818985477,703.3449674835335,1.420165142056063,1.0,pass
142,786.1090587492912,711.6213766101093,1.2494073525403977,1.0,pass
143,835.6527914231823,724.0245180914167,1.6488359446141772,1.0,pass
144,790.2101762833133,730.6430839106064,0.8860694589335754,1.0,pass
145,795.9302582279329,737.171801342339,0.8807231575856486,1.0,pass
146,856.8240747759419,749.1370286856993,1.4799718287745887,1.0,pass
147,858.6263127480784,760.0859570919373,1.2890283418473898,1.0,pass
148,851.4019357004473,769.2175549527883,1.060113502244413,1.0,pass
149,882.3497722994897,780.5307766874585,1.2570348843678307,1.0,pass
150,866.7097419000442,789.1486732087171,0.9566537975285622,1.0,pass
151,870.6220993534212,797.2960158231875,0.9085685105935908,1.0,pass
152,903.6903031872165,807.9354445595905,1.154364060391231,1.0,pass
153,897.6547088623047,816.9073709898619,0.9708787467650644,1.0,pass
154,866.9857128512475,821.9152051760005,0.5611443053872222,1.0,pass
155,882.5406129898563,827.9777459573862,0.6965077774188014,1.0,pass
156,889.0878679829259,834.0887581599402,0.7185144968758899,1.0,pass
157,920.9630953881049,842.7761918827567,1.0134039642474029,1.0,pass
158,921.5627421717489,850.6548469116559,0.9218967980067339,1.0,pass
159,915.2632446289062,857.115686683381,0.7701806492115143,1.0,pass
160,899.3467170961442,861.3387897246574,0.5225453109442199,1.0,pass
161,910.6739610241306,866.2723068546047,0.6291592865206191,1.0,pass
162,937.4879780430948,873.3938739734538,0.91201308396455,1.0,pass
163,898.6708329723728,875.9215698733457,0.3390298702917132,1.0,pass
164,886.413328601468,876.970745746158,0.14815283030818902,1.0,pass
165,862.1898493612966,875.4926561076719,-0.21942011376097917,1.0,pass
