step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,83.09339904785156,83.09339904785156,0.0,0.5,gate
2,115.68008422851562,86.35206756591798,2.999999996931276,0.9525741338729858,gate
3,147.55724589029947,92.47258539835613,2.6778017583676483,0.9357039928436279,gate
4,136.72781562805176,96.8981084213257,1.687470422451536,0.8438912630081177,gate
5,256.7634902954102,112.88464660873414,2.718314553222002,0.938098669052124,gate
6,274.36972681681317,129.03315462954205,2.0829767189248027,0.8892375230789185,gate
7,334.6231918334961,149.59215834993748,2.0451273628317295,0.8854542970657349,gate
8,386.01018238067627,173.23396075301136,1.910985848686626,0.8711298704147339,gate
9,437.8267186482747,199.6932365425377,1.80225734535526,0.8584234714508057,gate
10,406.4267967224121,220.36659256052513,1.3303884689995196,0.7909049391746521,gate
11,381.7606166492809,236.50599496940072,1.0284544577313501,0.7366161346435547,gate
12,356.90709749857587,248.54610522231826,0.780860070003067,0.6858654618263245,gate
13,350.15267298771784,258.7067619988582,0.6767112257343709,0.6630042791366577,gate
14,348.6114376613072,267.6972295651031,0.6176431627346552,0.649682343006134,gate
15,348.1144780476888,275.7389544133617,0.5716778308100675,0.6391502618789673,gate
16,352.1756272315979,283.3826216951853,0.5626107665511718,0.6370563507080078,gate
17,357.71921898336973,290.81628142400376,0.5663783828416102,0.6379270553588867,gate
18,356.6182051764594,297.39647379924935,0.520457654082103,0.6272547841072083,gate
19,346.8519018072831,302.3420166000527,0.4084847306085094,0.600724458694458,gate
20,341.1441654205322,306.22223148210065,0.3357067502265013,0.5831472277641296,gate
21,346.3293504260835,310.23294337649895,0.3630783548505301,0.5897854566574097,gate
22,357.3370018005371,314.94334921890277,0.44452400770451134,0.6093364953994751,gate
23,365.0806795203167,319.9570822490442,0.4919904870385037,0.6205751895904541,gate
24,374.3148667017619,325.39286069431597,0.5526362527260594,0.6347469687461853,gate
25,369.91124420166017,329.84469904505045,0.47116431738536396,0.6156592965126038,gate
26,364.3000790522649,333.2902370457719,0.3812701674479247,0.5941793918609619,gate
27,353.47879395661533,335.30909273685626,0.23476101781632616,0.5584222078323364,gate
28,342.6723699569702,336.0454204588677,0.09021404417156885,0.5225382447242737,gate
29,332.65894620171906,335.7067730331528,-0.04373039290787199,0.4890691637992859,gate
30,326.79989026387534,334.81608475622505,-0.12113948643201375,0.46975213289260864,gate
31,324.9547917765956,333.8299554582621,-0.14121827449410868,0.4647539556026459,gate
32,353.0439793986659,335.7513578523025,0.2886914311573839,0.571675717830658,gate
33,357.1432043506253,337.89054250213474,0.33665930682124384,0.583378791809082,gate
34,361.5891060367707,340.2603988555984,0.38980349421854377,0.5962353944778442,gate
35,373.06816728653445,343.541175698692,0.5588682677191675,0.63619065284729,gate
36,360.3610375927341,345.22316188809623,0.3004998182000406,0.5745646953582764,gate
37,361.3528795549947,346.83613365478607,0.30221249880436585,0.5749832391738892,gate
38,349.2796600095687,347.08048629026433,0.048253102728045956,0.5120609402656555,gate
39,342.5367834029659,346.62611600153446,-0.09453250522567641,0.4763844609260559,gate
40,334.4418107309649,345.40768547447755,-0.2661551303671923,0.4338512718677521,gate
41,337.0277881007041,344.56969573710023,-0.19255512502702482,0.4520094394683838,gate
42,346.1795037792575,344.730676541316,0.038988142215061,0.5097457766532898,gate
43,389.3541091180617,349.1930197989906,1.065000141099665,0.7436449527740479,gate
44,398.28259658813477,354.101977477905,1.1419893589182128,0.7580447196960449,gate
45,393.4130469291441,358.0330844230289,0.9177605741424102,0.7145856022834778,gate
