step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,127.6880874633789,127.6880874633789,0.0,0.5,gate
2,152.70761489868164,130.1900402069092,2.999999996003212,0.9525741338729858,gate
3,446.9895655314128,161.86999273935956,2.991615074512921,0.9521938562393188,gate
4,477.50195503234863,193.43318896865847,2.1697242020024192,0.8974976539611816,gate
5,751.8489517211914,249.27476524391176,2.409894334738815,0.9175786972045898,gate
6,686.3875948588053,292.9860482054011,1.6574242142690334,0.8398919105529785,gate
7,641.2610833304269,327.8135517179037,1.2626989830972921,0.7794903516769409,gate
8,709.1322259902954,365.94541914514286,1.310814876263953,0.7876495122909546,gate
9,672.6578784518772,396.61666507581634,1.0421666349740806,0.7392678260803223,gate
10,629.1958335876465,419.8745819269994,0.8026510931151472,0.6905413269996643,gate
11,765.8371658325195,454.4708403175514,1.1605457305037956,0.761431872844696,gate
12,827.5329252878824,491.77704881458453,1.2075611263836736,0.7698671817779541,gate
13,833.8549024141752,525.9848341745436,1.0877410076548741,0.7479560971260071,gate
14,793.21477999006,552.7078287560953,0.8582661768032152,0.7022982835769653,gate
15,754.1480829874674,572.8518541792325,0.664999144340562,0.6603824496269226,gate
16,722.6134037971497,587.8280091410243,0.5134499657374745,0.6256148219108582,gate
17,734.9718883738798,602.5423970643099,0.5236018193521988,0.6279895901679993,gate
18,827.9133508470323,625.079492442582,0.8136621669593387,0.6928893327713013,gate
19,789.8133954499897,641.5528827433228,0.6136581696692819,0.6487748622894287,gate
20,759.4685516357422,653.3444496325648,0.45759571936701365,0.6124436855316162,gate
21,751.1174345470611,663.1217481240144,0.3964445742468914,0.5978331565856934,gate
22,730.0596119273793,669.8155345043509,0.2848054180660692,0.5707239508628845,gate
23,735.4091982634171,676.3749008802575,0.29277833354207317,0.5726761817932129,gate
24,753.8093744913737,684.1183482413692,0.3616687666846685,0.5894443392753601,gate
25,740.065458984375,689.7130593156697,0.27429014328308027,0.5681458115577698,gate
26,725.9492445725662,693.3366778413595,0.18690000085107097,0.5465894937515259,gate
27,723.1104148582176,696.3140515430453,0.1616395459634723,0.5403221249580383,gate
28,716.8498862130301,698.3676350100437,0.11742820444134922,0.529323399066925,gate
29,702.1701354980469,698.7478850588441,0.02291898660089579,0.5057294964790344,gate
30,741.0686879475911,702.9799653477188,0.26780668382053435,0.5665543675422668,gate
31,730.0964749243951,705.6916163053864,0.18054776739874032,0.5450146794319153,gate
32,734.5082483599263,708.5732795108405,0.2017881412482508,0.550276517868042,gate
33,743.5422104866274,712.0701726084192,0.2571650734760816,0.5639392733573914,gate
34,724.233764402328,713.2865317878101,0.09424445451674403,0.523543655872345,gate
35,743.2402242845104,716.2819010374801,0.24382817662254638,0.5606568455696106,gate
36,706.5023525607202,715.3039461898042,-0.08388054567382074,0.479042112827301,gate
37,703.4738934424615,714.1209409150699,-0.10688875856797321,0.4733031988143921,gate
38,703.0416011195028,713.0130069355132,-0.10545556306660754,0.47366055846214294,gate
39,694.3755343037267,711.1492596723346,-0.1866291063178749,0.453477680683136,gate
40,723.3424552179152,712.3685792268926,0.1285847161623065,0.5321019887924194,gate
41,741.7119694371378,715.3029182479171,0.32427155619356246,0.5803648829460144,gate
42,683.2712109473443,712.0997475178599,-0.37027465667253956,0.4084746539592743,gate
43,670.1752243041992,707.9072951964939,-0.5035979127596569,0.37669551372528076,gate
44,711.1223757343907,708.2288032502836,0.04070487362514323,0.5101748108863831,gate
45,705.6111711071384,707.9670400359691,-0.034931116931415436,0.4912681579589844,gate
46,704.0384895570817,707.5741849880804,-0.055251143984802964,0.48619070649147034,gate
47,702.2047276650705,707.0372392557795,-0.07957291202571362,0.4801172614097595,gate
48,675.8834686279297,703.9218621929945,-0.4803788179101863,0.3821626603603363,gate
49,601.6242282006049,693.6920987937555,-1.4542862743136655,0.18934278190135956,gate
50,631.148804449266,687.4377693593066,-0.8945857462844942,0.29016438126564026,gate
51,658.1060124058878,684.5045936639647,-0.4375118537162075,0.3923340141773224,gate
52,644.1825623050813,680.4723905280764,-0.620277091383683,0.3497184216976166,gate
53,654.3112618231004,677.8562776575789,-0.4200293193237679,0.3965097665786743,gate
54,653.6349647275863,675.4341463645795,-0.40614647128102094,0.3998364806175232,gate
55,662.5679284372637,674.147524571848,-0.2267620814166189,0.4435511529445648,gate
56,652.4865582373834,671.9814279384015,-0.3988445428279253,0.4015900194644928,gate
57,652.5552562590568,670.038810770467,-0.37410076169827894,0.40755051374435425,gate
58,665.3852339713804,669.5734530905584,-0.09441734991402072,0.47641319036483765,gate
59,656.0699696694651,668.2231047484491,-0.2874659812387099,0.42862436175346375,gate
60,662.7528969549363,667.6760839690978,-0.12264785866888324,0.46937641501426697,gate
61,608.516970972861,661.7601726694742,-1.2672859306840836,0.2197222113609314,gate
62,602.7010259320659,655.8542579957334,-1.2186031458720734,0.2281823605298996,gate
63,602.9035907868416,650.5591912748444,-1.0751613064881662,0.25442278385162354,gate
64,593.5958879532352,644.8628609426834,-1.1294915237054293,0.2442549467086792,gate
65,601.8819951703472,640.5647743654498,-0.8605863917914197,0.29721686244010925,gate
66,572.3036171697801,633.7386586458829,-1.298701533756106,0.21438361704349518,gate
67,591.423962746897,629.5071890559843,-0.8165652195791826,0.30649325251579285,gate
68,599.5081056164157,626.5072807120275,-0.597974914098837,0.35480713844299316,gate
69,605.9081339682302,624.4473660376478,-0.4283803753380038,0.39451315999031067,gate
70,592.4068827475271,621.2433177086358,-0.6838654405562555,0.3353991210460663,gate
71,562.9872345462923,615.4177093924014,-1.2010447863270453,0.23128941655158997,gate
72,553.5472911711662,609.230667570278,-1.2269632800302186,0.22671334445476532,gate
73,585.5431900024414,606.8619198134944,-0.48855059895280145,0.38023507595062256,gate
74,569.1829093194777,603.0940187640928,-0.7902308798507125,0.31211909651756287,gate
75,516.2896499633789,594.4135818840214,-1.6165630626861875,0.16567941009998322,gate
76,524.3811758718183,587.4103412828011,-1.2497885150340733,0.22273674607276917,gate
77,532.4051543205015,581.9098225865712,-0.9781665098925412,0.27325573563575745,gate
78,555.4270378851121,579.2615441164253,-0.489762607508162,0.3799494802951813,gate
79,607.4853417181199,582.0839238765948,0.5411686024638834,0.6320842504501343,gate
80,616.0775525493007,585.4832867438654,0.6697191341781668,0.6614403128623962,gate
81,601.3951598136656,587.0744740508454,0.3284555168498862,0.5813835263252258,gate
82,584.1834170433783,586.7853683500988,-0.06289197035010527,0.48428216576576233,gate
83,593.8875668433404,587.495588199423,0.1626189334944869,0.5405653715133667,gate
84,585.8831644365864,587.3343458231393,-0.038913446704585915,0.4902728796005249,gate
85,573.2178192138672,585.9226931622121,-0.35656418171436793,0.41179150342941284,gate
86,536.078615742345,580.9382854202254,-1.2136499114352597,0.22905589640140533,gate
87,555.2055201376638,578.3650088919693,-0.645011790140319,0.3441145122051239,gate
88,572.2889414141255,577.7574021441849,-0.16031035626783394,0.46000802516937256,gate
89,557.0340664771295,575.6850685774795,-0.565988271324708,0.3621630072593689,gate
90,595.9195507418725,577.7085167939188,0.5718494821240905,0.6391897797584534,gate
91,590.0676289220011,578.944428006727,0.3654344387442065,0.5903553366661072,gate
92,596.1365863430884,580.6636438403632,0.5274873948785779,0.6288968920707703,gate
93,607.5756737493699,583.3548468312639,0.8359064030051451,0.6976023316383362,gate
94,630.6908126338835,588.0884434115259,1.3769337331496598,0.7984980940818787,gate
95,637.3055862918977,593.010157699563,1.3481376953880497,0.7938250303268433,gate
96,620.5681723317792,595.7659591627846,0.7690989094312713,0.6833259463310242,gate
97,640.7410563807333,600.2634688845795,1.2105741216784562,0.7704005241394043,gate
98,615.5682993242817,601.7939519285497,0.4297580630733035,0.6058158874511719,gate
99,621.3169742707283,603.7462541627676,0.5674276858481035,0.6381694078445435,gate
100,606.8940368160124,604.0610324280921,0.09638793551844942,0.524078369140625,gate
101,594.0459897441249,603.0595281596953,-0.32139772218629603,0.42033514380455017,gate
102,587.6265551659369,601.5162308603195,-0.5143279599896282,0.37417951226234436,gate
103,576.0788724345546,598.9724950177431,-0.8564113938632884,0.2980896532535553,gate
104,537.9144540602161,592.8666909219904,-1.7565778121299527,0.1472194641828537,gate
105,558.2767036191879,589.4076921917101,-0.9901659729438528,0.2708792984485626,gate
106,576.5196156655588,588.118884539095,-0.38566113540967933,0.4047622084617615,gate
107,589.7336196899414,588.2803580541797,0.05092549191229717,0.5127286314964294,gate
108,613.3034261888073,590.7826648676426,0.8016185812468677,0.690320611000061,gate
109,588.5973685479934,590.5641352356777,-0.07377087789989131,0.4815656542778015,gate
110,536.3073058589812,585.1384522980081,-1.6235205264409553,0.16471992433071136,gate
111,529.2446070025044,579.5490677684577,-1.519951454208857,0.17946866154670715,gate
112,514.2081224995275,573.0149732415647,-1.5887559090468597,0.16955900192260742,gate
113,505.8617273146106,566.2996486488693,-1.4928998942202922,0.18348686397075653,gate
114,549.2178172449911,564.5914655084814,-0.396775486866346,0.40208733081817627,gate
115,582.4232123590285,566.3746401935362,0.4320479133422374,0.6063625812530518,gate
116,573.4083079676474,567.0780069709473,0.17931698184344916,0.5447095036506653,gate
117,615.2882183444116,571.8990281082937,1.189389228809225,0.7666318416595459,gate
118,615.9417473577683,576.3033000332412,1.070018627555081,0.7446004748344421,gate
119,596.5162909723098,578.3245991271481,0.5101007514811463,0.6248301267623901,gate
120,604.4098771618259,580.9331269306159,0.6760553495890549,0.6628577709197998,gate
121,568.9967321580456,579.739487453359,-0.32418143407072325,0.41965702176094055,gate
122,599.3612035935924,581.7016590673824,0.552138229481926,0.6346315741539001,gate
123,592.9143839190083,582.8229315525449,0.3305584197721623,0.5818952918052673,gate
124,604.7365845711,585.0142968544004,0.6640805601177973,0.6601763963699341,gate
125,584.2631486462009,584.9391820335804,-0.023993658693393323,0.4940018653869629,gate
126,610.1914313531692,587.4644069655393,0.8180356229901616,0.6938192248344421,gate
127,607.0583948935232,589.4238057583377,0.6530296131255612,0.6576928496360779,gate
128,581.2690604425246,588.6083312267564,-0.2851858386708305,0.42918285727500916,gate
129,566.7352435204291,586.4210224561236,-0.7786829093479667,0.3146038055419922,gate
130,551.4040647937405,582.9193266898853,-1.2036383350691555,0.23082861304283142,gate
131,588.9009177915511,583.517485800052,0.21616368346578507,0.5538314580917358,gate
132,636.9674224853516,588.862479468582,1.6847037785995393,0.8435263633728027,gate
133,637.0741257206087,593.6836440937848,1.4129976503423394,0.8042383193969727,gate
134,651.1141928395917,599.4266989683655,1.5271498439115316,0.821588933467865,gate
135,657.172350975775,605.2012641691065,1.4244855596674337,0.8060407042503357,gate
136,637.4576450470955,608.4269022569054,0.8077744565434829,0.6916350722312927,gate
137,633.5653583157447,610.9407478627893,0.6479169847814841,0.6565409302711487,gate
138,625.8174748574534,612.4284205622557,0.40055383027879915,0.598820686340332,gate
139,601.2987016247165,611.3154486685019,-0.31413932388849963,0.42210468649864197,gate
140,642.5931558916645,614.4432193908182,0.8887980489683983,0.7086420655250549,gate
141,654.5073719639933,618.4496346481358,1.114219895371072,0.7529149651527405,gate
142,662.3442958708732,622.8391007704096,1.182587795916491,0.7654128074645996,gate
143,678.2058772425497,628.3757784176237,1.3926624904034202,0.8010169863700867,gate
144,727.4245061566753,638.2806511915288,1.976016113793269,0.8782558441162109,gate
