step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,140.33261108398438,140.33261108398438,0.0,1.0,pass
2,144.73956298828125,140.77330627441407,2.9999999773053285,1.0,pass
3,639.8332112630209,190.67929677327476,2.9998947352413032,1.0,pass
4,628.5212249755859,234.46348959350587,2.03683887753952,1.0,pass
5,592.41845703125,270.2589863372803,1.5150121717266538,1.0,pass
6,618.7349548339844,305.10658318695073,1.3803345344476816,1.0,pass
7,577.8661586216518,332.3825407304209,1.064721769142329,1.0,pass
8,514.9638891220093,350.64067556957974,0.7287587857622834,1.0,pass
9,562.3830490112305,371.8149129137448,0.8540099463596547,1.0,pass
10,612.595305633545,395.8929521857249,0.9688111531157263,1.0,pass
11,569.1811058738015,413.22176755453256,0.7138530285586301,1.0,pass
12,573.6142355600992,429.26101435508923,0.6784277586542647,1.0,pass
13,562.7963286179763,442.61454578137796,0.5839907897962099,1.0,pass
14,544.7829987662179,452.831391079862,0.46528413002729785,1.0,pass
15,541.691081237793,461.7173600956551,0.4223170138933714,1.0,pass
16,514.3321433067322,466.97883841676287,0.26257323126668075,1.0,pass
17,525.8423116347369,472.8651857385603,0.3080109467313392,1.0,pass
18,551.5093905131022,480.7296062160145,0.4293116518311369,1.0,pass
19,533.7112398649517,486.02776958090817,0.3033046328207106,1.0,pass
20,565.7917301177979,494.00416563459714,0.4752478557490359,1.0,pass
21,552.8358695620582,499.8873360273433,0.36671983150536513,1.0,pass
22,581.9604232094505,508.094644745554,0.5307585735326001,1.0,pass
23,576.5614109868588,514.9413213696845,0.4611708123070785,1.0,pass
24,573.3524249394735,520.7824317266634,0.4108142848241089,1.0,pass
25,576.2377908325195,526.327967637249,0.4073166143790972,1.0,pass
26,564.2091067387507,530.1160815473992,0.2918938047305637,1.0,pass
27,565.9784164428711,533.7023150369464,0.2899222804306098,1.0,pass
28,556.8620891571045,536.0182924489623,0.19693293221083288,1.0,pass
29,554.1632703583816,537.8327902399042,0.16239848097847817,1.0,pass
30,538.9417101542155,537.9436822313353,0.010461689019290297,1.0,pass
31,551.6969926895633,539.3190132771581,0.13662707196423923,1.0,pass
32,625.3193986954227,547.9190518189846,0.8625284333558223,1.0,pass
33,633.557740980579,556.482920735144,0.8667510948539855,1.0,pass
34,595.4410860615392,560.3787372677835,0.4116927744746694,1.0,pass
35,589.0082808463804,563.2416916256433,0.3171230658891278,1.0,pass
36,596.0226300147272,566.5197854645517,0.37967098047679587,1.0,pass
37,575.8894441666141,567.4567513347579,0.11430706087053974,1.0,pass
38,568.7367531561082,567.5847515168929,0.016460085329452052,1.0,pass
39,574.1353651477444,568.2398128799781,0.08875484685951214,1.0,pass
40,550.1111351751512,566.4269451094954,-0.25795475962810177,1.0,pass
41,520.8269874818864,561.8669493467345,-0.6668340822902105,1.0,pass
42,533.3164564563382,559.0119000576949,-0.43543386089379416,1.0,pass
43,519.7601633379536,555.0867263857208,-0.6175118711590109,1.0,pass
44,517.4609827841482,551.3241520255635,-0.6108781382963503,1.0,pass
45,516.7286150532384,547.864598328331,-0.58085969046032,1.0,pass
46,511.649894468246,544.2431279423225,-0.6267911353598498,1.0,pass
47,547.3837669126449,544.5571918393548,0.057286919869588136,1.0,pass
48,527.5205585110572,542.8535285065251,-0.3256315006309455,1.0,pass
49,533.620108819777,541.9301865378503,-0.18567377605765878,1.0,pass
50,537.432140719506,541.4803819560159,-0.09529528148709673,1.0,pass
51,537.647464875252,541.0970902479395,-0.08556161778907133,1.0,pass
52,531.7339317567887,540.1607743988244,-0.21972662182180674,1.0,pass
53,512.5327795705488,537.3979749159969,-0.666349387193939,1.0,pass
54,511.94404528217933,534.8525819526151,-0.6325727060232682,1.0,pass
55,523.0434016566122,533.6716639230148,-0.30772113027651044,1.0,pass
56,511.7238333917433,531.4768808698876,-0.5910330624154619,1.0,pass
57,511.72244238084363,529.5014370209832,-0.5511967788758896,1.0,pass
58,507.5041993664157,527.3017132555265,-0.6324372315544262,1.0,pass
59,564.722293730705,531.0437713030443,1.0608018872114986,1.0,pass
60,556.8457343809066,533.6239676108305,0.7467351938181316,1.0,pass
61,578.619003049789,538.1234711547263,1.248191728666919,1.0,pass
62,568.899768706291,541.2011009098828,0.8619877708182853,1.0,pass
63,494.83538966025077,536.5645297849196,-1.2453493465332757,1.0,pass
64,501.3951598136656,533.0475927877942,-0.9450273589791499,1.0,pass
65,508.0846651138798,530.5513000204028,-0.6882007438508384,1.0,pass
66,538.8580681585496,531.3819768342175,0.24061850592998132,1.0,pass
67,541.1612534061555,532.3599044914113,0.2971267944188041,1.0,pass
68,572.9325893771264,536.4171729799828,1.1923696743037484,1.0,pass
69,597.4000898791897,542.5154646699035,1.5985918911110508,1.0,pass
70,617.1859834732547,549.9825165502386,1.700020609159609,1.0,pass
71,613.8658873035062,556.3708536255654,1.365171185444295,1.0,pass
