step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,82.24263763427734,82.24263763427734,0.0,1.0,pass
2,876.7383232116699,161.6922061920166,2.9999999998741345,1.0,pass
3,667.8555679321289,212.30854236602784,1.6725098241125889,1.0,pass
4,659.2031078338623,256.9979989128113,1.3816438892528682,1.0,pass
5,576.9940780639648,288.99760682792663,0.9850175085758263,1.0,pass
6,568.2397244771322,316.9218185928472,0.8673680390413249,1.0,pass
7,524.1975348336356,337.6493902169261,0.6619301690486167,1.0,pass
8,513.4842214584351,355.23287334107704,0.580704060984705,1.0,pass
9,487.91470591227215,368.50105659819656,0.4565126048053722,1.0,pass
10,477.16368942260743,379.36731988063764,0.390737414841808,1.0,pass
11,473.85320420698685,388.8159083132726,0.35561300805488827,1.0,pass
12,493.60368792215985,399.29468627416134,0.411784362944453,1.0,pass
13,524.5901530339167,411.8242329501369,0.5114103342878129,1.0,pass
14,504.24255970546176,421.0660656256694,0.39417535260371334,1.0,pass
15,506.5499486287435,429.6144539259768,0.38120587199955236,1.0,pass
16,511.15588903427124,437.76859743680626,0.3802037356837459,1.0,pass
17,590.4646763521082,453.03820532833646,0.7280538609461253,1.0,pass
18,581.7981173197428,465.9141965274771,0.6325849813863315,1.0,pass
19,563.9299505133378,475.7157719260632,0.5004765971803606,1.0,pass
20,551.7429103851318,483.31848577197013,0.40544541363651254,1.0,pass
21,544.8132393246606,489.4679611272392,0.34341269316897005,1.0,pass
22,574.1216773986816,497.93333275438346,0.4915785874672211,1.0,pass
23,581.265838291334,506.26658330807857,0.5028651812825286,1.0,pass
24,564.7661720911661,512.1165421863873,0.3692779131106277,1.0,pass
25,571.7653176879883,518.0814197365473,0.39347114730528515,1.0,pass
26,577.5470724839431,524.027985011287,0.409609462893477,1.0,pass
27,559.2425288447628,527.5494393946345,0.25476102045558935,1.0,pass
28,543.8880506243024,529.1833005176013,0.1244888800402723,1.0,pass
29,532.1791055613551,529.4828810219767,0.024059896034450655,1.0,pass
30,519.1095942179362,528.4455523415727,-0.08777874053716732,1.0,pass
31,524.431864584646,528.0441835658801,-0.035798461819215185,1.0,pass
32,530.7674252909999,528.3165077383921,0.02560176492928362,1.0,pass
33,490.8656603905462,524.5714230036076,-0.3683206364268326,1.0,pass
34,509.9073838264711,523.1050190858939,-0.1518238144733861,1.0,pass
35,494.9806220762191,520.2925793849264,-0.3053423330165189,1.0,pass
36,490.4762688913653,517.3109483355703,-0.33903555860427703,1.0,pass
37,475.9461544406029,513.1744689460736,-0.4891586061264448,1.0,pass
38,470.6858404836347,508.9256060998297,-0.5215617599274821,1.0,pass
39,479.26175443587766,505.9592209334345,-0.38072684350344543,1.0,pass
40,487.56997409943614,504.12029625003464,-0.24793645136752013,1.0,pass
41,491.97784251551474,502.90605087658264,-0.1722837490238228,1.0,pass
42,482.6707293602728,500.88251872495164,-0.3011119680843316,1.0,pass
43,469.10467553907824,497.7047344063643,-0.4917086033447087,1.0,pass
44,456.3522685881584,493.5694878245437,-0.6580457105954096,1.0,pass
45,455.1365457350208,489.72619361559146,-0.6302811450760921,1.0,pass
46,452.8011683802451,486.03369109205687,-0.6243323310305927,1.0,pass
47,442.66423108500817,481.696745091352,-0.7485152870186581,1.0,pass
48,397.70591317453693,473.2976618996705,-1.3615735557765059,1.0,pass
49,411.2419928273847,467.09209499244196,-0.9997813677972502,1.0,pass
50,418.4362588697864,462.2265113801764,-0.7966337564623677,1.0,pass
51,415.4663113009545,457.5504913722542,-0.7793059742011151,1.0,pass
52,424.29828250023627,454.2252704850524,-0.5733896451328627,1.0,pass
53,411.18804513254474,449.92154794980166,-0.7569517825447818,1.0,pass
54,392.74766860469697,444.2041600152912,-0.9994354166359182,1.0,pass
55,394.094598831669,439.193203896929,-0.8824775259465629,1.0,pass
56,385.94529896397745,433.8684134036339,-0.938823439943748,1.0,pass
57,383.98440084149763,428.88001214742025,-0.8857587618479712,1.0,pass
58,416.1214250133884,427.60415343401706,-0.23804762913680783,1.0,pass
59,422.75445999637725,427.1191840902531,-0.09533117068162383,1.0,pass
60,450.72709557317916,429.4799752385457,0.48279086738330457,1.0,pass
61,518.1587672079763,438.3478544354888,1.6121401414731316,1.0,pass
62,541.4678728657384,448.65985627851376,1.6502462194595944,1.0,pass
63,559.0452615061114,459.69839680127353,1.582089648192575,1.0,pass
64,596.3128120668473,473.3598383278309,1.7003856884419644,1.0,pass
65,576.9141048308342,483.71526497813124,1.237619679467564,1.0,pass
66,578.2872255386844,493.17246103418654,1.1072843558224423,1.0,pass
67,602.7038022933468,504.1255951601026,1.2324621032556629,1.0,pass
68,609.8244377874558,514.6954794228379,1.156732895319725,1.0,pass
69,628.3465512183404,526.0605866023882,1.2013316287197542,1.0,pass
70,614.0305702455582,534.8575849667052,0.9317043306606342,1.0,pass
71,621.0127578243132,543.473102252466,0.9159181021124023,1.0,pass
72,638.9241938437185,553.0182114115912,1.0075093649666098,1.0,pass
73,638.9988861083984,561.6162788812719,0.9114214489759853,1.0,pass
74,637.9172722601121,569.246378219156,0.8200911214620288,1.0,pass
75,631.9887178482547,575.5206121820659,0.6916874362331061,1.0,pass
76,630.6851634363974,581.0370673074991,0.6268921297559152,1.0,pass
77,621.9885721514302,585.1322177918922,0.4841184505603201,1.0,pass
78,631.4755637876449,589.7665523914676,0.5670833427180122,1.0,pass
79,625.1914677773752,593.3090439300584,0.45171781340138556,1.0,pass
80,608.5027766073904,594.8284171977916,0.20375002706707085,1.0,pass
81,603.9403809578188,595.7396135737944,0.12868384103767727,1.0,pass
82,606.2121562342489,596.7868678398398,0.1556887746585922,1.0,pass
83,608.7805668000252,597.9862377358584,0.18757995732880658,1.0,pass
84,594.5928659746723,597.6469005597397,-0.055932982746308,1.0,pass
85,597.6433952085433,597.6465500246202,-6.090414058431328e-05,1.0,pass
86,630.8706665039062,600.9689616725489,0.5963388967923374,1.0,pass
87,620.0935585268082,602.8814213579749,0.3592316607999858,1.0,pass
88,629.4822717482044,605.5415063969979,0.5187577482902099,1.0,pass
89,607.5342244794292,605.7407782052411,0.0409593636894054,1.0,pass
90,609.2606885356288,606.09276923828,0.07623903685497975,1.0,pass
91,592.1178367368636,604.6952759881383,-0.3172720916569814,1.0,pass
92,536.5254285258632,597.8782912419108,-1.433176084224959,1.0,pass
93,501.53659303726687,588.2441214214465,-1.7394794579591626,1.0,pass
94,518.0889218238092,581.2286014616827,-1.2198329745777343,1.0,pass
