step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,106.17401123046875,106.17401123046875,0.0,0.5833863615989685,rand
2,203.3199462890625,115.88860473632812,2.9999999989706168,0.5321578979492188,rand
3,270.64438883463544,131.36418314615887,2.5775551227375484,0.558348536491394,rand
4,319.87977600097656,150.21574243164065,2.2227620172113625,0.5573300123214722,rand
5,359.16688232421876,171.11085642089847,1.9634888473543983,0.24548186361789703,rand
6,352.8646291097005,189.28623368977867,1.54367899966931,0.4535522162914276,rand
7,399.7708260672433,210.33469292752514,1.595715548163028,0.9009836316108704,rand
8,373.5084400177002,226.65206763654265,1.1958790285789982,0.3456994593143463,rand
9,368.68140496148004,240.85500136903642,1.030462274508986,0.6134072542190552,rand
10,353.014599609375,252.07096119307027,0.824717984355242,0.5664424300193787,rand
11,363.71753484552556,263.2356185583158,0.8314536653529536,0.6306263208389282,rand
12,384.3270721435547,275.3447639168397,0.9061704451375998,0.691972553730011,rand
13,385.13332895132214,286.32362042028797,0.8320531652272629,0.7521832585334778,rand
14,386.48248073032926,296.3395064512921,0.773107769710712,0.15580227971076965,rand
15,419.4473124186198,308.6502870480249,0.950089785733397,0.27111756801605225,rand
16,400.12407207489014,317.7976655507115,0.7222522630654536,0.7227155566215515,rand
17,408.40091750201054,326.8579907458414,0.7313262664432616,0.789536714553833,rand
18,400.9348559909397,334.26567727035126,0.6168076165466081,0.6936394572257996,rand
19,390.03123152883427,339.84223269619963,0.48306701859429974,0.31737998127937317,rand
20,384.07165451049804,344.2651748776295,0.4002499947190512,0.3206857144832611,rand
21,385.65755135672435,348.40441252553893,0.39146233285241455,0.7945458292961121,rand
22,383.59542083740234,351.92351335672527,0.3484422198563188,0.6651481986045837,rand
23,376.2770352570907,354.3588655467618,0.2532715152602859,0.41878604888916016,rand
24,369.7477798461914,355.8977569767048,0.1684324376698852,0.6888972520828247,rand
25,368.8346899414062,357.19145027317495,0.14907025823638345,0.569918692111969,rand
26,371.4220240666316,358.6145076525206,0.1725604226293233,0.5140371918678284,rand
27,365.50349482783565,359.30340637005213,0.08801686795933851,0.6277827024459839,rand
28,364.20231083461215,359.79329681650813,0.06596039549506998,0.4406912922859192,rand
29,369.4723584405307,360.7612029789104,0.13722759451975947,0.4875267744064331,rand
30,362.26551259358723,360.91163394037807,0.02248081119431217,0.6286283731460571,rand
31,355.59397445186494,360.3798679915268,-0.08373456746192644,0.4978753328323364,rand
32,356.8811286187941,360.0299940542535,-0.058062166992383486,0.6745991110801697,rand
33,350.3126653855847,359.0582611873866,-0.1697114921958425,0.5332363843917847,rand
34,344.0987750637916,357.56231257502714,-0.27424425020481974,0.7034910321235657,rand
35,334.9828062980406,355.3043619473285,-0.43178593615191246,0.2658707797527313,rand
36,334.72776794433594,353.24670254702926,-0.4108608194163874,0.29136815667152405,rand
37,359.0477112800844,353.8268034203348,0.12199558653814076,0.5373750925064087,rand
38,342.6517909880607,352.70930217710736,-0.24688332367378255,0.4479656219482422,rand
39,356.4801960606729,353.08639156546394,0.0877770174174615,0.4044346511363983,rand
40,369.13843462544105,354.69159587146163,0.3905122001678153,0.7293323278427124,rand
41,382.45072641680315,357.4675089259958,0.6926192193017024,0.6148873567581177,rand
42,383.83841582267513,360.10459961566374,0.6757493849921131,0.448945552110672,rand
43,366.4358668173513,360.7377263358325,0.17073615787073687,0.32280582189559937,rand
44,363.67014829574094,361.03096853182336,0.08332445639764044,0.5894857048988342,rand
45,367.14510517735636,361.6423821963767,0.18278992758365667,0.8721272349357605,rand
46,349.5143895303049,360.42958292976954,-0.3791304942823442,0.44389045238494873,rand
47,360.0025797197896,360.38688260877154,-0.01407034997341729,0.4153972268104553,rand
48,350.0872571391444,359.3569200618088,-0.35522850831994995,0.5754231810569763,rand
49,358.0407237391318,359.2253004295411,-0.047844339255216146,0.33425256609916687,rand
50,357.21634649461316,359.0244050360483,-0.07695125270920805,0.2447672039270401,rand
51,352.18991334976687,358.3409558674202,-0.2747901357833759,0.42904341220855713,rand
52,344.96722264443673,357.00358254512184,-0.556942465448704,0.250957727432251,rand
53,341.34736141081777,355.4379604316914,-0.6699095733349909,0.7567793130874634,rand
54,347.238531789472,354.61801756746945,-0.36704265634278327,0.6811898946762085,rand
55,350.83697115990424,354.239912926713,-0.17809718709603356,0.02674056962132454,rand
56,347.47682189941406,353.5636038239831,-0.3337070825206975,0.5047875642776489,rand
57,346.40957395492063,352.8482008370769,-0.36926200356367084,0.5262690186500549,rand
58,350.8812546268586,352.65150621605505,-0.10694954739287578,0.7231898903846741,rand
59,354.5205496511152,352.8384105595611,0.10705523521298599,0.361887663602829,rand
60,345.6851644208354,352.12308594568856,-0.4274802115313424,0.361087441444397,rand
61,344.78597284132434,351.3893746352521,-0.4567967531819204,0.8317440748214722,rand
62,343.4545211791992,350.59588928964683,-0.5130616927088336,0.5278427004814148,rand
63,367.0858299501481,352.24488335569697,1.0524689790403448,0.49020203948020935,rand
64,386.6653602353988,355.6869310436672,1.8331215239918002,0.803947925567627,rand
65,382.99021444013044,358.4172593833135,1.3649129995641378,0.34172624349594116,rand
