step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,129.16793823242188,129.16793823242188,0.0,0.5833863615989685,rand
2,144.99893188476562,130.75103759765625,2.9999999936832773,0.5321578979492188,rand
3,160.13481648763022,133.68941548665364,2.6712958137958855,0.558348536491394,rand
4,341.01863861083984,154.42233779907227,2.966373890315877,0.5573300123214722,rand
5,353.1720275878906,174.29730677795413,2.1204148522825355,0.24548186361789703,rand
6,344.83819071451825,191.35139517161053,1.6158942617194714,0.4535522162914276,rand
7,380.0996398925781,210.2262196437073,1.5961726311270465,0.9009836316108704,rand
8,426.4501152038574,231.84860919972232,1.6215952166797591,0.3456994593143463,rand
9,398.2140299479167,248.48515127454175,1.2045055814817487,0.6134072542190552,rand
10,419.2558349609375,265.5622196431813,1.1953547878663289,0.5664424300193787,rand
11,397.40367265181106,278.74636494404433,0.9253472305098114,0.6306263208389282,rand
12,374.2668005625407,288.298408505894,0.6878611326846513,0.691972553730011,rand
13,375.29765261136566,296.99833291644114,0.6449461083935172,0.7521832585334778,rand
14,362.88969475882396,303.5874691006794,0.5074708262073877,0.15580227971076965,rand
15,350.0458063761393,308.2333028282254,0.3742137407053933,0.27111756801605225,rand
16,341.17714738845825,311.5276872842487,0.278502798714233,0.7227155566215515,rand
17,369.6081260232364,317.3357311581475,0.5100293294242632,0.789536714553833,rand
18,357.87172826131183,321.38933086846396,0.3723182058342194,0.6936394572257996,rand
19,376.54468134829875,326.9048659164474,0.5257345317622799,0.31737998127937317,rand
20,396.76205787658694,333.8905851124614,0.6834335145378634,0.3206857144832611,rand
21,406.4972886585054,341.1512554670658,0.7264713110475379,0.7945458292961121,rand
22,400.9520378112793,347.13133370148716,0.6172139428006049,0.6651481986045837,rand
23,397.2281842439071,352.1410187557292,0.5362491280169781,0.41878604888916016,rand
24,405.3351977666219,357.4604366568185,0.5885409359638476,0.6888972520828247,rand
25,397.69588165283204,361.4839811564199,0.4636085183486381,0.569918692111969,rand
26,389.46538749107947,364.2821217898859,0.337692869198695,0.5140371918678284,rand
27,407.901739332411,368.6440835441384,0.5456423650941236,0.6277827024459839,rand
28,426.59106363568986,374.43878155329355,0.7404367029649787,0.4406912922859192,rand
29,417.78392739131533,378.7732961370957,0.5730659356242438,0.4875267744064331,rand
30,410.9229464213053,381.9882611655167,0.44312775437735874,0.6286283731460571,rand
31,421.8954578522713,385.97898083419216,0.5692714844819045,0.4978753328323364,rand
32,421.74601007276965,389.55568375804995,0.5293719997501782,0.6745991110801697,rand
33,452.06705204133067,395.806820586378,0.9274730371023086,0.5332363843917847,rand
34,461.1315150107107,402.33929002881126,0.9671007261814955,0.7034910321235657,rand
35,442.80064145980344,406.3854251719105,0.6178758532000048,0.2658707797527313,rand
36,436.9492748629662,409.44181014101605,0.48549511629205033,0.29136815667152405,rand
37,441.8512730752268,412.6827564344371,0.533993674148564,0.5373750925064087,rand
38,454.73943894909274,416.8884246859027,0.7096962310189606,0.4479656219482422,rand
39,442.4090950258317,419.4404917198956,0.4488408822524105,0.4044346511363983,rand
40,457.1296081542969,423.20940336333575,0.6804944210859075,0.7293323278427124,rand
41,442.1723051994078,425.1056935469429,0.35832080751480466,0.6148873567581177,rand
42,465.085935531124,429.10371774536105,0.7696729981071353,0.448945552110672,rand
43,473.2238028741652,433.5157262582415,0.8579242160973846,0.32280582189559937,rand
44,468.23438656714654,436.987592289132,0.6924160164560662,0.5894857048988342,rand
45,524.4411008281093,445.73294314302973,1.5675470169035932,0.8721272349357605,rand
46,529.262594161495,454.08590824487624,1.3967231130336455,0.44389045238494873,rand
47,566.4205910467332,465.31937652506195,1.6525188624328717,0.4153972268104553,rand
48,585.1018969628119,477.29762856883696,1.5792200952605364,0.5754231810569763,rand
49,588.1891309676632,488.3867788087196,1.370796365564,0.33425256609916687,rand
50,578.6608598770633,497.414186915554,1.095121443390451,0.2447672039270401,rand
51,574.9454156198809,505.16730978598673,0.9413421768900353,0.42904341220855713,rand
52,610.5091087587418,515.7014896832623,1.2297191207820295,0.250957727432251,rand
53,637.4150890227287,527.8728496172089,1.339989877886588,0.7567793130874634,rand
54,636.6962258123582,538.7551872367238,1.163956325689716,0.6811898946762085,rand
55,623.99549201227,547.2792177142785,0.9152193749827302,0.02674056962132454,rand
56,629.703027294528,555.5215986723035,0.8907785146652778,0.5047875642776489,rand
57,647.5279302289409,564.7222318279673,0.989475086293997,0.5262690186500549,rand
58,650.6373957972372,573.3137482248943,0.9263530680948506,0.7231898903846741,rand
59,636.945418573195,579.6769152597243,0.7030605282708932,0.361887663602829,rand
60,681.7132044146138,589.8805441752132,1.1048470524194678,0.361087441444397,rand
61,713.2117149599137,602.2136612536833,1.2743512636348735,0.8317440748214722,rand
62,715.1321310227917,613.5055082305942,1.1379587098914306,0.5278427004814148,rand
63,761.1630495132938,628.2712623588642,1.3900126707359297,0.49020203948020935,rand
64,755.9401569981729,641.038151822795,1.1670634949918817,0.803947925567627,rand
65,754.062984343498,652.3406350748653,1.0237151575234706,0.34172624349594116,rand
66,754.7360642956149,662.5801779969403,0.9295003728942773,0.7021601796150208,rand
67,799.9111790810862,676.3132781053549,1.2036583887420822,0.16423840820789337,rand
68,791.4400738131616,687.8259576761357,1.0024861624566197,0.19858865439891815,rand
69,763.8230566209362,695.4256675706157,0.6794290565204378,0.44060078263282776,rand
70,763.3645861225743,702.2195594258116,0.6261422174086719,0.3763686418533325,rand
71,768.349858930034,708.8325893762337,0.6281986824818204,0.07761777192354202,rand
72,792.781259352161,717.2274563738265,0.8094250092679984,0.28259962797164917,rand
73,783.2105136994393,723.8257621063877,0.6544637954131403,0.4666777551174164,rand
74,806.0923279793031,732.0524186936793,0.8268023113224969,0.5845520496368408,rand
75,838.8000010828817,742.7271769325996,1.0581894745913254,0.4821147620677948,rand
76,801.8106901107296,748.6355282504127,0.6047050000193407,0.4772930145263672,rand
