step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,402.9169616699219,402.9169616699219,0.0,0.5,gate
2,340.94183349609375,396.7194488525391,-2.9999999983864347,0.04742587357759476,gate
3,506.62046305338544,407.70955027262374,2.6452487532251707,0.9337175488471985,gate
4,486.8740234375,415.6259975891114,1.6689927360468373,0.8414415121078491,gate
5,456.498583984375,419.7132562286378,0.8693392513053211,0.7046082019805908,gate
6,458.04285685221356,423.5462162909954,0.8261250867129281,0.6955349445343018,gate
7,453.39330618722096,426.53092528061796,0.661412129210113,0.6595775485038757,gate
8,410.5123119354248,424.92906394609867,-0.37129733471619164,0.4082275629043579,gate
9,432.9598439534505,425.73214194683385,0.19579718709125557,0.5487934947013855,gate
10,423.4347579956055,425.50240355171104,-0.05903056720377535,0.4852466285228729,gate
11,478.6045407381925,430.8126172703592,1.2969098868520363,0.7853144407272339,gate
12,471.50782140096027,434.8821376834194,0.9890817703625571,0.7289065718650818,gate
13,518.2207489013672,443.21599880521416,1.7395158763912626,0.8506255745887756,gate
14,494.25165012904574,448.3195639375973,1.0516319739134923,0.7410881519317627,gate
15,505.4555155436198,454.0331590981996,1.1467708741339335,0.7589206099510193,gate
16,566.9894466400146,465.32878785238114,1.86920269676398,0.8663660287857056,gate
17,601.9212054084329,478.98802960798633,1.8657655699658595,0.8659675717353821,gate
18,587.6261630588108,489.8518429530688,1.3869869638832093,0.8001108169555664,gate
19,575.8459745708265,498.45125611484457,1.0797258472285278,0.7464420795440674,gate
20,561.8317855834961,504.78930906170973,0.8078540661023624,0.6916519999504089,gate
21,600.422623407273,514.3526404962661,1.1811155567826377,0.7651483416557312,gate
22,640.2139878706498,526.9387752337045,1.4380212377091932,0.8081480264663696,gate
23,683.0244445800781,542.5473421683419,1.5929287320986691,0.8310278058052063,gate
24,659.4649248123169,554.2391004327394,1.1599278088860596,0.761319637298584,gate
25,675.9539157104492,566.4105819605104,1.1717363596017993,0.7634587287902832,gate
26,683.6027617821327,578.1297999426727,1.1055311749449797,0.7512950301170349,gate
27,662.9889472678856,586.615714675194,0.8122990991929405,0.6925992369651794,gate
28,659.9065216609409,593.9447953737688,0.7180192806734769,0.6721706986427307,gate
29,658.8439891420562,600.4347147505975,0.6540773457798279,0.6579287052154541,gate
30,683.3765251159668,608.7288957871345,0.8454226729617663,0.6996060609817505,gate
31,675.0988752303585,615.365893731457,0.6937704102834465,0.6668051481246948,gate
32,709.1122724471554,624.7405316030269,0.9766727545041732,0.7264475226402283,gate
33,706.5847175352035,632.9249501962445,0.8609855147949739,0.7028665542602539,gate
34,695.4943697529454,639.1818921519146,0.6759804166937003,0.6628409624099731,gate
35,707.3899543516097,646.0026983718841,0.7519625445918712,0.6796061992645264,gate
36,728.9379988639586,654.2962284210915,0.9175925858570428,0.7145513296127319,gate
37,718.0649293468845,660.6730985136709,0.7218486904969651,0.6730139851570129,gate
38,728.9903237127488,667.5048210335787,0.7866456064820236,0.6871106028556824,gate
39,759.5038454609532,676.7047234763161,1.0464933605940148,0.7401009798049927,gate
40,749.3199110954039,683.9662422382248,0.8361773143029925,0.6976595520973206,gate
41,745.6518822946856,690.134806243871,0.726460485417036,0.6740280389785767,gate
42,747.8342435283046,695.9047499723144,0.6966901904050874,0.6674535274505615,gate
43,780.7109584193075,704.3853708170137,1.0156422289674907,0.7341228723526001,gate
44,779.3863143920898,711.8854651745213,0.9029017956885298,0.711545467376709,gate
45,785.1485494798229,719.2117736050515,0.8880253669968099,0.7084825038909912,gate
46,780.7175763037897,725.3623538749254,0.7601934192380255,0.6813957095146179,gate
47,744.7763029529202,727.3037487827248,0.2520360028863825,0.5626776218414307,gate
48,715.8810609386813,726.1614799983206,-0.15610148104057672,0.46105366945266724,gate
49,729.0589301816879,726.4512250166573,0.04173413437834137,0.5104320049285889,gate
50,723.1846562047159,726.1245681354632,-0.0495891482988658,0.4876052141189575,gate
51,728.9214037003055,726.4042516919475,0.044749912952669786,0.5111855864524841,gate
52,694.6506547004946,723.2288919928022,-0.5272115500873198,0.37116748094558716,gate
53,652.8125100904896,716.1872538025709,-1.139943799696322,0.24233068525791168,gate
54,612.2859342021327,705.7971218425272,-1.526364059496951,0.17852628231048584,gate
55,613.1038980791645,696.5277994661909,-1.294797546626327,0.2150418758392334,gate
56,583.0062526579826,685.1756447853702,-1.4601657532420802,0.18844199180603027,gate
57,565.8412086732926,673.2422011741625,-1.4240579419093402,0.19402621686458588,gate
58,569.0315128449471,662.821132341241,-1.2011870507324904,0.2312641143798828,gate
59,560.394775390625,652.5784966461795,-1.1495023655827072,0.2405799776315689,gate
60,546.9691009521484,642.0175570767765,-1.153324271639007,0.2398824244737625,gate
61,508.48910128685736,628.6647114977845,-1.3679887379544147,0.20294499397277832,gate
62,507.6874173072077,616.5669820787268,-1.197795614356139,0.23186759650707245,gate
63,475.101564468876,602.4204403177418,-1.3246837433486367,0.21004009246826172,gate
64,472.38475184286796,589.4168714702545,-1.180054662535964,0.23504237830638885,gate
65,488.61180656186997,579.3363649794161,-0.918017827413384,0.2853619456291199,gate
66,491.2501712922127,570.5277456106958,-0.8138699835406273,0.3070664405822754,gate
67,462.84706312610257,559.7596773622365,-0.9899832610154299,0.2709153890609741,gate
68,498.14900699738536,553.5986103257515,-0.5855843575834003,0.35764867067337036,gate
69,509.4741393058531,549.1861632237617,-0.43734795969063983,0.39237305521965027,gate
70,479.8180202361076,542.2493489249963,-0.7044809984025079,0.3308194875717163,gate
71,480.4133039905179,536.0657444315484,-0.6464078681417753,0.3437994718551636,gate
72,479.6529811736076,530.4244681057544,-0.6086851015292155,0.35235920548439026,gate
73,457.7647601712135,523.1584973123004,-0.7967197421741689,0.31072765588760376,gate
74,440.589100991526,514.9015576802229,-0.9094458444594351,0.2871132493019104,gate
75,412.6209962906376,504.6735015412644,-1.1041364808795517,0.24896562099456787,gate
76,413.5626013971144,495.56241152684936,-0.9798964541164297,0.27291232347488403,gate
