step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,127.6880874633789,127.6880874633789,0.0,0.92,const
2,152.70761489868164,130.1900402069092,2.999999996003212,0.92,const
3,446.9895655314128,161.86999273935956,2.991615074512921,0.92,const
4,477.50195503234863,193.43318896865847,2.1697242020024192,0.92,const
5,751.8489517211914,249.27476524391176,2.409894334738815,0.92,const
6,659.9241828918457,290.33970700870515,1.585756826971854,0.92,const
7,614.8759318760464,322.7933294954393,1.2089930141648344,0.92,const
8,563.7280683517456,346.88680338106997,0.9022973230563743,0.92,const
9,538.0432188245985,366.0024449254229,0.7318064387891577,0.92,const
10,587.13021774292,388.11522220717256,0.8553036613244545,0.92,const
11,563.8739533857865,405.691095325034,0.6969853561155646,0.92,const
12,537.3113981882731,418.85312561135794,0.5411592077161295,0.92,const
13,645.6535615187424,441.5331692020964,0.9340757507379428,0.92,const
14,666.6984574454171,464.0496980264285,0.9294110281023843,0.92,const
15,648.2285334269205,482.4675815664777,0.7742099032870635,0.92,const
16,630.640971660614,497.2849205758913,0.6413705350693762,0.92,const
17,706.1990710987765,518.1763356281798,0.9084490717853638,0.92,const
18,680.4107331169976,534.3997753770616,0.7217823392354072,0.92,const
19,715.9160609998202,552.5514039393374,0.8189217416725689,0.92,const
20,764.1178043365478,573.7080439790585,0.9539087119071216,0.92,const
21,753.5678046090262,591.6940200420553,0.8220946807728533,0.92,const
22,749.2974884726784,607.4543668851177,0.7361193324423749,0.92,const
23,729.8894046285878,619.6978706594647,0.5909794440535729,0.92,const
24,781.1205905278524,635.8401426463035,0.7921651295582094,0.92,const
25,756.702604675293,647.9263888492025,0.6120534805278003,0.92,const
26,776.1684496952937,660.7505949338115,0.667398521589872,0.92,const
27,775.2123998006185,672.1967754204923,0.6145878058881793,0.92,const
28,792.3868209293911,684.2157799713822,0.6634119556789929,0.92,const
29,841.7003697362439,699.9642389478684,0.8763236437044236,0.92,const
30,827.2128466288249,712.689099715964,0.7242973985759562,0.92,const
31,808.9343259257655,722.3136223369441,0.5670505161959548,0.92,const
32,819.4292961858933,732.0251897218391,0.5912982871331635,0.92,const
33,825.8615304270098,741.4088237923562,0.590456708360654,0.92,const
34,826.8353680026147,749.9514782133821,0.5567719398658139,0.92,const
35,830.8821425899382,758.0445446510378,0.5466921876992235,0.92,const
36,779.5911289338143,760.1992030793155,0.1532215189177618,0.92,const
37,783.2797625141759,762.5072590228015,0.17272111259331635,0.92,const
38,797.8186734107232,766.0384004615937,0.2773505377116387,0.92,const
39,828.9450585149949,772.3290662669339,0.5131463429595526,0.92,const
40,842.6451760568926,779.3606772459298,0.5926968633072998,0.92,const
41,819.662130048198,783.3908225261566,0.35555390691815664,0.92,const
42,843.1263782132056,789.3643780948615,0.5462299743731848,0.92,const
43,907.9584330897177,801.2237835943472,1.06818428831332,0.92,const
44,857.7117270192792,806.8725779368403,0.5279424170430862,0.92,const
45,840.9873676915323,810.2840569123096,0.3339980146060384,0.92,const
46,833.5232967253654,812.6079808936151,0.2390663776072177,0.92,const
47,831.6918334960938,814.516366153863,0.20644796602141421,0.92,const
48,775.7841988840411,810.6431494268809,-0.43695713653415336,0.92,const
49,813.77148929719,810.9559834139118,0.03719857681663174,0.92,const
50,777.8918870495212,807.6495737774728,-0.41052816625294447,0.92,const
51,777.1798666677167,804.6026030664973,-0.3953028521560552,0.92,const
