step,fisher_value,fisher_ema,z_score,gate_value,action
0,,0.0,,1.0,warmup
1,149.02267456054688,149.02267456054688,0.0,0.5,inv
2,147.75334930419922,148.8957420349121,-2.9999999212089414,0.9525741338729858,inv
3,778.6840769449869,211.8745755259196,2.999994515945392,0.047426123172044754,inv
4,667.7964897155762,257.46676694488525,1.8199124488656393,0.13944438099861145,inv
5,908.3104827880859,322.55113852920533,2.0225611216829305,0.11685443669557571,inv
6,785.528205871582,368.84884526344297,1.3534597665842705,0.2053053230047226,inv
7,753.6055101667132,407.32451175376997,1.1026451494193468,0.2492446005344391,inv
8,738.6682643890381,440.4588870172968,0.9494840131870628,0.2789885997772217,inv
9,691.3382212320963,465.54682043877676,0.7347189762017317,0.32416003942489624,inv
10,743.9683395385742,493.3889723487565,0.8262441170521754,0.30443981289863586,inv
11,690.4693284468217,513.097007958563,0.6038736054493578,0.3534579575061798,inv
12,656.4635124206543,527.4336584047721,0.4576321055453252,0.38754770159721375,inv
13,664.5330211932843,541.1435946836233,0.4559408126545204,0.38794922828674316,inv
14,639.9439097813198,551.0236261933929,0.3440606475664376,0.414823442697525,inv
15,653.0526947021484,561.2265330442685,0.3716388683642476,0.40814507007598877,inv
16,621.8849649429321,567.292376234135,0.23220006745475713,0.442209392786026,inv
17,593.840887630687,569.9472273737902,0.10705658327133366,0.47326141595840454,inv
18,594.4296222262913,572.3954668590403,0.10400272388351738,0.4740227460861206,inv
19,575.7280385870682,572.7287240318432,0.01492257237637249,0.49626943469047546,inv
20,572.8980422973633,572.7456558583951,0.0007991839053790056,0.4998001754283905,inv
21,564.9476565406436,571.9658559266201,-0.03879435551370728,0.5096973776817322,inv
22,584.0327939120206,573.1725497251601,0.06326515602067403,0.484188973903656,inv
23,606.2374705439029,576.4790418070344,0.1823935973250305,0.4545275568962097,inv
24,596.614865620931,578.4926241884241,0.11699296755871223,0.4707850515842438,inv
25,624.7403149414063,583.1173932637223,0.28198893284139376,0.4299662113189697,inv
26,613.225330059345,586.1281869432846,0.1931079500648011,0.45187249779701233,inv
27,604.0393021195023,587.9192984609064,0.12099488797179088,0.4697881042957306,inv
28,585.9631892613003,587.7236875409458,-0.01392873112566343,0.5034821033477783,inv
29,581.3476352033944,587.0860823071906,-0.047851309277635874,0.5119605660438538,inv
30,607.102128092448,589.0876868857164,0.15812294250345021,0.4605514109134674,inv
31,689.9082228137601,599.1697404785208,0.8084840948775635,0.30821362137794495,inv
32,709.191167031565,610.1718831338253,0.8882880045490716,0.2914632558822632,inv
33,728.3241739580708,621.9871122162499,0.9534056818328975,0.2782004177570343,inv
34,741.1541142617502,633.9038124207999,0.9602788750637389,0.27682235836982727,inv
35,740.7427225420552,644.5877034329254,0.868632745614939,0.29553887248039246,inv
36,690.8076383529171,649.2096969249246,0.39270079886628867,0.40306732058525085,inv
37,711.6148538897114,655.4502126214034,0.54944335247119,0.36599358916282654,inv
38,708.0836324384136,660.7135546031044,0.4821262247888801,0.3817501664161682,inv
39,726.8083166307018,667.3230308058642,0.6242150607740163,0.3488234281539917,inv
40,737.738545571604,674.3645822824383,0.682606767062632,0.3356797397136688,inv
41,707.140624507781,677.6421865049725,0.3328494512643124,0.41754746437072754,inv
42,730.8569518058531,682.9636630350606,0.5596427570397013,0.36363011598587036,inv
43,730.7542926419165,687.7427259957462,0.5217131165684978,0.3724517226219177,inv
44,731.5588049119518,692.1243338873668,0.49722470941496216,0.37819308042526245,inv
45,734.7784133418913,696.3897418328193,0.5029984369835699,0.37683629989624023,inv
46,717.853275914346,698.5360952409719,0.26575126873589683,0.4339504837989807,inv
47,723.4097039007371,701.0234561069485,0.322748125446633,0.4200061559677124,inv
48,744.3412510041268,705.3552355966664,0.58124820619603,0.3586454391479492,inv
49,766.8712133592174,711.5068333729214,0.8356491501033332,0.3024519085884094,inv
50,762.0048338367093,716.5566334193002,0.702953717391042,0.3311576843261719,inv
51,749.8832936440745,719.8892994417777,0.48264592964006375,0.38162752985954285,inv
