file,regime,control,n_points,fisher_trace,kl_vs_prev
factual_p0_seed99_none,factual,none,32,5715.810684428002,0.0
factual_p0_seed99_none,factual,none,48,26278.068072671296,3.529517061996181
factual_p0_seed99_none,factual,none,64,5434.777497226194,2.415537954552032
factual_p0_seed99_none,factual,none,80,1627.4130827358895,1.7792362285774528
factual_p0_seed99_none,factual,none,96,7018.004616758629,2.321244219398765
factual_p0_seed99_none,factual,none,112,3664.709442004724,1.6682223319501757
factual_p0_seed99_none,factual,none,128,3253.638235319838,1.8477575045059405
factual_p0_seed99_none,factual,none,160,16095.152896587762,2.2930813198342475
factual_p0_seed99_none,factual,none,192,2759.7924773287987,1.3699475714332292
factual_p0_seed99_none,factual,none,224,620.4076479266844,0.8791619900540913
factual_p0_seed99_none,factual,none,256,3533.3882692062784,1.4829867201336495
factual_p0_seed99_none,factual,none,320,507.03840126837684,0.8952527260594773
factual_p0_seed99_none,factual,none,384,539.2348476615557,0.8904983088685479
factual_p0_seed99_none,factual,none,448,301.0328946032796,0.48032177581615254
factual_p0_seed99_none,factual,none,512,142.7870987863691,0.5696265863513167
factual_p0_seed99_none,factual,none,768,446.2615760061273,0.3548000646589176
factual_p0_seed99_none,factual,none,1024,308.1979584962812,0.2286663134140201
factual_p0_seed99_none,factual,none,1280,113.13303987973757,0.1057019928981184
factual_p0_seed99_none,factual,none,1536,1865.80835866646,0.13923847096353212
factual_p0_seed99_none,factual,none,1792,144.19853676611507,0.0923269949706824
factual_p0_seed99_none,factual,none,2048,95.79910800037581,0.11238025527081506
factual_p0_seed99_none,factual,none,2304,102.57279163994035,0.1156663514683409
factual_p0_seed99_none,factual,none,2560,91.27232272807882,0.08493013949184657
factual_p0_seed99_none,factual,none,2816,71.6122424370824,0.08972576375105056
factual_p0_seed99_none,factual,none,3072,77.23226451525296,0.09893670527823385
factual_p0_seed99_none,factual,none,3328,127.51796898062383,0.19881424272332548
factual_p0_seed99_none,factual,none,3584,101.79181383202501,0.10059934281830299
factual_p0_seed99_none,factual,none,3840,173.21358333970034,0.06858580193119355
factual_p0_seed99_none,factual,none,4096,146.53317265327573,0.09025433147185827
factual_p0_seed99_none,factual,none,4352,103.89467351348723,0.12562687843695358
factual_p0_seed99_none,factual,none,4608,121.36911352102595,0.05864179178588671
factual_p0_seed99_none,factual,none,4864,91.2746578806296,0.08487948348653016
factual_p0_seed99_none,factual,none,5120,95.8039436734081,0.05571920560997493
factual_p0_seed99_none,factual,none,5376,127.9851622776552,0.06495536858068363
factual_p0_seed99_none,factual,none,5632,109.08006046500745,0.061674719840695044
factual_p0_seed99_none,factual,none,5888,117.87892458370588,0.02900360765487326
factual_p0_seed99_none,factual,none,6144,129.99418694856325,0.03912860787990742
factual_p0_seed99_none,factual,none,6400,112.21499228161116,0.026482994730537706
factual_p0_seed99_none,factual,none,6656,108.59072031105858,0.025264522093872956
factual_p0_seed99_none,factual,none,6912,103.97421646635655,0.02388812885551665
factual_p0_seed99_none,factual,none,7168,94.82307993208326,0.023013007973430682
factual_p0_seed99_none,factual,none,7424,129.5970480215178,0.031598393079493275
factual_p0_seed99_none,factual,none,7680,132.43479290115144,0.02288007633501916
factual_p0_seed99_none,factual,none,7936,121.01634901211197,0.022461065246491257
factual_p0_seed99_none,factual,none,8192,134.57567035840634,0.020611638646027126
factual_p0_seed99_none,factual,none,8448,131.53798821403836,0.022417748568449795
factual_p0_seed99_none,factual,none,8704,141.51382436326463,0.03045136620557017
factual_p0_seed99_none,factual,none,8960,135.88559619573007,0.024334073505514964
factual_p0_seed99_none,factual,none,9216,172.2637722664392,0.03045281586465962
factual_p0_seed99_none,factual,none,9472,142.048358850415,0.02581061830470341
factual_p0_seed99_none,factual,none,9728,188.79098431004232,0.022276428249930594
factual_p0_seed99_none,factual,none,9984,133.9512965387161,0.018540614919922826
factual_p0_seed99_none,factual,none,10000,154.01074244853612,0.03235165707019942
