file,regime,control,n_points,fisher_trace,kl_vs_prev
creative_p0_seed99_shuffled,creative,shuffled,32,1589.6379443487167,0.0
creative_p0_seed99_shuffled,creative,shuffled,48,183158.60405913426,1.6531582678382044
creative_p0_seed99_shuffled,creative,shuffled,64,17272.603171672286,3.1275614179879416
creative_p0_seed99_shuffled,creative,shuffled,80,74556.33574339445,5.522234035238235
creative_p0_seed99_shuffled,creative,shuffled,96,2842117.669860685,1.897183255922984
creative_p0_seed99_shuffled,creative,shuffled,112,8911.710698466417,2.823878762627434
creative_p0_seed99_shuffled,creative,shuffled,128,9098.103992050197,1.9141118636109853
creative_p0_seed99_shuffled,creative,shuffled,160,320125.80689361494,3.5295588732877734
creative_p0_seed99_shuffled,creative,shuffled,192,3965.633628656327,2.2895215632168986
creative_p0_seed99_shuffled,creative,shuffled,224,284.17564820888185,1.2736432436054859
creative_p0_seed99_shuffled,creative,shuffled,256,378.4688398043672,0.936746767994024
creative_p0_seed99_shuffled,creative,shuffled,320,1343.9281612246386,0.9442423249569786
creative_p0_seed99_shuffled,creative,shuffled,384,2775.0569571395745,0.6349820310887282
creative_p0_seed99_shuffled,creative,shuffled,448,329.24710408854884,0.4602389265598193
creative_p0_seed99_shuffled,creative,shuffled,512,122.52646301089533,0.4359359358284456
creative_p0_seed99_shuffled,creative,shuffled,768,71.11719651030195,0.3818331705856349
creative_p0_seed99_shuffled,creative,shuffled,1024,76.34659309751642,0.21691883587346922
creative_p0_seed99_shuffled,creative,shuffled,1280,70.33450713079246,0.14541202248766774
creative_p0_seed99_shuffled,creative,shuffled,1536,61.08095106585723,0.12534869117228578
creative_p0_seed99_shuffled,creative,shuffled,1792,60.82938858313603,0.11354458168883022
creative_p0_seed99_shuffled,creative,shuffled,2048,61.390863870675574,0.05663470901323376
creative_p0_seed99_shuffled,creative,shuffled,2304,56.79627649004838,0.08691176215865874
creative_p0_seed99_shuffled,creative,shuffled,2560,54.53046001963789,0.05736982751709835
creative_p0_seed99_shuffled,creative,shuffled,2816,53.362582737161596,0.05835826948430485
creative_p0_seed99_shuffled,creative,shuffled,3072,55.56690563241108,0.05152830757361305
creative_p0_seed99_shuffled,creative,shuffled,3328,53.10850327254843,0.04385182210590662
creative_p0_seed99_shuffled,creative,shuffled,3584,52.54048760629669,0.0325218376094006
creative_p0_seed99_shuffled,creative,shuffled,3840,52.77834500939263,0.034529776035468515
creative_p0_seed99_shuffled,creative,shuffled,4096,53.76368120723125,0.046575993134739764
creative_p0_seed99_shuffled,creative,shuffled,4352,52.09437460743303,0.03539840496252057
creative_p0_seed99_shuffled,creative,shuffled,4608,52.04799711601784,0.026372562471105778
creative_p0_seed99_shuffled,creative,shuffled,4864,50.844425845686985,0.02460809471173463
creative_p0_seed99_shuffled,creative,shuffled,5120,51.73762052942269,0.028200270139428014
creative_p0_seed99_shuffled,creative,shuffled,5376,51.42346941277581,0.0206409585595444
creative_p0_seed99_shuffled,creative,shuffled,5632,50.27852244025477,0.015893926233835544
creative_p0_seed99_shuffled,creative,shuffled,5888,50.64051626531189,0.011082018820884625
creative_p0_seed99_shuffled,creative,shuffled,6144,50.8628012313381,0.019786301345176855
creative_p0_seed99_shuffled,creative,shuffled,6400,50.226997728727014,0.013708075283729462
creative_p0_seed99_shuffled,creative,shuffled,6656,51.64471500959214,0.024888266370225263
creative_p0_seed99_shuffled,creative,shuffled,6912,50.47616777608406,0.01298653065782055
creative_p0_seed99_shuffled,creative,shuffled,7168,50.42210064891315,0.011274785650478432
creative_p0_seed99_shuffled,creative,shuffled,7424,50.43263970713264,0.010315124123004357
creative_p0_seed99_shuffled,creative,shuffled,7680,50.478077884618585,0.012940712330907374
creative_p0_seed99_shuffled,creative,shuffled,7936,50.546523816581434,0.018669632363650244
creative_p0_seed99_shuffled,creative,shuffled,8192,50.415091864014386,0.012698876525866775
creative_p0_seed99_shuffled,creative,shuffled,8448,50.43975200489526,0.015031117700634224
creative_p0_seed99_shuffled,creative,shuffled,8704,50.16344812735049,0.011223821624272445
creative_p0_seed99_shuffled,creative,shuffled,8960,50.12173628110658,0.007484937881504242
creative_p0_seed99_shuffled,creative,shuffled,9216,50.23378086870564,0.009621100345253111
creative_p0_seed99_shuffled,creative,shuffled,9472,50.317400472281754,0.01033939252120224
creative_p0_seed99_shuffled,creative,shuffled,9728,50.30213518250824,0.01022227081562403
creative_p0_seed99_shuffled,creative,shuffled,9984,50.25386837928773,0.009625861818749717
creative_p0_seed99_shuffled,creative,shuffled,10000,50.07632341173458,0.009026519225149092
