file,regime,control,n_points,fisher_trace,kl_vs_prev
factual_p0_seed7_none,factual,none,32,1570.0245733657657,0.0
factual_p0_seed7_none,factual,none,48,2522.165262570697,0.6355250849313023
factual_p0_seed7_none,factual,none,64,47138.41632255241,3.344948985661758
factual_p0_seed7_none,factual,none,80,5720.845428328988,3.492008931144638
factual_p0_seed7_none,factual,none,96,45328.27755541229,1.1705617420017849
factual_p0_seed7_none,factual,none,112,2779.2483567592326,1.7058600107931003
factual_p0_seed7_none,factual,none,128,25937.33994392176,2.570936313848366
factual_p0_seed7_none,factual,none,160,14494.349061221608,1.353855802176821
factual_p0_seed7_none,factual,none,192,3811.046446838695,1.9312933028518278
factual_p0_seed7_none,factual,none,224,856.0342382915455,0.45678897273737995
factual_p0_seed7_none,factual,none,256,407.75257315932345,0.4143439534558448
factual_p0_seed7_none,factual,none,320,1195.5823682470511,1.0002103592401228
factual_p0_seed7_none,factual,none,384,614.292567557137,1.1279843899061477
factual_p0_seed7_none,factual,none,448,175.72440990361923,0.7566293578229537
factual_p0_seed7_none,factual,none,512,1699.2441700771271,0.6536647205779688
factual_p0_seed7_none,factual,none,768,404.84278425594596,0.9815472178609455
factual_p0_seed7_none,factual,none,1024,1695.3479976515187,0.4033983552793305
factual_p0_seed7_none,factual,none,1280,415.7878334156934,0.18125697220175993
factual_p0_seed7_none,factual,none,1536,298.33648281427406,0.20888716093836604
factual_p0_seed7_none,factual,none,1792,743.002053365095,0.09742434617772491
factual_p0_seed7_none,factual,none,2048,464.1907269450709,0.02902742637514236
factual_p0_seed7_none,factual,none,2304,476.36678575712233,0.04598245501677855
factual_p0_seed7_none,factual,none,2560,550.8640804552915,0.33758411221142925
factual_p0_seed7_none,factual,none,2816,303.4617167073675,0.1364754999524218
factual_p0_seed7_none,factual,none,3072,419.4581610680138,0.09710395606032128
factual_p0_seed7_none,factual,none,3328,283.2803654307039,0.13065104637124228
factual_p0_seed7_none,factual,none,3584,295.5209185465783,0.10487967535888833
factual_p0_seed7_none,factual,none,3840,115.775217733577,0.064814465628115
factual_p0_seed7_none,factual,none,4096,81.00129664478982,0.061855893012760545
factual_p0_seed7_none,factual,none,4352,94.8520414670817,0.042926745979388614
factual_p0_seed7_none,factual,none,4608,76.54713247328135,0.0749330387746231
factual_p0_seed7_none,factual,none,4864,124.5267974575959,0.0905062623886103
factual_p0_seed7_none,factual,none,5120,70.12517009987455,0.06000132360587751
factual_p0_seed7_none,factual,none,5376,251.56154801141963,0.054463381360368227
factual_p0_seed7_none,factual,none,5632,69.31043958882483,0.0488553473078712
factual_p0_seed7_none,factual,none,5888,79.29049952235141,0.03410446960393142
factual_p0_seed7_none,factual,none,6144,107.38819613366874,0.04440680223712374
factual_p0_seed7_none,factual,none,6400,176.0302785548921,0.06021206419003598
factual_p0_seed7_none,factual,none,6656,84.83323203262356,0.057868323886729675
factual_p0_seed7_none,factual,none,6912,90.71073889141707,0.041968674679208264
factual_p0_seed7_none,factual,none,7168,89.2461911153083,0.03632758728867269
factual_p0_seed7_none,factual,none,7424,87.0287010477725,0.05890587497861257
factual_p0_seed7_none,factual,none,7680,107.43827481866079,0.04978398240628119
factual_p0_seed7_none,factual,none,7936,98.8852748819213,0.03301416178039452
factual_p0_seed7_none,factual,none,8192,101.23999554374984,0.03453734794510414
factual_p0_seed7_none,factual,none,8448,78.02652273001414,0.035490553002987334
factual_p0_seed7_none,factual,none,8704,89.18088413813823,0.0462368155953584
factual_p0_seed7_none,factual,none,8960,111.38616428579604,0.0621816275879211
factual_p0_seed7_none,factual,none,9216,107.15747722162817,0.02305548002844882
factual_p0_seed7_none,factual,none,9472,108.95782954986879,0.025653458718425094
factual_p0_seed7_none,factual,none,9728,100.45755938550556,0.03014177303768096
factual_p0_seed7_none,factual,none,9984,87.41317544117402,0.03267694694230525
factual_p0_seed7_none,factual,none,10000,94.07570721380347,0.03050414695879092
