file,regime,control,n_points,fisher_trace,kl_vs_prev
creative_p0_seed7_none,creative,none,32,592.9722004409955,0.0
creative_p0_seed7_none,creative,none,48,41122.81455272794,2.3321507222411064
creative_p0_seed7_none,creative,none,64,232120.85601490745,3.2242657087957496
creative_p0_seed7_none,creative,none,80,8627.125859572046,1.8001817957265043
creative_p0_seed7_none,creative,none,96,22555.140217635657,3.587185734149966
creative_p0_seed7_none,creative,none,112,1894.8761081166274,1.165967303136716
creative_p0_seed7_none,creative,none,128,1256.8863228061828,1.5517610684708727
creative_p0_seed7_none,creative,none,160,12507.015690263403,2.1939170131849046
creative_p0_seed7_none,creative,none,192,336.736664759332,0.810320169041318
creative_p0_seed7_none,creative,none,224,4417.805944026529,2.0728866253913663
creative_p0_seed7_none,creative,none,256,48088.063650416596,1.1913016031179917
creative_p0_seed7_none,creative,none,320,921.7615671027137,1.6946624567185775
creative_p0_seed7_none,creative,none,384,1351.8809267279264,1.2620855155128345
creative_p0_seed7_none,creative,none,448,1051.169645125166,1.014808716074564
creative_p0_seed7_none,creative,none,512,1032.9969416076551,1.0991825680409473
creative_p0_seed7_none,creative,none,768,1790.200356849707,1.1450433298072462
creative_p0_seed7_none,creative,none,1024,2821.6324529599297,0.4359460579183298
creative_p0_seed7_none,creative,none,1280,3204.1339539410337,0.12257968414417496
creative_p0_seed7_none,creative,none,1536,879.3519870280119,0.1763051645207129
creative_p0_seed7_none,creative,none,1792,3260.7325311718064,0.36756527103924697
creative_p0_seed7_none,creative,none,2048,453.757742057526,0.41033498326011
creative_p0_seed7_none,creative,none,2304,165.28701607740106,0.17152959552078337
creative_p0_seed7_none,creative,none,2560,101.09032852257653,0.12700061223031903
creative_p0_seed7_none,creative,none,2816,76.55805802391022,0.11210551586903779
creative_p0_seed7_none,creative,none,3072,92.07734302425226,0.04496766057992318
creative_p0_seed7_none,creative,none,3328,86.2309307901989,0.06057894725024469
creative_p0_seed7_none,creative,none,3584,73.17289853071571,0.031730276227250026
creative_p0_seed7_none,creative,none,3840,81.62036975002917,0.02946199919176323
creative_p0_seed7_none,creative,none,4096,120.94201423632292,0.02820075811772597
creative_p0_seed7_none,creative,none,4352,79.40293394336042,0.02291852684905752
creative_p0_seed7_none,creative,none,4608,81.25607807802206,0.038001774551896454
creative_p0_seed7_none,creative,none,4864,72.36674077013978,0.024485489960726275
creative_p0_seed7_none,creative,none,5120,85.83363532979484,0.02747508512656238
creative_p0_seed7_none,creative,none,5376,87.36533947552226,0.029150595677032928
creative_p0_seed7_none,creative,none,5632,71.25881725331753,0.03286839301249306
creative_p0_seed7_none,creative,none,5888,65.56446284967699,0.03886017072758931
creative_p0_seed7_none,creative,none,6144,77.50712931638498,0.043675622948755724
creative_p0_seed7_none,creative,none,6400,75.6693824199476,0.03882464572568265
creative_p0_seed7_none,creative,none,6656,63.37868694194346,0.028367115526443772
creative_p0_seed7_none,creative,none,6912,62.08835581174531,0.025352504273547842
creative_p0_seed7_none,creative,none,7168,63.85205995769021,0.03288547865491478
creative_p0_seed7_none,creative,none,7424,61.74070939788474,0.03266150738641565
creative_p0_seed7_none,creative,none,7680,68.69111126627207,0.026304900724382334
creative_p0_seed7_none,creative,none,7936,59.97627374964891,0.050938115280057386
creative_p0_seed7_none,creative,none,8192,60.6782146873626,0.03630643606918874
creative_p0_seed7_none,creative,none,8448,57.626134138769324,0.030502266329541623
creative_p0_seed7_none,creative,none,8704,58.668014228585776,0.030383850168515174
creative_p0_seed7_none,creative,none,8960,64.3891868980283,0.04031569436900057
creative_p0_seed7_none,creative,none,9216,63.21505324569108,0.012631857146007022
creative_p0_seed7_none,creative,none,9472,63.486727124991845,0.012432355986559432
creative_p0_seed7_none,creative,none,9728,65.7757732083674,0.012273775215667835
creative_p0_seed7_none,creative,none,9984,69.826585318448,0.019881364682621576
creative_p0_seed7_none,creative,none,10000,70.84050214429048,0.016813914739739838
