file,regime,control,n_points,fisher_trace,kl_vs_prev
factual_p0_seed42_none,factual,none,32,4539.704371081805,0.0
factual_p0_seed42_none,factual,none,48,542.0464725656857,1.2225828075107519
factual_p0_seed42_none,factual,none,64,37424.95346534114,1.990199765744471
factual_p0_seed42_none,factual,none,80,18815.98526403906,1.4725397802969897
factual_p0_seed42_none,factual,none,96,925391.6672032959,2.424168800015702
factual_p0_seed42_none,factual,none,112,34822.32890081151,3.7417512478272883
factual_p0_seed42_none,factual,none,128,33259.26902716709,4.646503117755178
factual_p0_seed42_none,factual,none,160,83917.07828629663,1.3297840476081932
factual_p0_seed42_none,factual,none,192,2208437.445219324,1.69431701386173
factual_p0_seed42_none,factual,none,224,5841.503738057763,1.6962090004415342
factual_p0_seed42_none,factual,none,256,1672.127464403551,0.367796948221168
factual_p0_seed42_none,factual,none,320,42812.30280965179,0.8366089483806746
factual_p0_seed42_none,factual,none,384,339069.15095388977,0.4859662351954048
factual_p0_seed42_none,factual,none,448,44531.29097432554,0.7812733560302421
factual_p0_seed42_none,factual,none,512,3136.5440292922394,0.5604203148330105
factual_p0_seed42_none,factual,none,768,7565.210583461607,0.716193090827896
factual_p0_seed42_none,factual,none,1024,888.1234510375766,0.2325653327297623
factual_p0_seed42_none,factual,none,1280,721.9230029683418,0.5252724331130968
factual_p0_seed42_none,factual,none,1536,685.8787202855434,0.5812679679389713
factual_p0_seed42_none,factual,none,1792,510.3544743264228,0.1870146269837691
factual_p0_seed42_none,factual,none,2048,2954.7684207528678,0.22531425160391397
factual_p0_seed42_none,factual,none,2304,921.6313059777692,0.1145410577999714
factual_p0_seed42_none,factual,none,2560,452.62454093779587,0.11636722973157777
factual_p0_seed42_none,factual,none,2816,272.2764728968063,0.1442716466207489
factual_p0_seed42_none,factual,none,3072,302.13979571400785,0.14785206961922248
factual_p0_seed42_none,factual,none,3328,210.66874717014502,0.22583006698542674
factual_p0_seed42_none,factual,none,3584,102.03684747029,0.12323163026586202
factual_p0_seed42_none,factual,none,3840,112.9555536729434,0.09917852343962288
factual_p0_seed42_none,factual,none,4096,111.43635078247623,0.1962129899266982
factual_p0_seed42_none,factual,none,4352,158.41276654505586,0.099342231221598
factual_p0_seed42_none,factual,none,4608,139.89633924520632,0.13191927008621812
factual_p0_seed42_none,factual,none,4864,89.32876009490747,0.14475874730660782
factual_p0_seed42_none,factual,none,5120,108.62281987072488,0.18401417255394775
factual_p0_seed42_none,factual,none,5376,264.6280295280402,0.1425363173826858
factual_p0_seed42_none,factual,none,5632,155.50035068202664,0.07970255894822949
factual_p0_seed42_none,factual,none,5888,199.84376756706916,0.13139347296344775
factual_p0_seed42_none,factual,none,6144,138.19696998864467,0.08242202535884478
factual_p0_seed42_none,factual,none,6400,153.56612311927108,0.04837763869618232
factual_p0_seed42_none,factual,none,6656,236.62737490313714,0.04089785228802425
factual_p0_seed42_none,factual,none,6912,110.65476787290363,0.08564603515749283
factual_p0_seed42_none,factual,none,7168,232.7165804052392,0.13906874595818453
factual_p0_seed42_none,factual,none,7424,180.0487134425742,0.044077282134500365
factual_p0_seed42_none,factual,none,7680,264.7485002929545,0.07509966646880126
factual_p0_seed42_none,factual,none,7936,346.9138112015895,0.02867688679184131
factual_p0_seed42_none,factual,none,8192,115.23892569753176,0.08341639192837602
factual_p0_seed42_none,factual,none,8448,202.7790828190367,0.07912800864235592
factual_p0_seed42_none,factual,none,8704,144.408123393287,0.05721711737549133
factual_p0_seed42_none,factual,none,8960,219.18057611312892,0.09191456998530723
factual_p0_seed42_none,factual,none,9216,404.0086030773248,0.020183168418998875
factual_p0_seed42_none,factual,none,9472,104.04569328366857,0.12306796512560145
factual_p0_seed42_none,factual,none,9728,206.1339743759239,0.103948411353021
factual_p0_seed42_none,factual,none,9984,205.1766122368984,0.06612872771161313
factual_p0_seed42_none,factual,none,10000,300.2947364209392,0.06522170189725847
