file,regime,control,n_points,fisher_trace,kl_vs_prev
creative_p0_seed7_random_uniform,creative,random_uniform,32,10585480.867897592,0.0
creative_p0_seed7_random_uniform,creative,random_uniform,48,89564.18807741457,1.9625234368258742
creative_p0_seed7_random_uniform,creative,random_uniform,64,5630.390769315847,2.268664835786932
creative_p0_seed7_random_uniform,creative,random_uniform,80,9023.110583017764,1.7683217371332771
creative_p0_seed7_random_uniform,creative,random_uniform,96,39410.458443154086,2.419968231968126
creative_p0_seed7_random_uniform,creative,random_uniform,112,72566.46549114071,1.9420430816055096
creative_p0_seed7_random_uniform,creative,random_uniform,128,33742.1305821507,2.902947657948593
creative_p0_seed7_random_uniform,creative,random_uniform,160,14116.421488782331,3.8925207582264556
creative_p0_seed7_random_uniform,creative,random_uniform,192,563.0550219217638,1.4801647681008525
creative_p0_seed7_random_uniform,creative,random_uniform,224,893.7969585042918,1.4216220929274022
creative_p0_seed7_random_uniform,creative,random_uniform,256,270.2483025156402,0.6126507200230311
creative_p0_seed7_random_uniform,creative,random_uniform,320,1197.613183232415,0.7142025047209052
creative_p0_seed7_random_uniform,creative,random_uniform,384,407.2588682753689,1.0385879042066388
creative_p0_seed7_random_uniform,creative,random_uniform,448,260.9483332626312,0.6714581205465147
creative_p0_seed7_random_uniform,creative,random_uniform,512,579.9288891748939,0.38742967977289355
creative_p0_seed7_random_uniform,creative,random_uniform,768,106.39371048717992,0.35931664878102615
creative_p0_seed7_random_uniform,creative,random_uniform,1024,73.44864593738936,0.20137335426525618
creative_p0_seed7_random_uniform,creative,random_uniform,1280,74.67663810329327,0.10762119057754513
creative_p0_seed7_random_uniform,creative,random_uniform,1536,60.01153558749894,0.1171876150976131
creative_p0_seed7_random_uniform,creative,random_uniform,1792,66.26026709610485,0.14230210231363166
creative_p0_seed7_random_uniform,creative,random_uniform,2048,54.07937443756383,0.08917241704568322
creative_p0_seed7_random_uniform,creative,random_uniform,2304,55.284495567140766,0.04865034942224995
creative_p0_seed7_random_uniform,creative,random_uniform,2560,57.542005715644564,0.05146936765583822
creative_p0_seed7_random_uniform,creative,random_uniform,2816,53.036030916717124,0.05508498509714902
creative_p0_seed7_random_uniform,creative,random_uniform,3072,51.572867430672005,0.02922955734254193
creative_p0_seed7_random_uniform,creative,random_uniform,3328,54.3310817924599,0.053916537243137115
creative_p0_seed7_random_uniform,creative,random_uniform,3584,52.063933390762976,0.03792892059458992
creative_p0_seed7_random_uniform,creative,random_uniform,3840,51.333528073879656,0.032049841889703806
creative_p0_seed7_random_uniform,creative,random_uniform,4096,51.52825554144696,0.028065729135162514
creative_p0_seed7_random_uniform,creative,random_uniform,4352,52.014938645170645,0.0390446496842627
creative_p0_seed7_random_uniform,creative,random_uniform,4608,51.51512036884872,0.02072809521382129
creative_p0_seed7_random_uniform,creative,random_uniform,4864,51.768743423780826,0.026076908281638247
creative_p0_seed7_random_uniform,creative,random_uniform,5120,51.968781878734056,0.02140171671663691
creative_p0_seed7_random_uniform,creative,random_uniform,5376,50.622217650169866,0.021313752565966234
creative_p0_seed7_random_uniform,creative,random_uniform,5632,50.885772854244934,0.011060676119398292
creative_p0_seed7_random_uniform,creative,random_uniform,5888,51.09141777756527,0.01743746975794656
creative_p0_seed7_random_uniform,creative,random_uniform,6144,50.986520856752975,0.019100358724210724
creative_p0_seed7_random_uniform,creative,random_uniform,6400,50.16372262438684,0.0147088583383819
creative_p0_seed7_random_uniform,creative,random_uniform,6656,49.83009506500249,0.012176163720971429
creative_p0_seed7_random_uniform,creative,random_uniform,6912,50.01327006242741,0.00850349838524307
creative_p0_seed7_random_uniform,creative,random_uniform,7168,50.43100612149595,0.011411800649593169
creative_p0_seed7_random_uniform,creative,random_uniform,7424,50.34764068944434,0.01339859730059034
creative_p0_seed7_random_uniform,creative,random_uniform,7680,50.45137454948986,0.016229175587924426
creative_p0_seed7_random_uniform,creative,random_uniform,7936,50.36475282204494,0.009406856542402827
creative_p0_seed7_random_uniform,creative,random_uniform,8192,50.76780754667475,0.011434534377194565
creative_p0_seed7_random_uniform,creative,random_uniform,8448,50.134517190268,0.010944972090691826
creative_p0_seed7_random_uniform,creative,random_uniform,8704,50.05445979688126,0.008812736891651402
creative_p0_seed7_random_uniform,creative,random_uniform,8960,49.94605055644182,0.007999413124735798
creative_p0_seed7_random_uniform,creative,random_uniform,9216,50.301539277294225,0.010873306742587855
creative_p0_seed7_random_uniform,creative,random_uniform,9472,50.30706770017649,0.00899135464964806
creative_p0_seed7_random_uniform,creative,random_uniform,9728,50.16494220381488,0.01125764938556143
creative_p0_seed7_random_uniform,creative,random_uniform,9984,50.57433211842009,0.010647384077909319
creative_p0_seed7_random_uniform,creative,random_uniform,10000,50.092742142274844,0.011339552594085365
