file,regime,control,n_points,fisher_trace,kl_vs_prev
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,32,2526.16966304138,0.0
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,48,1168489.192382508,3.567838959753097
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,64,688354.5530256141,3.481807677816873
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,80,1731.528675072413,0.985394471465881
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,96,19405.29495504872,2.3803441468417703
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,112,6211.547681361681,3.004725736911545
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,128,18455.825315519352,3.0328269648028274
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,160,43263.338709504176,2.699918764634766
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,192,397.84533945317656,1.339443160716381
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,224,550.408791023078,1.3437592970054741
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,256,1812.9700077312937,1.1875977843982546
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,320,4622.334538651566,1.500288368705208
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,384,411.50567520775877,1.0248701871605865
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,448,111.20053799238038,0.408294995068554
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,512,95.24296621928198,0.3973372689318712
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,768,97.54849443597354,0.3281587764364781
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,1024,81.79791880291926,0.14340198667297166
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,1280,62.546231480367176,0.16692432686155487
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,1536,60.23135499706362,0.13900955273446747
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,1792,55.835441397929564,0.0923454287714033
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,2048,57.85235507126471,0.07766778578586599
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,2304,57.92414892063032,0.0911026501954314
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,2560,55.38210808584022,0.03778243954879318
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,2816,52.28198043979236,0.03725223045041161
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,3072,53.84856645831188,0.04809306267681914
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,3328,53.906906317361354,0.03142113392295109
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,3584,53.297684124490615,0.046047544019685714
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,3840,53.18200759278794,0.04888343047308415
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,4096,51.777038152023366,0.03551002346305537
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,4352,51.54777160431572,0.023370031109458494
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,4608,51.687983121491904,0.01873357001617982
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,4864,51.90427383476192,0.026075290142920347
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,5120,51.46330900759407,0.02364512299978274
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,5376,51.93914096058073,0.02599440388969753
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,5632,51.214417636256925,0.025003307019311933
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,5888,50.5080342901068,0.016370968293593142
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,6144,51.289181227163695,0.01742760677716191
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,6400,50.5984430214684,0.019940166860253048
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,6656,50.278042396672646,0.017137401983020058
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,6912,49.83968668628417,0.012052869030296188
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,7168,50.044197077527926,0.01203707810025583
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,7424,50.219307229025056,0.010291144973711181
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,7680,49.981157362692315,0.010615248249779346
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,7936,50.572051762072746,0.012899570772299817
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,8192,50.38594554378018,0.012740812430071172
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,8448,50.233616724021935,0.011618204395234656
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,8704,49.84028355585451,0.010303622390595495
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,8960,49.89270336971964,0.009619684566731332
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,9216,50.010921294831995,0.009450958623694461
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,9472,49.9083270125627,0.00890285269736424
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,9728,50.2294875996922,0.00812209689163389
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,9984,50.1199136671033,0.008180786181332115
philosophical_p0_seed7_random_uniform,philosophical,random_uniform,10000,50.190572810358375,0.009390355473987835
