file,regime,control,n_points,fisher_trace,kl_vs_prev
mathematical_p0_seed7_none,mathematical,none,32,41444.32757187496,0.0
mathematical_p0_seed7_none,mathematical,none,48,70041.85057520539,2.109045829089673
mathematical_p0_seed7_none,mathematical,none,64,30922.071856613074,2.903633411049181
mathematical_p0_seed7_none,mathematical,none,80,50819.341423782666,1.8898503644444258
mathematical_p0_seed7_none,mathematical,none,96,59880.211452505915,1.5252882658572458
mathematical_p0_seed7_none,mathematical,none,112,2430.87895918522,0.8417073988216813
mathematical_p0_seed7_none,mathematical,none,128,2266.4319749753727,0.985793956639009
mathematical_p0_seed7_none,mathematical,none,160,1604.2617562348692,1.9206389019419687
mathematical_p0_seed7_none,mathematical,none,192,22722.72792957448,2.5929601456740174
mathematical_p0_seed7_none,mathematical,none,224,25252.690755703883,0.9240163322819531
mathematical_p0_seed7_none,mathematical,none,256,74655.9317671604,0.8944119458348305
mathematical_p0_seed7_none,mathematical,none,320,544.5045071193545,0.6894067437285186
mathematical_p0_seed7_none,mathematical,none,384,422.05908271004336,0.9952025794639052
mathematical_p0_seed7_none,mathematical,none,448,148.93365077517154,0.43761938268269823
mathematical_p0_seed7_none,mathematical,none,512,1101.0719744248815,0.7225864445690766
mathematical_p0_seed7_none,mathematical,none,768,329.79479011765505,0.5857142367086864
mathematical_p0_seed7_none,mathematical,none,1024,60226.126854946015,1.6813022845528753
mathematical_p0_seed7_none,mathematical,none,1280,2710.4980854888327,0.5554868793002099
mathematical_p0_seed7_none,mathematical,none,1536,1591.9511970266644,0.3879958272809504
mathematical_p0_seed7_none,mathematical,none,1792,22001.266051003648,0.35362218950029395
mathematical_p0_seed7_none,mathematical,none,2048,3982.884985458326,0.30826305013845134
mathematical_p0_seed7_none,mathematical,none,2304,1538.6185703990031,0.14066101354554705
mathematical_p0_seed7_none,mathematical,none,2560,2625.883104889114,0.09987428605729419
mathematical_p0_seed7_none,mathematical,none,2816,434.9734907019473,0.34156729108296346
mathematical_p0_seed7_none,mathematical,none,3072,196.3385335998066,0.10951554663999362
mathematical_p0_seed7_none,mathematical,none,3328,973.193057148512,0.21563509614843376
mathematical_p0_seed7_none,mathematical,none,3584,392.0476898218259,0.10486153694277224
mathematical_p0_seed7_none,mathematical,none,3840,533.4496958123509,0.1672470360870402
mathematical_p0_seed7_none,mathematical,none,4096,2317.0506746133165,0.09857340199979078
mathematical_p0_seed7_none,mathematical,none,4352,168.40288625998033,0.1122440938459611
mathematical_p0_seed7_none,mathematical,none,4608,952.8540442214885,0.218425250969867
mathematical_p0_seed7_none,mathematical,none,4864,176.76491220057954,0.09655775554931982
mathematical_p0_seed7_none,mathematical,none,5120,765.3610618900956,0.19225082299385818
mathematical_p0_seed7_none,mathematical,none,5376,765.4900274009635,0.09019755618817397
mathematical_p0_seed7_none,mathematical,none,5632,392.55485010023807,0.3108177403974423
mathematical_p0_seed7_none,mathematical,none,5888,522.931300024265,0.43712724973161066
mathematical_p0_seed7_none,mathematical,none,6144,182.42975830001572,0.11490372642085138
mathematical_p0_seed7_none,mathematical,none,6400,324.88237347052194,0.07329214548040779
mathematical_p0_seed7_none,mathematical,none,6656,219.41341616096082,0.0845908949355648
mathematical_p0_seed7_none,mathematical,none,6912,367.4330424148933,0.09180821125928709
mathematical_p0_seed7_none,mathematical,none,7168,913.3312589880081,0.15359993797706678
mathematical_p0_seed7_none,mathematical,none,7424,391.58808455566054,0.08128880283363064
mathematical_p0_seed7_none,mathematical,none,7680,2569.0603880947983,0.16825866566684816
mathematical_p0_seed7_none,mathematical,none,7936,6223.875536497378,0.027241064935708516
mathematical_p0_seed7_none,mathematical,none,8192,314.1143492323862,0.12524558055078555
mathematical_p0_seed7_none,mathematical,none,8448,3317.1344747117046,0.19375580533925532
mathematical_p0_seed7_none,mathematical,none,8704,199.58608464320844,0.16495530789548507
mathematical_p0_seed7_none,mathematical,none,8960,4095.8327704174812,0.3546218088645969
mathematical_p0_seed7_none,mathematical,none,9216,2461.2673959793133,0.016119824646787087
mathematical_p0_seed7_none,mathematical,none,9472,347.2218812301549,0.10125581892466003
mathematical_p0_seed7_none,mathematical,none,9728,6835.784295526911,0.14709772501260754
mathematical_p0_seed7_none,mathematical,none,9984,145.12813715676728,0.1816024021521217
mathematical_p0_seed7_none,mathematical,none,10000,4549.163591498777,0.31410552431314354
