step,entropy,fisher_w32,log_fisher_w32,fisher_w64,log_fisher_w64,fisher_w128,log_fisher_w128
302,0.00769116,14388195.420463506,16.481918665889424,16865905.005246658,16.64080468677824,15112378.597144011,16.531024740598742
303,0.0003471,15609938.039070413,16.563418323173707,16994842.59179297,16.64842047903904,10333669.06238472,16.150917963161724
304,0.00079924,14201741.031622116,16.468875122916472,18995931.95567786,16.75973540661051,5252897.309640636,15.474290350847365
305,0.00183248,14180505.889190927,16.46737875467947,18427320.325941917,16.729344921676077,5388802.836500286,15.499833809959512
306,0.11157087,13851801.211809244,16.443925833535843,18463578.449983977,16.731310617114254,5409612.425959858,15.503688007953206
307,0.00056615,14213305.01337617,16.469689056659472,19640559.69279984,16.79310735808128,5072080.326618529,15.43926161224085
308,0.0013564,13822321.54532988,16.441795346662694,20738347.236237977,16.847495067919965,7491008.478418427,15.829213989743346
309,0.00100555,13833968.57496116,16.442637616560006,18360461.488877203,16.725710078400486,2275654.6873525004,14.637778343628442
310,0.06208101,16612940.886064881,16.625692521068473,20935265.03575152,16.856945617290833,7685342.906440995,15.854825554185926
311,0.0004922,14362891.96868887,16.480158491885213,18529992.630064085,16.734901200531517,2553930.886881538,14.753144254472975
312,0.00051101,14379799.600735258,16.481334974188947,17172763.53081653,16.658835171047432,2396978.8344661193,14.689719683367574
313,0.00304368,16064553.510935433,16.592125757487015,18095282.746031057,16.71116184050206,4804459.2422218,15.385055053412733
314,0.00044867,15369359.895778812,16.547886468309148,17186097.95272817,16.6596113564043,5093989.018298937,15.443571778708248
315,0.02083899,15090199.2426904,16.529556034281146,15462709.01405064,16.553941813072562,4966532.936470528,15.418232556342232
316,0.00136295,15881278.057456054,16.580651492752306,16630613.09679285,16.626755717404325,4942203.703985006,15.413321883617883
317,0.00041639,16323506.32743363,16.60811673291831,17262668.70077231,16.664056849325203,5066971.542358452,15.438253868171987
318,0.05326763,17773297.72141777,16.693207760933497,16812762.181077085,16.63764880961825,4976492.468210098,15.420235877195815
319,0.0002481,16415969.896334672,16.613765193150677,17164817.89807553,16.658372375908566,7643176.319949191,15.849323823427614
320,0.00030268,17083703.482039284,16.653635554321276,19363271.223767415,16.778888593708995,7653603.689825495,15.850687165449237
321,0.00191174,15205928.018467871,16.53719591100079,18106574.886683207,16.71178568368342,7490559.515532203,15.829154054376563
322,0.47579775,16916222.183202177,16.64378361198827,19606941.664159313,16.791394228037323,7558846.91347035,15.838229211849411
323,0.17634231,15098069.685308434,16.530077458203472,17981918.64921967,16.704877291504815,7653601.612138052,15.85068689398395
324,0.18806875,16513275.428773448,16.619675186817528,21919728.215637244,16.902897621045565,7548801.227412159,15.83689933079247
325,0.09620941,17088564.297451414,16.653920043221824,18390270.896563116,16.727332327117093,7653603.518866306,15.850687143112152
326,0.05118354,16484872.552551337,16.617953703342,19187664.347536493,16.76977814861893,7653603.518866306,15.850687143112152
327,0.00152164,16237753.692779483,16.602849563720664,19675709.64710376,16.79489542008508,7476055.27215844,15.827215840809881
328,0.03213559,13677457.746453881,16.431259615641274,19425946.638340592,16.78212018602108,10535270.736640919,16.170239303669614
329,0.00120054,15000038.381729033,16.523563317845145,20868774.897011925,16.853764575701813,10203520.395187508,16.13824335549159
330,0.00013931,15703604.94857724,16.569400858520208,18253400.12012221,16.719861928591506,10447845.946452659,16.161906385601423
331,0.0007142,15598945.36931717,16.562713865403527,18764963.18323884,16.74750202855833,10213032.914263299,16.139175199336137
332,0.11091223,14129715.56919056,16.463790624889146,19915568.300200775,16.807012310479998,5102428.031894997,15.44522706908749
333,0.00020913,13855583.811599843,16.444198872641547,21179231.988894776,16.868531636332527,7944944.707768814,15.888046398554138
334,0.0075601,14501219.930819765,16.48974333701179,19285757.035715297,16.77487740401165,7803088.447945463,15.870030168155182
335,0.00073942,13967779.615514582,16.452263779124518,19409770.605274856,16.781287136696935,7629849.784268791,15.847578715552919
336,0.00047015,13562759.627147868,16.42283833209724,18340572.058940437,16.72462621617857,10363586.158094818,16.153808889154305
337,0.00087398,14426271.099963065,16.48456148432468,15453579.274426179,16.553351202724734,7955641.33757738,15.889391837192896
338,0.0001497,13760476.486588191,16.43731101825569,16753613.501527674,16.63412452440316,7817422.586264917,15.871865465644689
339,0.00048888,13137753.581821075,16.391000596117774,18038872.277290326,16.708039558299447,7745916.240033363,15.862676325679672
340,0.00012955,14158486.930344053,16.465824785318734,17987673.025131077,16.70519724931877,15561097.319547148,16.56028459604977
341,0.00056486,16639308.726610243,16.627278449622427,16728825.535003878,16.63264386936334,12958501.332281943,16.37726260426061
342,4.916e-05,16351389.67005921,16.609823446806313,16767646.594852755,16.634961789715053,12895063.779293582,16.37235514333371
343,0.00015799,15574436.732218128,16.561141457118218,15190522.902113678,16.536182298081744,15593935.00019035,16.562392614585356
344,0.00016833,16784654.029938087,16.635975576324334,15190522.902113678,16.536182298081744,15459330.41795824,16.553723289574897
345,0.00029032,15279841.595553946,16.542044974865796,15320258.900636116,16.544686621653252,10483517.588079914,16.165314828257625
346,0.00131422,15773414.467611488,16.573836452155472,14175210.901466804,16.467005285877764,10391339.885107577,16.156483313866538
347,5.191e-05,16315594.491002472,16.607631925654157,13871772.187847601,16.445366555422943,7761724.838181232,15.864715140421925
348,0.00194616,16391301.373622684,16.612261348033044,15429535.479088638,16.551794118836835,7811583.167545005,15.87111821158597
349,0.00010911,16548779.908127507,16.621822935506486,15449352.526590696,16.553077652765847,10311951.893278614,16.148814158469897
350,0.00025644,16322619.189047202,16.60806238414812,16733821.729502805,16.632942482589996,7935406.864539225,15.886845185302276
351,0.00022241,16322619.189047202,16.60806238414812,17793695.485889703,16.6943547663376,7814174.534260005,15.871449890444456
352,0.05427705,15434769.100900259,16.552133256357216,14031534.022490252,16.456817784839323,7939509.407932968,15.887362043900414
353,0.0004602,16421330.910079814,16.614091712910895,17222269.49779194,16.661713842576614,7823573.128619544,15.872651929982863
354,0.02725446,15652020.448293855,16.566110568744875,18030353.629895758,16.707567208403454,10191035.941341413,16.137019062577394
355,0.00117674,15044098.809605379,16.526496366591566,18162464.997669067,16.714867659682994,13047297.996199695,16.384091620195505
356,0.00146595,13926964.041025704,16.44933737807065,16764432.706655692,16.634770099353236,12622966.545783695,16.35102845447273
357,0.00400383,15200968.720958948,16.536869715427766,18313974.02493456,16.72317493433138,10189484.048336089,16.136866770780216
358,0.00083354,15410631.223447457,16.55056816839427,15914497.781636685,16.58274106190992,7815473.0702181775,15.871616053622798
359,0.00082209,14409625.253359353,16.483406961625008,19774833.911177915,16.799920672653663,10657578.015361857,16.181781747825706
360,0.0010629,15412851.8839329,16.55071225726843,21020083.73448815,16.860988906967854,10678775.867214773,16.183768765752397
361,0.06555256,14354552.140053185,16.479577672168904,21137515.154296525,16.86655998912764,10541246.7198842,16.17080637870141
362,0.00289426,13653737.363342807,16.42952384163129,19445099.3169112,16.783105633139872,13047305.76902514,16.384092215937486
363,0.00057038,13743103.40402098,16.436047685631582,19722026.382205814,16.797246659577898,12929819.620324183,16.375046800173095
364,0.00044107,15425962.538061082,16.55156252697975,18365122.861552373,16.72596392719732,12783665.195807265,16.363678757331048
365,0.02318222,15290360.250789732,16.542733138830414,16714330.749999058,16.631777038147476,12771714.311071014,16.362743464188227
366,0.00058967,15258103.027583592,16.540621265974412,18366682.461941786,16.726048845451494,15378180.725560494,16.548460226720092
367,0.00045831,16838747.996885844,16.639193217036304,19603731.312479146,16.79123047916776,15525387.928487265,16.557987172813814
368,0.00251881,14889133.944579327,16.516142239407802,19650836.35097105,16.793630457764177,15425897.43586048,16.551558306670138
369,0.0005265,15239515.737201378,16.539402331943727,17003817.307115316,16.64894842429085,15483737.318715798,16.55530082584421
370,0.01304389,14273802.640444936,16.47393643191097,15641253.002609314,16.565422405128732,15325658.200144505,16.545038988302714
371,0.00351476,16155981.767851755,16.597800927158474,15559428.742109803,16.560177362808556,15571340.324981688,16.560942623919036
372,0.00107777,16473408.357878074,16.617258024148853,16777823.238975566,16.635568527047123,17700125.480616823,16.689082286819314
373,0.02946126,15727065.021583516,16.57089367285635,15651370.49534858,16.566069042704036,17730818.155307338,16.690814822237133
374,0.00096272,15249615.426023819,16.540064842734065,16845669.72753648,16.639604192271484,15147065.33841984,16.53331736412103
375,0.00052877,15909176.712202635,16.582406652413326,17793696.011021633,16.694354795849847,15448635.690130878,16.553031252563027
376,0.00225192,16174413.383024732,16.598941130801755,16820522.584216624,16.638110281242646,15294463.454507748,16.543001455155018
377,0.39893407,14114478.163613621,16.462711648643666,16985614.927939203,16.647877363098047,15448655.043898333,16.553032505343904
378,0.42492934,14658495.877719106,16.500530648730557,14460168.239819812,16.486908409469518,13047302.514436219,16.384091966492168
379,0.00026926,14590400.133053731,16.495874345280804,15366238.69116047,16.547683368010304,15470263.636585604,16.554430264200136
380,0.01716069,15238500.205969732,16.539335691698252,16578779.6099535,16.623634098807564,12496119.415944163,16.3409287073495
381,0.00547067,14756155.470332831,16.507170873718884,12857190.249997258,16.36941376534333,12797236.068214772,16.364739773402416
382,0.00209149,17110391.60293247,16.655196532978323,15684343.844667912,16.568173565430502,13051901.39530182,16.38444438190906
383,0.00540774,17925024.720519368,16.70170832355748,16537951.074554918,16.62116836289459,15449667.039188974,16.55309801021425
384,0.00051241,15806489.499488434,16.575931141487338,15705403.866828589,16.56951540643631,12909491.35384243,16.373473362654117
385,0.00021865,15956836.841503803,16.585397937454896,17036485.16450663,16.650867788400348,12645091.80509715,16.35277969824942
386,0.00063989,13112683.275697801,16.389090508763292,16809806.83719284,16.637473014372485,15428164.665765597,16.551705271429704
387,0.04733377,15600854.919743517,16.562836273265823,16809569.383596428,16.637458888375924,12808575.639732553,16.365625476413
388,0.00024171,15323369.803304682,16.544889659140054,18195435.046942092,16.71668129898944,17817601.260144874,16.695697361526797
389,0.00397288,16404338.839594759,16.61305642119363,18100903.823901437,16.711472430011522,12792473.687354002,16.364367562778597
390,0.00212353,17240114.245604847,16.662749449953086,16809568.537036348,16.63745883801413,7995193.00203053,15.894351044300349
391,0.00026435,16012192.795278288,16.5888610396965,14838878.349981815,16.512761209961656,12957376.653540315,16.377175809690662
392,0.00124452,15452663.834427582,16.55329196291382,15793696.164461054,16.575121441451877,12781474.462637592,16.363507372922097
393,0.00017963,14636911.791775268,16.499057101061048,18365122.861552373,16.72596392719732,12734386.993475523,16.35981652966396
394,0.0002557,11785103.812151467,16.2823469031512,17014058.738140713,16.64955054485365,13130807.657650474,16.39047175677487
395,0.00014025,11772881.26860927,16.281309246951235,18301228.273001257,16.722478734302527,12924408.997192739,16.374628251757635
396,0.00032593,11543177.573482396,16.261605134129628,15606550.800395537,16.56320130717901,15625988.745783396,16.564446031314798
397,0.00015125,14531702.994093563,16.491843234053096,15383809.689310845,16.54882619548461,15581505.79347918,16.56159524286882
398,0.00026729,14400414.117859768,16.482767522317427,10273772.300030548,16.145104827025826,18142111.276358254,16.713746383770573
399,0.00027144,14112510.259879041,16.462572214446276,9031794.321866363,16.01626161239406,12854091.49155345,16.369172722637643
400,0.0001694,14565290.573121343,16.494151898270825,10375728.761128746,16.154979863650684,10315897.000132533,16.149196661456262
401,0.00059336,15129995.072165439,16.53218976006491,10166759.459955823,16.134634080076648,10213430.179807998,16.139214096480778
402,7.728e-05,14018310.70781811,16.455874940714597,10049148.866825096,16.12299849901482,10496126.67581584,16.16651685905429
403,0.00110031,13161328.228938138,16.39279340801905,11286318.622588791,16.239101808779274,10496126.7121487,16.16651686251584
404,0.00026485,13127436.44737918,16.39021498330012,11656882.037147412,16.271407296364398,10319178.668627856,16.149514728477257
405,0.00034853,13695051.70511081,16.432545136145777,11279841.680231325,16.238527768495203,7991402.269330726,15.893876805388746
406,0.00025573,13549792.913053058,16.42188182200368,11606525.582435003,16.267078048114456,7881484.990179848,15.880026894609928
407,0.04822698,13993589.386696735,16.454109881760644,16738252.038766414,16.633207199339854,10381434.27707953,16.15552960313907
408,0.00036329,12821275.324799534,16.366616483822597,15492108.352733068,16.55584131370109,10519312.169288136,16.16872337998875
409,0.02149404,13161328.228938136,16.39279340801905,18244970.318574194,16.71940000102616,15047302.877426915,16.526709322296785
410,0.0010805,13562836.220436357,16.422843979404593,18372583.019975312,16.72637005808364,10509376.720712146,16.167778437641918
411,0.00245037,14358265.083043296,16.479836298341457,14507983.432978176,16.490209637461074,12701076.060772985,16.357197277034228
412,0.00301045,15347851.405058887,16.546486048588463,13057848.69824123,16.384899943760164,12830837.017064638,16.367361973517987
413,0.0012612,14515520.309176568,16.490729001107503,14667043.5484254,16.501113599367827,10208837.974629644,16.138764371188657
414,0.00095086,14899384.526502315,16.516830463116378,13230463.809853036,16.398032592910734,10260505.971366772,16.143812711438983
415,0.00094145,14291704.90707035,16.475189850492065,12131665.810886024,16.311329601325323,9868442.799399564,16.104852627878362
416,0.0458652,14079437.633515386,16.460225967095052,12392427.684421163,16.332596173428826,7638890.755655775,15.848762961551461
417,0.00431774,14764283.988040138,16.507721578116374,12022714.46362951,16.302308290496747,12338501.45759026,16.328235131270773
418,0.00027816,13683364.875801546,16.431691410366234,13128378.733121347,16.39028676059868,12654818.836790321,16.353548636314866
419,0.00040905,14083860.628102154,16.460540063447123,13331004.96914256,16.405603080846667,10183457.116104327,16.136275110267487
420,0.00800748,14124473.940242235,16.463419591134542,11904809.492060628,16.292453035428203,12341311.271871446,16.328462832698182
421,0.00099247,14943234.455963291,16.51976921062007,11095286.341266558,16.222030922151593,12710324.940189121,16.35792520855002
422,0.00046651,13999268.207481077,16.454515615319153,11464051.687224792,16.25472675713532,14970149.788103197,16.52156876223107
423,0.00196514,15970627.4463032,16.58626180848034,13251469.492584812,16.39961900934773,12585891.051403139,16.348086986699368
424,0.0008942,14906156.368925143,16.517284864703193,13170824.359120155,16.39351466546748,10194686.209726129,16.137377182677007
425,0.00867883,13911355.169430139,16.448215983268522,12587348.842148889,16.34820280736874,9898060.763153527,16.10784941340759
426,0.00393628,15741224.530009221,16.571793595259702,12545237.212152053,16.34485164650401,7399540.014923738,15.816928396096936
427,0.0014537,16290885.106468454,16.60611631344646,13056028.492988368,16.384760538551014,9929192.18480915,16.110989681736267
428,0.01710653,14163216.512489285,16.46615877527091,11414164.789626706,16.25036566747472,7171385.339000365,15.78560940716223
429,0.00126905,14886943.601757849,16.51599511842976,12840068.455733396,16.36808118765529,7359531.775838336,15.811506871268117
430,0.00073113,14414969.275732204,16.48377775764288,13936553.83245005,16.450025718419237,9996498.487602863,16.117745438401347
431,0.00270376,14572535.2491044,16.494649167777244,17380997.187829506,16.670888051749937,10111518.205990957,16.129185748465382
432,0.28011232,13765511.300068988,16.4376768408068,13864417.130395707,16.444836197229908,7626934.96940892,15.847196614744341
433,0.13037426,12988985.061045801,16.379612253265254,12581383.117246555,16.34772874892005,7653605.196929165,15.850687362363471
434,0.10462633,14962156.200783156,16.521034651193112,14084416.940016005,16.46057956262577,7626703.6673051305,15.84716628727831
435,0.02358653,14911637.573310476,16.517652511247245,14041586.08336484,16.457533919082064,7338038.47022705,15.808582126487472
436,0.01474302,15641007.26704269,16.565406694271235,15397666.069727786,16.549726501984622,7367482.3896851605,15.812586603321046
437,0.00341057,13844126.716798246,16.443371636888074,17041824.626013182,16.651181152624282,7673430.878311817,15.853274384713075
438,0.00593669,12979193.10131906,16.3788581025405,16665607.344340065,16.628857713364734,7353511.099388122,15.810688457723437
439,0.00090669,15858242.821268806,16.57919997492255,16731716.828554483,16.63281668745615,7638578.601700496,15.848722096935992
440,0.00091527,16194832.07529932,16.60020274161126,13876344.51274189,16.44569611472133,7615548.73563407,15.845702601548972
441,0.00188447,17049917.42064491,16.651655918318134,11709605.39982859,16.275920037297205,7462138.699580053,15.825352620044269
442,0.22386187,15204527.725251477,16.53710381812134,11781281.777028395,16.28202253986332,10163470.69270804,16.134310545394374
443,0.00050925,15031710.745346813,16.525672577297616,11590291.134913146,16.26567833449252,7644759.185364808,15.849530897223906
444,0.00447521,15312376.424331617,16.544171975988924,12857190.249997253,16.369413765343328,7151202.156914938,15.782791034371538
445,0.00364093,14595907.852868555,16.49625176334155,11904809.687827623,16.292453051872563,7638225.7968678195,15.848675908633316
446,0.00060855,14021227.941871412,16.456083020747602,11322845.333433729,16.242332953698664,7629235.221706104,15.84749816517093
447,0.00089402,12920752.128326245,16.374345268891084,12920682.299820812,16.374339864508006,7473655.84849911,15.826894841472761
448,0.00028251,14508399.067048118,16.49023828569591,11725516.888164144,16.277277955603324,7570003.913482579,15.839704142386097
449,0.00032897,15516167.630427733,16.55739311119772,12927171.584341185,16.374841978508325,9996308.89685213,16.117726472505552
450,0.00020306,15516167.630427733,16.55739311119772,14349443.307598837,16.47922170552185,7670799.844013923,15.85293145004645
451,0.0004603,16560571.197041577,16.622535198901506,14509731.444110993,16.49033011635766,7650956.776561663,15.850341266813855
452,0.00041032,23999543.09742196,16.993545350523583,15497550.934371002,16.55619256517136,7573059.862508627,15.840107752793177
453,0.00050112,15774232.246713128,16.573888296219103,15524389.842895733,16.557922883426674,10066100.060134728,16.124683906675823
454,0.00061433,15439885.854630467,16.552464709698764,16697692.961318962,16.630781121815136,10062039.942206817,16.124280479634628
455,0.00020713,15812024.245716207,16.57628123677195,16863670.92614625,16.64067221674018,7660582.235051069,15.851598548625965
456,0.00131153,15822006.284625322,16.57691233177142,17750505.522762053,16.691924553635754,7653603.695862654,15.850687166238036
457,0.00020948,15680644.14670996,16.56793765282782,16777824.192678362,16.63556858389018,7653605.438904492,15.850687393979333
458,0.0011268,17115782.797406442,16.655511566405984,15312289.974149412,16.54416633020124,7686967.4395874515,15.855036912545982
459,0.00068932,16656996.978004694,16.628340925034284,11735894.77800434,16.27816263301871,7603667.147955942,15.844141208349361
460,0.0006706,14562188.29050827,16.493938884117465,13013895.863077259,16.38152825708998,7736459.498286278,15.861454711751296
461,0.00036097,15177301.670605943,16.53531155857181,11793804.751926575,16.283084930540927,7725904.964006864,15.860089521331112
462,0.04305092,14220227.562654387,16.47017598521093,11856540.598335233,16.28839022250407,7962139.153491082,15.890208259592775
463,0.00032621,13440667.286608469,16.413795541128017,13132049.901383966,16.39056635757995,4993037.076541166,15.423554915159395
464,0.01591698,13288327.07119899,16.402396543999966,12812465.123340487,16.365929092778455,7418852.963703811,15.819535016091834
465,0.00087166,12405278.164155778,16.333632598408087,12988894.6447447,16.379605292242868,10112739.824664947,16.12930655573293
466,0.00322921,13728955.573449831,16.435017705910475,11953210.010594347,16.296510420403283,10014885.233173095,16.119583067522946
467,0.00239401,13424500.75253734,16.41259200977478,12411951.05650967,16.334170361303,12643216.94637566,16.35263141955326
468,0.00180538,13538926.987597557,16.421079574715648,13889518.463525645,16.446645046276856,5126567.566632358,15.449946902881047
469,0.00106157,13376464.457660653,16.40900733691406,14077957.995494701,16.46012086944742,5134440.083224157,15.451481356105354
470,0.00068113,14332416.13725587,16.478034392518243,14027838.316292789,16.456554364391124,10248274.585803151,16.142619916286712
471,0.03461794,13325512.566181423,16.405190993781538,13856933.896249987,16.44429630764658,10234760.692803865,16.141300395544178
472,0.00579147,13841963.736138817,16.44321538653792,12753379.169769663,16.3613068273768,9813571.123387037,16.09927679418667
473,0.00026406,14533902.024739366,16.491994549028206,14024704.364137959,16.456330929945015,7520332.412332846,15.83312089871673
474,0.00048865,15290360.250789734,16.542733138830414,16404551.003857097,16.613069354533547,7661314.974065838,15.851694194616188
475,0.00568983,15064783.856694415,16.527870383061895,16854485.563677534,16.64012738489573,7380665.641054169,15.8143743877741
476,0.00126071,14797110.550256835,16.509942486583128,17047663.87301509,16.651523736060767,7652118.932063732,15.850493152033065
477,0.00053593,14483908.864213288,16.48854885767812,15472010.130594697,16.554543151444562,7667618.008857986,15.852516565638933
478,0.0019339,14764743.19847286,16.507752680423255,16876686.671026293,16.641443740603744,7520636.548628748,15.833161339767667
479,0.00109454,14600109.97698879,16.49653961932066,16683962.248095747,16.629958471535428,10029860.194266912,16.121077221083937
480,0.00799858,15127540.688759353,16.532027527196323,15428616.857141647,16.551734580473212,7362314.167700622,15.811884866243215
481,0.00495052,15499278.671839183,16.556304043505882,15166954.492061667,16.53462957257157,7776490.55075482,15.866615708363438
482,0.00165213,15964659.932644919,16.58588808309895,15463860.277091403,16.554016264462916,7940339.2782579,15.887466562569589
483,0.01407381,15163022.612826092,16.534370299098068,14142903.928569019,16.464723567118718,7806676.186456675,15.870489846908631
484,0.0015649,14775834.069161743,16.50850357104462,15623924.158732828,16.564313897375104,7799755.15929061,15.869602901332613
485,0.00093366,15101613.307765849,16.530312137651897,15507176.623444533,16.556813482698526,7931688.702623073,15.886376522090604
486,0.00287235,15665166.897933237,16.566950136504666,15761951.391532093,16.573109453988685,7921636.965960123,15.885108430054892
487,0.26142999,15583350.734752042,16.561713641698816,16756246.20082277,16.63428165423443,10488204.53045836,16.165761805614085
488,0.32998859,15214323.431827543,16.537747873142624,15459340.048214354,16.55372391251605,10496124.312920256,16.166516633933547
489,0.00046516,15748271.278559674,16.572241157120388,20508653.561387803,16.836357479984713,15637125.87208614,16.565158508424645
490,0.00874986,15857352.596258515,16.5791438369249,20481047.744518265,16.83501051622729,15567769.88795783,16.56071330220656
491,0.00298803,15119420.247166459,16.53149058453916,15341320.706541093,16.54606044579979,15576397.867906902,16.56126736935887
492,0.00444836,17385246.93966505,16.671132527502976,16769347.465209065,16.6350632222021,12973102.240584174,16.378388713550706
493,0.00362084,14732537.51886747,16.50556904236447,16751671.002691919,16.63400857261426,13191688.953161081,16.395097564499167
494,0.00117416,13848574.641939746,16.44369287136225,15232205.943486445,16.53892255637136,13199246.162588159,16.395670277030987
495,0.00138456,14510624.368713172,16.490391654169827,14949124.014317408,16.520163261724214,13370669.612808067,16.40857403105572
496,0.00289245,13504491.97058642,16.418532926625417,13534517.111842355,16.42075380339686,15568582.883611323,16.56076552384341
497,0.04282887,14400786.98720752,16.48279341494228,13666715.097879209,16.430473879741452,13092319.514585298,16.38753631963578
498,0.00097018,14134271.203269275,16.464112988054318,16628312.485944308,16.626617371933936,15647169.913516875,16.565800622400594
499,0.00458124,14492558.916471452,16.489145897495433,12984439.888782766,16.379262266898944,15721157.359275078,16.570517965618823
500,0.00429717,13608868.95961174,16.42623226754553,11388788.08735881,16.248139928301292,13009592.7185283,16.381197544735663
501,0.00054021,13813328.611173693,16.441144525392147,12905423.257955128,16.37315818857881,15614229.342045736,16.563693193785944
502,0.00131596,13242581.044839412,16.39894803243793,14300068.062432526,16.475774854829474,13142410.498225505,16.39135500154987
503,0.00030282,14462834.532695472,16.48709278125859,15186425.484699456,16.535912526583505,13108744.06594691,16.38879005145186
504,0.00030906,13387135.339759098,16.409804754506958,12380595.005771648,16.331640885921335,13069712.452656694,16.385808084796544
505,0.00026763,13387135.339759098,16.409804754506958,13019851.090572558,16.3819857577033,10353480.996122405,16.152833349257794
506,0.00040559,14699170.642378269,16.503301631271526,13698459.561285084,16.432793943694303,10229422.693491433,16.14077870363664
507,0.00060227,14292082.323746087,16.475216258236618,12152688.289417624,16.313060961665087,13042830.679976296,16.383749167590345
508,0.00034377,15314321.226634815,16.544298976446367,15279575.219838722,16.542027541567453,12599628.838618953,16.34917791423537
509,0.00064691,15916230.78027694,16.582849950315573,14174650.000438504,16.466965715946163,12949781.998942874,16.37658951190966
510,0.0001768,13731237.009452393,16.435183869057433,17631524.145026043,16.685199002425517,10246450.385356767,16.14244189970403
511,0.00133598,13485157.945537655,16.417100227170923,17529472.78488547,16.67939418142436,7459122.083222425,15.824948282040578
