file,regime,control,n_points,fisher_trace,kl_vs_prev
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,32,2673.2844254111133,0.0
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,48,2393.5679362613537,1.5082542907924417
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,64,544196.9278690498,2.330941102493912
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,80,120102.6401557894,4.089228089361085
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,96,8447.701103186908,4.2910384294343045
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,112,36222.4186312071,1.334800237431232
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,128,4787.894611877168,1.8813212027866768
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,160,5230.810477998703,3.003612992762211
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,192,1980.886795898536,1.816099959011572
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,224,536.9698123173624,1.0117752133464395
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,256,462.3287840618801,0.9550517901831161
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,320,302.3069041619712,0.6886997399013595
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,384,115.58837334901378,0.4525743820905382
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,448,155.01974489394615,0.5460668187264511
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,512,79.98111121871416,0.42665796533561945
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,768,65.86695314131781,0.20673437122405733
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,1024,80.46742803816504,0.2453578411456949
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,1280,62.97678507969235,0.17102091929856317
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,1536,56.125453342513815,0.13108739784331494
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,1792,58.32597669005484,0.10106586892775823
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,2048,56.29376691693314,0.06482608468826868
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,2304,55.37593875544684,0.0949093724193303
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,2560,53.68036077640362,0.08174733483640699
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,2816,54.46071615155124,0.06627280166362307
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,3072,53.681035536529635,0.04665417679279328
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,3328,55.1697339516187,0.07096918671120059
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,3584,52.217710006246236,0.06585137727365918
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,3840,53.24780963479964,0.03412946364719436
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,4096,52.42245144445207,0.04217560509177588
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,4352,51.53336362253338,0.01713112629345529
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,4608,51.64732894268056,0.023728462593952292
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,4864,50.98491905201719,0.024633369106750104
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,5120,50.92184012935594,0.013725098826897233
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,5376,50.78280347117966,0.022454836880071157
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,5632,51.57708116809777,0.023038953201163274
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,5888,50.584866059169784,0.024944357430250166
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,6144,50.653521570035416,0.01905047614381542
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,6400,50.487058274883054,0.02189882564602445
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,6656,50.591119312910315,0.017814020572583
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,6912,50.486793833371834,0.012299576710456079
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,7168,50.33373161912492,0.009615309687782033
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,7424,49.91914716134359,0.01151212743825943
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,7680,49.928968239426275,0.012081433677521241
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,7936,49.64729311343188,0.010087975232311716
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,8192,50.407723390327135,0.014370437669688018
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,8448,49.906554832129494,0.0111313429448489
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,8704,49.93132862713451,0.008089901712621615
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,8960,49.72400916541162,0.005452981227511038
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,9216,50.06445198199404,0.011298565521932353
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,9472,49.76952478057663,0.006940833663556237
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,9728,49.72300436709551,0.005769253821117628
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,9984,49.79977593819785,0.007737262928966831
philosophical_p0_seed99_random_uniform,philosophical,random_uniform,10000,49.788129380538166,0.013199809522583966
