file,regime,control,n_points,fisher_trace,kl_vs_prev
philosophical_p0_seed7_none,philosophical,none,32,122046.44658669824,0.0
philosophical_p0_seed7_none,philosophical,none,48,12895.520883144693,1.2025771208655847
philosophical_p0_seed7_none,philosophical,none,64,1440070.3119290231,4.109914774999738
philosophical_p0_seed7_none,philosophical,none,80,4065.0397796098814,2.106522906342461
philosophical_p0_seed7_none,philosophical,none,96,29154.514174495453,1.4728003518310804
philosophical_p0_seed7_none,philosophical,none,112,1348.0994654207698,1.3024101919061106
philosophical_p0_seed7_none,philosophical,none,128,40116.16712595247,1.9609660391411043
philosophical_p0_seed7_none,philosophical,none,160,3158.9855721033364,1.8505743817262468
philosophical_p0_seed7_none,philosophical,none,192,242553.65661464195,2.6713521440941768
philosophical_p0_seed7_none,philosophical,none,224,1071.6400457284049,1.7886163712578613
philosophical_p0_seed7_none,philosophical,none,256,549.0419299726227,0.5793741226507553
philosophical_p0_seed7_none,philosophical,none,320,1612.0992207642148,0.6976781073931952
philosophical_p0_seed7_none,philosophical,none,384,22209.88339532237,0.9220445921883389
philosophical_p0_seed7_none,philosophical,none,448,8129.729696727076,0.325480076575449
philosophical_p0_seed7_none,philosophical,none,512,9185.949610008614,0.3904347149615403
philosophical_p0_seed7_none,philosophical,none,768,5618.653825470559,1.433210575028943
philosophical_p0_seed7_none,philosophical,none,1024,265416.25308418216,1.203620514304249
philosophical_p0_seed7_none,philosophical,none,1280,782.0564778498526,0.6183147708976141
philosophical_p0_seed7_none,philosophical,none,1536,1616.6778320313229,0.2103267552588454
philosophical_p0_seed7_none,philosophical,none,1792,756.0509300501503,0.2613277708396439
philosophical_p0_seed7_none,philosophical,none,2048,313.85100085779146,0.1006996165055575
philosophical_p0_seed7_none,philosophical,none,2304,38104.395303035206,0.790489253842538
philosophical_p0_seed7_none,philosophical,none,2560,491.3139293962517,0.32047122264517064
philosophical_p0_seed7_none,philosophical,none,2816,351.64851030639863,0.09076976091548397
philosophical_p0_seed7_none,philosophical,none,3072,661.0485218611093,0.07152236919817183
philosophical_p0_seed7_none,philosophical,none,3328,395.0407753416484,0.047093848577649124
philosophical_p0_seed7_none,philosophical,none,3584,1660.8924162411745,0.5636994141318887
philosophical_p0_seed7_none,philosophical,none,3840,2000.4767720706197,0.1409401078722238
philosophical_p0_seed7_none,philosophical,none,4096,1609.3453038961047,0.5464149805749111
philosophical_p0_seed7_none,philosophical,none,4352,1550.4957976565468,0.12349605903316788
philosophical_p0_seed7_none,philosophical,none,4608,5748.665677148071,0.08643448548624319
philosophical_p0_seed7_none,philosophical,none,4864,771.9789532122596,0.2301237344022866
philosophical_p0_seed7_none,philosophical,none,5120,965.5352838682571,0.04859452065315533
philosophical_p0_seed7_none,philosophical,none,5376,1932.0566334077903,0.5482409458315795
philosophical_p0_seed7_none,philosophical,none,5632,1803.8635545525897,0.25228081845190337
philosophical_p0_seed7_none,philosophical,none,5888,1114.2049453657432,0.03691160076961175
philosophical_p0_seed7_none,philosophical,none,6144,39326.42882168037,0.7414115196493009
philosophical_p0_seed7_none,philosophical,none,6400,1226.0029774200314,0.2523388460548565
philosophical_p0_seed7_none,philosophical,none,6656,1026.7044692931536,0.4038548635861293
philosophical_p0_seed7_none,philosophical,none,6912,1337.4596840211614,0.07146929995362912
philosophical_p0_seed7_none,philosophical,none,7168,2106.5455106012305,0.07772537727776456
philosophical_p0_seed7_none,philosophical,none,7424,3150.6764939538266,0.10230019369274365
philosophical_p0_seed7_none,philosophical,none,7680,2534.939305784128,0.10525360643137038
philosophical_p0_seed7_none,philosophical,none,7936,1512.54528836666,0.38269039795847776
philosophical_p0_seed7_none,philosophical,none,8192,70366.71310576607,0.8964767524095439
philosophical_p0_seed7_none,philosophical,none,8448,712.8720811795511,0.23924756682902532
philosophical_p0_seed7_none,philosophical,none,8704,51253.624924841795,0.20356490652652828
philosophical_p0_seed7_none,philosophical,none,8960,522.4778376904212,0.3604289886484525
philosophical_p0_seed7_none,philosophical,none,9216,424.5297925743722,0.14009888983280322
philosophical_p0_seed7_none,philosophical,none,9472,1803.2239176456696,0.08017696116095759
philosophical_p0_seed7_none,philosophical,none,9728,271.2650485122841,0.2521450988045397
philosophical_p0_seed7_none,philosophical,none,9984,473.9999092272077,0.017008327270833727
philosophical_p0_seed7_none,philosophical,none,10000,185.06955062431234,0.037349279028157864
