file,regime,control,n_points,fisher_trace,kl_vs_prev
philosophical_p0_seed7_shuffled,philosophical,shuffled,32,5630.45289074841,0.0
philosophical_p0_seed7_shuffled,philosophical,shuffled,48,300533.176039427,3.3708263297792485
philosophical_p0_seed7_shuffled,philosophical,shuffled,64,241148.5903316856,1.552552822432188
philosophical_p0_seed7_shuffled,philosophical,shuffled,80,3117.1797942014896,3.3723374600808804
philosophical_p0_seed7_shuffled,philosophical,shuffled,96,9257.93517194666,2.3477426614036703
philosophical_p0_seed7_shuffled,philosophical,shuffled,112,104913.00753681388,2.8858997956888497
philosophical_p0_seed7_shuffled,philosophical,shuffled,128,76872.2327168319,1.8905813216535141
philosophical_p0_seed7_shuffled,philosophical,shuffled,160,135302.82568095747,2.6940532773522703
philosophical_p0_seed7_shuffled,philosophical,shuffled,192,2630.5064483395818,1.352265947138329
philosophical_p0_seed7_shuffled,philosophical,shuffled,224,739.0587904730363,1.0392231502339684
philosophical_p0_seed7_shuffled,philosophical,shuffled,256,228.9964874708748,0.7140186622741288
philosophical_p0_seed7_shuffled,philosophical,shuffled,320,375.4346777414626,0.7348938235937768
philosophical_p0_seed7_shuffled,philosophical,shuffled,384,400.1286987731852,0.8230069086007897
philosophical_p0_seed7_shuffled,philosophical,shuffled,448,94.33321912508569,0.5927659795696556
philosophical_p0_seed7_shuffled,philosophical,shuffled,512,250.76586483972483,0.49018320132359394
philosophical_p0_seed7_shuffled,philosophical,shuffled,768,76.3177534635364,0.3570566683076893
philosophical_p0_seed7_shuffled,philosophical,shuffled,1024,70.68428708214853,0.1370051451373624
philosophical_p0_seed7_shuffled,philosophical,shuffled,1280,64.6115526894068,0.087407280370829
philosophical_p0_seed7_shuffled,philosophical,shuffled,1536,59.95087754548226,0.14149814898670707
philosophical_p0_seed7_shuffled,philosophical,shuffled,1792,60.79552164750102,0.1463034920892286
philosophical_p0_seed7_shuffled,philosophical,shuffled,2048,54.65034500156122,0.08092404072476464
philosophical_p0_seed7_shuffled,philosophical,shuffled,2304,55.707097432202815,0.05156774456970574
philosophical_p0_seed7_shuffled,philosophical,shuffled,2560,54.182576119525095,0.051702561808838324
philosophical_p0_seed7_shuffled,philosophical,shuffled,2816,52.82717753690538,0.05549472217237389
philosophical_p0_seed7_shuffled,philosophical,shuffled,3072,57.04103289294979,0.04642748699920502
philosophical_p0_seed7_shuffled,philosophical,shuffled,3328,53.50027451725796,0.059515467410722764
philosophical_p0_seed7_shuffled,philosophical,shuffled,3584,52.99516993593916,0.04488290457615997
philosophical_p0_seed7_shuffled,philosophical,shuffled,3840,52.41339558305223,0.044676937016053984
philosophical_p0_seed7_shuffled,philosophical,shuffled,4096,52.17619931749726,0.036539828058543077
philosophical_p0_seed7_shuffled,philosophical,shuffled,4352,51.792951339736106,0.024812985621727828
philosophical_p0_seed7_shuffled,philosophical,shuffled,4608,52.51958636862089,0.021533029849186442
philosophical_p0_seed7_shuffled,philosophical,shuffled,4864,50.737488133053915,0.027657169723534596
philosophical_p0_seed7_shuffled,philosophical,shuffled,5120,52.78591611434875,0.021370386222528907
philosophical_p0_seed7_shuffled,philosophical,shuffled,5376,51.10179959262986,0.030669575368137473
philosophical_p0_seed7_shuffled,philosophical,shuffled,5632,50.584592149591145,0.022069229370177548
philosophical_p0_seed7_shuffled,philosophical,shuffled,5888,50.28296791269381,0.01231343665732749
philosophical_p0_seed7_shuffled,philosophical,shuffled,6144,51.66486122567694,0.02601881544489761
philosophical_p0_seed7_shuffled,philosophical,shuffled,6400,50.67024263780279,0.021250440099610628
philosophical_p0_seed7_shuffled,philosophical,shuffled,6656,50.215891919384575,0.012361540609226047
philosophical_p0_seed7_shuffled,philosophical,shuffled,6912,50.32412036822202,0.014190254634736667
philosophical_p0_seed7_shuffled,philosophical,shuffled,7168,49.877814901639134,0.01877910907892752
philosophical_p0_seed7_shuffled,philosophical,shuffled,7424,49.72079634175238,0.010270633223005551
philosophical_p0_seed7_shuffled,philosophical,shuffled,7680,49.82986866204506,0.010073949047215444
philosophical_p0_seed7_shuffled,philosophical,shuffled,7936,49.8829485616489,0.013242098528472149
philosophical_p0_seed7_shuffled,philosophical,shuffled,8192,50.084461726543786,0.01455457165495331
philosophical_p0_seed7_shuffled,philosophical,shuffled,8448,49.59390989979777,0.008321460671376424
philosophical_p0_seed7_shuffled,philosophical,shuffled,8704,49.737415329081564,0.006539752582966555
philosophical_p0_seed7_shuffled,philosophical,shuffled,8960,50.21943293092719,0.01617359308956625
philosophical_p0_seed7_shuffled,philosophical,shuffled,9216,49.622487859312,0.015287200012683818
philosophical_p0_seed7_shuffled,philosophical,shuffled,9472,49.751641435369216,0.00828950722886002
philosophical_p0_seed7_shuffled,philosophical,shuffled,9728,49.87986722584473,0.00967307496956921
philosophical_p0_seed7_shuffled,philosophical,shuffled,9984,49.56239595027316,0.009717333336583454
philosophical_p0_seed7_shuffled,philosophical,shuffled,10000,49.59236201115996,0.005157385447697904
