step,entropy,fisher_w32,log_fisher_w32,fisher_w64,log_fisher_w64,fisher_w128,log_fisher_w128
300,0.00217905,360.19984936668004,5.88665901454821,184.52486692237576,5.217784234465642,101.40218503602219,4.619094639603633
301,0.00041718,365.38680456001026,5.900956530976599,208.84967445755882,5.341614732203922,123.94307110860191,4.819822356221658
302,0.00769116,351.8761472751148,5.863279259350778,224.09743105689162,5.412080917362736,136.03370575173267,4.9129026914394816
303,0.0003471,372.8206540557991,5.921097483786965,226.0129292026813,5.420592206497343,112.71954273342894,4.724902810923475
304,0.00079924,352.74033901167905,5.865732202722664,243.4282526719187,5.494822248886747,90.64351433644579,4.506934388435526
305,0.00183248,349.9212169721348,5.857708034780591,237.95252768433767,5.4720711902647965,89.6999375090613,4.496470072398525
306,0.11157087,342.14732517342253,5.8352414196664215,236.94877923084508,5.467843996388699,90.27665118266818,4.50287885758244
307,0.00056615,352.2824891984461,5.864433379878135,251.73135403255168,5.528362463443783,90.91029245901836,4.509873223145624
308,0.0013564,341.0265817109894,5.83196042647704,262.4676952913078,5.570128008901569,101.47689851347545,4.619831171724378
309,0.00100555,336.17039693369793,5.817618165145596,238.07956351998726,5.47260491830966,76.7071374637703,4.339994760937693
310,0.06208101,397.3290213536577,5.9847647066004575,263.5170732215365,5.574118159892002,101.24060716863507,4.617499932978527
311,0.0004922,349.3584558668922,5.856098489276572,238.737383414754,5.475364133628419,77.25284060949696,4.347083686745768
312,0.00051101,348.970460857338,5.854987279243058,223.8390141539501,5.410927106663147,78.50500289298378,4.363162353878434
313,0.00304368,381.31839455890787,5.94363470739651,235.9676054143208,5.463694530410325,88.49958040640155,4.482997810832041
314,0.00044867,374.5026442837727,5.925598863770191,223.5934377725808,5.4098293927849,89.87808144395349,4.498454101338899
315,0.02083899,369.7451973096824,5.9128141124860845,210.55738670805272,5.349758236908968,87.31594674486553,4.4695331121992625
316,0.00136295,388.1358694618629,5.9613554573503285,222.3897263483959,5.404431366832792,86.80000579149342,4.463606688388577
317,0.00041639,397.4214846342249,5.984997391651396,224.40399776549316,5.413447988844097,86.8213914251163,4.463853036293545
318,0.05326763,425.02630890291016,6.052151070309452,224.02815801072796,5.411771749359813,86.11671215494783,4.455703494281873
319,0.0002481,397.45516186869554,5.9850821274016255,223.07324012880042,5.407500148609294,97.35892218632443,4.578404378222806
320,0.00030268,410.62184645614855,6.017672709346124,249.1550866595913,5.518075540571954,100.75001047018175,4.612642304749186
321,0.00191174,366.3027899573188,5.90346028634686,235.0358257844018,5.459737952671207,99.10504684813934,4.596180366862014
322,0.47579775,404.5775004377702,6.002843313789882,250.30298956324842,5.52267214228669,98.01828643079922,4.585154057496306
323,0.17634231,370.6046127167708,5.915135760392179,235.14653622197335,5.460208878203781,98.68149543987961,4.591897445983698
324,0.18806875,399.67961378909416,5.990663260636441,275.86074947570626,5.619896207513495,99.46876102444965,4.599843635315659
325,0.09620941,419.2621385772507,6.0384963533605145,239.34445847156783,5.477903763164263,100.46191300424215,4.609778680587758
326,0.05118354,397.36955629682313,5.984866719978461,249.02505353975272,5.5175535080287075,100.46191300424215,4.609778680587758
327,0.00152164,396.23002726631887,5.981994919545927,250.5634118010337,5.523712029412453,101.20184992518689,4.617117036579441
328,0.03213559,337.82492229224704,5.822527779900434,250.19035841532025,5.522222061779988,112.3150468833102,4.721307841044017
329,0.00120054,366.0810126708367,5.902854655003116,262.9830751189271,5.572089676947038,113.8381991033732,4.734778134114769
330,0.00013931,380.3141514141657,5.940997625428237,235.4564919587277,5.461526148867221,115.1650848568104,4.746366619482717
331,0.0007142,381.49552201413945,5.944099112815883,237.60777686882514,5.470621317882244,114.94743776551248,4.744474960969573
332,0.11091223,349.6195386579816,5.856845530829458,252.60928232664563,5.531843956377595,92.47228812090621,4.52690901175087
333,0.00020913,341.7514820876217,5.834083812354338,264.4026150128796,5.577472998295035,103.71935174214161,4.641688710575166
334,0.0075601,352.31978255307365,5.864539236348253,248.15906048877704,5.514069913511879,102.97520191478593,4.634488201133875
335,0.00073942,339.2439142102762,5.826719359601314,247.26423458138814,5.510457540458939,102.68240983002066,4.631640825049907
336,0.00047015,340.82580044709863,5.831371497626902,235.49813887207966,5.461703010546602,114.81197951672888,4.743295829632277
337,0.00087398,353.9434086057819,5.869137037658841,208.07275980562883,5.33788782529103,103.95994388334654,4.644005669982326
338,0.0001497,340.69890252711144,5.830999103432239,222.99538283345265,5.407151066463048,103.41120684730227,4.6387133396374605
339,0.00048888,322.8135657504571,5.777074960762005,234.8029976647839,5.458746854758237,103.00295789410734,4.634757705235817
340,0.00012955,348.26834691773723,5.852973294453073,234.26377766358522,5.456447735455467,136.6859795803823,4.917686175049158
341,0.00056486,397.4816211696661,5.985148696974313,221.77690049127452,5.4016719238267,125.44782180023311,4.831889909570684
342,4.916e-05,397.1299709265905,5.984263609795798,222.29144995063726,5.403989358469962,123.92206674885577,4.819652874059075
343,0.00015799,382.0726825523425,5.945610858969457,208.4011065264815,5.339464619493146,135.41386336825684,4.908335743480999
344,0.00016833,410.2233358894466,6.016701733072931,208.4011065264815,5.339464619493146,136.6223929339111,4.917220864403651
345,0.00029032,377.83291889202127,5.9344520843896476,210.10771122344838,5.347620309811644,115.8647424894504,4.752423497762307
346,0.00131422,379.48279691697485,5.9388092648911455,196.3124865247862,5.279707708657214,113.94195858523955,4.735689183523955
347,5.191e-05,397.4167138959885,5.984985387351035,194.34904174273606,5.269655726711012,99.77460565413229,4.602913698575519
348,0.00194616,397.4565415732537,5.985085598742033,208.82414730882533,5.341492497352538,99.17462411561196,4.5968821762809045
349,0.00010911,397.509523191535,5.985218891521958,208.4848967744609,5.33986660108257,111.52896513978747,4.714284334202413
350,0.00025644,395.0673872568766,5.979056351000806,222.8459180582176,5.40648058223229,97.18073989243791,4.576572542577482
351,0.00022241,395.0673872568766,5.979056351000806,234.44279229647674,5.457211602032422,97.59873689407442,4.580864551676229
352,0.05427705,379.51212166739253,5.938886537478126,198.13702648046942,5.288958844267995,97.0410325630846,4.5751339051715645
353,0.0004602,397.30640602215544,5.984707786582222,234.06489881197223,5.455598422254898,96.31957522500224,4.567671571511358
354,0.02725446,382.7242349841636,5.947314716750548,237.3001294721744,5.469325709047024,109.51682155565643,4.696078158970823
355,0.00117674,369.2773770807356,5.911548061061819,237.71571506420926,5.4710754851980665,121.75640566741527,4.802022373863394
356,0.00146595,343.8182231612955,5.840113096667051,223.28526804532862,5.408450182846764,119.41270219020592,4.78258557880274
357,0.00400383,368.4310816585499,5.9092536701451435,238.8723520684171,5.475929317489755,107.07489043841696,4.673528500278095
358,0.00083354,370.86828486433643,5.915846972250468,212.22019318220453,5.3576243827372005,95.74389420899423,4.561676857975207
359,0.00082209,352.8964224556864,5.866174593071569,251.89744652916366,5.52902204646385,108.73539435249963,4.688917356144494
360,0.0010629,378.817762942076,5.937055252879012,263.519025965978,5.5741255701792465,114.00434741593213,4.736236582894841
361,0.06555256,351.2625358127151,5.861533909157633,265.91034350872775,5.583159197487604,117.77589513814469,4.768783624966007
362,0.00289426,338.77881927125793,5.825347443914716,248.00762233527826,5.513459480915561,129.45658042577128,4.863345538631098
363,0.00057038,338.80859442966005,5.8254353297219765,248.84848505590622,5.516844217505868,131.31129693457072,4.8775708167132406
364,0.00044107,376.4564481834986,5.930802365073589,236.43154193763385,5.465658702763592,128.17089373084994,4.853364480728656
365,0.02318222,368.5478785968874,5.9095706315391965,223.10187035409436,5.4076284848820295,127.76015262464945,4.85015469852603
366,0.00058967,372.8109653453043,5.921071495858762,235.14571464077463,5.4602053842861284,139.4996341585535,4.938061978738652
367,0.00045831,407.64658690096127,6.010400590452653,250.68297639727896,5.524189098579744,137.75089255819768,4.925446927563376
368,0.00251881,365.23140485364536,5.90053113859873,249.5465556054897,5.519645493397962,136.5321127655989,4.916559845312142
369,0.0005265,376.43238083972506,5.9307384317467715,222.710781512836,5.405873985811877,137.7347527411409,4.925329754002062
370,0.01304389,350.48290152524464,5.859311922189831,211.9661461942369,5.35642657415753,136.52315413847472,4.916494227628009
371,0.00351476,397.28334550326764,5.984649742745512,209.94982611288404,5.346868578898776,136.0610502587105,4.913103683972163
372,0.00107777,399.31362987119974,5.989747147899832,222.15233692494522,5.403363348907704,145.41322445404325,4.9795795131921485
373,0.02946126,390.23821858158186,5.966757369526845,210.76407428250263,5.350739376538288,146.29539631766437,4.985627840119243
374,0.00096272,379.73570058867745,5.93947548596423,222.07295013371487,5.403005932099665,135.30473728698323,4.9075295477713565
375,0.00052877,397.92818885618107,5.98627155899539,234.50494667403873,5.457476682222648,135.0417181358526,4.905583753929124
376,0.00225192,394.4566192252791,5.977509170298461,223.61967652385212,5.4099467361742715,135.84119624082885,4.911486528773002
377,0.39893407,347.9789514930166,5.852141993729761,221.59087140260525,5.400832759993066,135.15741002774647,4.906440099393672
378,0.42492934,364.79087239963195,5.899324237052808,198.92052416358152,5.292905368890228,126.40498655395504,4.83949093151969
379,0.00026926,366.5081704428223,5.9040208142373505,210.7162515064707,5.350512448858341,134.27128300137463,4.899862253422703
380,0.01716069,375.39453456607896,5.927977565085528,221.59855981254304,5.400867455811139,122.81589665259352,4.810686458903262
381,0.00547067,366.68409550029696,5.9045007021713145,183.42445362824583,5.2118028858754135,123.92528849691703,4.819678871900031
382,0.00209149,409.7874365242478,6.015638577756144,210.6650867401347,5.350269605799366,123.49664559352814,4.816213994513153
383,0.00540774,429.92961556186293,6.063621510549946,221.9530052129362,5.402465671233147,134.30302201167942,4.900098605224496
384,0.00051241,381.8465535338597,5.945018835586865,209.82511459815214,5.346274396129362,121.5441770826549,4.800277794083198
385,0.00021865,388.2600286649733,5.961675292126551,224.50555746044768,5.4139004617108695,120.65516954640898,4.792936638616098
386,0.00063989,327.3078222107425,5.790901080429443,222.35222898481197,5.404262741573929,134.52171326071186,4.901725622894979
387,0.04733377,375.940835331199,5.929431778166081,223.02918616675908,5.407302642567688,122.18956828539834,4.805573677180347
388,0.00024171,377.3973980978035,5.933298738628235,235.51531201002723,5.461775930493678,146.4629027871673,4.986772173094904
389,0.00397288,404.32675378326314,6.002223347554744,237.2380461742717,5.4690640512860975,123.54913285751431,4.816638913854864
390,0.00212353,415.77728438484,6.030149742822489,221.96642220885388,5.402526119121178,100.70868244953058,4.612232016956369
391,0.00026435,384.6757661582535,5.9524008136442035,201.4131703060066,5.30535837192,123.58043817356042,4.816892265293811
392,0.00124452,371.10313180795293,5.91648000728708,210.61874104485838,5.350049584557596,124.49827819244025,4.824291886029534
393,0.00017963,354.40821632455567,5.87044940222222,236.16049385935386,5.464511632616535,124.56930661157848,4.824862240627219
394,0.0002557,295.5020552138144,5.6886757918602555,222.50030286075173,5.404928462777287,125.71426093523164,4.834011561310807
395,0.00014025,297.78616775249947,5.696375671060012,238.4147694051916,5.474011885475221,129.06257353103933,4.860297352887214
396,0.00032593,294.5682199799006,5.6855106230565005,210.5027464385305,5.349498700251243,137.97095730017122,4.9270432086619955
397,0.00015125,366.73823904707666,5.9046483484709364,207.8750369278834,5.336937115157735,138.9581537266513,4.934172835479093
398,0.00026729,360.1015136211433,5.886385973981578,155.2645049843214,5.045130146299993,152.92166859837099,5.029925820345786
399,0.00027144,353.037537253486,5.866574389108403,143.07717739407155,4.963384186729577,130.1360664658013,4.868580568205103
400,0.0001694,363.02522225659897,5.894472314651581,155.5794952727199,5.047156824607791,115.35320789937515,4.747998794370694
401,0.00059336,374.42517710277895,5.92539198887769,155.0491301596276,5.043742035467049,118.45154181196567,4.774503947083741
402,7.728e-05,347.1719304980416,5.849820134178293,155.15648375386832,5.044434180249164,118.21222933628266,4.77248156270198
403,0.00110031,323.791785555416,5.78010067203791,166.73313679331613,5.116394551006119,118.23049712053965,4.772636084556528
404,0.00026485,327.7492583357053,5.79224885974485,167.26756132646807,5.119594693953384,117.95374808444559,4.770292582241099
405,0.00034853,339.84196736486194,5.828480707688282,167.18709355826152,5.119113506033981,102.37368560427414,4.628629703060524
406,0.00025573,332.55346801034864,5.806800653214164,168.04599950940388,5.1242377485286665,100.7953008318074,4.613091735818512
407,0.04822698,346.32296414779387,5.847371762082411,219.50235134661557,5.391362944743115,113.13935797558912,4.728620315297434
408,0.00036329,324.3425551168627,5.7818002261564265,208.16535435196226,5.338332736723747,112.67431993322495,4.724501532909285
409,0.02149404,323.7673609930776,5.780025236265038,237.64033991026747,5.470758353844485,138.38426486673302,4.9300343435605685
410,0.0010805,339.55725254228696,5.8276425706080515,236.62082067181882,5.466458947130798,116.77042385104819,4.76020981787506
411,0.00245037,353.8246606285961,5.868801481469005,198.30004839846137,5.289781279592596,130.0450338970737,4.867880805060775
412,0.00301045,384.1471486218289,5.951025678721549,185.99856191676784,5.225738942053032,129.32416184902485,4.862322134902212
413,0.0012612,352.6998571443628,5.865617432207512,198.1123107687463,5.288834095987396,114.96406534307746,4.7446196042550906
414,0.00095086,364.1549495851307,5.897579462731735,185.06337987559183,5.220698360328545,115.70476539591377,4.7510418208701495
415,0.00094145,347.71608800027246,5.851386307716979,174.07048600391227,5.159460309163434,113.76348843745687,4.734121630470997
416,0.0458652,347.3243875922038,5.850259177820829,173.73119038514994,5.157509221808598,105.02671631267887,4.654214758866016
417,0.00431774,360.7470612882611,5.888177051503714,174.90373052705814,5.1642357112828385,126.9662666794593,4.843921434479058
418,0.00027816,342.1019811379681,5.83510888307456,184.9654715357898,5.220169167311766,127.58265746077144,4.8487644483568
419,0.00040905,348.61586080689966,5.8539706306363755,185.12680505240837,5.221041022992329,116.34317554635885,4.756544233506002
420,0.00800748,347.64071938559255,5.851169530907794,171.30546109171235,5.1434482851004395,125.83340890750733,4.834958880610252
421,0.00099247,363.0303936668773,5.89448655986962,168.2087317761298,5.125205659248069,128.27134538583832,4.8541479059590085
422,0.00046651,349.1483204040951,5.85549681875232,168.56579908162703,5.127326172568279,137.81857215770228,4.925938125678778
423,0.00196514,400.1093374722279,5.991737853436974,184.21147930461848,5.216084441665612,123.83273739045973,4.818931763018849
424,0.0008942,366.5877731862333,5.904237982929704,183.3814496531685,5.2115684077773805,112.78324294961774,4.72546777261732
425,0.00867883,343.66888168509274,5.839678640580532,181.26664244241704,5.199969109891508,111.72886441860749,4.716075082886434
426,0.00393628,384.76105279244206,5.952622499512198,180.87986818969088,5.19783309925257,99.74365030051607,4.602603397608658
427,0.0014537,395.7309527553681,5.980734568115477,182.35686799521875,5.205965580352493,111.04007534543913,4.709891175301484
428,0.01710653,352.1947814170337,5.864184378851348,168.8006977627497,5.128718715818892,98.32884377111729,4.5883174100645086
429,0.00126905,365.44746954867094,5.901122546695754,181.9281129904256,5.203611625481148,98.66465058042235,4.591726732140658
430,0.00073113,355.62007461337953,5.873862954839881,194.41181812079788,5.269978682980989,111.03473614191932,4.709843090572873
431,0.00270376,355.89490504762045,5.874635476728429,231.6133025428327,5.445069181626364,112.23197027160569,4.720567892533031
432,0.28011232,339.4942597915,5.8274570390251785,192.8608131035426,5.261968753103334,100.63052404712406,4.611455631594646
433,0.13037426,322.5790235953125,5.77634814062387,182.5040240545557,5.206772222393461,102.13245376527514,4.6262705372024495
434,0.10462633,370.10613796302283,5.913789823861512,197.57843208269261,5.286135629977455,102.47056536727979,4.629575590189592
435,0.02358653,365.74231652555244,5.90192903223064,197.5111092166065,5.285794831957257,100.87141606316862,4.61384659746497
436,0.01474302,385.55617496742946,5.95468690214716,208.73212338907376,5.341051723604427,99.9807303305251,4.604977470724949
437,0.00341057,341.81041785426424,5.834256249603382,225.05469218659692,5.416343449051017,99.40997663272194,4.599252477164393
438,0.00593669,322.3066643615119,5.775503466117736,222.20597332068513,5.403604759475544,100.17360361087233,4.606904716927896
439,0.00090669,385.96656718703605,5.955750752208576,222.47445940813662,5.404812305840599,100.05685486115014,4.6057385730370655
440,0.00091527,400.1984892225391,5.991960647086383,192.77225845900134,5.261509484162842,100.65444896552205,4.611693353448916
441,0.00188447,409.578520078,6.015128631134389,169.29661835825567,5.131652314682399,100.72120728567373,4.6123563762178055
442,0.22386187,370.40139966261756,5.91458728155165,171.65927812565002,5.1455115710246195,112.98266313049135,4.727234383317762
443,0.00050925,367.07016068396354,5.905553003309026,170.35612684574645,5.137891109681202,102.91327543745601,4.633886647516172
444,0.00447521,370.6042847578711,5.915134875462435,183.4390969961613,5.211882715926114,101.7274977196704,4.622297647232623
445,0.00364093,353.67743880091933,5.868385307920063,171.45425809756154,5.1443165143984935,102.66845260149094,4.631504889623233
446,0.00060855,342.61359533773975,5.836603267933207,168.82174036506498,5.12884336750057,102.55994563636686,4.630447463105594
447,0.00089402,322.6513802282086,5.776572422160421,182.94028484058327,5.209159787243423,100.64431505110414,4.611592668136953
448,0.00028251,355.46488718491,5.873426474139907,171.42503027949274,5.144146029804467,102.02118446529934,4.625180482555783
449,0.00032897,379.713975807,5.939418274058402,185.72272383247545,5.224254829383152,112.616820285932,4.7239910854191125
450,0.00020306,379.713975807,5.939418274058402,197.2526531526923,5.2844854103462575,100.45176986151694,4.6096777104339175
451,0.0004603,406.8573633124114,6.008462665325732,198.58737725572033,5.291229190959315,101.7058241776279,4.622084569631349
452,0.00041032,460.48516276524373,6.132280635339687,209.83551093093922,5.3463239425111615,99.95205951377963,4.604690666174636
453,0.00050112,380.0215692665642,5.940228012337374,209.96727028033513,5.346951662762762,111.11326633227179,4.710550098448245
454,0.00061433,378.058784485477,5.935049698040303,222.69048911549532,5.405782866191468,113.29287778982791,4.72997630453848
455,0.00020713,389.6729010214764,5.965307671875656,224.4903021800185,5.413832508832875,100.97912075781709,4.6149137703005385
456,0.00131153,381.4994180850628,5.944109325389306,235.1970984907678,5.460423879599602,100.58070480983335,4.61096043817436
457,0.00020948,385.39965421057957,5.954280858757704,223.27316867390854,5.408395993426397,102.31183655798792,4.6280253706435035
458,0.0011268,410.3105088619533,6.016914211749812,209.02552898518064,5.3424563927597735,101.74384619272946,4.6224583428154
459,0.00068932,403.4024561180246,5.999934714044027,170.23062509335983,5.137154135871431,101.48664528478014,4.619927216276319
460,0.0006706,353.5756007136865,5.868097325876163,184.88552742271872,5.219736862872728,101.43653530587753,4.619433334997942
461,0.00036097,384.5821234897194,5.952157351288453,171.91198617124434,5.146982637539359,101.83637655412903,4.623367373825612
462,0.04305092,353.6273856843725,5.868243775966942,172.23703671091087,5.148871648489338,102.31252110051545,4.62803206136728
463,0.00032621,338.46870260006585,5.824431628993724,184.2434535697408,5.216258000287575,90.95586092914542,4.510374344109935
464,0.01591698,334.28742165566047,5.812001166800323,182.40427550991222,5.206225517661083,104.45164717953482,4.6487242579072845
465,0.00087166,310.535453231556,5.738298075955387,183.19017163760674,5.210524802534572,115.8745460050315,4.752508105906664
466,0.00322921,339.73395802438085,5.82816283491688,170.5668630036352,5.139127378228664,111.05585786312413,4.710033298729712
467,0.00239401,327.53930113628587,5.791608051345041,180.30969631724486,5.194675907561052,121.91781634954194,4.803347181259092
468,0.00180538,328.15635228662165,5.793490178607189,194.66766768765285,5.27129383637799,87.45960203495633,4.471176995722379
469,0.00106157,327.2907021865623,5.790848773485428,194.9236501875543,5.272607944393204,86.46194157367682,4.459704335310233
470,0.00068113,350.8686972724414,5.860412071634902,195.0262640429476,5.273134236893944,110.81028655588855,4.707819608955977
471,0.03461794,325.7567058173289,5.786150801571517,195.00256010177606,5.273012687204623,109.19460389094229,4.693131647171737
472,0.00579147,339.0888956827303,5.826262302156993,182.15189587586826,5.204840931722495,108.44731173182105,4.686264448877328
473,0.00026406,358.1946465888793,5.8810765442019175,196.35744639291661,5.279936704383944,96.69993988540108,4.57161278079826
474,0.00048865,368.4738807753774,5.909369829267574,220.22701701699629,5.394658909845942,97.12778105665917,4.576027442065869
475,0.00568983,364.7029283359682,5.899083127220206,222.98085509314598,5.407085916174417,97.7678664098353,4.5825959587350775
476,0.00126071,364.90103541021915,5.899626180956105,223.151362356921,5.4078502961739225,98.30584755515586,4.588083512211478
477,0.00053593,352.3769175736997,5.864701391274595,210.63178288120952,5.350111504178414,97.05909795652892,4.575320050265317
478,0.0019339,374.1021282911199,5.9245288304347365,221.6062145763769,5.400901998597124,101.62117838421692,4.6212519620855295
479,0.00109454,364.16353916205,5.897603050151393,221.35231262970467,5.39975560696502,111.29409384989334,4.712176191733273
480,0.00799858,369.0700187489077,5.910986378746826,209.00978326053593,5.342381060728287,98.9472072804447,4.594586448107531
481,0.00495052,382.6272208232442,5.947061201425783,206.4918486732267,5.330260937884578,101.44130046235921,4.6194803106221105
482,0.00165213,389.0299611484233,5.963656361599589,208.38923244612477,5.33940764081946,99.94891749831903,4.604659230455733
483,0.01407381,369.36209758388657,5.911777457151328,195.91529353743795,5.2776823899862295,100.35911705686922,4.608754923700147
484,0.0015649,354.19426746430526,5.8698455407578685,210.40100318705584,5.349015248851503,99.6481945669264,4.601645928751839
485,0.00093366,365.2248530967765,5.90051319979186,208.25289036165526,5.338753160238296,100.486730921765,4.610025688153116
486,0.00287235,380.8017206743174,5.942278821484516,211.38983560737466,5.353703990952732,101.42642789147965,4.619333687292448
487,0.26142999,371.3973997656274,5.917272647724542,223.85746078225543,5.411009513513986,115.38053416463373,4.748235658430037
488,0.32998859,368.59411833374656,5.9096960883361564,212.98358740977167,5.3612151083263635,115.38901409691101,4.748309151075362
489,0.00046516,383.170174095891,5.94847920928851,263.11456079868844,5.5725895297253905,136.20856962496174,4.914187311155758
490,0.00874986,383.48413454707094,5.949298249800489,262.7644781545772,5.571258110635086,136.52815622121506,4.916530866036624
491,0.00298803,368.72420325638666,5.910048947936089,210.49101969980944,5.349442990453772,137.33509348743289,4.922423877255349
492,0.00444836,419.2868906935654,6.038555388945693,224.89171959937136,5.415619040143274,128.2453831984083,4.853945484949962
493,0.00362084,360.2515209731149,5.886802456864098,223.7772465434908,5.4106511220027365,128.18534312105868,4.853477209721728
494,0.00117416,339.19032362639507,5.826561376466018,207.7549429654996,5.336359226306903,129.48040273561213,4.863529539461085
495,0.00138456,355.0344303498022,5.872214771673342,205.61910750822958,5.326025464614099,127.76739111451315,4.850211353787218
496,0.00289245,337.8652197206322,5.8226470577348355,194.35797284753212,5.269701679598211,137.69064657128035,4.925009477293032
497,0.04282887,352.59859833446365,5.865330294727461,195.24845894446966,5.274272895958658,127.3392895557504,4.846855095460315
498,0.00097018,347.6615385047973,5.851229415997983,222.93068732196846,5.406860903961826,135.6752192061497,4.910263935619066
499,0.00458124,363.13847851455165,5.894784245029678,185.35789049131128,5.222288499455732,136.0481447048659,4.9130088282738384
500,0.00429717,339.90225750105316,5.828658098342425,169.69170446410766,5.133983287510325,122.42887138172972,4.807530219565262
501,0.00054021,341.33047628881934,5.832851146648713,184.516247199386,5.217737520304745,137.07834076335814,4.9205525927849045
502,0.00131596,326.71357100594065,5.789083857401273,197.04284678675774,5.283421201468561,123.66296990361448,4.817559880529836
503,0.00030282,352.65339608007616,5.8654856937795925,208.96674184979003,5.342175109396994,124.27931715460399,4.822531590098777
504,0.00030906,334.44301741284704,5.812466513525713,182.46094397287885,5.206536144492013,128.12478295585146,4.853004655888127
505,0.00026763,334.44301741284704,5.812466513525713,185.51086337132978,5.223113442981443,115.90245849318251,4.7527489623138495
506,0.00040559,366.9357392873862,5.905186735413673,194.1538769702017,5.268651024920879,111.80610166212463,4.716766135816051
507,0.00060227,350.79139136381065,5.860191720184974,179.18575425388235,5.188423001029725,125.40371044044315,4.831538216600339
508,0.00034377,379.40626078057943,5.938607559158592,208.55087340636382,5.340183008629216,123.86161251448564,4.819164914272947
509,0.00064691,383.5097670068341,5.949365088558192,196.14257243174498,5.27884180516187,124.18611637143475,4.821781378802036
510,0.0001768,340.96031360057145,5.8317660881075435,234.6406053185405,5.458055004441441,115.66228197819377,4.750674582590718
511,0.00133598,331.55404299091816,5.803790821952315,231.89405970779205,5.446280628184333,103.24763665487576,4.637130342038017
