input output
65743314 57354706
65743314 65743058
65743314 32123346
65743314 65743314
65743314 63515088
65743314 57354706
65743314 65743314
65743314 65743314
65743314 65743056
65743314 65743314
65743314 32188882
65743314 65743314
65743314 65743314
65743314 65612242
65743314 65743314
65743314 65612250
65743314 57354706
65743314 65741264
65743314 66005458
65743314 65743314
65743314 65743314
65743314 63646160
65743314 63637970
65743314 65747442
65743314 65745106
65743314 32188882
65743314 65743314
65743314 48966097
65743314 65743314
65743314 65219026
65743314 65743314
65743314 65743314
65743314 65744338
65743314 61548994
65743314 66003154
65743314 32188866
65743314 65743314
65743314 65219026
65743314 65747410
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65677762
65743314 65743314
65743314 65743314
65743314 65219026
65743314 57355666
65743314 66795986
65743314 65743314
65743314 63121882
65743314 57354706
65743314 65743312
65743314 65743322
65743314 65743312
65743314 61549010
65743314 65743314
65743314 65741208
65743314 65743314
65743314 65743298
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65677778
65743314 65743314
65743314 65743314
65743314 65612242
65743314 65740888
65743314 65743314
65743314 65743314
65743314 57354706
65743314 65743312
65743314 65743298
65743314 65743314
65743314 65743314
65743314 63648208
65743314 65216976
65743314 65743312
65743314 65735122
65743314 65743314
65743314 65612242
65743314 65743314
65743314 65743312
65743314 65743248
65743314 32188880
65743314 65743314
65743314 61549010
65743314 65743314
65743314 65612242
65743314 57354690
65743314 48982482
65743314 61549010
65743314 65743314
65743314 65743056
65743314 65743184
65743314 31992274
65743314 65612242
65743314 65743322
65743314 65612242
65743314 32180672
65743314 61548754
65743314 65677782
65743314 32205250
65743314 65743314
65743314 65743314
65743314 65677778
65743314 48957906
65743314 57354706
65743314 63580626
65743314 65743314
65743314 65219026
65743314 15411538
65743314 65698288
65743314 65677778
65743314 65610194
65743314 65741266
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65734994
65743314 65743314
65743314 65743248
65743314 32188688
65743314 65743314
65743314 65743314
65743314 65677778
65743314 65743312
65743314 66791890
65743314 65216912
65743314 65743314
65743314 61549010
65743314 65743314
65743314 65743314
65743314 65219026
65743314 63678706
65743314 65743314
65743314 65743314
65743314 65743186
65743314 65612242
65743314 32188880
65743314 59449810
65743314 65612242
65743314 32188882
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 66791890
65743314 65743314
65743314 46860754
65743314 65743314
65743314 65741274
65743314 65874130
65743314 65747410
65743314 65743314
65743314 63646162
65743314 65743314
65743314 65743314
65743314 65741266
65743314 65743042
65743314 65747282
65743314 65743322
65743314 65743298
65743314 32188880
65743314 48900562
65743314 61024720
65743314 65741266
65743314 65747410
65743314 65208792
65743314 65743314
65743314 65743314
65743314 65743298
65743314 61553110
65743314 65743314
65743314 65743314
65743314 57352592
65743314 63646098
65743314 61546960
65743314 65743314
65743314 65744370
65743314 32188882
65743314 63646163
65743314 65743314
65743314 65612178
65743314 65743314
65743314 65747410
65743314 65743314
65743314 65743314
65743314 65743314
65743314 48966098
65743314 32188882
65743314 65739218
65743314 65612242
65743314 65743314
65743314 63662546
65743314 63646160
65743314 65677778
65743314 32057666
65743314 65612242
65743314 65733072
65743314 63645842
65743314 57354706
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65612242
65743314 65743312
65743314 65743314
65743314 48835026
65743314 65677778
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743250
65743314 65743346
65743314 65743314
65743314 63646162
65743314 65743314
65743314 23800274
65743314 63646162
65743314 65743314
65743314 65743314
65743314 65743314
65743314 57289170
65743314 65735058
65743314 65743314
65743314 32188882
65743314 65743312
65743314 61548754
65743314 65743346
65743314 65743314
65743314 48966098
65743314 65735122
65743314 57354706
65743314 63646162
65743314 65743314
65743314 65743314
65743314 30091730
65743314 65216976
65743314 65767890
65743314 65743314
65743314 65743314
65743314 57354706
65743314 65743314
65743314 65743314
65743314 65743312
65743314 65743318
65743314 65743250
65743314 65208786
65743314 65743314
65743314 65743306
65743314 32180624
65743314 65743314
65743314 65743322
65743314 66791890
65743314 57354706
65743314 65747282
65743314 65678802
65743314 65741266
65743314 65743314
65743314 65743314
65743314 57354706
65743314 65743314
65743314 65743250
65743314 65677778
65743314 65743314
65743314 63646162
65743314 65743314
65743314 32180690
65743314 65776090
65743314 65743314
65743314 65743314
65743314 57354706
65743314 65741266
65743314 65743314
65743314 65741266
65743314 65743314
65743314 63646162
65743314 65741200
65743314 65747410
65743314 65219024
65743314 65743314
65743314 65743314
65743314 57352656
65743314 65735122
65743314 57354706
65743314 65874386
65743314 65743314
65743314 65741296
65743314 65743314
65743314 32188882
65743314 32188880
65743314 65743186
65743314 65743314
65743314 65085906
65743314 65216976
65743314 65735122
65743314 65743314
65743314 66005330
65743314 65759698
65743314 32188882
65743314 65743314
65743314 65681874
65743314 32188882
65743314 23275986
65743314 65743314
65743314 65612242
65743314 65743314
65743314 65743314
65743314 65612242
65743314 65743314
65743314 65741010
65743314 65743314
65743314 65743314
65743314 65743314
65743314 32188882
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743312
65743314 65743314
65743314 65743186
65743314 65739138
65743314 65612248
65743314 65743314
65743314 65743312
65743314 63646166
65743314 65612242
65743314 65743314
65743314 65739218
65743314 65677778
65743314 63646162
65743314 65677778
65743314 65677506
65743314 65743314
65743314 65743314
65743314 65743314
65743314 32188882
65743314 57223634
65743314 65743314
65743314 65741296
65743314 57358738
65743314 65745362
65743314 65735122
65743314 65741264
65743314 65743314
65743314 32188914
65743314 65677778
65743314 65743314
65743314 48966098
65743314 65743314
65743314 65743312
65743314 63650258
65743314 65735122
65743314 65743058
65743314 63646170
65743314 65743314
65743314 65743314
65743314 32188880
65743314 65743314
65743314 48966098
65743314 65743314
65743314 65743234
65743314 32454866
65743314 63646162
65743314 65776082
65743314 65743314
65743314 48966098
65743314 65735122
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 57354704
65743314 65743250
65743314 32188880
65743314 65743314
65743314 65677778
65743314 65743058
65743314 65677778
65743314 65743314
65743314 65747410
65743314 65743058
65743314 65743314
65743314 65741266
65743314 65667282
65743314 65739218
65743314 65612242
65743314 65747412
65743314 32188802
65743314 66005202
65743314 65743314
65743314 61546962
65743314 57354706
65743314 65743314
65743314 65612242
65743314 65743250
65743314 65677778
65743314 65677778
65743314 65743314
65743314 65669594
65743314 65743062
65743314 65743314
65743314 66783730
65743314 65743314
65743314 65743346
65743314 65743314
65743314 32188882
65743314 65747410
65743314 65743314
65743314 65743312
65743314 65743314
65743314 65218770
65743314 65616338
65743314 65743314
65743314 65743314
65743314 57354706
65743314 66791890
65743314 65604051
65743314 65743322
65743314 32180690
65743314 65743314
65743314 65743314
65743314 48966090
65743314 65681874
65743314 65743314
65743314 32192978
65743314 65743314
65743314 65743250
65743314 65743312
65743314 48966098
65743314 65743314
65743314 65743314
65743314 61549010
65743314 57354706
65743314 65743314
65743314 65741264
65743314 61549010
65743314 65743314
65743314 65612242
65743314 65735122
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 32188882
65743314 65742928
65743314 65743314
65743314 65743312
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65612226
65743314 65743314
65743314 65677778
65743314 65611986
65743314 49228114
65743314 65741266
65743314 63646162
65743314 65743314
65743314 65741266
65743314 65743314
65743314 65743314
65743314 61483478
65743314 65612250
65743314 65743298
65743314 65741264
65743314 65677778
65743314 63637906
65743314 65735122
65743314 65743314
65743314 65743314
65743314 48900570
65743314 65741264
65743314 65743314
65743314 65747442
65743314 25889234
65743314 63662546
65743314 65743314
65743314 57354706
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65741264
65743314 65747410
65743314 65612242
65743314 63645906
65743314 57371090
65743314 65747410
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 63121858
65743314 65743314
65743314 32188882
65743314 65743250
65743314 65743250
65743314 65743298
65743314 65743314
65743314 65743314
65743314 61565394
65743314 65747410
65743314 65219026
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65219026
65743314 65743056
65743314 57352658
65743314 65743314
65743314 32180690
65743314 57549138
65743314 57354706
65743314 65956288
65743314 55290050
65743314 65735122
65743314 65747410
65743314 65612242
65743314 65612242
65743314 65743314
65743314 65744338
65743314 65743314
65743314 65743322
65743314 65218010
65743314 65759698
65743314 65743314
65743314 65735122
65743314 33237458
65743314 65741266
65743314 65677778
65743314 63646162
65743314 65677778
65743314 65741274
65743314 65743314
65743314 65743315
65743314 32188826
65743314 65743314
65743314 65743314
65743314 65743312
65743314 40436176
65743314 65743314
65743314 65743314
65743314 65743314
65743314 32188882
65743314 65681874
65743314 65612242
65743314 65733106
65743314 57354706
65743314 65743314
65743314 65743314
65743314 65743298
65743314 65743314
65743314 23800274
65743314 48900546
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65612242
65743314 65743314
65743314 48957906
65743314 65743314
65743314 65743826
65743314 65743314
65743314 57354706
65743314 65759698
65743314 65677458
65743314 65743314
65743314 48964048
65743314 63678962
65743314 65677778
65743314 65743322
65743314 65743312
65743314 65743186
65743314 65743314
65743314 63514834
65743314 65743058
65743314 63515090
65743314 65776082
65743314 65743314
65743314 65743314
65743314 30124498
65743314 65743314
65743314 65743186
65743314 65743314
65743314 65735122
65743314 65548752
65743314 32188882
65743314 65743042
65743314 65219024
65743314 65743314
65743314 66005202
65743314 65743312
65743314 65743314
65743314 57346514
65743314 61481426
65743314 65743314
65743314 65743314
65743314 65745370
65743314 65747410
65743314 65743314
65743314 63646162
65743314 32188888
65743314 65743314
65743314 65743314
65743314 65743826
65743314 65612242
65743314 65743314
65743314 57346512
65743314 65743810
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65612242
65743314 48966098
65743314 65747410
65743314 61549010
65743314 57354706
65743314 63678930
65743314 65743314
65743314 65747410
65743314 65743058
65743314 32188882
65743314 65743314
65743314 50014658
65743314 65743314
65743314 61549010
65743314 65743314
65743314 57354706
65743314 63580608
65743314 59451858
65743314 65735122
65743314 65612224
65743314 65612242
65743314 65743312
65743314 65743314
65743314 65743314
65743314 57352658
65743314 65739090
65743314 65219026
65743314 65743314
65743314 57354706
65743314 65743184
65743314 65741274
65743314 65747408
65743314 63121874
65743314 65743314
65743314 65744342
65743314 65743312
65743314 65743314
65743314 65612242
65743314 65743314
65743314 32188738
65743314 65741266
65743314 32450770
65743314 15411674
65743314 65743322
65743314 65743314
65743314 57354706
65743314 65747402
65743314 65743312
65743314 65743250
65743314 65743314
65743314 65743250
65743314 65743314
65743314 63646162
65743314 65743314
65743314 65153490
65743314 65743320
65743314 65744338
65743314 65743314
65743314 65219026
65743314 65743322
65743314 32188882
65743314 65743314
65743314 65743314
65743314 66730450
65743314 65776082
65743314 65743314
65743314 65219026
65743314 65743314
65743314 65216986
65743314 65612250
65743314 61022680
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 57354706
65743314 32188914
65743314 65743314
65743314 57221584
65743314 65743306
65743314 65616338
65743314 63646162
65743314 65743314
65743314 65747410
65743314 57354746
65743314 65743314
65743314 65743314
65743314 65741266
65743314 48966098
65743314 65747418
65743314 65741074
65743314 65743314
65743314 65612242
65743314 65743312
65743314 65743314
65743314 65219026
65743314 65743314
65743314 65743314
65743314 65612274
65743314 65611994
65743314 65612242
65743314 65747410
65743314 65677778
65743314 65743186
65743314 65741010
65743314 65743314
65743314 65743314
65743314 65743298
65743314 65735122
65743314 65612242
65743314 65743314
65743314 63515088
65743314 65743314
65743314 57354706
65743314 65612242
65743314 65743298
65743314 65743314
65743314 65479120
65743314 65743314
65743314 58337746
65743314 65612242
65743314 65743314
65743314 65741200
65743314 65743296
65743314 57354706
65743314 65741264
65743314 65743314
65743314 57354706
65743314 65743314
65743314 53193170
65743314 32192978
65743314 65743314
65743314 65747410
65743314 57358802
65743314 65743314
65743314 57354706
65743314 31664592
65743314 65743312
65743314 32188882
65743314 65743298
65743314 44771794
65743314 65677778
65743314 65743314
65743314 65735122
65743314 65743058
65743314 65743314
65743314 65743314
65743314 65661402
65743314 65743312
65743314 65743312
65743314 57223634
65743314 65741010
65743314 65743058
65743314 65743058
65743314 32188882
65743314 65743314
65743314 63643866
65743314 65743314
65743314 65218770
65743314 65743314
65743314 65743314
65743314 32188880
65743314 65677778
65743314 65743314
65743314 65610192
65743314 65743186
65743314 65733082
65743314 65677778
65743314 65743042
65743314 65743346
65743314 63643856
65743314 65743314
65743314 65743312
65743314 63650130
65743314 65743314
65743314 65612242
65743314 57358802
65743314 63121874
65743314 32188882
65743314 65743314
65743314 66789840
65743314 32188890
65743314 65616322
65743314 48964048
65743314 63121874
65743314 65743314
65743314 65743314
65743314 65743186
65743314 63644096
65743314 65743314
65743314 32188882
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65741264
65743314 65612242
65743314 65743058
65743314 65743314
65743314 63580626
65743314 48966102
65743314 65743314
65743314 57354706
65743314 57354706
65743314 65669586
65743314 65743314
65743314 65743314
65743314 65604050
65743314 65743314
65743314 65743314
65743314 65735122
65743314 65743314
65743314 63646162
65743314 57354706
65743314 65743248
65743314 65735122
65743314 65612242
65743314 65743250
65743314 65743312
65743314 65743314
65743314 65743314
65743314 64502226
65743314 65747410
65743314 63646162
65743314 65743314
65743314 65743250
65743314 65741266
65743314 65743314
65743314 65612242
65743314 65743250
65743314 15411666
65743314 65743314
65743314 63646146
65743314 65743314
65743314 61549010
65743314 65743314
65743314 65741272
65743314 65743314
65743314 65743312
65743314 65677776
65743314 65743066
65743314 65677778
65743314 65776082
65743314 65743314
65743314 65743298
65743314 65151442
65743314 65743322
65743314 65735122
65743314 65743314
65743314 65743314
65743314 65743314
65743314 48835026
65743314 65743314
65743314 65747410
65743314 65743314
65743314 63643986
65743314 65743314
65743314 65741266
65743314 65743312
65743314 65743314
65743314 65743322
65743314 61565392
65743314 65767890
65743314 65743298
65743314 65743314
65743314 57352658
65743314 57354450
65743314 65743314
65743314 61553106
65743314 65743298
65743314 65743314
65743314 66787794
65743314 65743314
65743314 65747410
65743314 57354704
65743314 63646162
65743314 65747282
65743314 65747410
65743314 65739218
65743314 65743058
65743314 65743314
65743314 65743314
65743314 65219026
65743314 32188882
65743314 63515090
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743312
65743314 63646162
65743314 61549018
65743314 61553098
65743314 65743312
65743314 61549008
65743314 65743312
65743314 65743056
65743314 32221586
65743314 31664592
65743314 65741264
65743314 65087962
65743314 65743314
65743314 65743322
65743314 65743314
65743314 65747410
65743314 65741266
65743314 65743314
65743314 32188624
65743314 57354706
65743314 65219026
65743314 65743314
65743314 61549010
65743314 30091730
65743314 65743314
65743314 65677778
65743314 65743314
65743314 65743314
65743314 65743312
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743250
65743314 65743296
65743314 65216978
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65210834
65743314 61546898
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 32193010
65743314 65743314
65743314 65747410
65743314 65743314
65743314 65743314
65743314 66726354
65743314 65747346
65743314 32450770
65743314 65743298
65743314 65743314
65743314 32188818
65743314 65743314
65743314 48966098
65743314 65741264
65743314 65612226
65743314 65741264
65743314 32188882
65743314 23800274
65743314 65743312
65743314 32188914
65743314 65743314
65743314 65677778
65743314 65743314
65743314 32188882
65743314 65743314
65743314 65743314
65743314 65677778
65743314 32188882
65743314 61549016
65743314 65741266
65743314 65735122
65743314 65743314
65743314 63646160
65743314 66003410
65743314 65208786
65743314 66005458
65743314 65743314
65743314 32188882
65743314 65759696
65743314 65747410
65743314 65743314
65743314 65681874
65743314 65743314
65743314 65743314
65743314 65743826
65743314 65743314
65743314 65747408
65743314 65153490
65743314 65743314
65743314 65733072
65743314 65743314
65743314 65743314
65743314 65743319
65743314 65743322
65743314 65743314
65743314 65743322
65743314 65741264
65743314 61546962
65743314 65743320
65743314 65743314
65743314 65741266
65743314 65743312
65743314 61811154
65743314 65743314
65743314 65735122
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65735122
65743314 65743314
65743314 65743314
65743314 65219026
65743314 65743314
65743314 65677778
65743314 65743314
65743314 57354706
65743314 65742928
65743314 65743314
65743314 65743298
65743314 65743314
65743314 65743250
65743314 66795986
65743314 65743314
65743314 65741248
65743314 65743314
65743314 65743314
65743314 65743058
65743314 65743322
65743314 65743314
65743314 65745364
65743314 65743314
65743314 65743322
65743314 50014674
65743314 65743314
65743314 65735122
65743314 65743314
65743314 46868954
65743314 65743824
65743314 65743314
65743314 65743314
65743314 63646162
65743314 65743318
65743314 63581138
65743314 59451858
65743314 65743314
65743314 65741250
65743314 65741264
65743314 65743314
65743314 65743314
65743314 65216976
65743314 65743314
65743314 67051986
65743314 65743314
65743314 65735122
65743314 65741266
65743314 56830418
65743314 65747410
65743314 65743058
65743314 65743314
65743314 32188866
65743314 65743314
65743314 65743314
65743314 65743314
65743314 57354706
65743314 65739218
65743314 65743058
65743314 65743314
65743314 57354454
65743314 65219026
65743314 65743314
65743314 65743058
65743314 65743250
65743314 57354458
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 65743314
65743314 57354450
65743314 61811154
65743314 65743314
65743314 65741016
65743314 65743314
65743314 65743312
65743314 65612240
