file,q_label,topology,n_points,fisher_trace,fisher_det,fisher_max_eigenvalue,kl_from_previous,matrix_entropy,frobenius_from_uniform
14q_readout_raw_data.txt,14q,1D_Snake,500,3710.286746184099,1611268299.161681,1835.5482554984806,0.0,1.032525313770013,1.3020063989721486
14q_readout_raw_data.txt,14q,1D_Snake,1000,9442.20698618778,3738115698.288996,5128.2917046708535,0.017445918965307988,0.9974853570643363,1.3557697540989617
14q_readout_raw_data.txt,14q,1D_Snake,2000,99832.68391970766,346593345698.5594,51085.028969295716,0.007233153678596694,1.0408900839882322,1.3029819468607757
14q_readout_raw_data.txt,14q,1D_Snake,3000,190579.69699560964,752010081252.7758,97814.57656913504,0.03528257134364191,1.1097715552910976,1.1883407314723349
14q_readout_raw_data.txt,14q,1D_Snake,4000,100259.97125397947,23879495912.62126,99956.94426234376,1.3101334682264556,1.2283598902128017,1.2029960778381268
14q_readout_raw_data.txt,14q,1D_Snake,5000,100193.95935569408,13191854901.493885,99584.39752824086,0.5926657729779914,1.0350235835242656,1.3201105336907535
14q_readout_raw_data.txt,14q,1D_Snake,6000,5922950.653644884,44319501544531.69,5920267.9125072155,5.066442176404742,1.2281511356776442,1.1545963684883742
14q_readout_raw_data.txt,14q,1D_Snake,7000,5422.894011535935,1701310039008.1772,3452.4410206184807,2.502973830666823,0.6249586851343434,1.535000597151129
14q_readout_raw_data.txt,14q,1D_Snake,8000,2226.1037614304605,85786319.54537079,1955.7265624947656,2.3436519262148874,0.9448946703506858,1.2181465262649738
14q_readout_raw_data.txt,14q,1D_Snake,9000,696.4488458916965,1462784.2791393693,649.9318507570016,0.137472994729521,0.9583195382857419,1.1853730185432818
14q_readout_raw_data.txt,14q,1D_Snake,10000,234.7896480427648,7214950.2940316,134.57579423524217,0.473142908058436,1.1581716815611576,0.9521421471206818
14q_readout_raw_data.txt,14q,1D_Snake,15000,3662.8146959286946,928462781.6020784,3457.7441499928595,2.1455936150110686,0.6293727831737078,1.6445117531926197
14q_readout_raw_data.txt,14q,1D_Snake,20000,451.858097565142,154182982.23133478,325.50753085426123,1.906763699558136,0.9043283901975693,1.253980858189444
14q_readout_raw_data.txt,14q,1D_Snake,30000,288.24211676923915,31666487.527289074,177.40438301675232,0.5776111257099921,0.9810001235036244,1.1927173040445822
14q_readout_raw_data.txt,14q,1D_Snake,40000,292.6787077450509,1907353.4882811361,240.58396318494198,1.2249565370046989,1.1061418148859885,1.0732734645882755
12q_readout_raw_data.txt,12q,2D_Block,500,9164.53669749009,4958118490.50124,4703.06215100462,0.0,1.0178602550347324,1.3240208478037725
