file,q_label,topology,qubits,n_min_filter,status,n_points_used,exp_v_inf,exp_A,exp_tau,exp_rmse,exp_aic,pow_v_inf,pow_a,pow_b,pow_rmse,pow_aic,preferred_model,delta_aic,N_star_grammar,ratio_tau_over_N_star,ratio_tau_over_N_foti_anchor,N_foti_anchor,A_times_tau,alphabet_k,invariant_k_kminus1_pi_half,ratio_A_tau_over_invariant
24q_readout_raw_data.txt,24q,2D_Block,24,500.0,ok,14,1.8907013773578353e-19,0.003724960113857763,24261.841058457467,0.0010781360592715884,-185.3106047978178,4.600149187675303e-16,0.017750871410648728,0.22242051550637792,0.0012703836597679438,-180.71621723516907,exp,4.594387562648734,6500.0,3.7325909320703796,3.0327301323071834,8000.0,90.37439023151067,9,113.09733552923255,0.7990850519033791
30q_readout_raw_data.txt,30q,2D_Block,30,500.0,ok,14,2.1023723459593178e-16,0.004292926976595288,15861.274419647943,0.0011444705449503727,-183.63876834211425,1.6961550614445396e-16,0.08723698359629264,0.408810164579281,0.001173758743287952,-182.93123419656993,exp,0.7075341455443152,17500.0,0.9063585382655968,1.9826593024559929,8000.0,68.09129283928743,9,113.09733552923255,0.6020592131605762
34q_readout_raw_data.txt,34q,2D_Block,34,500.0,ok,14,2.339013116735711e-05,0.004662104164929553,13042.374216425102,0.0011740912765872934,-182.92330274237565,2.5985525735616217e-20,0.10852867905412579,0.4335245717746998,0.0012315982757887048,-181.58439117296487,exp,1.338911569410783,17500.0,0.745278526652863,1.6302967770531378,8000.0,60.80490715496528,9,113.09733552923255,0.53763341877536
39q_readout_raw_data.txt,39q,2D_Block,39,500.0,ok,14,4.5613040497635755e-20,0.003401882839226063,23901.62103295069,0.0011901195122925737,-182.5436432992992,4.1831857635752896e-17,0.01717030977569318,0.22945608946593218,0.0013306406322978923,-179.4186536803669,exp,3.1249896189322897,6500.0,3.6771724666077983,2.987702629118836,8000.0,81.31051442167968,9,113.09733552923255,0.7189427941975092
40q_readout_raw_data.txt,40q,2D_Block,40,500.0,ok,14,4.886285949672761e-16,0.004190945320776447,17230.022132517704,0.0011567326782785732,-183.34036533333872,3.1074515115434397e-15,0.06298314208547123,0.3694531239472123,0.0012301916936440142,-181.616387650996,exp,1.7239776823427349,17500.0,0.9845726932867259,2.153752766564713,8000.0,72.21008063314969,9,113.09733552923255,0.6384772929905618
41q_readout_raw_data.txt,41q,2D_Block,41,500.0,ok,14,7.771188089247799e-16,0.004084242433594597,17996.297173214072,0.0010656339650817078,-185.63719076734063,1.1748385105542452e-14,0.05754776651324246,0.3598851294465695,0.0011391994081587648,-183.7680270312471,exp,1.869163736093526,750.0,23.995062897618762,2.249537146651759,8000.0,73.50124056241941,9,113.09733552923255,0.6498936532719761
42q_readout_raw_data.txt,42q,2D_Block,42,500.0,ok,14,4.550200002204147e-09,0.004583454244113983,15262.398270492751,0.0013865638891392986,-178.2659452069279,5.340154454848378e-26,0.1128021664055226,0.43333438884644215,0.0013795065324425288,-178.40882401055592,pow,0.1428788036280082,3500.0,4.360685220140786,1.9077997838115939,8000.0,69.95450412824792,9,113.09733552923255,0.6185336179751697
43q_readout_raw_data.txt,43q,2D_Block,43,500.0,ok,14,2.5239754704175193e-15,0.003687459752753604,18458.16931745305,0.0011184680038498179,-184.28227074490212,2.372229949623604e-15,0.03485677921333525,0.3120779937264486,0.001237271553696544,-181.45570714181287,exp,2.826563603089255,12500.0,1.476653545396244,2.307271164681631,8000.0,68.06375646761957,9,113.09733552923255,0.6018157381791454
44q_readout_raw_data.txt,44q,2D_Block,44,500.0,ok,14,3.253561289326694e-05,0.0042419937629734885,15863.531442524103,0.000919504682756322,-189.76691179395166,1.925846985163755e-15,0.0648714063871963,0.37362026618689825,0.0010201982851010185,-186.8572316557817,exp,2.9096801381699606,12500.0,1.2690825154019283,1.9829414303155128,8000.0,67.29300143792108,9,113.09733552923255,0.5950007674630645
45q_readout_raw_data.txt,45q,2D_Block,45,500.0,ok,14,4.628751878367417e-19,0.0036078502079467827,19470.947874730497,0.001084470991568915,-185.1465633353537,3.347566213255722e-14,0.04535604554187879,0.34319210950414386,0.0011445308293552344,-183.63729349517405,exp,1.5092698401796554,17500.0,1.1126255928417426,2.433868484341312,8000.0,70.24826333876739,9,113.09733552923255,0.621131019665889
50q_readout_raw_data.txt,50q,2D_Block,50,500.0,ok,14,3.387808126654397e-16,0.003987982856384214,18477.929764393728,0.0010702181218549575,-185.516998374309,3.9507930687531035e-17,0.04393466323829597,0.33001014248055843,0.001188829336917574,-182.57401378335032,exp,2.942984590958673,17500.0,1.0558817008224988,2.309741220549216,8000.0,73.68966712187378,9,113.09733552923255,0.6515597098468074
26q_readout_raw_data.txt,26q,Bulk_Full,26,500.0,ok,14,4.456209707681768e-06,0.004584864382881482,16136.692695714815,0.0014834233524835066,-176.37527801488665,2.353771421431426e-15,0.1277674300198473,0.44593378082160084,0.0014574283189299764,-176.87029101001107,pow,0.4950129951244264,6500.0,2.4825681070330483,2.0170865869643517,8000.0,73.98454759808662,9,113.09733552923255,0.6541670257029499
36q_readout_raw_data.txt,36q,Bulk_Full,36,500.0,ok,14,1.8834542743605694e-17,0.004146808296516026,20380.323291348486,0.001057392992732508,-185.85456754993797,1.6466611277972207e-16,0.03210373692635172,0.2851127042036412,0.0012465708391712895,-181.24604713228752,exp,4.608520417650453,7500.0,2.7173764388464647,2.5475404114185607,8000.0,84.5132937102427,9,113.09733552923255,0.7472615806090175
38q_readout_raw_data.txt,38q,Bulk_Full,38,500.0,ok,14,5.9627462301462485e-15,0.0037810466815906534,20943.488580746307,0.0012490195578055351,-181.19109889731575,1.8988256961401687e-14,0.04817499496625953,0.34211340916793076,0.0013000307443613215,-180.07028622799632,exp,1.1208126693194345,12500.0,1.6754790864597044,2.6179360725932885,8000.0,79.18830799916256,9,113.09733552923255,0.7001783696194555
46q_readout_raw_data.txt,46q,Bulk_Full,46,500.0,ok,14,3.4506165048062417e-07,0.0041820670154800186,17678.96960802858,0.0011515049690138221,-183.46719465687585,1.9925252159745336e-19,0.06617568121023326,0.37447696198470576,0.0012111587235571716,-182.05297713515986,exp,1.4142175217159831,750.0,23.57195947737144,2.2098712010035726,8000.0,73.93463566541003,9,113.09733552923255,0.6537257073249083
48q_readout_raw_data.txt,48q,Bulk_Full,48,500.0,ok,14,2.3258313585718986e-05,0.004349003884116319,13701.721699185384,0.001165257195773748,-183.13477652792344,5.003705497168705e-17,0.12798022102130424,0.45878108650841537,0.0011399349535252726,-183.74995414241397,pow,0.6151776144905341,3500.0,3.914777628338681,1.712715212398173,8000.0,59.588840888838085,9,113.09733552923255,0.5268810322541684
51q_readout_raw_data.txt,51q,Bulk_Full,51,500.0,ok,14,7.501878540860905e-17,0.00432120602414405,16700.543617589403,0.001089645252614472,-185.01328657685355,9.146420419273669e-18,0.07494436466190592,0.387689197165429,0.0011435999790038267,-183.6600752445234,exp,1.3532113323301473,12500.0,1.3360434894071522,2.0875679521986754,8000.0,72.1664896868078,9,113.09733552923255,0.6380918644025415
53q_readout_raw_data.txt,53q,Bulk_Full,53,500.0,ok,14,8.537149843085951e-16,0.004218763469843749,17610.98708044323,0.0010869850978037002,-185.0817266514592,7.0970523746559596e-15,0.05995684360893463,0.3619975679344022,0.001176526019643674,-182.8652985491215,exp,2.2164281023377157,17500.0,1.0063421188824702,2.2013733850554034,8000.0,74.29658896286412,9,113.09733552923255,0.6569260771281432
