data_source,file,q_label,topology,n_points,ricci_ambient,log_det_fisher,fisher_speed_dn
measured,26q_readout_raw_data.txt,26q,Bulk_Full,5000,,553.8053130478097,0.002653321315847077
measured,26q_readout_raw_data.txt,26q,Bulk_Full,6000,,672.6851167002364,0.003246562123608721
measured,26q_readout_raw_data.txt,26q,Bulk_Full,7000,,392.68708924944235,0.003272277458671012
measured,26q_readout_raw_data.txt,26q,Bulk_Full,8000,,528.1937435448555,0.003705412664708508
measured,26q_readout_raw_data.txt,26q,Bulk_Full,9000,,402.3408236266429,0.002174502389605763
measured,26q_readout_raw_data.txt,26q,Bulk_Full,10000,,410.10140923217796,0.003261718772097625
measured,26q_readout_raw_data.txt,26q,Bulk_Full,15000,,299.87836640830386,0.000901899690775908
measured,26q_readout_raw_data.txt,26q,Bulk_Full,20000,,275.0513430540524,0.0006508006406187757
measured,26q_readout_raw_data.txt,26q,Bulk_Full,30000,,152.56795809300655,0.0003938088587741356
measured,26q_readout_raw_data.txt,26q,Bulk_Full,40000,,151.799099315411,0.000301805053736044
measured,28q_readout_raw_data.txt,28q,1D_Snake,500,,284.2401173976819,
measured,28q_readout_raw_data.txt,28q,1D_Snake,1000,,272.6214028714449,0.0039113798736943465
measured,28q_readout_raw_data.txt,28q,1D_Snake,2000,,430.67603990215224,0.002308079892046082
measured,28q_readout_raw_data.txt,28q,1D_Snake,3000,,432.96943238782035,0.0005675677073486513
measured,28q_readout_raw_data.txt,28q,1D_Snake,4000,,654.4800808452053,0.002990019167122406
measured,28q_readout_raw_data.txt,28q,1D_Snake,5000,,565.1045715554482,0.0020779805099189683
measured,28q_readout_raw_data.txt,28q,1D_Snake,6000,,441.25499311684143,0.002710481870962364
measured,28q_readout_raw_data.txt,28q,1D_Snake,7000,,279.26838580764485,0.0025443820822385224
measured,28q_readout_raw_data.txt,28q,1D_Snake,8000,,425.13531509333234,0.00385202103813019
measured,28q_readout_raw_data.txt,28q,1D_Snake,9000,,435.0706618307877,0.0024658876819067758
measured,28q_readout_raw_data.txt,28q,1D_Snake,10000,,324.84471671526074,0.004139793791006966
measured,28q_readout_raw_data.txt,28q,1D_Snake,15000,,316.5105610169979,0.0008215584656100919
measured,28q_readout_raw_data.txt,28q,1D_Snake,20000,,285.93404135354064,0.0006369572068376417
measured,28q_readout_raw_data.txt,28q,1D_Snake,30000,,141.37305078464846,0.000336089828158283
measured,28q_readout_raw_data.txt,28q,1D_Snake,40000,,163.92713045152476,0.00036988817943575637
measured,30q_readout_raw_data.txt,30q,2D_Block,500,,256.57442970535095,
measured,30q_readout_raw_data.txt,30q,2D_Block,1000,,263.22027882797215,0.003296415933888997
measured,30q_readout_raw_data.txt,30q,2D_Block,2000,,267.44183557619857,0.0013077393113016995
