file,q_label,topology,qubits,n_min_filter,status,n_points_used,exp_v_inf,exp_A,exp_tau,exp_rmse,exp_aic,pow_v_inf,pow_a,pow_b,pow_rmse,pow_aic,preferred_model,delta_aic,N_star_grammar,ratio_tau_over_N_star,ratio_tau_over_N_foti_anchor,N_foti_anchor,A_times_tau,alphabet_k,invariant_k_kminus1_pi_half,ratio_A_tau_over_invariant
14q_readout_raw_data.txt,14q,1D_Snake,14,500.0,ok,14,1.4167243655681003e-05,0.001986508791022935,37213.773106289605,0.001071978398781591,-185.47098227395196,9.658359153882025e-07,0.0027945733444052546,0.06906708973772947,0.001147929710686991,-183.55426589634703,exp,1.9167163776049279,6500.0,5.7251958625060935,4.651721638286201,8000.0,73.92548742277718,5,31.41592653589793,2.3531213487625453
18q_readout_raw_data.txt,18q,1D_Snake,18,500.0,ok,14,7.287087377265609e-07,0.0016422267049233262,32959.564027218265,0.0007391878193062384,-195.87883844754708,5.006362164339212e-18,0.004376775674936897,0.14572299565473454,0.000799781898778518,-193.67280183179187,exp,2.2060366157552096,6500.0,5.070702158033579,4.119945503402283,8000.0,54.12707622812805,5,31.41592653589793,1.72291834736368
22q_readout_raw_data.txt,22q,1D_Snake,22,500.0,ok,14,1.2031238901562088e-06,0.0022199990520511024,30093.66791624833,0.0007901332379114694,-194.012651191915,2.4386500397029184e-17,0.008598803850281764,0.19170347059015913,0.0008900224680468742,-190.679387815687,exp,3.333263376228018,4500.0,6.687481759166296,3.7617084895310415,8000.0,66.80791424681198,5,31.41592653589793,2.1265619580079167
28q_readout_raw_data.txt,28q,1D_Snake,28,500.0,ok,14,8.543959894550092e-22,0.0021689459403336367,25272.31862478015,0.0007312916172487116,-196.17955095970214,5.912910475125638e-17,0.011255053795888375,0.23075388099843613,0.0008185609411161475,-193.02295586020034,exp,3.1565950995018,4500.0,5.6160708055067,3.1590398280975185,8000.0,54.81429288403506,5,31.41592653589793,1.7447931329162167
32q_readout_raw_data.txt,32q,1D_Snake,32,500.0,ok,14,3.515539665262743e-08,0.0021397574937893297,23388.342091050672,0.0007547430914283687,-195.29572800053268,3.4814801149823334e-19,0.016705262407753507,0.28050122467830263,0.0008072436332453853,-193.41278098908924,exp,1.8829470114434343,9500.0,2.4619307464263867,2.923542761381334,8000.0,50.045380256634076,5,31.41592653589793,1.5929939293513717
47q_readout_raw_data.txt,47q,1D_Snake,47,500.0,ok,14,1.3729195799090533e-17,0.0024199376115397633,20754.742819301635,0.0008171433823384109,-193.07148743787533,9.886868727347682e-20,0.013736370272615461,0.24840490845715266,0.0009265498476959638,-189.55319592289146,exp,3.518291514983872,2500.0,8.301897127720654,2.5943428524127046,8000.0,50.225182766262854,5,31.41592653589793,1.5987172209889216
49q_readout_raw_data.txt,49q,1D_Snake,49,500.0,ok,14,4.706282672115083e-17,0.002329207131779127,16372.281620866377,0.0006899898893482693,-197.80734118076577,4.870072830879823e-19,0.03233685306638042,0.3623772913669856,0.0007425708719036885,-195.750982761081,exp,2.056358419684784,5500.0,2.9767784765211593,2.0465352026082972,8000.0,38.13443511481829,5,31.41592653589793,1.213856770108096
12q_readout_raw_data.txt,12q,2D_Block,12,500.0,ok,14,1.8509840894396224e-16,0.0014383215249930725,23945.51077436665,0.0005098913638387163,-206.2767602764801,4.080419994964739e-16,0.007194951027493347,0.22783025993206624,0.0005610899535075477,-203.59762097014195,exp,2.6791393063381577,7500.0,3.1927347699155533,2.993188846795831,8000.0,34.441343573725085,5,31.41592653589793,1.0963020152969263
16q_readout_raw_data.txt,16q,2D_Block,16,500.0,ok,14,3.427163998229848e-22,0.0019435629552277483,34228.43582788206,0.0010058246836508484,-187.2545298100564,7.05005293657271e-19,0.0030353574090218024,0.0842412586538699,0.0010861095466708352,-185.10428934389333,exp,2.150240466163069,7500.0,4.563791443717608,4.278554478485257,8000.0,66.5251198904618,5,31.41592653589793,2.1175603340695925
20q_readout_raw_data.txt,20q,2D_Block,20,500.0,ok,14,1.3254961264641714e-18,0.0016905764984616535,35036.45699371483,0.0009742425054355949,-188.14780857990533,5.626251934659285e-16,0.0031058807342836565,0.10163009283291453,0.0010285686899410584,-186.6284378081361,exp,1.5193707717692178,7500.0,4.671527599161978,4.3795571242143545,8000.0,59.23181078293673,5,31.41592653589793,1.8854070948776418
24q_readout_raw_data.txt,24q,2D_Block,24,500.0,ok,14,5.5686168101757925e-22,0.0018314034177026016,30911.96417764981,0.0008365228677037829,-192.4151876153578,6.268105108331883e-07,0.005988438563814344,0.17118115386511243,0.0009006391203810683,-190.3473655614489,exp,2.0678220539089125,7500.0,4.121595223686642,3.8639955222062263,8000.0,56.61227684284825,5,31.41592653589793,1.8020247398452276
30q_readout_raw_data.txt,30q,2D_Block,30,500.0,ok,14,8.715026027880218e-18,0.002006882270096658,26288.896182981935,0.0007775332110301228,-194.4627575908123,3.0509179381940424e-19,0.011029404037086967,0.23602027974377845,0.0008420624697781468,-192.23037792147747,exp,2.2323796693348186,3500.0,7.511113195137695,3.2861120228727416,8000.0,52.75871965003815,5,31.41592653589793,1.6793622047006165
34q_readout_raw_data.txt,34q,2D_Block,34,500.0,ok,14,0.00018779876407347174,0.002851288560288608,10049.68819227366,0.0009510350223450157,-188.8228707386013,8.122530222226692e-16,0.12248489941444307,0.5082779340120134,0.0009144378998416966,-189.92162796000827,pow,1.09875722140697,6500.0,1.546105875734409,1.2562110240342075,8000.0,28.654560977097386,5,31.41592653589793,0.9121030043266359
39q_readout_raw_data.txt,39q,2D_Block,39,500.0,ok,14,1.0655102769384712e-16,0.0024644664863507203,20336.140586379683,0.0007521700201268977,-195.3913487312939,1.0218049293192257e-16,0.015408822262506049,0.2599396445115051,0.0008559801804169832,-191.77137340265372,exp,3.61997532864018,9500.0,2.140646377513651,2.54201757329746,8000.0,50.11773693684941,5,31.41592653589793,1.59529711401577
40q_readout_raw_data.txt,40q,2D_Block,40,500.0,ok,14,1.573082802159977e-17,0.0023497138182907956,20619.969506519134,0.0008115528695656129,-193.2637086359386,3.0686842385134546e-23,0.01566950701871889,0.26719781752463406,0.0009015548438977808,-190.31891106522622,exp,2.9447975707123817,17500.0,1.1782839718010933,2.5774961883148917,8000.0,48.451027282202844,5,31.41592653589793,1.5422440979685725
41q_readout_raw_data.txt,41q,2D_Block,41,500.0,ok,14,3.7384038012734947e-16,0.002284839639091371,19802.730983684203,0.0007322523457838105,-196.14279032452322,1.3996504220028442e-17,0.018479245896286082,0.2909745975482164,0.0008080191631744753,-193.38589392188106,exp,2.7568964026421554,1500.0,13.201820655789469,2.4753413729605254,8000.0,45.24606471378452,5,31.41592653589793,1.440226970930918
42q_readout_raw_data.txt,42q,2D_Block,42,500.0,ok,14,2.1916000236420134e-18,0.002234785993305767,21925.420853419313,0.0006668582422594512,-198.7621258194981,1.2632153722935688e-20,0.014932209407613053,0.2648977853258655,0.0007540723985153091,-195.32062090881436,exp,3.441504910683733,4500.0,4.872315745204292,2.7406776066774143,8000.0,48.99862342055566,5,31.41592653589793,1.5596746244159492
43q_readout_raw_data.txt,43q,2D_Block,43,500.0,ok,14,2.9625455927377465e-20,0.0021138210682354677,25490.518189899576,0.0007871521551381599,-194.11849179300054,7.281052682432975e-16,0.0092674239990814,0.21112266194451157,0.0008765320024354037,-191.10704559417138,exp,3.0114461988291623,7500.0,3.398735758653277,3.186314773737447,8000.0,53.88239439004914,5,31.41592653589793,1.7151298825606665
44q_readout_raw_data.txt,44q,2D_Block,44,500.0,ok,14,6.037152728155017e-17,0.0025461504155221922,17692.70673264568,0.0008469037419737677,-192.06985843708296,2.105850077752459e-15,0.028888088695188247,0.33548944030445926,0.0009155243044507334,-189.88838210109876,exp,2.1814763359842004,9500.0,1.8623901823837559,2.2115883415807103,8000.0,45.04829259903809,5,31.41592653589793,1.4339316889973914
45q_readout_raw_data.txt,45q,2D_Block,45,500.0,ok,14,7.09806216683431e-17,0.0023692646210555497,20268.471585725823,0.0007813703429341468,-194.32491723498063,8.105152930765938e-14,0.022851489404375976,0.3107199544385743,0.0008430735951150205,-192.19677646528655,exp,2.1281407696940846,12500.0,1.6214777268580658,2.533558948215728,8000.0,48.02137265092987,5,31.41592653589793,1.5285677662906885
50q_readout_raw_data.txt,50q,2D_Block,50,500.0,ok,14,1.274638475412647e-05,0.0021976510889156783,19909.113928854043,0.000840859489754338,-192.27040764028035,1.358708759981792e-15,0.025566830403664892,0.33213567712886943,0.0008718723413233835,-191.25629118544694,exp,1.0141164548334132,9500.0,2.0956962030372677,2.4886392411067555,8000.0,43.75328590509239,5,31.41592653589793,1.3927103456616812
26q_readout_raw_data.txt,26q,Bulk_Full,26,500.0,ok,14,9.12915822271253e-06,0.002052300455845129,27974.632671371222,0.0008236256437178548,-192.8502445205897,4.6443877466040044e-17,0.007825753928929627,0.19131627762089587,0.0009066289424085572,-190.16176428367635,exp,2.688480236913364,3500.0,7.992752191820349,3.4968290839214027,8000.0,57.4123513835552,5,31.41592653589793,1.8274919034443253
36q_readout_raw_data.txt,36q,Bulk_Full,36,500.0,ok,14,3.671920992699327e-20,0.0021200816864090427,28582.15318166299,0.0008559746176786756,-191.77155536618778,1.730261113975494e-17,0.005912601309163572,0.15563164198258028,0.0009573433102837094,-188.63775785756476,exp,3.1337975086230188,3500.0,8.16632948047514,3.572769147707874,8000.0,60.59649951858166,5,31.41592653589793,1.9288464864895856
38q_readout_raw_data.txt,38q,Bulk_Full,38,500.0,ok,14,0.0002185108741712352,0.0037848044840586,8211.198187458847,0.001142303953370184,-183.69182524163955,0.0002541490549603893,0.6062336301058484,0.7009776513400908,0.001027365108609383,-186.6612212383813,pow,2.9693959967417527,3500.0,2.346056624988242,1.026399773432356,8000.0,31.077779719388097,5,31.41592653589793,0.9892364525323344
46q_readout_raw_data.txt,46q,Bulk_Full,46,500.0,ok,14,3.657426766385365e-16,0.002570326519027897,21850.229393161182,0.0009165973879594422,-189.8555825967819,7.210746328360493e-16,0.022210818249229457,0.29496261848836497,0.000980292674366558,-187.97446274004608,exp,1.8811198567358076,4500.0,4.855606531813596,2.731278674145148,8000.0,56.162224056085016,5,31.41592653589793,1.7876991147120973
48q_readout_raw_data.txt,48q,Bulk_Full,48,500.0,ok,14,5.6167869702022656e-18,0.0021655470138552684,21715.631795017955,0.0008734918605954216,-191.20432890435788,5.179274499508591e-21,0.014346876794133125,0.2645015626094335,0.0009433406794159951,-189.050325922442,exp,2.1540029819158804,9500.0,2.2858559784229424,2.7144539743772444,8000.0,47.026221587681654,5,31.41592653589793,1.4968911241228668
51q_readout_raw_data.txt,51q,Bulk_Full,51,500.0,ok,14,1.481145279811889e-18,0.002295347199863548,28589.798954112768,0.0010041378767896762,-187.30152631051914,8.651884750729977e-16,0.010277837008354912,0.20970801767104727,0.001077513065311819,-185.3267890934532,exp,1.9747372170659503,7500.0,3.8119731938817023,3.573724869264096,8000.0,65.62351497398454,5,31.41592653589793,2.0888613582349302
53q_readout_raw_data.txt,53q,Bulk_Full,53,500.0,ok,14,5.141022610115017e-17,0.0023791400262942676,22645.988916798706,0.0009087857031951278,-190.09523476593608,3.5352170591280906e-17,0.018528964022749547,0.2818188901535678,0.0009758698186546499,-188.10107816325507,exp,1.9941566026810165,7500.0,3.0194651889064943,2.8307486145998384,8000.0,53.87797866697217,5,31.41592653589793,1.7149893257296613
