file,q_label,topology,n_points,fisher_trace,fisher_det,fisher_max_eigenvalue,kl_from_previous,matrix_entropy,frobenius_from_uniform
12q_readout_raw_data.txt,12q,2D_Block,500,32321.81595347454,6133105901231673.0,13486.095750185692,0.0,1.3502326387614636,1.3819774226106436
12q_readout_raw_data.txt,12q,2D_Block,1000,55213.565914530205,2.6187239216571064e+16,21290.061379233804,0.02760229707265508,1.351674870086416,1.3941656406995304
12q_readout_raw_data.txt,12q,2D_Block,2000,119863.03487273803,6.0967123522845704e+16,46507.6337598733,0.04592932700317842,1.4496376997055445,1.2547806579513117
12q_readout_raw_data.txt,12q,2D_Block,3000,3000181.2061411845,1.7282966228527649e+21,1520049.9528890061,0.0379540713097475,1.338276633395618,1.427212512069658
12q_readout_raw_data.txt,12q,2D_Block,4000,282735.8431186104,3.901877509832885e+18,120142.58636734245,0.7576663111682836,1.3511848659985126,1.4052813238740582
12q_readout_raw_data.txt,12q,2D_Block,5000,3132516.5367679107,5.49049755476616e+21,1141936.8834639555,1.5185382272773038,1.3146951968231875,1.4599383208582861
12q_readout_raw_data.txt,12q,2D_Block,6000,6471785.841528032,4.287898772359262e+19,3544785.9755375176,0.6912479178848232,1.088450837324938,1.6577361789336669
12q_readout_raw_data.txt,12q,2D_Block,7000,23736633.924806613,3.1672039951160386e+19,13727264.662786465,2.528892464776853,1.3622146447512669,1.2921702474088197
12q_readout_raw_data.txt,12q,2D_Block,8000,95011299.39072348,6.959154277127308e+20,59094497.32638505,0.9119645260015515,1.4594695473879256,1.265034415259414
12q_readout_raw_data.txt,12q,2D_Block,9000,393.43016284828497,6277382923.846807,203.42831999616757,0.5430392656985573,1.1517924094054215,1.5519585316277111
12q_readout_raw_data.txt,12q,2D_Block,10000,1484919491.3144581,6.326973970568146e+18,1484915552.3062658,1.878358380746238,1.048117716826102,1.6153328580055673
12q_readout_raw_data.txt,12q,2D_Block,15000,1188.3833471572525,5068122364.191447,1061.1221234928278,1.4312233774418908,1.7350266833358767,0.9995463671227381
12q_readout_raw_data.txt,12q,2D_Block,20000,17269.113940291067,2.5264144770414382e+20,7629.997768299255,1.9432488038042004,1.2868751548241388,1.3547440094422294
12q_readout_raw_data.txt,12q,2D_Block,30000,13292.495656789077,8403883073882046.0,8671.671942932115,1.3446103900362043,1.17896273076714,1.3181470691255763
12q_readout_raw_data.txt,12q,2D_Block,40000,713.5889181919158,1441747248932.6343,260.2683658939251,1.7110103766159905,1.3741801995057379,1.2042481026168133
14q_readout_raw_data.txt,14q,1D_Snake,500,57344.26235062436,1.9903882177175764e+18,21713.834941552213,0.0,1.4781347069614001,1.2914936883671801
14q_readout_raw_data.txt,14q,1D_Snake,1000,53263.59966242846,3.742893130011876e+18,17626.235595108235,0.039688209001410825,1.3753011628939051,1.4703128444789808
14q_readout_raw_data.txt,14q,1D_Snake,2000,794955.3140634223,2.239469240934006e+23,276747.5312584209,0.006601094783505346,1.3662226516323375,1.478595821126566
14q_readout_raw_data.txt,14q,1D_Snake,3000,471426.6084764911,1.4724996676269405e+22,149944.20985715694,0.01042039815714192,1.43646837312814,1.3676978030895344
14q_readout_raw_data.txt,14q,1D_Snake,4000,580348.8870387529,5.008998897202891e+18,298627.7728404956,1.5864215568991809,1.4305238228266597,1.3726901754058751
14q_readout_raw_data.txt,14q,1D_Snake,5000,2044903.735496935,2.001178323188957e+22,728150.7256737316,3.096308495879289,1.4345054722921877,1.3530988835699562
14q_readout_raw_data.txt,14q,1D_Snake,6000,33024675.869891662,2.602001176722993e+27,12437173.952420779,3.0909218663907874,1.5713879061932723,1.261747188560288
14q_readout_raw_data.txt,14q,1D_Snake,7000,122441832.90113674,3.019825836992605e+24,71076804.35314684,2.9007215603792447,1.0195746395924998,1.7097461527860167
14q_readout_raw_data.txt,14q,1D_Snake,8000,60595522.87034173,1.051015495788695e+23,60496077.103813425,2.049621486049689,1.2523468936919608,1.431672916201877
14q_readout_raw_data.txt,14q,1D_Snake,9000,307524555.04265076,2.0757366413701366e+20,307466610.35572785,1.068047196488646,0.9757595351994216,1.6680317841514305
14q_readout_raw_data.txt,14q,1D_Snake,10000,5414412225.846312,3.303845938534272e+30,5413289557.183403,11.085857831652286,1.0803190541404588,1.541142205930832
14q_readout_raw_data.txt,14q,1D_Snake,15000,3283.69859350239,80571446555.04243,2384.665597442431,1.5773818364262688,1.564601950936306,1.057830548242145
14q_readout_raw_data.txt,14q,1D_Snake,20000,881.8652036435199,8604692931665.122,294.1426936761358,0.8250818459575979,1.056624773191359,1.5236993546175224
14q_readout_raw_data.txt,14q,1D_Snake,30000,18197.94701644612,2626968141148880.0,16460.41564868697,0.463297132154305,1.0932719738735697,1.5511781924202128
14q_readout_raw_data.txt,14q,1D_Snake,40000,482.7280596646764,22289081814.87395,181.06880756645705,2.2558242894207075,1.1021703306235149,1.5354337487586438
16q_readout_raw_data.txt,16q,2D_Block,500,64275.20889903688,1.032155266341078e+19,21821.55376500034,0.0,1.409949934539728,1.395936892149329
16q_readout_raw_data.txt,16q,2D_Block,1000,53437.49612550389,2.61251087135709e+17,20454.29688029761,0.509492143151432,1.2894902267185693,1.4464761893437588
16q_readout_raw_data.txt,16q,2D_Block,2000,327725.9118759371,2.8979792774969754e+18,129980.8566946245,0.025397623521947,1.3748286072838491,1.3424018701082814
16q_readout_raw_data.txt,16q,2D_Block,3000,546617.8940223226,1.702990135876249e+19,219639.6383166168,0.023334444295680195,1.3023076787819252,1.4683900594160884
16q_readout_raw_data.txt,16q,2D_Block,4000,279522.6359029506,1.7207369667980826e+18,153882.8340670521,1.043613999186282,1.4427266996619434,1.3475325378841252
16q_readout_raw_data.txt,16q,2D_Block,5000,3368724.3081587222,4.540298074055551e+21,1887807.067814131,3.04064993878674,1.5050168181756014,1.218419121511103
16q_readout_raw_data.txt,16q,2D_Block,6000,33608914.46296224,7.418639294943565e+21,19514253.44691387,4.260143073157949,1.302233554670763,1.440496282443047
16q_readout_raw_data.txt,16q,2D_Block,7000,11820684.862508459,3.223480886956464e+20,6335282.163181806,2.160544190822925,1.3491782899027167,1.2632267670933166
16q_readout_raw_data.txt,16q,2D_Block,8000,50216290.24148081,4.039987860249518e+22,26069455.836954385,0.920519113286676,1.3735311771531613,1.328040993510632
16q_readout_raw_data.txt,16q,2D_Block,9000,23639998.480516165,7.813114403773438e+16,23634914.598881885,0.6368261750934698,1.3009995087515407,1.361561705451576
16q_readout_raw_data.txt,16q,2D_Block,10000,1589.5481668851617,2700548445499.2524,749.3080566696452,0.7487031016157396,1.2141150753307328,1.3900857587424884
16q_readout_raw_data.txt,16q,2D_Block,15000,1359.451460039876,667688291605.2358,807.5347970393543,2.024015714085531,1.1149149539297236,1.5537441040317324
16q_readout_raw_data.txt,16q,2D_Block,20000,6015.87904809698,276459473195467.22,4848.685492148249,1.3217080435709287,1.2274584938852564,1.3245803994563723
16q_readout_raw_data.txt,16q,2D_Block,30000,1337.3195809358376,17532444847.40405,1053.028267456771,0.9046943500723327,1.4263563524602465,1.0459048242307991
16q_readout_raw_data.txt,16q,2D_Block,40000,1633.9317830707205,581799158692159.9,752.2964275051767,1.4115604081986788,1.2052713346069772,1.3633879075054007
18q_readout_raw_data.txt,18q,1D_Snake,500,32768.94741033684,1.1470832196686834e+16,14230.592281671958,0.0,1.340261420454348,1.3791059240575747
18q_readout_raw_data.txt,18q,1D_Snake,1000,41423.99594405577,6971407060801352.0,16545.598894888608,0.10685077281093147,1.4013455446868621,1.2999855403044513
18q_readout_raw_data.txt,18q,1D_Snake,2000,324125.642011557,4.008301265615364e+19,154722.88599200727,0.22754237491103604,1.1801662623015876,1.5924785954070224
18q_readout_raw_data.txt,18q,1D_Snake,3000,1546842.1204797938,6.470774015035681e+20,648285.2050477015,0.08373119856857716,1.3344331316500233,1.391669726135261
18q_readout_raw_data.txt,18q,1D_Snake,4000,916427.8070266083,5.506138021910668e+19,535304.9159647076,1.2207792603285497,1.4686393143227812,1.2889994890644947
18q_readout_raw_data.txt,18q,1D_Snake,5000,574364.9617289883,191081788534717.62,573564.1566587256,0.5027090881815882,1.4373827228714087,1.3014137903991112
18q_readout_raw_data.txt,18q,1D_Snake,6000,4313538.108895822,2.686871235554573e+19,2243730.7529174546,1.1291649085595767,1.4401754252032217,1.236200967279688
18q_readout_raw_data.txt,18q,1D_Snake,7000,19987.017220345464,622197148068.7391,19502.283325921748,0.2860821181280114,1.4029917884524625,1.2933934140417778
18q_readout_raw_data.txt,18q,1D_Snake,8000,9290127.546234725,92716147604691.42,9289920.581240622,1.145205326530343,1.4439391737856704,1.2118815458448158
18q_readout_raw_data.txt,18q,1D_Snake,9000,6849138.713390611,57682452903145.08,6848945.793694788,0.4385479109712313,1.3100818676902353,1.2825758942182277
18q_readout_raw_data.txt,18q,1D_Snake,10000,208546976.14995202,2.637035497979847e+17,208546623.1600273,0.508310419725859,1.2345789913359138,1.302420213940242
18q_readout_raw_data.txt,18q,1D_Snake,15000,801545269.206746,5.9324579745229624e+35,397882296.3913031,3.900406662630401,1.301423017271127,1.3307515472868086
18q_readout_raw_data.txt,18q,1D_Snake,20000,6343.677122401685,2525446302461256.5,5147.050312322214,2.5650317867927335,1.1088091305323051,1.4782461066665546
