file,q_label,topology,n_points,fisher_trace,fisher_det,fisher_max_eigenvalue,kl_from_previous,matrix_entropy,frobenius_from_uniform
12q_readout_raw_data.txt,12q,2D_Block,500,82210.52868402727,8.109918600674858e+17,30670.771502634536,0.0,1.3306329915795416,1.3929406431493139
12q_readout_raw_data.txt,12q,2D_Block,1000,88281.97773305641,1.0030189651197486e+17,31110.7742968807,0.08789340909050905,1.3823022008532284,1.3495557089456816
12q_readout_raw_data.txt,12q,2D_Block,2000,87592.81128323058,2.5170756146378684e+16,32660.91934288627,0.04329227189889197,1.438559963707543,1.2577314906584574
12q_readout_raw_data.txt,12q,2D_Block,3000,835360.4494651965,3.660649665830975e+19,305866.62972914265,0.03223324226649848,1.385087158382251,1.3626715151308897
12q_readout_raw_data.txt,12q,2D_Block,4000,1026549.2521562844,1.8341653940589275e+20,474738.75411586324,1.224111990101419,1.3407565701981916,1.3888907166709221
12q_readout_raw_data.txt,12q,2D_Block,5000,2682612.151458408,3.0856086188951323e+21,1224679.2962203962,1.8490131291343133,1.3293404263411208,1.437563565656156
12q_readout_raw_data.txt,12q,2D_Block,6000,7151500.063042287,7.310157303868992e+19,3733413.4800030193,0.7212086608471371,1.144968120011498,1.5824684417146708
12q_readout_raw_data.txt,12q,2D_Block,7000,3065763.958878538,1.1216890349095364e+18,1724627.2608501757,2.354223244570171,1.2659989964447917,1.4562626348509733
12q_readout_raw_data.txt,12q,2D_Block,8000,8980842.161897998,6.771242021944007e+18,5905223.666825246,0.88672442208491,1.4552757793540168,1.2726676380840543
12q_readout_raw_data.txt,12q,2D_Block,9000,800.0218766697488,27497214780.229416,572.1568938566014,0.6183413593547907,1.123171272659403,1.5807526041932984
12q_readout_raw_data.txt,12q,2D_Block,10000,1519637600.9444606,1.7567680238579666e+18,1519634248.5430448,1.1934654384268792,1.257329390382568,1.3530418657583618
12q_readout_raw_data.txt,12q,2D_Block,15000,293.0110156411608,144021780.44547594,225.85746930334705,0.968074807888336,1.7180835532952339,1.0563973277920067
12q_readout_raw_data.txt,12q,2D_Block,20000,284615.8006380583,7.704442344105453e+22,266321.58797333145,2.5324150027854437,1.2757289188419758,1.3774002710619988
