data_source,file,q_label,topology,n_points,ricci_ambient,log_det_fisher,fisher_speed_dn
measured,43q_readout_raw_data.txt,43q,2D_Block,40000,,270.66454659916843,0.0004226296869427478
measured,44q_readout_raw_data.txt,44q,2D_Block,500,,421.31455971245333,
measured,44q_readout_raw_data.txt,44q,2D_Block,1000,,413.2158291419423,0.005039568491301827
measured,44q_readout_raw_data.txt,44q,2D_Block,2000,,626.0107367487814,0.0031771311093785693
measured,44q_readout_raw_data.txt,44q,2D_Block,3000,,639.1483731418436,0.001040226443018723
measured,44q_readout_raw_data.txt,44q,2D_Block,4000,,1219.1223301294817,0.004338925291984122
measured,44q_readout_raw_data.txt,44q,2D_Block,5000,,1012.7683223092532,0.0033406744885964407
measured,44q_readout_raw_data.txt,44q,2D_Block,6000,,997.9192483304059,0.002774454595424326
measured,44q_readout_raw_data.txt,44q,2D_Block,7000,,765.0828085800916,0.0030573940175207407
measured,44q_readout_raw_data.txt,44q,2D_Block,8000,,1066.1677720057928,0.003919633205807445
measured,44q_readout_raw_data.txt,44q,2D_Block,9000,,939.734748060218,0.0023394802345291384
measured,44q_readout_raw_data.txt,44q,2D_Block,10000,,813.7611146290028,0.002859603514490359
measured,44q_readout_raw_data.txt,44q,2D_Block,15000,,777.6782233862133,0.0007818174429839604
measured,44q_readout_raw_data.txt,44q,2D_Block,20000,,352.9513894081569,0.0010711408631948656
measured,44q_readout_raw_data.txt,44q,2D_Block,30000,,278.59975967971906,0.0004219802605265202
measured,44q_readout_raw_data.txt,44q,2D_Block,40000,,288.364720469542,0.00040166308286656427
measured,45q_readout_raw_data.txt,45q,2D_Block,500,,461.35353148834395,
measured,45q_readout_raw_data.txt,45q,2D_Block,1000,,417.8759620865056,0.004817377264109209
measured,45q_readout_raw_data.txt,45q,2D_Block,2000,,412.6886570557709,0.0017849729578636997
measured,45q_readout_raw_data.txt,45q,2D_Block,3000,,427.39323466765796,0.0013452374552540948
measured,45q_readout_raw_data.txt,45q,2D_Block,4000,,915.2236570912341,0.0042612078867200935
measured,45q_readout_raw_data.txt,45q,2D_Block,5000,,733.265748116291,0.0024649349380831253
measured,45q_readout_raw_data.txt,45q,2D_Block,6000,,743.357684476617,0.0013718765988509879
measured,45q_readout_raw_data.txt,45q,2D_Block,7000,,580.0740310812091,0.00282403613582411
measured,45q_readout_raw_data.txt,45q,2D_Block,8000,,1059.4970743736355,0.004082781369542994
measured,45q_readout_raw_data.txt,45q,2D_Block,9000,,914.5838765738705,0.0023293014213875613
measured,45q_readout_raw_data.txt,45q,2D_Block,10000,,628.8131621916374,0.0035552114018146956
measured,45q_readout_raw_data.txt,45q,2D_Block,15000,,1032.3868830827262,0.0008545837571816531
measured,45q_readout_raw_data.txt,45q,2D_Block,20000,,602.6891769870144,0.0009332218774974931
measured,45q_readout_raw_data.txt,45q,2D_Block,30000,,274.4887976677562,0.00042321791643161157
measured,45q_readout_raw_data.txt,45q,2D_Block,40000,,451.73398970419714,0.00041407477271424486
measured,46q_readout_raw_data.txt,46q,Bulk_Full,500,,447.549436581719,
measured,46q_readout_raw_data.txt,46q,Bulk_Full,1000,,417.3685611801754,0.0057952411330573625
measured,46q_readout_raw_data.txt,46q,Bulk_Full,2000,,417.36337508066464,0.0019786040714510167
measured,46q_readout_raw_data.txt,46q,Bulk_Full,3000,,417.01501433834665,0.0013158626044656964
measured,46q_readout_raw_data.txt,46q,Bulk_Full,4000,,1061.2554222532092,0.0044728339670488
measured,46q_readout_raw_data.txt,46q,Bulk_Full,5000,,923.6554720794627,0.00228345380038726
measured,46q_readout_raw_data.txt,46q,Bulk_Full,6000,,746.0467383466579,0.0026509904302156845
measured,46q_readout_raw_data.txt,46q,Bulk_Full,7000,,762.390573513753,0.00358959517519655
measured,46q_readout_raw_data.txt,46q,Bulk_Full,8000,,1069.7821204282873,0.004079303362156243
measured,46q_readout_raw_data.txt,46q,Bulk_Full,9000,,920.8784611555405,0.003560717709225745
measured,46q_readout_raw_data.txt,46q,Bulk_Full,10000,,754.6956327904426,0.0027671367837105664
measured,46q_readout_raw_data.txt,46q,Bulk_Full,15000,,445.46059669240407,0.0008812658268223666
measured,46q_readout_raw_data.txt,46q,Bulk_Full,20000,,639.9265211353525,0.0009155284399108201
measured,46q_readout_raw_data.txt,46q,Bulk_Full,30000,,471.8955996899224,0.00038204068471974693
measured,46q_readout_raw_data.txt,46q,Bulk_Full,40000,,384.78352011801803,0.00044629188119298775
measured,47q_readout_raw_data.txt,47q,1D_Snake,500,,463.1620667827506,
measured,47q_readout_raw_data.txt,47q,1D_Snake,1000,,443.8558782065355,0.004305052037942771
measured,47q_readout_raw_data.txt,47q,1D_Snake,2000,,435.3778198272113,0.0021558422383608934
measured,47q_readout_raw_data.txt,47q,1D_Snake,3000,,426.08012804650514,0.0020196360901961934
measured,47q_readout_raw_data.txt,47q,1D_Snake,4000,,1100.0210586242506,0.004815578715002269
measured,47q_readout_raw_data.txt,47q,1D_Snake,5000,,908.3061435451922,0.0020599096786838734
measured,47q_readout_raw_data.txt,47q,1D_Snake,6000,,606.8169930246145,0.002473821471460249
measured,47q_readout_raw_data.txt,47q,1D_Snake,7000,,626.4329380314944,0.003303676072591379
measured,47q_readout_raw_data.txt,47q,1D_Snake,8000,,907.9201787175352,0.004023933417075414
measured,47q_readout_raw_data.txt,47q,1D_Snake,9000,,790.107918924412,0.002519647521194743
measured,47q_readout_raw_data.txt,47q,1D_Snake,10000,,734.2365222055709,0.0035291959877041647
measured,47q_readout_raw_data.txt,47q,1D_Snake,15000,,795.815760295848,0.0008666160930737826
measured,47q_readout_raw_data.txt,47q,1D_Snake,20000,,320.28276561222503,0.0008999680408062418
measured,47q_readout_raw_data.txt,47q,1D_Snake,30000,,287.3324088700934,0.00035625925581056646
measured,47q_readout_raw_data.txt,47q,1D_Snake,40000,,324.7417421820898,0.0004619050001063603
measured,48q_readout_raw_data.txt,48q,Bulk_Full,500,,250.726563516863,
measured,48q_readout_raw_data.txt,48q,Bulk_Full,1000,,416.43923487769723,0.006192558879145387
measured,48q_readout_raw_data.txt,48q,Bulk_Full,2000,,405.7112042876557,0.002228696480200722
measured,48q_readout_raw_data.txt,48q,Bulk_Full,3000,,414.1147582719903,0.0015405604346235785
measured,48q_readout_raw_data.txt,48q,Bulk_Full,4000,,896.9578354470773,0.0040905651974318755
measured,48q_readout_raw_data.txt,48q,Bulk_Full,5000,,749.901039823443,0.0031605263258854053
measured,48q_readout_raw_data.txt,48q,Bulk_Full,6000,,727.1691684061931,0.0014803628877527912
measured,48q_readout_raw_data.txt,48q,Bulk_Full,7000,,565.4310270070433,0.0023368907799429686
measured,48q_readout_raw_data.txt,48q,Bulk_Full,8000,,1052.6612557506116,0.0045697635916982695
measured,48q_readout_raw_data.txt,48q,Bulk_Full,9000,,927.3708518541268,0.002413718435434192
measured,48q_readout_raw_data.txt,48q,Bulk_Full,10000,,741.0584895395386,0.002815635950276065
measured,48q_readout_raw_data.txt,48q,Bulk_Full,15000,,891.3694660303628,0.0007502668776995635
measured,48q_readout_raw_data.txt,48q,Bulk_Full,20000,,417.96221249871627,0.0008870968558957121
measured,48q_readout_raw_data.txt,48q,Bulk_Full,30000,,416.19145620060567,0.0004225442693617575
measured,48q_readout_raw_data.txt,48q,Bulk_Full,40000,,450.0511711196352,0.00037870710269895453
measured,49q_readout_raw_data.txt,49q,1D_Snake,500,,241.26937928472898,
measured,49q_readout_raw_data.txt,49q,1D_Snake,1000,,213.43769640993534,0.006275129611307218
measured,49q_readout_raw_data.txt,49q,1D_Snake,2000,,191.72121078258624,0.002179869033812251
measured,49q_readout_raw_data.txt,49q,1D_Snake,3000,,189.54686325192594,0.0013805888587995043
measured,49q_readout_raw_data.txt,49q,1D_Snake,4000,,1240.381061212811,0.005034046222443219
measured,49q_readout_raw_data.txt,49q,1D_Snake,5000,,1096.6477100950951,0.002621341556636082
measured,49q_readout_raw_data.txt,49q,1D_Snake,6000,,940.4850263239916,0.002608987382217999
measured,49q_readout_raw_data.txt,49q,1D_Snake,7000,,794.7871674759857,0.002661280909533199
measured,49q_readout_raw_data.txt,49q,1D_Snake,8000,,1044.6919247964875,0.004314675812344165
measured,49q_readout_raw_data.txt,49q,1D_Snake,9000,,799.5787643311644,0.0030152510100191605
measured,49q_readout_raw_data.txt,49q,1D_Snake,10000,,750.4551233347187,0.0025153475166957255
measured,49q_readout_raw_data.txt,49q,1D_Snake,15000,,539.0246446635329,0.0008158315946801568
measured,49q_readout_raw_data.txt,49q,1D_Snake,20000,,581.8883465490015,0.0007932275942243421
measured,49q_readout_raw_data.txt,49q,1D_Snake,30000,,459.1128751387297,0.0004084151740442116
measured,49q_readout_raw_data.txt,49q,1D_Snake,40000,,276.4939468407355,0.00036579964587018257
measured,50q_readout_raw_data.txt,50q,2D_Block,500,,388.4241807407627,
measured,50q_readout_raw_data.txt,50q,2D_Block,1000,,402.51130270726145,0.004510284730967815
measured,50q_readout_raw_data.txt,50q,2D_Block,2000,,203.02362434481554,0.0027069943617065934
measured,50q_readout_raw_data.txt,50q,2D_Block,3000,,201.87644055833684,0.0014367893747913056
measured,50q_readout_raw_data.txt,50q,2D_Block,4000,,1238.527488316665,0.00515027729997021
measured,50q_readout_raw_data.txt,50q,2D_Block,5000,,1103.7259136158368,0.0020795114229854176
measured,50q_readout_raw_data.txt,50q,2D_Block,6000,,934.5884349787647,0.0017766436903043632
measured,50q_readout_raw_data.txt,50q,2D_Block,7000,,753.9393125378432,0.003594693989667675
measured,50q_readout_raw_data.txt,50q,2D_Block,8000,,924.3627578479307,0.0038902954587772295
measured,50q_readout_raw_data.txt,50q,2D_Block,9000,,911.7677390604567,0.0028715783000441033
measured,50q_readout_raw_data.txt,50q,2D_Block,10000,,622.7543887954982,0.0034512149549721207
measured,50q_readout_raw_data.txt,50q,2D_Block,15000,,938.9072422854344,0.0009315413198850138
measured,50q_readout_raw_data.txt,50q,2D_Block,20000,,778.7821614436066,0.0008315046160797372
measured,50q_readout_raw_data.txt,50q,2D_Block,30000,,269.3127027774095,0.00043165130708781223
measured,50q_readout_raw_data.txt,50q,2D_Block,40000,,308.0399004514434,0.0003433003886298862
measured,51q_readout_raw_data.txt,51q,Bulk_Full,500,,395.5311012064294,
measured,51q_readout_raw_data.txt,51q,Bulk_Full,1000,,218.5292199851268,0.005839249271613516
measured,51q_readout_raw_data.txt,51q,Bulk_Full,2000,,207.6604872543509,0.0021111184921503903
measured,51q_readout_raw_data.txt,51q,Bulk_Full,3000,,200.45118737563578,0.0018244762153603695
measured,51q_readout_raw_data.txt,51q,Bulk_Full,4000,,1054.9632931826213,0.004722694886312756
measured,51q_readout_raw_data.txt,51q,Bulk_Full,5000,,906.8668748618272,0.002008268668831722
measured,51q_readout_raw_data.txt,51q,Bulk_Full,6000,,738.7067806903826,0.0026324977389139783
measured,51q_readout_raw_data.txt,51q,Bulk_Full,7000,,823.9200688541351,0.0034877933446369096
measured,51q_readout_raw_data.txt,51q,Bulk_Full,8000,,1108.5289823619867,0.00403871788872657
measured,51q_readout_raw_data.txt,51q,Bulk_Full,9000,,1092.0920591953613,0.003200756368653513
measured,51q_readout_raw_data.txt,51q,Bulk_Full,10000,,774.414233494307,0.0029261632441282904
measured,51q_readout_raw_data.txt,51q,Bulk_Full,15000,,804.6293350387879,0.0008577736183252787
measured,51q_readout_raw_data.txt,51q,Bulk_Full,20000,,366.2001586206509,0.0010041259461504766
measured,51q_readout_raw_data.txt,51q,Bulk_Full,30000,,509.40545985265476,0.0004561142507272487
measured,51q_readout_raw_data.txt,51q,Bulk_Full,40000,,305.0234971356889,0.0004064667404114038
measured,53q_readout_raw_data.txt,53q,Bulk_Full,500,,244.0354388748338,
measured,53q_readout_raw_data.txt,53q,Bulk_Full,1000,,233.69697810994865,0.0054580644167247765
measured,53q_readout_raw_data.txt,53q,Bulk_Full,2000,,204.67473153544543,0.002099812427555692
measured,53q_readout_raw_data.txt,53q,Bulk_Full,3000,,190.47563666074387,0.001667156911434551
measured,53q_readout_raw_data.txt,53q,Bulk_Full,4000,,1081.5515193054132,0.004869393172121615
measured,53q_readout_raw_data.txt,53q,Bulk_Full,5000,,902.7771123026274,0.0026408793910376246
measured,53q_readout_raw_data.txt,53q,Bulk_Full,6000,,738.331999338987,0.0020143029126985486
measured,53q_readout_raw_data.txt,53q,Bulk_Full,7000,,587.7877722675054,0.0034975233155226815
measured,53q_readout_raw_data.txt,53q,Bulk_Full,8000,,898.4270560234793,0.00378966954103808
measured,53q_readout_raw_data.txt,53q,Bulk_Full,9000,,599.9932854861496,0.0033228829396640793
measured,53q_readout_raw_data.txt,53q,Bulk_Full,10000,,741.9508706465457,0.003405682139181791
measured,53q_readout_raw_data.txt,53q,Bulk_Full,15000,,677.2350348272695,0.0009072702432559996
measured,53q_readout_raw_data.txt,53q,Bulk_Full,20000,,436.09281245882295,0.0008708848868836109
measured,53q_readout_raw_data.txt,53q,Bulk_Full,30000,,421.1464683898939,0.0004147855731981298
measured,53q_readout_raw_data.txt,53q,Bulk_Full,40000,,269.1421951506963,0.0003752338944083821
