file,q_label,topology,n_points,fisher_trace,fisher_det,fisher_max_eigenvalue,kl_from_previous,matrix_entropy,frobenius_from_uniform
40q_readout_raw_data.txt,40q,2D_Block,10000,17608.537244248695,390537059936238.3,13820.248075941046,0.5029300810023668,1.4009874954656214,1.2005460699611812
40q_readout_raw_data.txt,40q,2D_Block,15000,537.8716737499074,30371948729.972652,201.65313991599788,1.5767950551089929,1.3822569582840196,1.3492148514472746
40q_readout_raw_data.txt,40q,2D_Block,20000,5226.206284710481,3986016120880327.0,3236.6516559314036,2.2208782231158026,0.8833818678206108,1.6905273234254774
40q_readout_raw_data.txt,40q,2D_Block,30000,725.35974768397,7391646383.281781,504.1560842276356,1.1308960717122307,1.4169471714992266,1.0954183067622285
40q_readout_raw_data.txt,40q,2D_Block,40000,813.3272784147432,58700224379.5811,609.5581066174077,0.8417449085499962,1.506882141264364,1.0904560630010252
41q_readout_raw_data.txt,41q,2D_Block,500,9797.736418324612,6160082670.717587,9728.863451136162,0.0,1.5775284961788107,0.9503161563498116
41q_readout_raw_data.txt,41q,2D_Block,1000,5753825.975367576,1101650517318746.9,5753436.43810873,1.0311906589006585,1.4711467235574085,0.9765357893646798
41q_readout_raw_data.txt,41q,2D_Block,2000,48229.86785411652,4926379368.1770735,48187.11247933289,0.4220022978267132,1.724063020691084,0.7273560040062484
41q_readout_raw_data.txt,41q,2D_Block,3000,113898.77643213139,7916420133.149932,113859.58700296753,0.05615947846227095,1.774985367736051,0.6170245307139985
41q_readout_raw_data.txt,41q,2D_Block,4000,768.5048733376055,24200348442.722347,406.7290022472756,0.7013673348466695,1.5556102191985655,1.1304017484285231
41q_readout_raw_data.txt,41q,2D_Block,5000,10809.601595165996,56614863361265.77,9396.109885686752,0.6659021674323228,1.4922603793413558,1.138595033427433
41q_readout_raw_data.txt,41q,2D_Block,6000,20036.63960726828,303934082041.2406,19282.608044721666,0.3844763542302269,1.5533052886517897,0.9246457897031944
41q_readout_raw_data.txt,41q,2D_Block,7000,2560.5157676723575,115949941688.86015,2152.403687541701,1.1541736656773032,1.3025869126728924,1.3272642676069184
41q_readout_raw_data.txt,41q,2D_Block,8000,1885.9369343281232,3137153439523.032,718.9803296360891,1.112650617048646,1.5558454505578314,1.1986516618888907
41q_readout_raw_data.txt,41q,2D_Block,9000,28899.354576661313,619031599656358.9,14299.055355720771,0.27442079900836686,1.5391822526378451,1.1146586526120863
