step,entropy,in_repeat_run
508,0.00063336,0
509,0.00000131,0
510,0.00003078,0
511,0.00001020,0
512,0.00000422,0
513,0.00028212,0
514,0.00415108,0
515,0.00001217,0
516,0.00052800,0
517,0.00010380,0
518,0.00020333,0
519,0.67223678,0
520,0.00001667,0
521,0.00689765,0
522,0.00015086,0
523,0.02177115,0
524,0.00000595,0
525,0.70793838,0
526,0.00196572,0
527,0.00354127,0
528,0.00236233,0
529,0.04416799,0
530,0.25631728,0
531,1.09819824,0
532,0.16283375,0
533,0.00004306,0
534,0.11801708,0
535,0.00004882,0
536,0.00000585,0
537,0.00008419,0
538,0.00037734,0
539,0.00000834,0
540,0.00000565,0
541,0.00004735,0
542,0.05092455,0
543,0.00151504,0
544,0.52980456,0
545,0.03035205,0
546,0.50172055,0
547,0.00002596,0
548,0.63123732,0
549,0.04884098,0
550,0.00096483,0
551,0.00652062,0
552,0.30850736,0
553,0.00121447,0
554,0.00238140,0
555,0.00115352,0
556,0.00000354,0
557,0.00007912,0
558,0.00002073,0
559,0.00000660,0
560,0.00001060,0
561,0.00003767,0
562,0.11443314,0
563,0.00020335,0
564,0.00010542,0
565,0.00002514,0
566,0.01237140,0
567,0.28917959,0
568,0.00001474,0
569,0.00000217,0
570,0.03285560,0
571,0.00062047,0
572,0.00002498,0
573,0.00022460,0
574,0.00047097,0
575,0.00078263,0
576,0.00000271,0
577,0.00005929,0
578,0.00000070,0
579,0.55702545,0
580,0.02757662,0
581,0.46196956,0
582,0.00089456,0
583,0.02020082,0
584,0.09060138,0
585,0.08213069,0
586,0.05001069,0
587,0.30160997,0
588,0.00001823,0
589,0.00005989,0
590,0.00000201,0
591,0.00000067,0
592,0.00084455,0
593,0.00001800,0
594,0.00012707,0
595,0.00027807,0
596,0.03923953,0
597,0.00001520,0
598,0.00025040,0
599,0.00180701,0
600,0.00692224,0
601,0.02667578,0
602,0.46751301,0
603,0.00463842,0
604,0.00001613,0
605,0.16750538,0
606,0.00000650,0
607,0.00002755,0
608,0.00000360,0
609,0.00000120,0
610,0.00055450,0
611,0.00002783,0
612,0.00183347,0
613,0.06130975,0
614,0.32006156,0
615,0.97057824,0
616,0.10073597,0
617,0.00053625,0
618,0.00449093,0
619,0.00060452,0
620,0.10833786,0
621,0.00000376,0
622,0.00000150,0
623,0.00719156,0
624,0.00017362,0
625,0.00038795,0
626,0.00001560,0
627,0.00003674,0
628,0.00556031,0
629,0.01032955,0
630,0.00004812,0
631,0.01558710,0
632,0.16436105,0
633,0.89486453,0
634,0.60958902,0
635,1.34466412,0
636,1.66374210,0
637,0.99123361,0
638,0.15866367,0
639,0.04098974,0
640,1.59212030,0
641,0.00949512,0
642,0.02030073,0
643,0.16713908,0
644,0.00022264,0
645,0.00041458,0
646,0.01620399,0
647,0.00129013,0
648,0.00046089,0
649,0.00031730,0
650,0.00101841,0
651,0.00058294,0
652,0.00093308,0
653,0.26482310,0
654,0.58175272,0
655,0.37929032,0
656,0.29181170,0
657,1.12104538,0
658,1.18965150,0
659,0.13607118,0
660,0.00878369,0
661,0.00356463,0
662,0.26208197,0
663,0.00206310,0
664,0.00938002,0
665,0.04387587,0
666,0.00054528,0
667,0.00206078,0
668,0.01612944,0
669,0.00192712,0
670,0.00072207,0
671,0.00189324,0
672,0.00290703,0
673,0.00521031,0
674,0.00060744,0
675,0.09893554,0
676,0.89034904,0
677,0.29150261,0
678,0.06190382,0
679,0.27134990,0
680,0.10334315,0
681,0.00647009,0
682,0.00159927,0
683,0.00057675,0
684,0.10730715,0
685,0.00136027,0
686,0.00554721,0
687,0.00752431,0
688,0.00074402,0
689,0.00133782,0
690,0.00845258,0
691,0.00144721,0
692,0.00144273,0
693,0.00157341,0
694,0.00206620,0
695,0.00677342,0
696,0.00050015,0
697,0.07233993,0
698,0.37660476,0
699,0.11005780,0
700,0.02874821,0
701,0.05039656,0
702,0.02017086,0
703,0.00281499,0
704,0.00143746,0
705,0.00049827,0
706,0.04946507,0
707,0.00117272,0
708,0.00489859,0
709,0.00404106,0
710,0.00084671,0
711,0.00206465,0
712,0.00684149,0
713,0.00145309,0
714,0.00113962,0
715,0.00163268,0
716,0.00176746,0
717,0.00705241,0
718,0.00042148,0
719,0.06196620,0
720,0.23349829,0
721,0.06230695,0
722,0.01979917,0
723,0.03610780,0
724,0.01612083,0
725,0.00268583,0
726,0.00171573,0
727,0.00049967,0
728,0.03450807,0
729,0.00117347,0
730,0.00508891,0
731,0.00382597,0
732,0.00098183,0
733,0.00224858,0
734,0.00565983,0
735,0.00144687,0
736,0.00132855,0
737,0.00156484,0
738,0.00160133,0
739,0.00693967,0
740,0.00044187,0
741,0.03919760,0
742,0.17255869,0
743,0.05496237,0
744,0.02197466,0
745,0.02639650,0
746,0.01562707,0
747,0.00235021,0
748,0.00184660,0
749,0.00053016,0
750,0.03096982,0
751,0.00130419,0
752,0.00484085,0
753,0.00351038,0
754,0.00099683,0
755,0.00119683,0
756,0.00495787,0
757,0.00162537,0
758,0.00073564,0
759,0.00142793,0
760,0.00141002,0
761,0.00532668,0
762,0.00039930,0
763,0.03477572,0
764,0.13567130,0
765,0.04400149,0
766,0.01590329,0
767,0.02322302,0
768,0.02005004,0
769,0.00239360,0
770,0.00195505,0
771,0.00058814,0
772,0.02483942,0
773,0.00119864,0
774,0.00420496,0
775,0.00353517,0
776,0.00096707,0
777,0.00107638,0
778,0.00428826,0
779,0.00150454,0
780,0.00108082,0
781,0.00139853,0
782,0.00123183,0
783,0.00482063,0
784,0.00041103,0
785,0.02524596,0
786,0.07861957,0
787,0.03660243,0
788,0.01586952,0
789,0.01433698,0
790,0.01159527,0
791,0.00225452,0
792,0.00197375,0
793,0.00052507,0
794,0.02185356,0
795,0.00093764,0
796,0.00393152,0
797,0.00320812,0
798,0.00095337,0
799,0.00104392,0
800,0.00410831,0
801,0.00140606,0
802,0.00157365,0
803,0.00116568,0
804,0.00123162,0
805,0.00433223,0
806,0.00042517,0
807,0.02018215,0
808,0.05606312,0
809,0.02893804,0
810,0.01371271,0
811,0.01152096,0
812,0.00933456,0
813,0.00213075,0
814,0.00165679,0
815,0.00048609,0
816,0.01970419,0
817,0.00083312,0
818,0.00404518,0
819,0.00295803,0
820,0.00108826,0
821,0.00067937,0
822,0.00386008,0
823,0.00159310,0
824,0.00104190,0
825,0.00129463,0
826,0.00118640,0
827,0.00455454,0
828,0.00046804,0
829,0.01824199,0
830,0.05123944,0
831,0.02663955,0
832,0.01243176,0
833,0.00909650,0
834,0.00862131,0
835,0.00200738,0
836,0.00168943,0
837,0.00052652,0
838,0.02061762,0
839,0.00090006,0
840,0.00491922,0
841,0.00311049,0
842,0.00121455,0
843,0.00129423,0
844,0.00433569,0
845,0.00176276,0
846,0.00150507,0
847,0.00144532,0
848,0.00117521,0
849,0.00438817,0
850,0.00053129,0
851,0.01833870,0
852,0.04395783,0
853,0.02603685,0
854,0.01162782,0
855,0.01003471,0
856,0.00766785,0
857,0.00192909,0
858,0.00139989,0
859,0.00049425,0
860,0.02040802,0
861,0.00081777,0
862,0.00473272,0
863,0.00317978,0
864,0.00123679,0
865,0.00116216,0
866,0.00432210,0
867,0.00201498,0
868,0.00076403,0
869,0.00145592,0
870,0.00112560,0
871,0.00422926,0
872,0.00054149,0
873,0.01593490,0
874,0.03738570,0
875,0.02738523,0
876,0.01162332,0
877,0.00784101,0
878,0.00638997,0
879,0.00178476,0
880,0.00140719,0
881,0.00052064,0
882,0.01777733,0
883,0.00089150,0
884,0.00460797,0
885,0.00342637,0
886,0.00130926,0
887,0.00146885,0
888,0.00409916,0
889,0.00204613,0
890,0.00253438,0
891,0.00160793,0
892,0.00120078,0
893,0.00488115,0
894,0.00056536,0
895,0.01225073,0
896,0.02892304,0
897,0.02417675,0
898,0.01116263,0
899,0.00705658,0
900,0.00521779,0
901,0.00173994,0
902,0.00139743,0
903,0.00052527,0
904,0.01547203,0
905,0.00077149,0
906,0.00497311,0
907,0.00330020,0
908,0.00137823,0
909,0.00141261,0
910,0.00428920,0
911,0.00213635,0
912,0.00208331,0
913,0.00159283,0
914,0.00119529,0
915,0.00484763,0
916,0.00061056,0
917,0.01059410,0
918,0.02808596,0
919,0.02237432,0
920,0.01030933,0
921,0.00587283,0
922,0.00459726,0
923,0.00156754,0
924,0.00125879,0
925,0.00049735,0
926,0.01558124,0
927,0.00075600,0
928,0.00524482,0
929,0.00308943,0
930,0.00139765,0
931,0.00146452,0
932,0.00448437,0
933,0.00196710,0
934,0.00142743,0
935,0.00153321,0
936,0.00126458,0
937,0.00516010,0
938,0.00060281,0
939,0.00895448,0
940,0.02420298,0
941,0.02288302,0
942,0.00910955,0
943,0.00463175,0
944,0.00337015,0
945,0.00153141,0
946,0.00120505,0
947,0.00047901,0
948,0.01203155,0
949,0.00066063,0
950,0.00481589,0
951,0.00302162,0
952,0.00129689,0
953,0.00167518,0
954,0.00415900,0
955,0.00200281,0
956,0.00120681,0
957,0.00153312,0
958,0.00117474,0
959,0.00512720,0
960,0.00057205,0
961,0.00780668,0
962,0.02060221,0
963,0.02167141,0
964,0.00943149,0
965,0.00432207,0
966,0.00301970,0
967,0.00134914,0
968,0.00108703,0
969,0.00045577,0
970,0.01126114,0
971,0.00062988,0
972,0.00488898,0
973,0.00308952,0
974,0.00139024,0
975,0.00161388,0
976,0.00482174,0
977,0.00230879,0
978,0.00218005,0
979,0.00166908,0
980,0.00126762,0
981,0.00479055,0
982,0.00067227,0
983,0.00741312,0
984,0.02037258,0
985,0.02171230,0
986,0.00969773,0
987,0.00478833,0
988,0.00313344,0
989,0.00127728,0
990,0.00106224,0
991,0.00042867,0
992,0.01086101,0
993,0.00063285,0
994,0.00524364,0
995,0.00316886,0
996,0.00137235,0
997,0.00115039,0
998,0.00443273,0
999,0.00207664,0
1000,0.00244659,0
1001,0.00153660,0
1002,0.00111628,0
1003,0.00458716,0
1004,0.00065959,0
1005,0.00675337,0
1006,0.01750698,0
1007,0.01876459,0
1008,0.00918551,0
1009,0.00431102,0
1010,0.00284223,0
1011,0.00118820,0
1012,0.00099596,0
1013,0.00042456,0
1014,0.01155770,0
1015,0.00068795,0
1016,0.00506864,0
1017,0.00301841,0
1018,0.00140452,0
1019,0.00111692,0
1020,0.00425677,0
1021,0.00197957,0
1022,0.00224802,0
1023,0.00145092,0
1024,0.00111374,0
1025,0.00443866,0
1026,0.00063582,0
1027,0.00542639,0
1028,0.01615498,0
1029,0.01890475,0
1030,0.00883928,0
1031,0.00403536,0
1032,0.00292857,0
1033,0.00121100,0
1034,0.00094964,0
1035,0.00043020,0
1036,0.01120273,0
1037,0.00061997,0
1038,0.00514299,0
1039,0.00313149,0
1040,0.00139524,0
1041,0.00107334,0
1042,0.00449005,0
1043,0.00179906,0
1044,0.00262334,0
1045,0.00145002,0
1046,0.00102536,0
1047,0.00465114,0
1048,0.00066798,0
1049,0.00552405,0
1050,0.01503577,0
1051,0.01925080,0
1052,0.00859662,0
1053,0.00422202,0
1054,0.00250074,0
1055,0.00130858,0
1056,0.00094969,0
1057,0.00042138,0
1058,0.01170669,0
1059,0.00061110,0
1060,0.00535761,0
1061,0.00297046,0
1062,0.00155205,0
1063,0.00114698,0
1064,0.00452730,0
1065,0.00183670,0
1066,0.00191867,0
1067,0.00150265,0
1068,0.00105057,0
1069,0.00446098,0
1070,0.00071296,0
1071,0.00490711,0
1072,0.01514167,0
1073,0.01904320,0
1074,0.00850046,0
1075,0.00371347,0
1076,0.00232177,0
1077,0.00113533,0
1078,0.00095131,0
1079,0.00041654,0
1080,0.01052008,0
1081,0.00065828,0
1082,0.00538059,0
1083,0.00303955,0
1084,0.00149867,0
1085,0.00100653,0
1086,0.00427319,0
1087,0.00179107,0
1088,0.00097644,0
1089,0.00138778,0
1090,0.00097171,0
1091,0.00434559,0
1092,0.00067775,0
1093,0.00466364,0
1094,0.01456909,0
1095,0.02001621,0
1096,0.00807218,0
1097,0.00358261,0
1098,0.00198786,0
1099,0.00110676,0
1100,0.00086072,0
1101,0.00038553,0
1102,0.01057022,0
1103,0.00064428,0
1104,0.00537478,0
1105,0.00288514,0
1106,0.00157141,0
1107,0.00094054,0
1108,0.00431506,0
1109,0.00164069,0
1110,0.00179265,0
1111,0.00149384,0
1112,0.00095364,0
1113,0.00443035,0
1114,0.00065847,0
1115,0.00463053,0
1116,0.01327150,0
1117,0.02076893,0
1118,0.00878104,0
1119,0.00370313,0
1120,0.00203362,0
1121,0.00111197,0
1122,0.00088425,0
1123,0.00038727,0
1124,0.01019046,0
1125,0.00062139,0
1126,0.00513781,0
1127,0.00296043,0
1128,0.00146477,0
1129,0.00104697,0
1130,0.00435759,0
1131,0.00183950,0
1132,0.00170882,0
1133,0.00155981,0
1134,0.00102653,0
1135,0.00425246,0
1136,0.00071081,0
1137,0.00462297,0
1138,0.01389051,0
1139,0.02109969,0
1140,0.00874154,0
1141,0.00377622,0
1142,0.00197252,0
1143,0.00108191,0
1144,0.00092897,0
1145,0.00039078,0
1146,0.01061745,0
1147,0.00061350,0
1148,0.00497600,0
1149,0.00286988,0
1150,0.00153680,0
1151,0.00114986,0
1152,0.00404106,0
1153,0.00180201,0
1154,0.00199015,0
1155,0.00151128,0
1156,0.00101572,0
1157,0.00418488,0
1158,0.00073072,0
1159,0.00412286,0
1160,0.01438944,0
1161,0.01879779,0
1162,0.00887021,0
1163,0.00364453,0
1164,0.00202238,0
1165,0.00106968,0
1166,0.00088398,0
1167,0.00039681,0
1168,0.01025492,0
1169,0.00058394,0
1170,0.00505138,0
1171,0.00276781,0
1172,0.00142990,0
1173,0.00088958,0
1174,0.00391315,0
1175,0.00169782,0
1176,0.00110536,0
1177,0.00138284,0
1178,0.00086518,0
1179,0.00416661,0
1180,0.00068337,0
1181,0.00379667,0
1182,0.01268456,0
1183,0.01878568,0
1184,0.00780786,0
1185,0.00364864,0
1186,0.00188414,0
1187,0.00094310,0
1188,0.00080929,0
1189,0.00036847,0
1190,0.00836689,0
1191,0.00063497,0
1192,0.00521095,0
1193,0.00281030,0
1194,0.00136150,0
1195,0.00077204,0
1196,0.00380211,0
1197,0.00159178,0
1198,0.00131330,0
1199,0.00124179,0
1200,0.00082890,0
1201,0.00394463,0
1202,0.00072835,0
1203,0.00365307,0
1204,0.01259032,0
1205,0.01800959,0
1206,0.00824941,0
1207,0.00347450,0
1208,0.00161722,0
1209,0.00091394,0
1210,0.00081769,0
1211,0.00035912,0
1212,0.00759799,0
1213,0.00059035,0
1214,0.00519563,0
1215,0.00281206,0
1216,0.00146083,0
1217,0.00075812,0
1218,0.00372272,0
1219,0.00162091,0
1220,0.00129710,0
1221,0.00125749,0
1222,0.00081876,0
1223,0.00411269,0
1224,0.00073162,0
1225,0.00384437,0
1226,0.01138357,0
1227,0.02018109,0
1228,0.00809909,0
1229,0.00301555,0
1230,0.00152898,0
1231,0.00093920,0
1232,0.00081742,0
1233,0.00034770,0
1234,0.00834782,0
1235,0.00061652,0
1236,0.00529956,0
1237,0.00269421,0
1238,0.00148423,0
1239,0.00093787,0
1240,0.00402786,0
1241,0.00176984,0
1242,0.00233275,0
1243,0.00128831,0
1244,0.00085432,0
1245,0.00430006,0
1246,0.00070364,0
1247,0.00382910,0
1248,0.01153365,0
1249,0.01909201,0
1250,0.00849144,0
1251,0.00305129,0
1252,0.00177327,0
1253,0.00092754,0
1254,0.00074364,0
1255,0.00035292,0
1256,0.00768430,0
1257,0.00064749,0
1258,0.00496386,0
1259,0.00278906,0
1260,0.00134755,0
1261,0.00087227,0
1262,0.00376922,0
1263,0.00165234,0
1264,0.00148958,0
1265,0.00137819,0
1266,0.00079308,0
1267,0.00396492,0
1268,0.00072458,0
1269,0.00361645,0
1270,0.01138457,0
1271,0.01932860,0
1272,0.00796030,0
1273,0.00305456,0
1274,0.00159584,0
1275,0.00090279,0
1276,0.00075273,0
1277,0.00033796,0
1278,0.00765346,0
1279,0.00066697,0
1280,0.00546131,0
1281,0.00288894,0
1282,0.00138318,0
1283,0.00070945,0
1284,0.00369381,0
1285,0.00154713,0
1286,0.00151436,0
1287,0.00122011,0
1288,0.00077858,0
1289,0.00409412,0
1290,0.00073434,0
1291,0.00323733,0
1292,0.01100971,0
1293,0.01889455,0
1294,0.00776171,0
1295,0.00313023,0
1296,0.00174197,0
1297,0.00090375,0
1298,0.00072353,0
1299,0.00032814,0
1300,0.00769867,0
1301,0.00063017,0
1302,0.00527021,0
1303,0.00293494,0
1304,0.00149080,0
1305,0.00064304,0
1306,0.00357519,0
1307,0.00165119,0
1308,0.00088606,0
1309,0.00119368,0
1310,0.00075519,0
1311,0.00404136,0
1312,0.00069529,0
1313,0.00327108,0
1314,0.01211347,0
1315,0.02017144,0
1316,0.00739329,0
1317,0.00314334,0
1318,0.00168292,0
1319,0.00085290,0
1320,0.00072764,0
1321,0.00032198,0
1322,0.00797496,0
1323,0.00065112,0
1324,0.00547872,0
1325,0.00301839,0
1326,0.00134995,0
1327,0.00062755,0
1328,0.00366817,0
1329,0.00154258,0
1330,0.00138641,0
1331,0.00123039,0
1332,0.00072742,0
1333,0.00409826,0
1334,0.00069415,0
1335,0.00319074,0
1336,0.01169132,0
1337,0.02009709,0
1338,0.00730834,0
1339,0.00312609,0
1340,0.00164273,0
1341,0.00086470,0
1342,0.00070406,0
1343,0.00030017,0
1344,0.00737296,0
1345,0.00058802,0
1346,0.00574876,0
1347,0.00299434,0
1348,0.00137327,0
1349,0.00063983,0
1350,0.00340443,0
1351,0.00156158,0
1352,0.00117274,0
1353,0.00129970,0
1354,0.00071180,0
1355,0.00397955,0
1356,0.00069953,0
1357,0.00313325,0
1358,0.01199153,0
1359,0.02198949,0
1360,0.00745215,0
