step,entropy,in_repeat_run
121,0.26086806,0
122,1.03301060,0
123,0.62581259,0
124,0.73606136,0
125,0.35212563,0
126,0.05287728,0
127,0.04370431,0
128,0.29855460,0
129,0.00823210,0
130,0.27487653,0
131,1.18700126,0
132,0.72921288,0
133,0.08610002,0
134,0.75259925,0
135,0.00392143,0
136,0.02414361,0
137,1.31631100,0
138,1.10549865,0
139,0.37792982,0
140,0.41391718,0
141,1.45389494,0
142,1.44059805,0
143,0.10124685,0
144,0.06102048,0
145,0.00079168,0
146,0.34527517,0
147,0.00719601,0
148,0.27110406,0
149,0.88636632,0
150,0.00036639,0
151,0.59655834,0
152,0.02658997,0
153,0.71576977,0
154,1.72094648,0
155,0.10939314,0
156,1.91938722,0
157,0.00502452,0
158,0.21172888,0
159,0.69610665,0
160,0.56767351,0
161,0.00008035,0
162,0.55224826,0
163,1.78805283,0
164,1.61565618,0
165,0.00058660,0
166,0.70195076,0
167,0.20786504,0
168,1.37272324,0
169,0.31328006,0
170,0.08344879,0
171,0.00066986,0
172,0.21429944,0
173,0.07548527,0
174,0.55736464,0
175,0.00031076,0
176,0.07554769,0
177,1.05904493,0
178,1.10909129,0
179,0.06408083,0
180,1.63660220,0
181,0.00070101,0
182,0.00963913,0
183,0.17149469,0
184,0.07779023,0
185,0.57333160,0
186,1.53863337,0
187,0.00113656,0
188,0.09154265,0
189,0.08215561,0
190,2.28136007,0
191,0.32168824,0
192,0.08308698,0
193,0.10827894,0
194,0.91846175,0
195,0.01805156,0
196,0.80102382,0
197,0.02228380,0
198,0.94960149,0
199,1.13156954,0
200,0.86089804,0
201,0.46789566,0
202,0.24914935,0
203,0.00489273,0
204,1.38682886,0
205,0.39430785,0
206,0.00834511,0
207,0.00213808,0
208,0.52723282,0
209,0.00052998,0
210,0.00008628,0
211,0.14791961,0
212,0.00900658,0
213,0.00014792,0
214,0.45487427,0
215,0.00001176,0
216,0.00559486,0
217,0.00046874,0
218,0.00061626,0
219,0.84120657,0
220,1.00981475,0
221,0.08146367,0
222,0.30488856,0
223,0.00013129,0
224,0.12046367,0
225,0.00811510,0
226,0.07282710,0
227,0.00013868,0
228,0.20181187,0
229,0.48757185,0
230,0.00246528,0
231,0.00022793,0
232,0.45848906,0
233,0.00196214,0
234,0.00464472,0
235,0.07731664,0
236,0.00226791,0
237,0.00239516,0
238,0.00145638,0
239,0.00016966,0
240,0.00042210,0
241,0.00034888,0
242,0.00076211,0
243,0.75753902,0
244,0.89873681,0
245,0.00084071,0
246,0.00766028,0
247,1.82638941,0
248,0.01837986,0
249,1.40389548,0
250,0.00010643,0
251,0.02214598,0
252,0.03535997,0
253,0.39074151,0
254,0.00006910,0
255,0.00894212,0
256,0.69847962,0
257,1.73723745,0
258,0.00766284,0
259,0.30240257,0
260,0.00894356,0
261,0.00916822,0
262,0.00134661,0
263,0.00018511,0
264,0.00784238,0
265,0.00057198,0
266,0.02050866,0
267,0.00051551,0
268,0.00047627,0
269,0.00003571,0
270,0.00629419,0
271,0.00202458,0
272,0.00766998,0
273,0.00022568,0
274,0.00057997,0
275,0.00077344,0
276,0.71722886,0
277,1.62389632,0
278,1.40262267,0
279,0.00029317,0
280,0.00171887,0
281,0.00054960,0
282,0.00920612,0
283,1.15932177,0
284,0.03840038,0
285,0.20200656,0
286,0.00872633,0
287,0.15338810,0
288,0.00011788,0
289,0.01478645,0
290,0.00591009,0
291,0.04437112,0
292,0.02329695,0
293,0.07678432,0
294,0.01168755,0
295,0.00724710,0
296,0.00133932,0
297,0.06308206,0
298,0.01514306,0
299,0.00001775,0
300,0.00309641,0
301,0.04204477,0
302,0.00010285,0
303,0.00005458,0
304,0.00395242,0
305,0.00158235,0
306,0.00014472,0
307,0.00257520,0
308,0.00005538,0
309,0.00010779,0
310,0.00023805,0
311,0.00045908,0
312,0.02335835,0
313,0.00143243,0
314,0.00068836,0
315,0.00030113,0
316,0.00005664,0
317,0.00013799,0
318,0.00079753,0
319,0.00100274,0
320,0.00006012,0
321,0.00337752,0
322,0.31169124,0
323,0.01643140,0
324,0.00376470,0
325,1.02510747,0
326,0.00043178,0
327,0.01918136,0
328,0.00003541,0
329,0.00051806,0
330,0.00044790,0
331,0.02566823,0
332,0.00005471,0
333,0.00100151,0
334,0.14328672,0
335,0.00793106,0
336,0.00074074,0
337,0.00057022,0
338,0.00020347,0
339,0.00023645,0
340,0.00022289,0
341,0.00004857,0
342,0.00438989,0
343,0.00008605,0
344,0.00235294,0
345,0.00014253,0
346,0.00027996,0
347,0.00009041,0
348,0.00035959,0
349,0.00134860,0
350,0.00083604,0
351,0.00008836,0
352,0.00018477,0
353,0.00029282,0
354,0.43492033,0
355,1.33080339,0
356,0.01991387,0
357,0.00056443,0
358,0.43866726,0
359,0.00108204,0
360,0.00182516,0
361,0.00940570,0
362,0.00018674,0
363,0.00050673,0
364,0.00026124,0
365,0.00015839,0
366,0.00016657,0
367,0.00016296,0
368,0.00060690,0
369,0.52275525,0
370,0.48347043,0
371,0.00174449,0
372,0.05001188,0
373,1.70116534,0
374,0.31568051,0
375,0.21318713,0
376,0.12442221,0
377,0.14308783,0
378,0.00625063,0
379,0.11365948,0
380,0.00927797,0
381,0.07775662,0
382,0.03264101,0
383,0.87134543,0
384,1.79354795,0
385,0.00248451,0
386,0.02334394,0
387,0.07817392,0
388,0.01529202,0
389,0.00014385,0
390,0.01508370,0
391,0.01544704,0
392,0.00037263,0
393,0.00016336,0
394,0.00975649,0
395,0.00617053,0
396,0.00036952,0
397,0.00103400,0
398,0.00040411,0
399,0.00037703,0
400,0.00058676,0
401,0.00074297,0
402,0.02478085,0
403,0.00128765,0
404,0.00083323,0
405,0.00159909,0
406,0.00036365,0
407,0.00010851,0
408,0.00110959,0
409,0.00181604,0
410,0.00010436,0
411,0.29802164,0
412,0.88611984,0
413,0.00101570,0
414,0.00422826,0
415,0.28867352,0
416,0.00072871,0
417,0.00100359,0
418,0.00009037,0
419,0.00115047,0
420,0.00095582,0
421,0.00779891,0
422,0.00019765,0
423,0.04170692,0
424,0.00400018,0
425,0.00201072,0
426,0.00089429,0
427,0.00052778,0
428,0.00215003,0
429,0.00086941,0
430,0.00050993,0
431,0.00043406,0
432,0.00103389,0
433,0.00042869,0
434,0.00406269,0
435,0.00076168,0
436,0.00044687,0
437,0.00035363,0
438,0.00098476,0
439,0.00250034,0
440,0.00252661,0
441,0.00029089,0
442,0.00045595,0
443,0.00071939,0
444,0.40598918,0
445,0.76015829,0
446,0.01441076,0
447,0.00483512,0
448,0.02399559,0
449,0.00186889,0
450,0.00353988,0
451,0.01187676,0
452,0.00046208,0
453,0.00311100,0
454,0.00127802,0
455,0.00072561,0
456,0.00061740,0
457,0.00069129,0
458,0.00281399,0
459,0.32435962,0
460,0.27282147,0
461,0.00154973,0
462,0.02528938,0
463,0.04532395,0
464,0.00182884,0
465,0.04177389,0
466,0.00988405,0
467,0.00112955,0
468,0.00103316,0
469,0.00154934,0
470,0.00179634,0
471,0.00089391,0
472,0.00152399,0
473,0.05223156,0
474,0.05842929,0
475,0.00171372,0
476,0.00254241,0
477,0.00068691,0
478,0.00352287,0
479,0.00033178,0
480,0.00704689,0
481,0.00157489,0
482,0.00137354,0
483,0.00045237,0
484,0.00329992,0
485,0.00274936,0
486,0.00122615,0
487,0.00027119,0
488,0.00075177,0
489,0.00087583,0
490,0.00109815,0
491,0.00223688,0
492,0.00382812,0
493,0.00184701,0
494,0.00074425,0
495,0.00219173,0
496,0.00067323,0
497,0.00033117,0
498,0.00120576,0
499,0.00219109,0
500,0.00028181,0
501,0.02988778,0
502,0.04826849,0
503,0.00176705,0
504,0.00288490,0
505,0.01472018,0
506,0.00132094,0
507,0.00107413,0
508,0.00015195,0
509,0.00171783,0
510,0.00127935,0
511,0.00676164,0
512,0.00034714,0
513,0.01153061,0
514,0.00297572,0
515,0.00095761,0
516,0.00159123,0
517,0.00089111,0
518,0.00295434,0
519,0.00146568,0
520,0.00112264,0
521,0.00086754,0
522,0.00169528,0
523,0.00088390,0
524,0.01001527,0
525,0.00108485,0
526,0.00113313,0
527,0.00062568,0
528,0.00189401,0
529,0.00335694,0
530,0.00309430,0
531,0.00067209,0
532,0.00081528,0
533,0.00128942,0
534,0.12535823,0
535,0.13013583,0
536,0.00136490,0
537,0.00210740,0
538,0.00225971,0
539,0.00222052,0
540,0.00323225,0
541,0.01613458,0
542,0.00060239,0
543,0.00261741,0
544,0.00172804,0
545,0.00124769,0
546,0.00113077,0
547,0.00084117,0
548,0.00298363,0
549,0.12552473,0
550,0.07924712,0
551,0.00194679,0
552,0.00587497,0
553,0.00281451,0
554,0.00099266,0
555,0.00776513,0
556,0.00661261,0
557,0.00057074,0
558,0.00092910,0
559,0.00151158,0
560,0.00134627,0
561,0.00098770,0
562,0.00112908,0
563,0.01812014,0
564,0.01510960,0
565,0.00187828,0
566,0.00237751,0
567,0.00060327,0
568,0.00251097,0
569,0.00044697,0
570,0.00340592,0
571,0.00182092,0
572,0.00161199,0
573,0.00064242,0
574,0.00482152,0
575,0.00258849,0
576,0.00151627,0
577,0.00032759,0
578,0.00087424,0
579,0.00097701,0
580,0.00145597,0
581,0.00188559,0
582,0.00238868,0
583,0.00187487,0
584,0.00075131,0
585,0.00349565,0
586,0.00099496,0
587,0.00045754,0
588,0.00111288,0
589,0.00226350,0
590,0.00043221,0
591,0.01523525,0
592,0.01609931,0
593,0.00195188,0
594,0.00212456,0
595,0.00339417,0
596,0.00123229,0
597,0.00107308,0
598,0.00022175,0
599,0.00154818,0
600,0.00128972,0
601,0.00669994,0
602,0.00038219,0
603,0.00526194,0
604,0.00253845,0
605,0.00106505,0
606,0.00152758,0
607,0.00101142,0
608,0.00279281,0
609,0.00174628,0
610,0.00126925,0
611,0.00133142,0
612,0.00186519,0
613,0.00090786,0
614,0.01111771,0
615,0.00114812,0
616,0.00136058,0
617,0.00082913,0
618,0.00229827,0
619,0.00344434,0
620,0.00271950,0
621,0.00071365,0
622,0.00108275,0
623,0.00151109,0
624,0.05532804,0
625,0.05452424,0
626,0.00109340,0
627,0.00170723,0
628,0.00223721,0
629,0.00268731,0
630,0.00342563,0
631,0.01865387,0
632,0.00073927,0
633,0.00209136,0
634,0.00257894,0
635,0.00131883,0
636,0.00136576,0
637,0.00093219,0
638,0.00359885,0
639,0.04439491,0
640,0.03050053,0
641,0.00229687,0
642,0.00336856,0
643,0.00153198,0
644,0.00086595,0
645,0.00321105,0
646,0.00562822,0
647,0.00057608,0
648,0.00091810,0
649,0.00173754,0
650,0.00124073,0
651,0.00107738,0
652,0.00134341,0
653,0.01167546,0
654,0.00908698,0
655,0.00207461,0
656,0.00224672,0
657,0.00055534,0
658,0.00233330,0
659,0.00057861,0
660,0.00284798,0
661,0.00205949,0
662,0.00183157,0
663,0.00079890,0
664,0.00579177,0
665,0.00295800,0
666,0.00186786,0
667,0.00026191,0
668,0.00088905,0
669,0.00109933,0
670,0.00173167,0
671,0.00137120,0
672,0.00225415,0
673,0.00202360,0
674,0.00081439,0
675,0.00672587,0
676,0.00114807,0
677,0.00053661,0
678,0.00117486,0
679,0.00233095,0
680,0.00045537,0
681,0.01141726,0
682,0.01014339,0
683,0.00203677,0
684,0.00222319,0
685,0.00153990,0
686,0.00124857,0
687,0.00119034,0
688,0.00029654,0
689,0.00167501,0
690,0.00144362,0
691,0.00681863,0
692,0.00047393,0
693,0.00361028,0
694,0.00210464,0
695,0.00117505,0
696,0.00181826,0
697,0.00112251,0
698,0.00308787,0
699,0.00210660,0
700,0.00137778,0
701,0.00150142,0
702,0.00228292,0
703,0.00111424,0
704,0.01445791,0
705,0.00126042,0
706,0.00155733,0
707,0.00076195,0
708,0.00268588,0
709,0.00401909,0
710,0.00284806,0
711,0.00083476,0
712,0.00124213,0
713,0.00161187,0
714,0.03550028,0
715,0.03359993,0
716,0.00126751,0
717,0.00173855,0
718,0.00224678,0
719,0.00320929,0
720,0.00377975,0
721,0.01893349,0
722,0.00081408,0
723,0.00187754,0
724,0.00266920,0
725,0.00140999,0
726,0.00159177,0
727,0.00107456,0
728,0.00407290,0
729,0.02311010,0
730,0.01568243,0
731,0.00244858,0
732,0.00329061,0
733,0.00154660,0
734,0.00091205,0
735,0.00253014,0
736,0.00466568,0
737,0.00065677,0
738,0.00111266,0
739,0.00190583,0
740,0.00137348,0
741,0.00108478,0
742,0.00140957,0
743,0.00954979,0
744,0.00591015,0
745,0.00219066,0
746,0.00245665,0
747,0.00064625,0
748,0.00244543,0
749,0.00063818,0
750,0.00252182,0
751,0.00214148,0
752,0.00191685,0
753,0.00085886,0
754,0.00598934,0
755,0.00293453,0
756,0.00198994,0
757,0.00025933,0
758,0.00142211,0
759,0.00122532,0
760,0.00193585,0
761,0.00178924,0
762,0.00234872,0
763,0.00206091,0
764,0.00078919,0
765,0.00486138,0
766,0.00127298,0
767,0.00062991,0
768,0.00116229,0
769,0.00256080,0
770,0.00052622,0
771,0.00924849,0
772,0.00687424,0
773,0.00220846,0
774,0.00221493,0
775,0.00126570,0
776,0.00123456,0
777,0.00110359,0
778,0.00028700,0
779,0.00167148,0
780,0.00148928,0
781,0.00733981,0
782,0.00049820,0
783,0.00298139,0
784,0.00210059,0
785,0.00123494,0
786,0.00194952,0
787,0.00122166,0
788,0.00332793,0
789,0.00226655,0
790,0.00159668,0
791,0.00178768,0
792,0.00251027,0
793,0.00114204,0
794,0.01594050,0
795,0.00125046,0
796,0.00160816,0
797,0.00088538,0
798,0.00278905,0
799,0.00423937,0
800,0.00290595,0
801,0.00090949,0
802,0.00101052,0
803,0.00182467,0
804,0.02509164,0
805,0.02285660,0
806,0.00137473,0
807,0.00150213,0
808,0.00228083,0
809,0.00344707,0
810,0.00358872,0
811,0.02089868,0
812,0.00085683,0
813,0.00182488,0
814,0.00272133,0
815,0.00161979,0
816,0.00155739,0
817,0.00107004,0
818,0.00457041,0
819,0.01419743,0
820,0.01123887,0
821,0.00230496,0
822,0.00296637,0
823,0.00144445,0
824,0.00092034,0
825,0.00195983,0
826,0.00396853,0
827,0.00063996,0
828,0.00116620,0
829,0.00219403,0
830,0.00131511,0
831,0.00110919,0
832,0.00131262,0
833,0.00769502,0
834,0.00508373,0
835,0.00207264,0
836,0.00219150,0
837,0.00063171,0
838,0.00220773,0
839,0.00064429,0
840,0.00214744,0
841,0.00214810,0
842,0.00194908,0
843,0.00089526,0
844,0.00680389,0
845,0.00290418,0
846,0.00190700,0
847,0.00029181,0
848,0.00109758,0
849,0.00124967,0
850,0.00191512,0
851,0.00157373,0
852,0.00224411,0
853,0.00203276,0
854,0.00080127,0
855,0.00477358,0
856,0.00112352,0
857,0.00060823,0
858,0.00103340,0
859,0.00248499,0
860,0.00056004,0
861,0.00732483,0
862,0.00588450,0
863,0.00212479,0
864,0.00200885,0
865,0.00103051,0
866,0.00118489,0
867,0.00106937,0
868,0.00030698,0
869,0.00155308,0
870,0.00153457,0
871,0.00754423,0
872,0.00046733,0
873,0.00247053,0
874,0.00162957,0
875,0.00110967,0
876,0.00191984,0
877,0.00121273,0
878,0.00304133,0
879,0.00224053,0
880,0.00152911,0
881,0.00147917,0
882,0.00262312,0
883,0.00114178,0
884,0.01538104,0
885,0.00124788,0
886,0.00146065,0
887,0.00089165,0
888,0.00276960,0
889,0.00389500,0
890,0.00275022,0
891,0.00084716,0
892,0.00120618,0
893,0.00191017,0
894,0.01591668,0
895,0.01665038,0
896,0.00128794,0
897,0.00139307,0
898,0.00210126,0
899,0.00315920,0
900,0.00322797,0
901,0.02150009,0
902,0.00075318,0
903,0.00162196,0
904,0.00281960,0
905,0.00157438,0
906,0.00158500,0
907,0.00111688,0
908,0.00503520,0
909,0.00953001,0
910,0.00722403,0
911,0.00248405,0
912,0.00280182,0
913,0.00148221,0
914,0.00089439,0
915,0.00167778,0
916,0.00370633,0
917,0.00061777,0
918,0.00110424,0
919,0.00188997,0
920,0.00122531,0
921,0.00120331,0
922,0.00124126,0
923,0.00650902,0
924,0.00436706,0
925,0.00210877,0
926,0.00231411,0
927,0.00064183,0
928,0.00225948,0
929,0.00069225,0
930,0.00197937,0
931,0.00246546,0
932,0.00190572,0
933,0.00076655,0
934,0.00736061,0
935,0.00278238,0
936,0.00193839,0
937,0.00025857,0
938,0.00085618,0
939,0.00123672,0
940,0.00200659,0
941,0.00142424,0
942,0.00231850,0
943,0.00200842,0
944,0.00082475,0
945,0.00649862,0
946,0.00115717,0
947,0.00056435,0
948,0.00097184,0
949,0.00254591,0
950,0.00052400,0
951,0.00676653,0
952,0.00503818,0
953,0.00184431,0
954,0.00173085,0
955,0.00101737,0
956,0.00112079,0
957,0.00102391,0
958,0.00032148,0
959,0.00134595,0
960,0.00143255,0
961,0.00679491,0
962,0.00045806,0
963,0.00206125,0
964,0.00158358,0
965,0.00112839,0
966,0.00172054,0
967,0.00114847,0
968,0.00278288,0
969,0.00202037,0
970,0.00153613,0
971,0.00101281,0
972,0.00245087,0
973,0.00103249,0
974,0.01739663,0
975,0.00120940,0
976,0.00145999,0
977,0.00071577,0
978,0.00238048,0
979,0.00318996,0
980,0.00240747,0
981,0.00079753,0
982,0.00138000,0
983,0.00162999,0
984,0.01251464,0
985,0.01203599,0
986,0.00128462,0
987,0.00117454,0
988,0.00192632,0
989,0.00309386,0
990,0.00300379,0
991,0.02156668,0
992,0.00084051,0
993,0.00151603,0
994,0.00292055,0
995,0.00153934,0
996,0.00155298,0
997,0.00106710,0
998,0.00551471,0
999,0.00708130,0
1000,0.00652736,0
1001,0.00210380,0
1002,0.00253407,0
1003,0.00152473,0
1004,0.00093255,0
1005,0.00146065,0
1006,0.00344629,0
1007,0.00057427,0
1008,0.00103110,0
1009,0.00194098,0
1010,0.00120133,0
1011,0.00115148,0
1012,0.00121337,0
1013,0.00577858,0
1014,0.00408757,0
1015,0.00197948,0
1016,0.00206972,0
1017,0.00059940,0
1018,0.00220280,0
1019,0.00064216,0
1020,0.00178847,0
1021,0.00222708,0
1022,0.00184412,0
1023,0.00082537,0
1024,0.00670756,0
1025,0.00276427,0
1026,0.00181922,0
1027,0.00036073,0
1028,0.00110555,0
1029,0.00118945,0
1030,0.00185384,0
1031,0.00196384,0
1032,0.00219294,0
1033,0.00188017,0
1034,0.00077804,0
1035,0.00595810,0
1036,0.00104915,0
1037,0.00059584,0
1038,0.00091630,0
1039,0.00253493,0
1040,0.00060429,0
1041,0.00572708,0
1042,0.00453319,0
1043,0.00173581,0
1044,0.00176062,0
1045,0.00089412,0
1046,0.00106217,0
1047,0.00099449,0
1048,0.00029320,0
1049,0.00132659,0
1050,0.00147181,0
1051,0.00822493,0
1052,0.00048582,0
1053,0.00205187,0
1054,0.00152299,0
1055,0.00122378,0
1056,0.00181168,0
1057,0.00130541,0
1058,0.00289678,0
1059,0.00231661,0
1060,0.00150865,0
1061,0.00107398,0
1062,0.00256289,0
1063,0.00101830,0
1064,0.01729329,0
1065,0.00110727,0
1066,0.00129674,0
1067,0.00095454,0
1068,0.00260566,0
1069,0.00338434,0
1070,0.00237710,0
1071,0.00085553,0
1072,0.00156754,0
1073,0.00177639,0
1074,0.01164303,0
1075,0.01089206,0
1076,0.00128049,0
1077,0.00110586,0
1078,0.00175301,0
1079,0.00319073,0
1080,0.00299938,0
1081,0.02220093,0
1082,0.00081826,0
1083,0.00160390,0
1084,0.00281907,0
1085,0.00139610,0
1086,0.00147974,0
1087,0.00101596,0
1088,0.00546617,0
1089,0.00597819,0
1090,0.00526023,0
1091,0.00194714,0
1092,0.00235106,0
1093,0.00172063,0
1094,0.00088462,0
1095,0.00135885,0
1096,0.00317201,0
1097,0.00055186,0
1098,0.00098583,0
1099,0.00182607,0
1100,0.00107070,0
1101,0.00111840,0
1102,0.00128649,0
1103,0.00529738,0
1104,0.00352869,0
1105,0.00168095,0
1106,0.00197489,0
1107,0.00053163,0
1108,0.00208788,0
1109,0.00066407,0
1110,0.00165654,0
1111,0.00236132,0
1112,0.00184477,0
1113,0.00071943,0
1114,0.00594461,0
1115,0.00285817,0
1116,0.00176910,0
1117,0.00037884,0
1118,0.00124368,0
1119,0.00123744,0
1120,0.00197689,0
1121,0.00188628,0
1122,0.00214706,0
1123,0.00193689,0
1124,0.00081867,0
1125,0.00660981,0
1126,0.00127233,0
1127,0.00066604,0
1128,0.00098539,0
1129,0.00261783,0
1130,0.00062351,0
1131,0.00664374,0
1132,0.00464868,0
1133,0.00187351,0
1134,0.00184437,0
1135,0.00094792,0
1136,0.00115346,0
1137,0.00107101,0
1138,0.00028755,0
1139,0.00132880,0
1140,0.00158107,0
1141,0.00628957,0
1142,0.00046615,0
1143,0.00202539,0
1144,0.00150205,0
1145,0.00130264,0
1146,0.00190565,0
1147,0.00118622,0
1148,0.00312429,0
1149,0.00228644,0
1150,0.00159113,0
1151,0.00136644,0
1152,0.00240999,0
1153,0.00105615,0
1154,0.01508741,0
1155,0.00118762,0
1156,0.00153293,0
1157,0.00073050,0
1158,0.00283677,0
1159,0.00397625,0
1160,0.00253005,0
1161,0.00087563,0
1162,0.00188137,0
1163,0.00187183,0
1164,0.01094380,0
1165,0.00986531,0
1166,0.00114926,0
1167,0.00131732,0
1168,0.00191209,0
1169,0.00329157,0
1170,0.00280872,0
1171,0.02418224,0
1172,0.00089888,0
1173,0.00155412,0
1174,0.00283542,0
1175,0.00145643,0
1176,0.00157171,0
1177,0.00102323,0
1178,0.00581975,0
1179,0.00497813,0
1180,0.00433897,0
1181,0.00197056,0
1182,0.00237004,0
1183,0.00181456,0
1184,0.00092399,0
1185,0.00136540,0
1186,0.00279308,0
1187,0.00054419,0
1188,0.00092523,0
1189,0.00189571,0
1190,0.00109861,0
1191,0.00121705,0
1192,0.00127107,0
1193,0.00571732,0
1194,0.00340062,0
1195,0.00177748,0
1196,0.00200176,0
1197,0.00056795,0
1198,0.00191730,0
1199,0.00078222,0
1200,0.00177399,0
1201,0.00258226,0
1202,0.00203104,0
1203,0.00077516,0
1204,0.00648051,0
1205,0.00268646,0
1206,0.00171844,0
1207,0.00035631,0
1208,0.00086152,0
1209,0.00123192,0
1210,0.00191502,0
1211,0.00180452,0
1212,0.00202122,0
1213,0.00196244,0
1214,0.00079818,0
1215,0.00666748,0
1216,0.00120764,0
1217,0.00080528,0
1218,0.00095859,0
1219,0.00278962,0
1220,0.00072683,0
1221,0.00643929,0
1222,0.00336709,0
1223,0.00170725,0
1224,0.00162390,0
1225,0.00086161,0
1226,0.00109370,0
1227,0.00111006,0
1228,0.00033811,0
1229,0.00132402,0
1230,0.00160732,0
1231,0.00611526,0
1232,0.00050788,0
1233,0.00204306,0
1234,0.00131316,0
1235,0.00131942,0
1236,0.00163474,0
1237,0.00137626,0
1238,0.00282223,0
1239,0.00239970,0
1240,0.00162242,0
1241,0.00130894,0
1242,0.00286561,0
1243,0.00116639,0
1244,0.01625612,0
1245,0.00111695,0
1246,0.00153741,0
1247,0.00082962,0
1248,0.00303024,0
1249,0.00373306,0
1250,0.00246104,0
1251,0.00089900,0
1252,0.00195083,0
1253,0.00186110,0
1254,0.00907470,0
1255,0.00837685,0
1256,0.00118225,0
1257,0.00135582,0
1258,0.00182937,0
1259,0.00318602,0
1260,0.00275547,0
1261,0.02551384,0
1262,0.00087960,0
1263,0.00159806,0
1264,0.00295009,0
1265,0.00155328,0
1266,0.00171805,0
1267,0.00103234,0
1268,0.00623552,0
1269,0.00507480,0
1270,0.00409771,0
1271,0.00194263,0
1272,0.00224516,0
1273,0.00190646,0
1274,0.00102336,0
1275,0.00138156,0
1276,0.00283748,0
1277,0.00061538,0
1278,0.00098930,0
1279,0.00185521,0
1280,0.00107550,0
1281,0.00133013,0
1282,0.00131158,0
1283,0.00533240,0
1284,0.00335863,0
1285,0.00170445,0
1286,0.00182239,0
1287,0.00058587,0
1288,0.00212880,0
1289,0.00078570,0
1290,0.00169786,0
1291,0.00236625,0
1292,0.00214366,0
1293,0.00089380,0
1294,0.00686183,0
1295,0.00286049,0
1296,0.00190925,0
1297,0.00032952,0
1298,0.00107614,0
1299,0.00127184,0
1300,0.00212369,0
1301,0.00157804,0
1302,0.00221425,0
1303,0.00200452,0
1304,0.00082867,0
1305,0.00670034,0
1306,0.00134621,0
1307,0.00096270,0
1308,0.00105645,0
1309,0.00281324,0
1310,0.00083347,0
1311,0.00600144,0
1312,0.00340182,0
1313,0.00183815,0
1314,0.00166891,0
1315,0.00090372,0
1316,0.00114263,0
1317,0.00119890,0
1318,0.00033608,0
1319,0.00139319,0
1320,0.00171639,0
1321,0.00674454,0
1322,0.00053851,0
1323,0.00197513,0
1324,0.00126554,0
1325,0.00150534,0
1326,0.00172138,0
1327,0.00140917,0
1328,0.00293454,0
1329,0.00265046,0
1330,0.00169340,0
1331,0.00111613,0
1332,0.00292112,0
1333,0.00112412,0
1334,0.02132622,0
1335,0.00118425,0
1336,0.00161571,0
1337,0.00119964,0
1338,0.00307683,0
1339,0.00386051,0
1340,0.00265194,0
1341,0.00095772,0
1342,0.00154608,0
1343,0.00190168,0
1344,0.00858557,0
1345,0.00849695,0
1346,0.00141097,0
1347,0.00137437,0
1348,0.00176172,0
1349,0.00317544,0
1350,0.00299037,0
1351,0.02676068,0
1352,0.00101983,0
1353,0.00163791,0
1354,0.00281236,0
1355,0.00156115,0
1356,0.00151945,0
1357,0.00104382,0
1358,0.00641998,0
1359,0.00493424,0
1360,0.00380773,0
