step,entropy,in_repeat_run
546,0.00289670,0
547,0.00778254,0
548,0.00333088,0
549,0.00366080,0
550,0.00172656,0
551,0.00727457,0
552,0.00118964,0
553,0.00060115,0
554,0.00123189,0
555,0.00174025,0
556,0.01074181,0
557,0.00068283,0
558,0.00758664,0
559,0.00924517,0
560,0.10132356,0
561,0.00437382,0
562,0.00215709,0
563,0.00080797,0
564,0.00143572,0
565,0.00389778,0
566,0.00084285,0
567,0.00059902,0
568,0.00226398,0
569,0.00242921,0
570,0.00116412,0
571,0.00836941,0
572,0.00048957,0
573,0.00105864,0
574,0.00818793,0
575,0.00110594,0
576,0.05435281,0
577,0.00177580,0
578,0.00219616,0
579,0.00027675,0
580,0.00028658,0
581,0.00222932,0
582,0.00162257,0
583,0.00056457,0
584,0.00240920,0
585,0.00048157,0
586,0.00096286,0
587,0.00218979,0
588,0.00112181,0
589,0.00055876,0
590,0.00028854,0
591,0.00384933,0
592,0.00188943,0
593,0.00804430,0
594,0.00130547,0
595,0.00221242,0
596,0.00126910,0
597,0.00441486,0
598,0.00232574,0
599,0.00613631,0
600,0.00059044,0
601,0.00218283,0
602,0.00248152,0
603,0.00072290,0
604,0.00126542,0
605,0.00221178,0
606,0.00053220,0
607,0.00337713,0
608,0.06365073,0
609,0.00237964,0
610,0.00624830,0
611,0.00200015,0
612,0.00373645,0
613,0.00161018,0
614,0.00941713,0
615,0.00146197,0
616,0.00058437,0
617,0.00169416,0
618,0.00145023,0
619,0.00966823,0
620,0.00070582,0
621,0.00638679,0
622,0.00706852,0
623,0.05772955,0
624,0.00333023,0
625,0.00183558,0
626,0.00084940,0
627,0.00137825,0
628,0.00263289,0
629,0.00068825,0
630,0.00063417,0
631,0.00232470,0
632,0.00247634,0
633,0.00106429,0
634,0.00966823,0
635,0.00056595,0
636,0.00119866,0
637,0.00804977,0
638,0.00112540,0
639,0.04603013,0
640,0.00192223,0
641,0.00222830,0
642,0.00031694,0
643,0.00037599,0
644,0.00221841,0
645,0.00162147,0
646,0.00048184,0
647,0.00261309,0
648,0.00052315,0
649,0.00114048,0
650,0.00186103,0
651,0.00114441,0
652,0.00061770,0
653,0.00035456,0
654,0.00401283,0
655,0.00213576,0
656,0.00603239,0
657,0.00131839,0
658,0.00274127,0
659,0.00123580,0
660,0.00419262,0
661,0.00237441,0
662,0.00645328,0
663,0.00069093,0
664,0.00192155,0
665,0.00256648,0
666,0.00078865,0
667,0.00141043,0
668,0.00297129,0
669,0.00061462,0
670,0.00278467,0
671,0.04065259,0
672,0.00218867,0
673,0.00631650,0
674,0.00176387,0
675,0.00368103,0
676,0.00157754,0
677,0.01009715,0
678,0.00139409,0
679,0.00055839,0
680,0.00181033,0
681,0.00144783,0
682,0.00621262,0
683,0.00083663,0
684,0.00610977,0
685,0.00552643,0
686,0.03650619,0
687,0.00334246,0
688,0.00158520,0
689,0.00081564,0
690,0.00143912,0
691,0.00350490,0
692,0.00074953,0
693,0.00069936,0
694,0.00274126,0
695,0.00239234,0
696,0.00108070,0
697,0.00984810,0
698,0.00056396,0
699,0.00133025,0
700,0.00768145,0
701,0.00124115,0
702,0.04210127,0
703,0.00214514,0
704,0.00248335,0
705,0.00037785,0
706,0.00038228,0
707,0.00166616,0
708,0.00158853,0
709,0.00047047,0
710,0.00295021,0
711,0.00052440,0
712,0.00111240,0
713,0.00214073,0
714,0.00157450,0
715,0.00059865,0
716,0.00041691,0
717,0.00476179,0
718,0.00207108,0
719,0.00587837,0
720,0.00120389,0
721,0.00348169,0
722,0.00110479,0
723,0.00427342,0
724,0.00276305,0
725,0.00797348,0
726,0.00070719,0
727,0.00191704,0
728,0.00285716,0
729,0.00076341,0
730,0.00149218,0
731,0.00355149,0
732,0.00065816,0
733,0.00265020,0
734,0.02890320,0
735,0.00209876,0
736,0.00620132,0
737,0.00150260,0
738,0.00362119,0
739,0.00161726,0
740,0.01038542,0
741,0.00143308,0
742,0.00055408,0
743,0.00196573,0
744,0.00144889,0
745,0.00522105,0
746,0.00075190,0
747,0.00550990,0
748,0.00457114,0
749,0.02507334,0
750,0.00319097,0
751,0.00159460,0
752,0.00081752,0
753,0.00142364,0
754,0.00313730,0
755,0.00083506,0
756,0.00078145,0
757,0.00268644,0
758,0.00252338,0
759,0.00109679,0
760,0.01158319,0
761,0.00053405,0
762,0.00144272,0
763,0.00790720,0
764,0.00135713,0
765,0.03385019,0
766,0.00236707,0
767,0.00273115,0
768,0.00037702,0
769,0.00040676,0
770,0.00150469,0
771,0.00193938,0
772,0.00042179,0
773,0.00306529,0
774,0.00059976,0
775,0.00124179,0
776,0.00203302,0
777,0.00150790,0
778,0.00067749,0
779,0.00047854,0
780,0.00530330,0
781,0.00230179,0
782,0.00488058,0
783,0.00138942,0
784,0.00407186,0
785,0.00113961,0
786,0.00428877,0
787,0.00308031,0
788,0.00750927,0
789,0.00078930,0
790,0.00201047,0
791,0.00274247,0
792,0.00086558,0
793,0.00150121,0
794,0.00405672,0
795,0.00073408,0
796,0.00246944,0
797,0.02086781,0
798,0.00204131,0
799,0.00614876,0
800,0.00146002,0
801,0.00379189,0
802,0.00163444,0
803,0.01128057,0
804,0.00146573,0
805,0.00059710,0
806,0.00174670,0
807,0.00135941,0
808,0.00462017,0
809,0.00071847,0
810,0.00502945,0
811,0.00382161,0
812,0.02312542,0
813,0.00320196,0
814,0.00158978,0
815,0.00087385,0
816,0.00145539,0
817,0.00345125,0
818,0.00078798,0
819,0.00079401,0
820,0.00289021,0
821,0.00230427,0
822,0.00120490,0
823,0.01117654,0
824,0.00059173,0
825,0.00164088,0
826,0.00874957,0
827,0.00147072,0
828,0.03369242,0
829,0.00262382,0
830,0.00308189,0
831,0.00041370,0
832,0.00041367,0
833,0.00158767,0
834,0.00228757,0
835,0.00046169,0
836,0.00276670,0
837,0.00066169,0
838,0.00154688,0
839,0.00233581,0
840,0.00138890,0
841,0.00071699,0
842,0.00059572,0
843,0.00591808,0
844,0.00266030,0
845,0.00484055,0
846,0.00131618,0
847,0.00401532,0
848,0.00104735,0
849,0.00373910,0
850,0.00314126,0
851,0.00749172,0
852,0.00081092,0
853,0.00181055,0
854,0.00313103,0
855,0.00093262,0
856,0.00176403,0
857,0.00428211,0
858,0.00077322,0
859,0.00237210,0
860,0.01911823,0
861,0.00192352,0
862,0.00576046,0
863,0.00136234,0
864,0.00384399,0
865,0.00164492,0
866,0.01094523,0
867,0.00142771,0
868,0.00060741,0
869,0.00157231,0
870,0.00131725,0
871,0.00409880,0
872,0.00087102,0
873,0.00461907,0
874,0.00330219,0
875,0.01964730,0
876,0.00321220,0
877,0.00150492,0
878,0.00092305,0
879,0.00143139,0
880,0.00323626,0
881,0.00067708,0
882,0.00081786,0
883,0.00241835,0
884,0.00261721,0
885,0.00115526,0
886,0.01161112,0
887,0.00060326,0
888,0.00163763,0
889,0.00924453,0
890,0.00153991,0
891,0.03238631,0
892,0.00255821,0
893,0.00314507,0
894,0.00045177,0
895,0.00044548,0
896,0.00158578,0
897,0.00233334,0
898,0.00055399,0
899,0.00259760,0
900,0.00074158,0
901,0.00164574,0
902,0.00245085,0
903,0.00152621,0
904,0.00073607,0
905,0.00059518,0
906,0.00635156,0
907,0.00271808,0
908,0.00444480,0
909,0.00116713,0
910,0.00418021,0
911,0.00095973,0
912,0.00333732,0
913,0.00259813,0
914,0.00850651,0
915,0.00087231,0
916,0.00174396,0
917,0.00306220,0
918,0.00086280,0
919,0.00181445,0
920,0.00375253,0
921,0.00070029,0
922,0.00207492,0
923,0.01599116,0
924,0.00175664,0
925,0.00603440,0
926,0.00141912,0
927,0.00412823,0
928,0.00161997,0
929,0.01149479,0
930,0.00142120,0
931,0.00058034,0
932,0.00185527,0
933,0.00142316,0
934,0.00365213,0
935,0.00094135,0
936,0.00469529,0
937,0.00326757,0
938,0.01576583,0
939,0.00325229,0
940,0.00142244,0
941,0.00088323,0
942,0.00133532,0
943,0.00421692,0
944,0.00063182,0
945,0.00085998,0
946,0.00224502,0
947,0.00246413,0
948,0.00110836,0
949,0.01075786,0
950,0.00064801,0
951,0.00181063,0
952,0.00951172,0
953,0.00161871,0
954,0.03349748,0
955,0.00267060,0
956,0.00321810,0
957,0.00044430,0
958,0.00048372,0
959,0.00224285,0
960,0.00237159,0
961,0.00052864,0
962,0.00360849,0
963,0.00074171,0
964,0.00170669,0
965,0.00236514,0
966,0.00189684,0
967,0.00078433,0
968,0.00070339,0
969,0.00670542,0
970,0.00271208,0
971,0.00424119,0
972,0.00111981,0
973,0.00476035,0
974,0.00102408,0
975,0.00337312,0
976,0.00283704,0
977,0.00833644,0
978,0.00089763,0
979,0.00183786,0
980,0.00333201,0
981,0.00090436,0
982,0.00179574,0
983,0.00373106,0
984,0.00073842,0
985,0.00209469,0
986,0.01531949,0
987,0.00188474,0
988,0.00609282,0
989,0.00126468,0
990,0.00408306,0
991,0.00176877,0
992,0.01281591,0
993,0.00147879,0
994,0.00061076,0
995,0.00188206,0
996,0.00142533,0
997,0.00330480,0
998,0.00096287,0
999,0.00454768,0
1000,0.00271171,0
1001,0.01434263,0
1002,0.00295251,0
1003,0.00146310,0
1004,0.00089044,0
1005,0.00138979,0
1006,0.00314015,0
1007,0.00087527,0
1008,0.00093421,0
1009,0.00337518,0
1010,0.00255639,0
1011,0.00109569,0
1012,0.01153195,0
1013,0.00067529,0
1014,0.00185592,0
1015,0.01006286,0
1016,0.00162252,0
1017,0.02786533,0
1018,0.00294585,0
1019,0.00332076,0
1020,0.00053053,0
1021,0.00057152,0
1022,0.00175523,0
1023,0.00247633,0
1024,0.00057210,0
1025,0.00310939,0
1026,0.00074680,0
1027,0.00179835,0
1028,0.00226602,0
1029,0.00157244,0
1030,0.00085281,0
1031,0.00070999,0
1032,0.00726023,0
1033,0.00265205,0
1034,0.00367990,0
1035,0.00111382,0
1036,0.00531205,0
1037,0.00106992,0
1038,0.00352222,0
1039,0.00285272,0
1040,0.00933612,0
1041,0.00091834,0
1042,0.00159872,0
1043,0.00346546,0
1044,0.00088444,0
1045,0.00193261,0
1046,0.00379475,0
1047,0.00079629,0
1048,0.00203675,0
1049,0.01263573,0
1050,0.00180670,0
1051,0.00565936,0
1052,0.00126465,0
1053,0.00379546,0
1054,0.00174733,0
1055,0.01205503,0
1056,0.00134962,0
1057,0.00057372,0
1058,0.00172694,0
1059,0.00134432,0
1060,0.00284981,0
1061,0.00080265,0
1062,0.00381250,0
1063,0.00251824,0
1064,0.01313989,0
1065,0.00278758,0
1066,0.00144038,0
1067,0.00087861,0
1068,0.00131500,0
1069,0.00414946,0
1070,0.00076067,0
1071,0.00090904,0
1072,0.00196603,0
1073,0.00224937,0
1074,0.00111900,0
1075,0.01327544,0
1076,0.00060902,0
1077,0.00176103,0
1078,0.01018995,0
1079,0.00159629,0
1080,0.02548648,0
1081,0.00300434,0
1082,0.00330366,0
1083,0.00045813,0
1084,0.00049127,0
1085,0.00166484,0
1086,0.00245217,0
1087,0.00055224,0
1088,0.00331820,0
1089,0.00071946,0
1090,0.00181194,0
1091,0.00216030,0
1092,0.00145596,0
1093,0.00077563,0
1094,0.00071406,0
1095,0.00692993,0
1096,0.00230931,0
1097,0.00322203,0
1098,0.00104714,0
1099,0.00401850,0
1100,0.00101723,0
1101,0.00293756,0
1102,0.00278589,0
1103,0.00843258,0
1104,0.00082136,0
1105,0.00176070,0
1106,0.00353452,0
1107,0.00089275,0
1108,0.00195351,0
1109,0.00432507,0
1110,0.00095932,0
1111,0.00177398,0
1112,0.01026200,0
1113,0.00184572,0
1114,0.00573658,0
1115,0.00116140,0
1116,0.00387373,0
1117,0.00186911,0
1118,0.01108250,0
1119,0.00145869,0
1120,0.00063463,0
1121,0.00167460,0
1122,0.00127476,0
1123,0.00253708,0
1124,0.00082734,0
1125,0.00394724,0
1126,0.00216165,0
1127,0.01095954,0
1128,0.00270736,0
1129,0.00152428,0
1130,0.00083527,0
1131,0.00131351,0
1132,0.00254560,0
1133,0.00079161,0
1134,0.00087859,0
1135,0.00170913,0
1136,0.00225242,0
1137,0.00104603,0
1138,0.01186247,0
1139,0.00063646,0
1140,0.00188015,0
1141,0.01045764,0
1142,0.00169911,0
1143,0.02628046,0
1144,0.00301395,0
1145,0.00332181,0
1146,0.00052590,0
1147,0.00047491,0
1148,0.00177429,0
1149,0.00258717,0
1150,0.00056076,0
1151,0.00324242,0
1152,0.00072299,0
1153,0.00174083,0
1154,0.00214643,0
1155,0.00165840,0
1156,0.00078521,0
1157,0.00068301,0
1158,0.00760938,0
1159,0.00289861,0
1160,0.00290503,0
1161,0.00090533,0
1162,0.00419155,0
1163,0.00090952,0
1164,0.00279462,0
1165,0.00343232,0
1166,0.00830759,0
1167,0.00085005,0
1168,0.00179321,0
1169,0.00378759,0
1170,0.00093524,0
1171,0.00210022,0
1172,0.00444455,0
1173,0.00101408,0
1174,0.00174554,0
1175,0.00894151,0
1176,0.00170573,0
1177,0.00554071,0
1178,0.00120915,0
1179,0.00412410,0
1180,0.00196765,0
1181,0.01203416,0
1182,0.00153781,0
1183,0.00065361,0
1184,0.00177415,0
1185,0.00123242,0
1186,0.00242371,0
1187,0.00094375,0
1188,0.00394898,0
1189,0.00204537,0
1190,0.00972737,0
1191,0.00301413,0
1192,0.00142392,0
1193,0.00084467,0
1194,0.00131006,0
1195,0.00383989,0
1196,0.00062480,0
1197,0.00092506,0
1198,0.00217049,0
1199,0.00227680,0
1200,0.00107188,0
1201,0.01116257,0
1202,0.00063140,0
1203,0.00193988,0
1204,0.01107584,0
1205,0.00163419,0
1206,0.02788565,0
1207,0.00305272,0
1208,0.00349371,0
1209,0.00055754,0
1210,0.00052719,0
1211,0.00207885,0
1212,0.00283970,0
1213,0.00061836,0
1214,0.00350750,0
1215,0.00078742,0
1216,0.00191014,0
1217,0.00247052,0
1218,0.00186953,0
1219,0.00098728,0
1220,0.00077104,0
1221,0.00788684,0
1222,0.00277069,0
1223,0.00311107,0
1224,0.00108721,0
1225,0.00449204,0
1226,0.00092999,0
1227,0.00266069,0
1228,0.00248275,0
1229,0.00882846,0
1230,0.00097878,0
1231,0.00186149,0
1232,0.00401331,0
1233,0.00100136,0
1234,0.00190890,0
1235,0.00574608,0
1236,0.00112967,0
1237,0.00172284,0
1238,0.00890182,0
1239,0.00183612,0
1240,0.00569216,0
1241,0.00124293,0
1242,0.00420879,0
1243,0.00212325,0
1244,0.01329670,0
1245,0.00150963,0
1246,0.00063436,0
1247,0.00198676,0
1248,0.00139386,0
1249,0.00235385,0
1250,0.00103821,0
1251,0.00424990,0
1252,0.00203760,0
1253,0.00899417,0
1254,0.00300204,0
1255,0.00135978,0
1256,0.00093544,0
1257,0.00131575,0
1258,0.00325487,0
1259,0.00063617,0
1260,0.00091284,0
1261,0.00195748,0
1262,0.00235353,0
1263,0.00111535,0
1264,0.01152258,0
1265,0.00066097,0
1266,0.00201930,0
1267,0.01174153,0
1268,0.00199912,0
1269,0.02656915,0
1270,0.00306989,0
1271,0.00351163,0
1272,0.00063077,0
1273,0.00057149,0
1274,0.00238651,0
1275,0.00302336,0
1276,0.00065904,0
1277,0.00560761,0
1278,0.00078202,0
1279,0.00199150,0
1280,0.00246890,0
1281,0.00203636,0
1282,0.00103465,0
1283,0.00078982,0
1284,0.00775694,0
1285,0.00280458,0
1286,0.00290241,0
1287,0.00111150,0
1288,0.00531086,0
1289,0.00094479,0
1290,0.00253554,0
1291,0.00254375,0
1292,0.00900226,0
1293,0.00098679,0
1294,0.00185197,0
1295,0.00443351,0
1296,0.00096705,0
1297,0.00201592,0
1298,0.00582284,0
1299,0.00103415,0
1300,0.00176365,0
1301,0.00819193,0
1302,0.00183440,0
1303,0.00638008,0
1304,0.00123050,0
1305,0.00405744,0
1306,0.00202162,0
1307,0.01238790,0
1308,0.00154772,0
1309,0.00064239,0
1310,0.00176466,0
1311,0.00125985,0
1312,0.00207164,0
1313,0.00107265,0
1314,0.00412012,0
1315,0.00191394,0
1316,0.00909808,0
1317,0.00286007,0
1318,0.00141570,0
1319,0.00088396,0
1320,0.00121089,0
1321,0.00248027,0
1322,0.00065179,0
1323,0.00095688,0
1324,0.00233188,0
1325,0.00217467,0
1326,0.00115445,0
1327,0.01149220,0
1328,0.00071355,0
1329,0.00208236,0
1330,0.01116401,0
1331,0.00196420,0
1332,0.02739692,0
1333,0.00317875,0
1334,0.00368083,0
1335,0.00059199,0
1336,0.00056630,0
1337,0.00273460,0
1338,0.00298919,0
1339,0.00069597,0
1340,0.00407467,0
1341,0.00083490,0
1342,0.00196492,0
1343,0.00234570,0
1344,0.00174177,0
1345,0.00096521,0
1346,0.00080269,0
1347,0.00856741,0
1348,0.00293943,0
1349,0.00300351,0
1350,0.00091605,0
1351,0.00518566,0
1352,0.00087619,0
1353,0.00242136,0
1354,0.00165579,0
1355,0.00924731,0
1356,0.00095628,0
1357,0.00171757,0
1358,0.00432234,0
1359,0.00100922,0
1360,0.00211668,0
