step,entropy,in_repeat_run
216,0.00004481,0
217,0.02111116,0
218,0.00031621,0
219,0.00013468,0
220,0.00079039,0
221,0.03920254,0
222,0.00027540,0
223,0.00007795,0
224,0.00022034,0
225,0.00022946,0
226,0.00672753,0
227,0.00063372,0
228,0.05395871,0
229,0.01058612,0
230,0.02880911,0
231,0.00006309,0
232,0.94905790,0
233,0.73226165,0
234,0.00037782,0
235,0.06248413,0
236,1.87704285,0
237,0.88312476,0
238,0.00056374,0
239,0.00020108,0
240,0.00006049,0
241,0.00000723,0
242,0.00124079,0
243,0.04015316,0
244,0.05777410,0
245,0.05339764,0
246,0.90342635,0
247,0.00692395,0
248,0.00031972,0
249,0.00252724,0
250,1.81060036,0
251,0.00316481,0
252,0.19676375,0
253,0.03959812,0
254,0.01788395,0
255,0.35725055,0
256,1.48662722,0
257,0.13151932,0
258,1.09869657,0
259,0.03852600,0
260,0.11473632,0
261,0.30033121,0
262,0.05893374,0
263,0.00075440,0
264,0.16946128,0
265,0.08010761,0
266,0.00309290,0
267,0.00415514,0
268,0.00030867,0
269,0.00034948,0
270,0.00162859,0
271,0.00526340,0
272,0.00169702,0
273,0.00001428,0
274,0.00010334,0
275,0.00054442,0
276,0.00406658,0
277,0.01320964,0
278,0.00018173,0
279,0.00048735,0
280,0.00157238,0
281,0.00046093,0
282,0.00457206,0
283,0.00018413,0
284,0.00009042,0
285,0.00004592,0
286,0.00006218,0
287,0.00006385,0
288,0.00014657,0
289,0.00009571,0
290,0.00048992,0
291,0.00064178,0
292,0.00475976,0
293,0.00035193,0
294,0.00018319,0
295,0.00146313,0
296,0.00049687,0
297,0.00014117,0
298,0.00028248,0
299,0.00029844,0
300,0.00041581,0
301,0.00056376,0
302,0.00018318,0
303,0.00009320,0
304,0.00244200,0
305,0.00038364,0
306,0.00026139,0
307,0.00005398,0
308,0.04103118,0
309,0.18035486,0
310,0.05310116,0
311,0.00163032,0
312,0.00067379,0
313,0.00929799,0
314,0.00030911,0
315,0.00029302,0
316,0.00003501,0
317,0.00016395,0
318,0.00021161,0
319,0.00023792,0
320,0.00022655,0
321,0.00008687,0
322,0.00040641,0
323,0.00026321,0
324,0.00209716,0
325,0.00095822,0
326,0.00017314,0
327,0.00039918,0
328,0.00025512,0
329,0.00011337,0
330,0.00018963,0
331,0.00001145,0
332,0.08703984,0
333,0.00060155,0
334,0.00056487,0
335,0.00005868,0
336,0.00893879,0
337,0.00011751,0
338,0.00034587,0
339,0.00078631,0
340,0.02139933,0
341,0.00022020,0
342,0.00016810,0
343,0.00035269,0
344,0.00115452,0
345,0.00097676,0
346,0.00027427,0
347,0.00352994,0
348,0.00141847,0
349,0.00220559,0
350,0.00001088,0
351,0.04359861,0
352,0.00538294,0
353,0.00000985,0
354,0.00006895,0
355,0.00432829,0
356,0.00843514,0
357,0.00016635,0
358,0.00009216,0
359,0.00003213,0
360,0.00002560,0
361,0.00025052,0
362,0.00059609,0
363,0.00101270,0
364,0.00017473,0
365,0.00181534,0
366,0.00091919,0
367,0.00008432,0
368,0.00062955,0
369,0.02865309,0
370,0.00004376,0
371,0.00052360,0
372,0.00015491,0
373,0.00022876,0
374,0.03464739,0
375,0.01495109,0
376,0.00171349,0
377,0.00590141,0
378,0.00016610,0
379,0.00015439,0
380,0.00118579,0
381,0.00001746,0
382,0.00000550,0
383,0.00004524,0
384,0.42419236,0
385,0.01789628,0
386,0.13375067,0
387,0.00186496,0
388,0.01062358,0
389,0.01506772,0
390,0.00330545,0
391,0.00065944,0
392,0.03059690,0
393,0.04377896,0
394,0.00096212,0
395,0.00155359,0
396,0.00081801,0
397,0.00122963,0
398,0.00293846,0
399,0.00192720,0
400,0.00070363,0
401,0.00001346,0
402,0.00012820,0
403,0.00027068,0
404,0.00728407,0
405,0.01031196,0
406,0.00011953,0
407,0.00042320,0
408,0.00089063,0
409,0.00031813,0
410,0.00426495,0
411,0.00025160,0
412,0.00030813,0
413,0.00010855,0
414,0.00019960,0
415,0.00020530,0
416,0.00038073,0
417,0.00016277,0
418,0.00067682,0
419,0.00032654,0
420,0.00136092,0
421,0.00049906,0
422,0.00015837,0
423,0.00080288,0
424,0.00205503,0
425,0.00042394,0
426,0.00054673,0
427,0.00094966,0
428,0.00097703,0
429,0.00042656,0
430,0.00015667,0
431,0.00023279,0
432,0.00124137,0
433,0.00039962,0
434,0.00067652,0
435,0.00013440,0
436,0.01058732,0
437,0.05577012,0
438,0.02034542,0
439,0.00117882,0
440,0.00068135,0
441,0.00354951,0
442,0.00032410,0
443,0.00044076,0
444,0.00007735,0
445,0.00033496,0
446,0.00054354,0
447,0.00102877,0
448,0.00048414,0
449,0.00021302,0
450,0.00180666,0
451,0.00023007,0
452,0.00075680,0
453,0.00027246,0
454,0.00040134,0
455,0.00067475,0
456,0.00015849,0
457,0.00023331,0
458,0.00029994,0
459,0.00001141,0
460,0.00958763,0
461,0.00010791,0
462,0.00571856,0
463,0.00012726,0
464,0.00299263,0
465,0.00024363,0
466,0.00110494,0
467,0.00101014,0
468,0.00792836,0
469,0.00059529,0
470,0.00051351,0
471,0.00179810,0
472,0.00252501,0
473,0.00251669,0
474,0.00105990,0
475,0.00384630,0
476,0.00162380,0
477,0.00185516,0
478,0.00003665,0
479,0.01287693,0
480,0.00189596,0
481,0.00002246,0
482,0.00006172,0
483,0.00427890,0
484,0.00518445,0
485,0.00037507,0
486,0.00028011,0
487,0.00025872,0
488,0.00010677,0
489,0.00110097,0
490,0.00100333,0
491,0.00052342,0
492,0.00020587,0
493,0.00184888,0
494,0.00156300,0
495,0.00007616,0
496,0.00037982,0
497,0.00263213,0
498,0.00006187,0
499,0.00023531,0
500,0.00032114,0
501,0.00024435,0
502,0.00446425,0
503,0.00074813,0
504,0.00020484,0
505,0.00831376,0
506,0.00020492,0
507,0.00012761,0
508,0.00042772,0
509,0.00017862,0
510,0.00011719,0
511,0.00042028,0
